"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Iron-Shield Elf","B","U","25905","4.11","6920","4.86","4081","70.8%","52.7%","719","55.1%","973","51.0%","1692","52.7%","2394","52.7%","0.0pp"
"Moonglove Extractor","B","C","100363","6.23","13129","8.91","2059","20.5%","48.6%","354","","477","","831","49.1%","1229","48.3%","0.8pp"
"Moonshadow","B","M","2117","1.93","971","2.03","1715","95.1%","52.8%","317","","426","","743","53.4%","973","52.5%","0.9pp"
"Mornsong Aria","B","R","17474","5.80","2063","9.05","170","9.4%","","19","","40","","59","","113","",""
"Mudbutton Cursetosser","B","U","30119","4.80","5318","6.10","19772","98.5%","55.5%","3577","62.1%","4558","54.7%","8135","57.9%","11228","53.3%","4.6pp"
"Nameless Inversion","B","U","18057","3.05","6294","3.52","10528","98.9%","53.6%","1878","55.1%","2495","52.7%","4373","53.7%","5894","53.1%","0.7pp"
"Nightmare Sower","B","U","29561","4.78","4453","6.38","2374","43.1%","48.5%","434","","600","49.2%","1034","47.3%","1351","49.3%","-2.0pp"
"Perfect Intimidation","B","U","40610","6.44","4457","9.79","1413","23.0%","48.5%","262","","319","","581","45.1%","832","51.0%","-5.9pp"
"Requiting Hex","B","U","28544","4.49","5196","5.82","6418","76.3%","50.6%","1088","48.4%","1532","51.2%","2620","50.0%","3803","51.1%","-1.0pp"
"Retched Wretch","B","U","33284","5.26","5082","7.11","14422","91.1%","53.4%","2546","52.8%","3449","53.5%","5995","53.2%","8201","53.0%","0.2pp"
"Scarblade Scout","B","C","87455","5.37","16989","6.89","3917","38.0%","51.5%","674","51.9%","954","50.4%","1628","51.0%","2291","51.8%","-0.8pp"
"Scarblade's Malice","B","C","102885","6.37","12948","9.26","5695","37.5%","50.7%","895","51.7%","1436","52.6%","2331","52.3%","3367","49.6%","2.7pp"
"Shimmercreep","B","U","33837","5.17","6232","6.87","2353","43.6%","50.7%","402","","583","54.0%","985","52.0%","1369","49.7%","2.3pp"
"Taster of Wares","B","R","5961","2.71","2209","2.95","7700","99.5%","56.1%","1307","64.3%","1886","61.9%","3193","62.9%","4243","50.2%","12.7pp"
"Twilight Diviner","B","R","6742","2.99","2033","3.48","1043","60.2%","51.0%","161","","262","","423","","624","47.8%",""
"Unbury","B","U","26729","4.14","6039","5.21","8636","89.5%","53.8%","1499","51.5%","2132","57.4%","3631","55.0%","5011","53.0%","1.9pp"
"Ashling, Rekindled","R","R","6412","2.90","2249","3.22","578","44.5%","55.2%","109","","144","","253","","322","",""
"Boldwyr Aggressor","R","U","38900","6.16","5025","8.80","1557","26.8%","48.6%","246","","360","","606","46.7%","954","49.9%","-3.2pp"
"Boneclub Berserker","R","C","107033","7.28","12501","10.55","22500","64.4%","51.3%","3683","49.4%","5583","51.9%","9266","50.9%","12875","51.3%","-0.3pp"
"Boulder Dash","R","U","25576","4.06","6225","4.94","10066","91.7%","52.9%","1765","53.5%","2460","56.9%","4225","55.5%","5837","51.1%","4.4pp"
"Brambleback Brute","R","C","106001","6.90","13336","9.86","13441","53.3%","52.1%","2298","50.5%","3325","53.8%","5623","52.4%","7859","51.9%","0.5pp"
"Burning Curiosity","R","C","111077","7.37","14870","10.39","12150","48.7%","51.4%","2117","48.6%","2982","52.7%","5099","51.0%","7052","51.7%","-0.7pp"
"Champion of the Path","R","R","7162","3.22","2027","3.68","325","29.5%","","44","","85","","129","","195","",""
"Cinder Strike","R","C","67459","4.21","17479","5.06","31471","98.0%","53.4%","5451","53.6%","7639","55.4%","13090","54.6%","18386","52.4%","2.2pp"
"Collective Inferno","R","R","10755","4.28","1640","5.71","2452","74.0%","50.9%","408","","609","50.1%","1017","48.7%","1438","52.4%","-3.8pp"
"Elder Auntie","R","C","100517","6.43","13958","8.96","34976","86.4%","52.6%","6088","50.9%","8302","52.5%","14390","51.8%","19953","53.0%","-1.2pp"
"End-Blaze Epiphany","R","R","5852","2.62","2637","2.81","4937","99.1%","54.8%","903","59.2%","1214","58.6%","2117","58.9%","2822","51.8%","7.0pp"
"Enraged Flamecaster","R","C","103750","6.75","12861","9.69","1191","11.1%","45.7%","205","","299","","504","45.4%","687","45.9%","-0.4pp"
"Explosive Prodigy","R","U","23371","3.80","7335","4.38","5889","80.3%","55.1%","1079","54.7%","1449","58.5%","2528","56.8%","3350","53.8%","3.0pp"
"Feed the Flames","R","C","82934","4.96","15264","6.55","20764","84.9%","52.6%","3498","51.3%","5152","55.2%","8650","53.6%","12120","51.8%","1.8pp"
"Flame-Chain Mauler","R","C","105232","6.71","15534","9.33","6406","36.7%","50.4%","1152","48.8%","1512","51.7%","2664","50.4%","3738","50.4%","-0.0pp"
"Flamebraider","R","U","26388","4.34","7142","5.04","1347","37.6%","52.7%","240","","345","","585","50.1%","755","54.7%","-4.6pp"
"Flamekin Gildweaver","R","C","102149","6.38","16398","8.60","4249","28.7%","51.0%","694","49.6%","1068","52.6%","1762","51.4%","2484","50.8%","0.7pp"
"Giantfall","R","U","30481","4.76","5523","6.20","6520","69.9%","51.2%","1081","50.3%","1613","51.2%","2694","50.9%","3830","51.4%","-0.6pp"
"Goatnap","R","U","43700","7.31","4822","10.85","1500","20.5%","50.8%","241","","370","","611","50.7%","891","50.8%","-0.1pp"
"Goliath Daydreamer","R","R","5598","2.68","2145","2.83","4359","94.9%","53.6%","767","52.9%","1139","54.0%","1906","53.6%","2485","53.5%","0.0pp"
"Gristle Glutton","R","C","103948","6.65","15840","9.04","37126","88.6%","53.5%","6572","53.8%","8583","52.6%","15155","53.1%","21354","53.4%","-0.3pp"
"Hexing Squelcher","R","R","6542","2.95","1522","3.59","4221","98.0%","51.7%","794","50.4%","965","49.6%","1759","50.0%","2376","52.6%","-2.6pp"
"Impolite Entrance","R","U","43247","7.02","4972","10.30","1997","26.9%","47.7%","323","","485","","808","45.9%","1189","48.9%","-3.0pp"
"Kindle the Inner Flame","R","U","41279","6.76","5294","9.65","227","5.5%","","43","","66","","109","","117","",""
"Kulrath Zealot","R","C","96454","5.85","17074","7.81","9232","52.4%","52.8%","1581","50.5%","2319","57.1%","3900","54.4%","5339","51.7%","2.8pp"
"Lasting Tarfire","R","U","39095","6.54","4995","9.23","9279","69.2%","49.2%","1565","46.8%","2319","47.6%","3884","47.3%","5400","50.5%","-3.2pp"
"Lavaleaper","R","R","13606","5.14","1677","7.77","183","12.4%","","26","","54","","80","","102","",""
"Meek Attack","R","M","8367","5.34","1043","8.13","51","5.5%","","12","","10","","22","","29","",""
"Reckless Ransacking","R","C","112431","7.70","12657","11.29","4457","23.0%","49.6%","684","48.2%","1093","49.1%","1777","48.8%","2681","50.1%","-1.3pp"
"Scuzzback Scrounger","R","R","6719","2.97","2037","3.37","5791","99.5%","52.2%","1045","54.5%","1383","50.0%","2428","51.9%","3270","52.0%","-0.1pp"
"Sear","R","U","17620","2.95","6248","3.38","11580","99.7%","53.9%","2047","54.7%","2832","56.3%","4879","55.6%","6703","52.6%","3.1pp"
"Sizzling Changeling","R","U","27971","4.34","6588","5.35","10797","93.6%","53.3%","1888","54.2%","2617","53.1%","4505","53.6%","6113","52.8%","0.7pp"
"Soul Immolation","R","M","2640","2.34","1273","2.48","2692","96.6%","55.8%","463","","617","66.6%","1080","62.2%","1613","51.5%","10.7pp"
"Soulbright Seeker","R","U","35026","5.53","6140","7.24","924","22.9%","48.2%","166","","227","","393","","527","48.0%",""
"Sourbread Auntie","R","U","28627","4.76","5822","5.89","19697","98.1%","54.3%","3346","54.5%","4788","56.4%","8134","55.6%","11101","53.0%","2.7pp"
"Spinerock Tyrant","R","M","1852","1.73","1035","1.80","2383","99.6%","56.7%","400","","593","61.7%","993","62.1%","1407","52.8%","9.3pp"
"Squawkroaster","R","U","34553","5.41","5296","7.36","856","23.1%","48.6%","145","","232","","377","","484","",""
"Sting-Slinger","R","U","34188","5.48","5316","7.34","14961","91.5%","52.7%","2594","49.5%","3478","53.6%","6072","51.8%","8621","53.1%","-1.3pp"
"Tweeze","R","C","76155","4.58","15283","5.94","24824","92.3%","53.0%","4292","51.9%","6137","54.1%","10429","53.2%","14398","52.9%","0.3pp"
"Warren Torchmaster","R","U","36104","5.70","5446","7.71","14604","90.2%","52.2%","2691","51.4%","3282","52.4%","5973","51.9%","8428","52.1%","-0.2pp"
"Assert Perfection","G","C","69277","4.09","18561","5.03","22","1.2%","","3","","6","","9","","13","",""
"Aurora Awakener","G","M","1882","1.75","1231","1.78","197","","","29","","49","","78","","120","",""
"Bloom Tender","G","M","2473","2.09","1002","2.24","1","","","0","","0","","0","","1","",""
"Blossoming Defense","G","U","30685","4.64","6416","5.95","9","1.1%","","3","","1","","4","","5","",""
"Bristlebane Battler","G","R","3751","1.95","1893","2.08","28","","","9","","4","","13","","16","",""
"Bristlebane Outrider","G","U","28314","4.45","6030","5.55","0","0.0%","","0","","0","","0","","0","",""
"Celestial Reunion","G","M","5236","3.67","938","4.72","0","","","0","","0","","0","","0","",""
"Champions of the Perfect","G","R","3967","2.06","1906","2.16","76","","","16","","16","","32","","45","",""
"Chomping Changeling","G","U","31099","4.69","4661","6.47","8","1.0%","","2","","0","","2","","6","",""
"Crossroads Watcher","G","C","98386","5.93","14996","8.23","4","0.2%","","1","","1","","2","","2","",""
"Dawn's Light Archer","G","C","102079","6.18","15070","8.72","3","0.1%","","0","","0","","0","","3","",""
"Dundoolin Weaver","G","U","23373","3.65","6658","4.37","34","4.6%","","4","","7","","11","","23","",""
"Formidable Speaker","G","R","4017","2.01","2034","2.12","41","","","3","","11","","14","","27","",""
"Gilt-Leaf's Embrace","G","C","109630","6.91","13923","9.99","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","78666","4.73","14684","6.26","11","0.7%","","1","","3","","4","","7","",""
"Luminollusk","G","U","36759","5.53","5563","7.69","7","0.6%","","0","","3","","3","","4","",""
"Lys Alana Dignitary","G","U","26348","4.18","6579","4.99","0","0.0%","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","86840","5.11","17824","6.67","4","0.2%","","1","","2","","3","","1","",""
"Midnight Tilling","G","C","107093","6.88","17549","9.27","8","0.2%","","3","","1","","4","","4","",""
"Mistmeadow Council","G","C","89249","5.35","17045","6.99","5","0.2%","","0","","0","","0","","5","",""
"Moon-Vigil Adherents","G","U","20592","3.45","6290","3.90","0","0.0%","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","27008","4.48","7185","5.09","0","0.0%","","0","","0","","0","","0","",""
"Mutable Explorer","G","R","4774","2.37","1951","2.51","20","3.9%","","1","","6","","7","","13","",""
"Pitiless Fists","G","U","24293","3.83","6907","4.51","0","0.0%","","0","","0","","0","","0","",""
"Prismabasher","G","U","25994","4.08","6465","4.92","36","4.1%","","3","","7","","10","","26","",""
"Prismatic Undercurrents","G","U","38676","6.15","4996","8.88","9","0.6%","","1","","3","","4","","5","",""
"Pummeler for Hire","G","U","25957","4.11","6300","5.02","70","7.1%","","16","","20","","36","","34","",""
"Safewright Cavalry","G","C","92371","5.59","16592","7.49","1","0.0%","","0","","0","","0","","1","",""
"Sapling Nursery","G","R","5730","2.72","1971","2.91","4","","","0","","2","","2","","2","",""
"Selfless Safewright","G","R","4699","2.26","2095","2.43","8","","","2","","2","","4","","4","",""
"Shimmerwilds Growth","G","U","32211","5.01","5521","6.57","14","1.6%","","2","","5","","7","","7","",""
"Spry and Mighty","G","R","6808","2.91","2411","3.21","89","16.6%","","9","","28","","37","","52","",""
"Surly Farrier","G","C","101057","6.18","14646","8.62","0","0.0%","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","105104","6.65","12186","9.84","0","0.0%","","0","","0","","0","","0","",""
"Thoughtweft Charge","G","U","34071","5.07","5568","6.87","0","0.0%","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","5349","2.52","2167","2.78","8","","","1","","1","","2","","6","",""
"Unforgiving Aim","G","C","108980","6.95","12386","10.36","0","0.0%","","0","","0","","0","","0","",""
"Vinebred Brawler","G","U","30480","4.78","5912","6.16","0","0.0%","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","21422","3.43","6316","4.06","3","0.5%","","0","","2","","2","","1","",""
"Wildvine Pummeler","G","C","98913","5.87","13865","8.43","70","2.8%","","11","","17","","28","","42","",""
"Abigale, Eloquent First-Year","WB","R","3265","1.66","2061","1.72","2050","93.9%","55.3%","358","","459","","817","60.1%","1231","52.1%","8.0pp"
"Ashling's Command","UR","R","5422","2.60","2460","2.77","587","48.2%","53.0%","110","","136","","246","","340","",""
"Boggart Cursecrafter","BR","U","25736","4.40","5560","5.26","25520","99.8%","54.8%","4414","57.9%","6275","56.6%","10689","57.1%","14169","52.5%","4.6pp"
"Bre of Clan Stoutarm","WR","R","5389","2.67","1960","2.91","670","50.9%","50.0%","115","","186","","301","","375","",""
"Brigid's Command","WG","R","6157","2.83","2047","3.23","0","","","0","","0","","0","","0","",""
"Catharsis","WR","M","2128","1.97","938","2.05","517","71.0%","49.1%","96","","120","","216","","301","",""
"Chaos Spewer","BR","C","101292","6.34","12448","9.16","23858","73.7%","51.4%","4268","49.5%","5746","51.8%","10014","50.8%","13501","51.4%","-0.6pp"
"Chitinous Graspling","UG","C","102647","5.89","14230","8.68","30","1.6%","","8","","8","","16","","14","",""
"Deceit","UB","M","1886","1.69","1154","1.71","615","65.4%","53.5%","110","","147","","257","","360","",""
"Deepchannel Duelist","WU","U","22035","3.87","6566","4.35","0","0.0%","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","7471","3.37","2163","3.88","0","","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","7735","3.35","1968","3.77","13","2.3%","","1","","3","","4","","10","",""
"Dream Harvest","UB","R","10582","3.83","2058","4.87","684","49.9%","52.9%","94","","185","","279","","405","",""
"Eclipsed Boggart","BR","U","28645","4.62","5924","5.66","24419","99.4%","56.8%","4443","59.8%","5843","60.1%","10286","60.0%","13529","53.8%","6.2pp"
"Eclipsed Elf","BG","U","21422","3.57","6914","4.05","173","12.3%","","28","","44","","72","","99","",""
"Eclipsed Flamekin","UR","U","26709","4.29","7391","5.05","644","28.0%","48.1%","116","","163","","279","","359","",""
"Eclipsed Kithkin","WG","U","21852","3.61","6598","4.19","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Merrow","WU","U","24685","4.07","7112","4.65","0","0.0%","","0","","0","","0","","0","",""
"Emptiness","WB","M","1670","1.57","1022","1.58","1049","90.0%","52.5%","183","","259","","442","","605","51.4%",""
"Feisty Spikeling","WR","C","95804","5.39","14631","7.67","9703","68.2%","50.7%","1696","48.7%","2256","48.2%","3952","48.4%","5620","52.2%","-3.8pp"
"Figure of Fable","WG","R","3084","1.63","2071","1.67","4","","","1","","1","","2","","2","",""
"Flaring Cinder","UR","C","101920","6.38","16383","8.71","755","10.2%","47.5%","127","","178","","305","","446","",""
"Gangly Stompling","RG","C","99062","5.58","15267","8.05","4925","46.3%","51.2%","857","49.9%","1185","51.7%","2042","51.0%","2802","51.2%","-0.2pp"
"Glister Bairn","UG","U","33213","5.11","5437","6.97","0","0.0%","","0","","0","","0","","0","",""
"Grub's Command","BR","R","6838","3.12","2143","3.53","9509","99.8%","58.2%","1628","64.1%","2295","66.1%","3923","65.3%","5243","51.8%","13.5pp"
"High Perfect Morcant","BG","R","4566","2.35","1861","2.53","52","10.2%","","3","","17","","20","","32","",""
"Hovel Hurler","WR","U","24550","3.83","5647","4.78","5429","85.1%","51.7%","915","49.6%","1402","55.1%","2317","53.0%","3144","50.8%","2.1pp"
