"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Kinbinding","W","R","3560","1.91","2105","1.97","304","32.8%","","39","","90","","129","","176","",""
"Kinsbaile Aspirant","W","U","26883","4.43","5939","5.23","0","0.0%","","0","","0","","0","","0","",""
"Kinscaer Sentry","W","R","4342","2.11","1862","2.26","66","8.5%","","12","","14","","26","","40","",""
"Kithkeeper","W","U","34420","5.39","6041","7.24","492","13.7%","","81","","119","","200","","293","",""
"Liminal Hold","W","C","62961","3.81","15870","4.74","962","21.3%","56.0%","157","","265","","422","","543","55.6%",""
"Meanders Guide","W","U","27396","4.49","5437","5.69","0","0.0%","","0","","0","","0","","0","",""
"Moonlit Lamenter","W","U","22673","3.76","5790","4.47","243","13.0%","","42","","58","","100","","144","",""
"Morningtide's Light","W","M","4474","3.32","1010","3.86","79","15.7%","","16","","21","","37","","42","",""
"Personify","W","U","30776","4.78","5444","6.30","6","0.3%","","1","","1","","2","","4","",""
"Protective Response","W","U","20209","3.35","5922","3.88","115","10.0%","","18","","36","","54","","61","",""
"Pyrrhic Strike","W","U","20554","3.38","6546","3.85","327","18.8%","","61","","74","","135","","192","",""
"Reluctant Dounguard","W","C","97718","6.07","12040","8.82","9","0.2%","","0","","3","","3","","6","",""
"Rhys, the Evermore","W","R","4784","2.32","1864","2.53","312","31.1%","","63","","61","","124","","183","",""
"Riverguard's Reflexes","W","C","110502","7.19","13010","10.53","5","0.1%","","0","","2","","2","","3","",""
"Shore Lurker","W","C","102735","6.44","13158","9.20","19","0.4%","","2","","5","","7","","12","",""
"Slumbering Walker","W","R","4081","2.02","2035","2.14","94","9.6%","","17","","25","","42","","52","",""
"Spiral into Solitude","W","C","69614","4.13","15176","5.31","372","10.2%","","54","","104","","158","","214","",""
"Sun-Dappled Celebrant","W","C","96547","5.83","13497","8.22","15","0.3%","","2","","2","","4","","11","",""
"Thoughtweft Imbuer","W","U","25768","4.40","6138","5.13","24","1.0%","","2","","5","","7","","17","",""
"Timid Shieldbearer","W","C","94343","5.72","15278","7.77","18","0.4%","","3","","5","","8","","10","",""
"Tributary Vaulter","W","C","101924","6.49","14534","8.99","1","0.0%","","0","","0","","0","","1","",""
"Wanderbrine Preacher","W","C","93338","5.60","16320","7.48","0","0.0%","","0","","0","","0","","0","",""
"Wanderbrine Trapper","W","U","24136","3.88","7043","4.48","6","0.4%","","0","","1","","1","","5","",""
"Winnowing","W","R","9101","3.75","1875","4.62","56","6.0%","","16","","10","","26","","30","",""
"Aquitect's Defenses","U","C","109493","7.08","13912","10.30","25","0.3%","","6","","10","","16","","9","",""
"Blossombind","U","C","77846","4.62","16914","5.96","437","10.4%","","76","","113","","189","","249","",""
"Champions of the Shoal","U","R","5265","2.63","2144","2.87","29","3.7%","","6","","5","","11","","18","",""
"Disruptor of Currents","U","R","4950","2.32","2438","2.52","20","2.9%","","4","","5","","9","","11","",""
"Flitterwing Nuisance","U","R","4777","2.36","2192","2.53","130","13.3%","","32","","29","","61","","69","",""
"Glamer Gifter","U","U","24731","3.96","6730","4.76","77","4.4%","","16","","25","","41","","36","",""
"Glamermite","U","C","102385","6.38","14159","9.09","29","0.5%","","5","","4","","9","","20","",""
"Glen Elendra Guardian","U","R","4960","2.34","2241","2.53","123","13.4%","","18","","26","","44","","79","",""
"Glen Elendra's Answer","U","M","5984","3.89","1410","4.70","9","1.0%","","1","","2","","3","","6","",""
"Gravelgill Scoundrel","U","C","102418","6.57","16029","8.92","0","0.0%","","0","","0","","0","","0","",""
"Harmonized Crescendo","U","R","8933","3.76","2067","4.57","38","3.8%","","9","","6","","15","","23","",""
"Illusion Spinners","U","U","35867","5.75","4958","8.06","29","1.1%","","4","","11","","15","","14","",""
"Kulrath Mystic","U","C","110029","7.19","15053","10.16","0","0.0%","","0","","0","","0","","0","",""
"Loch Mare","U","M","1821","1.71","1148","1.79","220","33.6%","","37","","57","","94","","124","",""
"Lofty Dreams","U","U","32864","5.16","6351","6.70","1","0.1%","","0","","1","","1","","0","",""
"Mirrorform","U","M","4024","3.26","1244","3.55","52","8.4%","","8","","10","","18","","34","",""
"Noggle the Mind","U","U","28850","4.53","5233","5.91","62","4.3%","","10","","13","","23","","39","",""
"Oko, Lorwyn Liege","U","M","1882","1.72","1140","1.73","925","74.4%","52.5%","175","","221","","396","","530","48.3%",""
"Omni-Changeling","U","U","24031","3.87","7014","4.56","54","3.4%","","6","","12","","18","","36","",""
"Pestered Wellguard","U","U","24460","4.01","5842","4.89","8","0.7%","","2","","3","","5","","3","",""
"Rime Chill","U","U","37379","5.74","6139","7.75","99","3.1%","","15","","21","","36","","64","",""
"Rimefire Torque","U","R","16707","5.70","1967","8.66","0","0.0%","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","18724","3.18","7750","3.56","264","10.8%","","48","","69","","117","","147","",""
"Run Away Together","U","C","109254","7.13","14122","10.28","45","0.6%","","8","","12","","20","","25","",""
"Shinestriker","U","U","25649","4.16","7694","4.79","241","9.7%","","36","","55","","91","","145","",""
"Silvergill Mentor","U","U","26181","4.29","6851","5.06","0","0.0%","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","104937","6.63","15742","9.17","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","41307","6.68","4951","9.85","13","0.3%","","3","","2","","5","","8","",""
"Stratosoarer","U","C","102530","6.20","14778","8.80","46","0.9%","","7","","13","","20","","26","",""
"Summit Sentinel","U","C","102400","6.39","15614","8.89","12","0.2%","","3","","2","","5","","7","",""
"Sunderflock","U","R","5199","2.59","2088","2.72","25","2.8%","","1","","10","","11","","15","",""
"Swat Away","U","U","29324","4.60","6845","5.78","5","0.3%","","1","","0","","1","","4","",""
"Sygg, Wanderwine Wisdom","U","R","4399","2.25","2093","2.41","53","9.1%","","8","","11","","19","","34","",""
"Tanufel Rimespeaker","U","U","26008","4.32","6698","5.19","50","2.8%","","9","","11","","20","","29","",""
"Temporal Cleansing","U","C","98980","5.95","18523","7.98","181","2.9%","","24","","41","","65","","116","",""
"Thirst for Identity","U","U","34806","5.45","5388","7.53","113","4.5%","","18","","23","","41","","72","",""
"Unexpected Assistance","U","C","93171","5.59","17809","7.36","32","0.5%","","3","","10","","13","","19","",""
"Unwelcome Sprite","U","U","28003","4.45","7059","5.41","60","2.7%","","8","","21","","29","","31","",""
"Wanderwine Distracter","U","C","110441","7.43","13452","10.77","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","30810","4.91","6823","6.09","0","0.0%","","0","","0","","0","","0","",""
"Wild Unraveling","U","C","108083","7.02","14683","9.99","0","0.0%","","0","","0","","0","","0","",""
"Auntie's Sentence","B","C","96021","5.72","13205","8.12","23842","65.1%","55.9%","4107","55.5%","5597","56.3%","9704","55.9%","14146","55.8%","0.1pp"
"Barbed Bloodletter","B","C","110561","7.21","13034","10.57","7644","25.0%","54.1%","1298","55.2%","1742","54.5%","3040","54.8%","4607","53.7%","1.1pp"
"Bile-Vial Boggart","B","C","101262","6.30","12761","9.01","3870","20.2%","50.6%","688","48.0%","828","49.9%","1516","49.0%","2351","51.6%","-2.6pp"
"Bitterbloom Bearer","B","M","1807","1.72","973","1.76","2859","98.5%","56.9%","477","","691","59.6%","1168","60.9%","1676","54.1%","6.8pp"
"Blight Rot","B","C","59631","3.70","14855","4.53","40990","98.6%","56.7%","6920","56.4%","10187","59.3%","17107","58.1%","23895","55.7%","2.4pp"
"Blighted Blackthorn","B","C","105873","6.65","13339","9.66","7681","27.5%","52.2%","1294","48.5%","1895","53.3%","3189","51.3%","4494","52.8%","-1.5pp"
"Bloodline Bidding","B","R","7164","3.17","2126","3.50","7310","95.2%","59.1%","1196","58.5%","1933","66.6%","3129","63.5%","4186","55.9%","7.6pp"
"Boggart Mischief","B","U","24488","4.18","5167","4.98","533","15.2%","49.7%","97","","112","","209","","321","",""
"Boggart Prankster","B","C","105184","6.79","13345","9.60","1238","7.8%","48.5%","237","","284","","521","49.3%","712","47.8%","1.6pp"
"Bogslither's Embrace","B","C","62351","3.80","15411","4.70","41674","97.6%","57.4%","7071","55.9%","10405","60.5%","17476","58.7%","24218","56.4%","2.2pp"
"Champion of the Weird","B","R","6119","2.88","1808","3.29","799","36.0%","53.3%","141","","200","","341","","446","",""
"Creakwood Safewright","B","U","22846","3.80","6369","4.42","29234","99.6%","58.1%","5231","59.9%","6816","59.2%","12047","59.5%","16644","56.7%","2.8pp"
"Darkness Descends","B","U","37626","6.03","4379","8.85","1926","22.8%","48.4%","331","","463","","794","49.7%","1132","47.4%","2.3pp"
"Dawnhand Dissident","B","R","4982","2.38","2223","2.53","8118","98.8%","58.6%","1549","62.8%","1944","61.3%","3493","62.0%","4446","55.8%","6.1pp"
"Dawnhand Eulogist","B","C","94558","5.92","17511","7.58","69494","92.0%","58.3%","11801","57.4%","16546","60.2%","28347","59.0%","39631","57.3%","1.7pp"
"Dose of Dawnglow","B","U","36311","5.63","5023","8.02","7612","55.5%","54.0%","1232","49.2%","1904","56.0%","3136","53.3%","4484","54.5%","-1.2pp"
"Dream Seizer","B","C","104169","6.52","13290","9.38","7388","27.2%","53.1%","1217","51.4%","1913","54.6%","3130","53.4%","4250","53.0%","0.4pp"
"Gloom Ripper","B","R","5028","2.45","2158","2.58","12978","99.9%","61.5%","2130","67.7%","3329","69.8%","5459","69.0%","7011","54.8%","14.1pp"
"Gnarlbark Elm","B","U","23780","3.86","5303","4.72","9683","83.3%","55.1%","1731","55.0%","2523","58.5%","4254","57.1%","5429","53.6%","3.5pp"
"Graveshifter","B","U","21229","3.43","6069","4.10","16100","97.3%","57.1%","2668","53.6%","3882","59.1%","6550","56.9%","9167","57.0%","-0.1pp"
"Grub, Storied Matriarch","B","R","6687","3.03","1807","3.55","408","25.7%","","81","","93","","174","","234","",""
"Gutsplitter Gang","B","U","32086","5.21","4836","6.94","1313","24.9%","50.5%","202","","333","","535","49.5%","779","51.3%","-1.8pp"
"Heirloom Auntie","B","C","102111","6.57","11985","9.48","2727","15.7%","49.7%","506","44.5%","625","49.4%","1131","47.2%","1593","51.3%","-4.1pp"
"Iron-Shield Elf","B","U","25905","4.11","6920","4.86","27184","98.1%","58.6%","4898","61.6%","6180","58.0%","11078","59.6%","15723","57.6%","2.0pp"
"Moonglove Extractor","B","C","100363","6.23","13129","8.91","30656","64.9%","55.0%","5483","53.2%","6724","54.4%","12207","53.8%","18086","55.7%","-1.8pp"
"Moonshadow","B","M","2117","1.93","971","2.03","3535","99.7%","58.4%","614","64.3%","860","59.4%","1474","61.5%","2044","56.4%","5.1pp"
"Mornsong Aria","B","R","17474","5.80","2063","9.05","90","2.7%","","15","","21","","36","","54","",""
"Mudbutton Cursetosser","B","U","30119","4.80","5318","6.10","923","19.5%","52.3%","171","","197","","368","","555","54.4%",""
"Nameless Inversion","B","U","18057","3.05","6294","3.52","17522","99.5%","58.2%","3102","58.3%","4249","60.2%","7351","59.4%","9756","56.7%","2.7pp"
"Nightmare Sower","B","U","29561","4.78","4453","6.38","2803","39.1%","51.1%","468","","732","53.3%","1200","52.0%","1615","50.2%","1.8pp"
"Perfect Intimidation","B","U","40610","6.44","4457","9.79","1501","16.8%","50.4%","245","","346","","591","50.4%","911","50.5%","-0.1pp"
"Requiting Hex","B","U","28544","4.49","5196","5.82","9924","79.0%","55.6%","1698","57.5%","2323","54.2%","4021","55.6%","5908","55.5%","0.1pp"
"Retched Wretch","B","U","33284","5.26","5082","7.11","1200","20.2%","50.2%","213","","273","","486","","717","51.5%",""
"Scarblade Scout","B","C","87455","5.37","16989","6.89","69319","95.7%","58.2%","12505","60.2%","15404","58.8%","27909","59.4%","40381","57.2%","2.2pp"
"Scarblade's Malice","B","C","102885","6.37","12948","9.26","23468","57.5%","55.4%","3978","53.6%","5530","57.2%","9508","55.7%","13967","55.2%","0.5pp"
"Shimmercreep","B","U","33837","5.17","6232","6.87","4643","46.7%","52.5%","764","51.7%","1139","56.6%","1903","54.7%","2734","51.0%","3.7pp"
"Taster of Wares","B","R","5961","2.71","2209","2.95","4096","88.4%","58.8%","710","59.7%","974","63.9%","1684","62.1%","2404","56.5%","5.6pp"
"Twilight Diviner","B","R","6742","2.99","2033","3.48","7713","96.4%","56.4%","1381","57.7%","1870","57.5%","3251","57.6%","4323","55.1%","2.5pp"
"Unbury","B","U","26729","4.14","6039","5.21","16238","93.3%","56.9%","2796","54.7%","3971","59.3%","6767","57.4%","9485","56.5%","0.9pp"
"Ashling, Rekindled","R","R","6412","2.90","2249","3.22","7","0.9%","","2","","0","","2","","5","",""
"Boldwyr Aggressor","R","U","38900","6.16","5025","8.80","3","0.1%","","0","","0","","0","","3","",""
"Boneclub Berserker","R","C","107033","7.28","12501","10.55","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","25576","4.06","6225","4.94","23","1.5%","","1","","8","","9","","14","",""
"Brambleback Brute","R","C","106001","6.90","13336","9.86","8","0.1%","","3","","2","","5","","3","",""
"Burning Curiosity","R","C","111077","7.37","14870","10.39","15","0.2%","","3","","3","","6","","9","",""
"Champion of the Path","R","R","7162","3.22","2027","3.68","12","1.8%","","0","","5","","5","","7","",""
"Cinder Strike","R","C","67459","4.21","17479","5.06","282","6.8%","","41","","72","","113","","169","",""
"Collective Inferno","R","R","10755","4.28","1640","5.71","0","0.0%","","0","","0","","0","","0","",""
"Elder Auntie","R","C","100517","6.43","13958","8.96","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","5852","2.62","2637","2.81","461","34.0%","","79","","116","","195","","266","",""
"Enraged Flamecaster","R","C","103750","6.75","12861","9.69","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","23371","3.80","7335","4.38","177","9.3%","","31","","45","","76","","100","",""
"Feed the Flames","R","C","82934","4.96","15264","6.55","260","7.0%","","44","","60","","104","","156","",""
"Flame-Chain Mauler","R","C","105232","6.71","15534","9.33","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","26388","4.34","7142","5.04","7","0.4%","","1","","3","","4","","3","",""
"Flamekin Gildweaver","R","C","102149","6.38","16398","8.60","16","0.3%","","3","","5","","8","","8","",""
"Giantfall","R","U","30481","4.76","5523","6.20","22","1.2%","","1","","8","","9","","13","",""
"Goatnap","R","U","43700","7.31","4822","10.85","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","5598","2.68","2145","2.83","9","1.3%","","2","","5","","7","","2","",""
"Gristle Glutton","R","C","103948","6.65","15840","9.04","1","0.0%","","0","","0","","0","","1","",""
"Hexing Squelcher","R","R","6542","2.95","1522","3.59","6","1.0%","","0","","1","","1","","5","",""
"Impolite Entrance","R","U","43247","7.02","4972","10.30","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","41279","6.76","5294","9.65","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","96454","5.85","17074","7.81","130","2.4%","","26","","35","","61","","71","",""
"Lasting Tarfire","R","U","39095","6.54","4995","9.23","0","0.0%","","0","","0","","0","","0","",""
"Lavaleaper","R","R","13606","5.14","1677","7.77","0","0.0%","","0","","0","","0","","0","",""
"Meek Attack","R","M","8367","5.34","1043","8.13","0","0.0%","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","112431","7.70","12657","11.29","4","0.0%","","0","","1","","1","","3","",""
"Scuzzback Scrounger","R","R","6719","2.97","2037","3.37","41","7.3%","","4","","17","","21","","21","",""
"Sear","R","U","17620","2.95","6248","3.38","168","13.6%","","33","","41","","74","","94","",""
"Sizzling Changeling","R","U","27971","4.34","6588","5.35","38","2.1%","","5","","12","","17","","21","",""
"Soul Immolation","R","M","2640","2.34","1273","2.48","70","12.6%","","12","","16","","28","","42","",""
"Soulbright Seeker","R","U","35026","5.53","6140","7.24","2","0.1%","","1","","0","","1","","1","",""
"Sourbread Auntie","R","U","28627","4.76","5822","5.89","0","0.0%","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","1852","1.73","1035","1.80","69","","","9","","16","","25","","43","",""
"Squawkroaster","R","U","34553","5.41","5296","7.36","66","3.3%","","11","","20","","31","","35","",""
"Sting-Slinger","R","U","34188","5.48","5316","7.34","4","0.2%","","2","","1","","3","","1","",""
"Tweeze","R","C","76155","4.58","15283","5.94","215","5.9%","","38","","50","","88","","127","",""
"Warren Torchmaster","R","U","36104","5.70","5446","7.71","0","0.0%","","0","","0","","0","","0","",""
"Assert Perfection","G","C","69277","4.09","18561","5.03","51983","97.9%","58.5%","8747","58.9%","12962","61.8%","21709","60.6%","30289","57.0%","3.6pp"
"Aurora Awakener","G","M","1882","1.75","1231","1.78","2511","95.2%","57.3%","429","","615","65.2%","1044","61.7%","1460","54.5%","7.2pp"
"Bloom Tender","G","M","2473","2.09","1002","2.24","2643","97.8%","55.2%","443","","601","53.6%","1044","57.4%","1555","53.4%","3.9pp"
"Blossoming Defense","G","U","30685","4.64","6416","5.95","16005","90.5%","57.3%","2669","55.4%","3810","59.7%","6479","57.9%","9531","56.9%","1.1pp"
"Bristlebane Battler","G","R","3751","1.95","1893","2.08","4928","99.0%","58.3%","922","65.0%","1218","57.9%","2140","60.9%","2778","56.4%","4.5pp"
"Bristlebane Outrider","G","U","28314","4.45","6030","5.55","6604","62.1%","55.9%","1134","53.8%","1616","55.5%","2750","54.8%","3868","56.6%","-1.8pp"
"Celestial Reunion","G","M","5236","3.67","938","4.72","1571","68.8%","55.8%","261","","393","","654","55.7%","918","55.8%","-0.1pp"
"Champions of the Perfect","G","R","3967","2.06","1906","2.16","10705","100.0%","59.9%","1880","65.1%","2693","64.5%","4573","64.7%","5742","55.4%","9.3pp"
"Chomping Changeling","G","U","31099","4.69","4661","6.47","8099","68.3%","54.0%","1377","49.9%","1917","54.1%","3294","52.4%","4670","54.6%","-2.2pp"
"Crossroads Watcher","G","C","98386","5.93","14996","8.23","8409","34.2%","53.2%","1487","49.5%","1880","53.4%","3367","51.6%","5024","54.3%","-2.6pp"
"Dawn's Light Archer","G","C","102079","6.18","15070","8.72","43434","80.2%","57.5%","7382","56.1%","9795","58.6%","17177","57.5%","25623","57.2%","0.3pp"
"Dundoolin Weaver","G","U","23373","3.65","6658","4.37","13720","93.3%","57.2%","2379","55.1%","3379","60.5%","5758","58.3%","7871","56.4%","1.9pp"
"Formidable Speaker","G","R","4017","2.01","2034","2.12","7346","99.8%","57.4%","1270","59.3%","1797","59.2%","3067","59.2%","4085","55.3%","3.9pp"
"Gilt-Leaf's Embrace","G","C","109630","6.91","13923","9.99","17618","48.2%","55.5%","2946","54.5%","4206","57.3%","7152","56.2%","10474","55.1%","1.1pp"
"Great Forest Druid","G","C","78666","4.73","14684","6.26","21430","72.6%","54.8%","3899","57.0%","4839","54.0%","8738","55.3%","12683","54.4%","0.9pp"
"Luminollusk","G","U","36759","5.53","5563","7.69","2502","28.4%","50.6%","436","","660","53.0%","1096","51.1%","1414","50.6%","0.5pp"
"Lys Alana Dignitary","G","U","26348","4.18","6579","4.99","30066","98.8%","58.3%","5482","61.5%","6779","57.2%","12261","59.2%","17293","57.3%","1.8pp"
"Lys Alana Informant","G","C","86840","5.11","17824","6.67","63025","96.7%","58.4%","11480","59.6%","13963","58.2%","25443","58.8%","36595","57.9%","1.0pp"
"Midnight Tilling","G","C","107093","6.88","17549","9.27","40520","68.9%","57.9%","7249","57.7%","9604","58.2%","16853","58.0%","23670","57.9%","0.1pp"
"Mistmeadow Council","G","C","89249","5.35","17045","6.99","13904","52.6%","55.4%","2333","52.8%","3425","58.5%","5758","56.2%","8080","54.9%","1.3pp"
"Moon-Vigil Adherents","G","U","20592","3.45","6290","3.90","25468","99.2%","59.0%","4311","58.2%","6349","62.6%","10660","60.8%","14141","56.9%","3.9pp"
"Morcant's Eyes","G","U","27008","4.48","7185","5.09","33109","96.9%","60.3%","5944","59.4%","7966","64.1%","13910","62.1%","18486","58.5%","3.6pp"
"Mutable Explorer","G","R","4774","2.37","1951","2.51","4920","97.5%","56.2%","920","55.8%","1102","59.1%","2022","57.6%","2802","55.0%","2.6pp"
"Pitiless Fists","G","U","24293","3.83","6907","4.51","19515","96.7%","58.6%","3338","59.2%","4768","62.3%","8106","61.0%","11409","56.8%","4.2pp"
"Prismabasher","G","U","25994","4.08","6465","4.92","11059","81.1%","56.3%","1847","54.3%","2701","60.4%","4548","57.9%","6482","55.1%","2.8pp"
"Prismatic Undercurrents","G","U","38676","6.15","4996","8.88","742","10.6%","50.4%","108","","166","","274","","468","",""
"Pummeler for Hire","G","U","25957","4.11","6300","5.02","11485","82.9%","56.3%","1976","55.3%","2838","59.3%","4814","57.6%","6667","55.5%","2.2pp"
"Safewright Cavalry","G","C","92371","5.59","16592","7.49","56796","91.2%","57.7%","9506","56.6%","13884","59.1%","23390","58.1%","32424","56.9%","1.2pp"
"Sapling Nursery","G","R","5730","2.72","1971","2.91","5176","90.6%","56.9%","861","58.5%","1338","59.8%","2199","59.3%","2990","55.2%","4.1pp"
"Selfless Safewright","G","R","4699","2.26","2095","2.43","7758","99.6%","57.3%","1294","54.8%","1884","61.6%","3178","58.8%","4381","55.6%","3.2pp"
"Shimmerwilds Growth","G","U","32211","5.01","5521","6.57","4107","44.8%","51.2%","776","48.6%","924","49.9%","1700","49.3%","2408","52.5%","-3.2pp"
"Spry and Mighty","G","R","6808","2.91","2411","3.21","5106","90.7%","54.3%","872","54.1%","1197","55.1%","2069","54.7%","3041","54.0%","0.7pp"
"Surly Farrier","G","C","101057","6.18","14646","8.62","8188","32.3%","53.4%","1454","55.2%","1843","51.1%","3297","52.9%","4875","53.7%","-0.8pp"
"Tend the Sprigs","G","C","105104","6.65","12186","9.84","4354","18.6%","50.2%","761","46.8%","1001","51.1%","1762","49.3%","2595","50.8%","-1.5pp"
"Thoughtweft Charge","G","U","34071","5.07","5568","6.87","9246","66.0%","55.1%","1519","52.9%","2159","58.1%","3678","55.9%","5572","54.6%","1.3pp"
"Trystan, Callous Cultivator","G","R","5349","2.52","2167","2.78","11354","99.8%","58.8%","2029","63.1%","2810","61.5%","4839","62.2%","6208","55.9%","6.3pp"
"Unforgiving Aim","G","C","108980","6.95","12386","10.36","11043","33.6%","53.2%","1849","51.3%","2637","53.7%","4486","52.7%","6570","53.4%","-0.6pp"
"Vinebred Brawler","G","U","30480","4.78","5912","6.16","24252","95.7%","57.6%","4114","56.6%","5666","58.4%","9780","57.7%","14076","57.3%","0.3pp"
"Virulent Emissary","G","U","21422","3.43","6316","4.06","23300","99.4%","58.6%","4128","61.8%","5296","59.3%","9424","60.4%","13434","57.1%","3.3pp"
"Wildvine Pummeler","G","C","98913","5.87","13865","8.43","10518","42.1%","52.0%","1745","49.5%","2725","55.2%","4470","53.0%","6064","51.4%","1.6pp"
"Abigale, Eloquent First-Year","WB","R","3265","1.66","2061","1.72","3878","97.5%","58.8%","679","59.5%","958","64.7%","1637","62.6%","2222","56.0%","6.5pp"
"Ashling's Command","UR","R","5422","2.60","2460","2.77","48","6.5%","","10","","16","","26","","22","",""
"Boggart Cursecrafter","BR","U","25736","4.40","5560","5.26","43","1.6%","","8","","6","","14","","29","",""
"Bre of Clan Stoutarm","WR","R","5389","2.67","1960","2.91","31","4.4%","","8","","3","","11","","21","",""
"Brigid's Command","WG","R","6157","2.83","2047","3.23","416","23.1%","","72","","118","","190","","225","",""
"Catharsis","WR","M","2128","1.97","938","2.05","0","","","0","","0","","0","","0","",""
"Chaos Spewer","BR","C","101292","6.34","12448","9.16","1446","12.1%","48.1%","240","","355","","595","49.7%","847","46.9%","2.9pp"
"Chitinous Graspling","UG","C","102647","5.89","14230","8.68","9059","42.3%","54.0%","1506","50.3%","2167","52.4%","3673","51.6%","5266","55.3%","-3.8pp"
"Deceit","UB","M","1886","1.69","1154","1.71","1388","80.7%","55.3%","219","","336","","555","61.4%","827","51.3%","10.2pp"
"Deepchannel Duelist","WU","U","22035","3.87","6566","4.35","0","0.0%","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","7471","3.37","2163","3.88","0","0.0%","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","7735","3.35","1968","3.77","2386","57.7%","54.4%","390","","647","58.7%","1037","58.7%","1327","50.9%","7.8pp"
"Dream Harvest","UB","R","10582","3.83","2058","4.87","1505","56.0%","53.0%","251","","414","","665","52.9%","841","52.9%","0.0pp"
"Eclipsed Boggart","BR","U","28645","4.62","5924","5.66","218","6.5%","","30","","61","","91","","126","",""
"Eclipsed Elf","BG","U","21422","3.57","6914","4.05","35112","99.9%","60.5%","6549","65.8%","8498","64.5%","15047","65.1%","19035","56.3%","8.8pp"
"Eclipsed Flamekin","UR","U","26709","4.29","7391","5.05","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Kithkin","WG","U","21852","3.61","6598","4.19","2338","44.7%","55.6%","430","","569","55.5%","999","55.3%","1327","55.8%","-0.5pp"
"Eclipsed Merrow","WU","U","24685","4.07","7112","4.65","0","0.0%","","0","","0","","0","","0","",""
"Emptiness","WB","M","1670","1.57","1022","1.58","1688","94.0%","58.8%","311","","402","","713","59.9%","968","58.2%","1.7pp"
"Feisty Spikeling","WR","C","95804","5.39","14631","7.67","44","1.6%","","7","","6","","13","","31","",""
"Figure of Fable","WG","R","3084","1.63","2071","1.67","3905","98.9%","60.9%","694","66.4%","974","65.2%","1668","65.7%","2209","57.4%","8.4pp"
