"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Sun-Dappled Celebrant","W","C","72872","5.82","10272","8.17","8","0.2%","","2","","1","","3","","5","",""
"Thoughtweft Imbuer","W","U","19869","4.45","4726","5.18","12","0.7%","","1","","3","","4","","8","",""
"Timid Shieldbearer","W","C","71382","5.73","11706","7.74","9","0.3%","","1","","3","","4","","5","",""
"Tributary Vaulter","W","C","77590","6.52","11006","9.02","1","0.0%","","0","","0","","0","","1","",""
"Wanderbrine Preacher","W","C","70960","5.60","12505","7.47","0","0.0%","","0","","0","","0","","0","",""
"Wanderbrine Trapper","W","U","18496","3.91","5436","4.51","3","0.3%","","0","","1","","1","","2","",""
"Winnowing","W","R","6724","3.67","1418","4.53","48","6.2%","","15","","9","","24","","24","",""
"Aquitect's Defenses","U","C","82635","7.05","10565","10.25","25","0.5%","","6","","10","","16","","9","",""
"Blossombind","U","C","58894","4.64","12921","5.95","319","10.1%","","48","","91","","139","","181","",""
"Champions of the Shoal","U","R","4012","2.66","1618","2.90","25","4.3%","","6","","3","","9","","16","",""
"Disruptor of Currents","U","R","3791","2.33","1839","2.51","9","1.8%","","2","","1","","3","","6","",""
"Flitterwing Nuisance","U","R","3602","2.35","1650","2.49","83","11.6%","","19","","21","","40","","43","",""
"Glamer Gifter","U","U","18577","3.94","5104","4.73","34","2.7%","","6","","13","","19","","15","",""
"Glamermite","U","C","77133","6.33","10788","9.00","19","0.4%","","2","","3","","5","","14","",""
"Glen Elendra Guardian","U","R","3746","2.32","1680","2.50","82","11.9%","","10","","15","","25","","57","",""
"Glen Elendra's Answer","U","M","4501","3.89","1031","4.71","9","1.3%","","1","","2","","3","","6","",""
"Gravelgill Scoundrel","U","C","77774","6.59","12039","8.96","0","0.0%","","0","","0","","0","","0","",""
"Harmonized Crescendo","U","R","6735","3.73","1601","4.53","26","3.3%","","6","","3","","9","","17","",""
"Illusion Spinners","U","U","26991","5.72","3825","7.94","20","1.0%","","2","","8","","10","","10","",""
"Kulrath Mystic","U","C","83350","7.21","11470","10.19","0","0.0%","","0","","0","","0","","0","",""
"Loch Mare","U","M","1374","1.69","861","1.77","147","","","23","","38","","61","","85","",""
"Lofty Dreams","U","U","24985","5.18","4872","6.71","1","0.1%","","0","","1","","1","","0","",""
"Mirrorform","U","M","3109","3.28","944","3.52","50","","","7","","9","","16","","34","",""
"Noggle the Mind","U","U","21862","4.57","3893","5.95","46","4.2%","","6","","10","","16","","30","",""
"Oko, Lorwyn Liege","U","M","1394","1.72","840","1.73","657","73.4%","54.3%","124","","156","","280","","378","",""
"Omni-Changeling","U","U","18560","3.93","5294","4.63","50","4.4%","","6","","12","","18","","32","",""
"Pestered Wellguard","U","U","18444","4.02","4467","4.86","8","0.8%","","2","","3","","5","","3","",""
"Rime Chill","U","U","28191","5.72","4700","7.63","73","3.1%","","12","","16","","28","","46","",""
"Rimefire Torque","U","R","12523","5.62","1468","8.53","0","0.0%","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","14359","3.20","5926","3.58","190","10.6%","","29","","53","","82","","108","",""
"Run Away Together","U","C","82443","7.12","10788","10.23","45","0.8%","","8","","12","","20","","25","",""
"Shinestriker","U","U","19822","4.25","5827","4.90","195","10.7%","","31","","46","","77","","114","",""
"Silvergill Mentor","U","U","19987","4.32","5268","5.09","0","0.0%","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","79239","6.64","11825","9.19","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","31076","6.64","3716","9.78","13","0.5%","","3","","2","","5","","8","",""
"Stratosoarer","U","C","78015","6.22","11208","8.83","44","1.1%","","7","","11","","18","","26","",""
"Summit Sentinel","U","C","77330","6.38","11940","8.85","12","0.3%","","3","","2","","5","","7","",""
"Sunderflock","U","R","4006","2.62","1579","2.77","25","4.0%","","1","","10","","11","","15","",""
"Swat Away","U","U","21812","4.57","5244","5.66","5","0.4%","","1","","0","","1","","4","",""
"Sygg, Wanderwine Wisdom","U","R","3384","2.25","1577","2.40","40","","","5","","10","","15","","25","",""
"Tanufel Rimespeaker","U","U","20146","4.37","5091","5.28","45","3.7%","","6","","11","","17","","27","",""
"Temporal Cleansing","U","C","74933","5.94","14166","7.91","138","3.1%","","17","","31","","48","","90","",""
"Thirst for Identity","U","U","26267","5.43","4123","7.44","79","4.3%","","11","","16","","27","","52","",""
"Unexpected Assistance","U","C","70903","5.61","13523","7.39","25","0.6%","","3","","8","","11","","14","",""
"Unwelcome Sprite","U","U","21189","4.45","5426","5.40","55","3.5%","","7","","19","","26","","29","",""
"Wanderwine Distracter","U","C","83885","7.41","10309","10.73","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","23363","4.91","5185","6.08","0","0.0%","","0","","0","","0","","0","",""
"Wild Unraveling","U","C","81221","6.97","11019","9.91","0","0.0%","","0","","0","","0","","0","",""
"Auntie's Sentence","B","C","72365","5.70","9832","8.09","17177","65.1%","55.7%","2961","55.6%","4009","56.2%","6970","56.0%","10212","55.5%","0.4pp"
"Barbed Bloodletter","B","C","83391","7.16","9765","10.50","5683","25.5%","53.7%","961","54.5%","1294","54.9%","2255","54.8%","3430","52.9%","1.9pp"
"Bile-Vial Boggart","B","C","76287","6.24","9718","8.90","3093","21.8%","50.0%","540","46.5%","678","50.0%","1218","48.4%","1874","51.1%","-2.7pp"
"Bitterbloom Bearer","B","M","1357","1.71","736","1.76","2160","98.8%","57.1%","356","","511","58.3%","867","60.4%","1284","54.7%","5.8pp"
"Blight Rot","B","C","45272","3.71","11283","4.53","30235","98.6%","56.8%","5103","56.1%","7539","59.5%","12642","58.1%","17601","55.8%","2.3pp"
"Blighted Blackthorn","B","C","80027","6.64","10132","9.62","5753","27.6%","52.3%","967","47.6%","1398","52.9%","2365","50.7%","3389","53.3%","-2.7pp"
"Bloodline Bidding","B","R","5426","3.21","1556","3.54","5127","94.3%","59.2%","826","57.4%","1344","67.1%","2170","63.4%","2961","56.2%","7.2pp"
"Boggart Mischief","B","U","18479","4.20","3871","4.96","483","18.1%","","92","","98","","190","","292","",""
"Boggart Prankster","B","C","79625","6.77","10147","9.56","882","7.4%","46.8%","166","","191","","357","","523","46.7%",""
"Bogslither's Embrace","B","C","47175","3.80","11661","4.70","30874","97.6%","57.5%","5299","55.7%","7736","60.9%","13035","58.8%","17852","56.5%","2.3pp"
"Champion of the Weird","B","R","4549","2.85","1346","3.25","570","34.5%","54.6%","109","","139","","248","","317","",""
"Creakwood Safewright","B","U","17287","3.82","4750","4.47","21527","99.6%","58.3%","3828","60.3%","5013","59.3%","8841","59.7%","12305","56.8%","2.9pp"
"Darkness Descends","B","U","28037","5.95","3287","8.73","1434","23.7%","47.9%","252","","339","","591","50.4%","844","46.1%","4.3pp"
"Dawnhand Dissident","B","R","3813","2.40","1675","2.56","5931","98.6%","58.9%","1113","62.7%","1437","62.3%","2550","62.5%","3258","55.9%","6.6pp"
"Dawnhand Eulogist","B","C","72640","6.00","13029","7.72","49840","90.9%","58.4%","8487","58.0%","11818","60.1%","20305","59.2%","28441","57.4%","1.9pp"
"Dose of Dawnglow","B","U","27479","5.62","3836","8.01","5709","55.6%","54.4%","926","49.4%","1416","55.7%","2342","53.2%","3371","55.2%","-2.0pp"
"Dream Seizer","B","C","78448","6.47","10079","9.26","5676","28.5%","53.5%","945","53.7%","1431","54.4%","2376","54.1%","3290","53.2%","0.9pp"
"Gloom Ripper","B","R","3891","2.47","1604","2.62","9639","99.9%","61.5%","1565","68.2%","2478","69.6%","4043","69.0%","5221","55.0%","14.1pp"
"Gnarlbark Elm","B","U","17889","3.84","4008","4.71","7183","84.3%","55.5%","1315","55.2%","1862","59.3%","3177","57.6%","4001","53.8%","3.8pp"
"Graveshifter","B","U","16141","3.45","4605","4.11","12050","97.3%","57.3%","2029","53.9%","2899","59.1%","4928","57.0%","6845","57.0%","-0.1pp"
"Grub, Storied Matriarch","B","R","4986","3.02","1354","3.52","252","22.7%","","50","","60","","110","","142","",""
"Gutsplitter Gang","B","U","24207","5.19","3646","6.89","969","25.7%","50.4%","155","","238","","393","","577","51.0%",""
"Heirloom Auntie","B","C","76782","6.52","9102","9.37","2086","16.4%","50.0%","392","","475","","867","48.0%","1216","51.2%","-3.3pp"
"Iron-Shield Elf","B","U","19774","4.14","5198","4.92","20044","97.9%","58.9%","3583","61.7%","4563","58.4%","8146","59.8%","11619","57.9%","1.9pp"
"Moonglove Extractor","B","C","75387","6.20","9909","8.86","23263","66.7%","55.1%","4090","53.6%","5165","54.8%","9255","54.3%","13722","55.4%","-1.1pp"
"Moonshadow","B","M","1581","1.92","715","2.02","2529","99.6%","59.1%","430","","604","59.3%","1034","62.4%","1482","56.9%","5.5pp"
"Mornsong Aria","B","R","13140","5.73","1553","9.01","67","2.8%","","12","","15","","27","","40","",""
"Mudbutton Cursetosser","B","U","22587","4.78","3979","6.10","685","20.2%","52.3%","127","","141","","268","","417","",""
"Nameless Inversion","B","U","13729","3.07","4722","3.55","12858","99.5%","58.7%","2276","59.1%","3135","61.1%","5411","60.2%","7136","57.0%","3.2pp"
"Nightmare Sower","B","U","22036","4.72","3369","6.24","2181","40.3%","52.1%","369","","569","53.1%","938","52.2%","1256","52.0%","0.2pp"
"Perfect Intimidation","B","U","30790","6.39","3363","9.70","1134","17.3%","51.5%","183","","266","","449","","685","50.9%",""
"Requiting Hex","B","U","21453","4.45","3998","5.74","7542","80.0%","56.0%","1288","58.5%","1761","54.1%","3049","55.9%","4497","56.1%","-0.2pp"
"Retched Wretch","B","U","25035","5.24","3886","7.01","999","21.7%","50.5%","179","","228","","407","","595","51.1%",""
"Scarblade Scout","B","C","66753","5.40","12671","6.92","50373","95.6%","58.3%","9007","59.8%","11225","59.1%","20232","59.4%","29423","57.3%","2.1pp"
"Scarblade's Malice","B","C","77505","6.34","9737","9.20","17155","57.1%","55.7%","2947","54.0%","4041","57.3%","6988","55.9%","10171","55.5%","0.4pp"
"Shimmercreep","B","U","25622","5.20","4736","6.91","3464","46.2%","54.0%","567","53.6%","847","58.3%","1414","56.4%","2046","52.2%","4.2pp"
"Taster of Wares","B","R","4457","2.73","1628","2.97","2749","86.9%","58.9%","475","","653","64.8%","1128","62.7%","1614","56.3%","6.4pp"
"Twilight Diviner","B","R","5090","2.95","1525","3.42","5649","96.5%","56.2%","1048","57.4%","1351","57.3%","2399","57.4%","3156","54.8%","2.6pp"
"Unbury","B","U","20565","4.19","4626","5.30","11847","93.3%","56.7%","2040","54.9%","2888","58.8%","4928","57.2%","6930","56.3%","0.8pp"
"Ashling, Rekindled","R","R","4903","2.93","1681","3.26","7","1.3%","","2","","0","","2","","5","",""
"Boldwyr Aggressor","R","U","29454","6.16","3844","8.74","3","0.1%","","0","","0","","0","","3","",""
"Boneclub Berserker","R","C","80649","7.25","9475","10.50","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","19380","4.09","4679","4.95","19","1.6%","","1","","7","","8","","11","",""
"Brambleback Brute","R","C","80229","6.88","10115","9.81","8","0.2%","","3","","2","","5","","3","",""
"Burning Curiosity","R","C","84049","7.37","11164","10.42","13","0.2%","","3","","2","","5","","8","",""
"Champion of the Path","R","R","5432","3.22","1510","3.71","6","1.2%","","0","","3","","3","","3","",""
"Cinder Strike","R","C","51449","4.25","13388","5.08","222","7.3%","","35","","53","","88","","134","",""
"Collective Inferno","R","R","8040","4.22","1256","5.56","0","0.0%","","0","","0","","0","","0","",""
"Elder Auntie","R","C","75756","6.38","10688","8.85","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","4461","2.64","1988","2.83","355","36.7%","","56","","93","","149","","206","",""
"Enraged Flamecaster","R","C","78779","6.77","9688","9.74","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","18035","3.87","5525","4.48","108","7.6%","","16","","30","","46","","61","",""
"Feed the Flames","R","C","63079","4.99","11501","6.59","179","6.5%","","33","","36","","69","","110","",""
"Flame-Chain Mauler","R","C","79502","6.73","11658","9.38","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","20511","4.42","5407","5.17","7","0.5%","","1","","3","","4","","3","",""
"Flamekin Gildweaver","R","C","77808","6.43","12178","8.72","16","0.4%","","3","","5","","8","","8","",""
"Giantfall","R","U","23019","4.75","4226","6.19","13","1.0%","","1","","5","","6","","7","",""
"Goatnap","R","U","32750","7.28","3644","10.82","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","4272","2.67","1626","2.79","9","1.8%","","2","","5","","7","","2","",""
"Gristle Glutton","R","C","78906","6.67","12050","9.06","0","0.0%","","0","","0","","0","","0","",""
"Hexing Squelcher","R","R","4798","2.89","1146","3.51","6","","","0","","1","","1","","5","",""
"Impolite Entrance","R","U","32637","6.98","3767","10.24","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","31208","6.79","3914","9.76","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","73809","5.94","12742","7.97","41","1.0%","","8","","12","","20","","22","",""
"Lasting Tarfire","R","U","29540","6.52","3737","9.17","0","0.0%","","0","","0","","0","","0","",""
"Lavaleaper","R","R","9993","5.09","1265","7.64","0","0.0%","","0","","0","","0","","0","",""
"Meek Attack","R","M","6132","5.28","752","8.01","0","0.0%","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","85104","7.67","9575","11.26","4","0.1%","","0","","1","","1","","3","",""
"Scuzzback Scrounger","R","R","5047","2.93","1521","3.26","41","","","4","","17","","21","","21","",""
"Sear","R","U","13413","2.98","4715","3.42","146","17.1%","","31","","35","","66","","80","",""
"Sizzling Changeling","R","U","21249","4.36","4945","5.34","38","2.8%","","5","","12","","17","","21","",""
"Soul Immolation","R","M","2052","2.35","985","2.49","68","","","12","","16","","28","","40","",""
"Soulbright Seeker","R","U","26667","5.56","4627","7.25","0","0.0%","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","21429","4.72","4417","5.82","0","0.0%","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","1404","1.74","790","1.81","44","","","7","","10","","17","","27","",""
"Squawkroaster","R","U","26211","5.44","4027","7.41","51","3.4%","","10","","14","","24","","27","",""
"Sting-Slinger","R","U","25824","5.47","4089","7.28","4","0.3%","","2","","1","","3","","1","",""
"Tweeze","R","C","57920","4.60","11509","5.96","168","6.4%","","27","","37","","64","","104","",""
"Warren Torchmaster","R","U","27226","5.67","4199","7.66","0","0.0%","","0","","0","","0","","0","",""
"Assert Perfection","G","C","53168","4.13","13934","5.09","37793","97.7%","58.4%","6429","58.5%","9394","61.5%","15823","60.3%","21980","57.1%","3.2pp"
"Aurora Awakener","G","M","1426","1.76","922","1.78","1836","94.6%","57.4%","304","","453","","757","61.4%","1071","54.8%","6.6pp"
"Bloom Tender","G","M","1839","2.08","755","2.23","1993","98.1%","56.1%","335","","458","","793","57.1%","1170","55.1%","2.0pp"
"Blossoming Defense","G","U","23339","4.65","4940","5.96","12046","91.1%","58.0%","2012","55.0%","2822","61.3%","4834","58.6%","7216","57.5%","1.1pp"
"Bristlebane Battler","G","R","2877","1.95","1476","2.06","3591","99.2%","58.2%","665","65.0%","900","58.8%","1565","61.4%","2016","55.9%","5.5pp"
"Bristlebane Outrider","G","U","21484","4.47","4547","5.61","4875","62.2%","56.4%","832","56.4%","1163","55.8%","1995","56.0%","2898","56.4%","-0.3pp"
"Celestial Reunion","G","M","3814","3.63","671","4.66","1030","65.3%","55.7%","165","","247","","412","","619","54.8%",""
"Champions of the Perfect","G","R","3056","2.07","1445","2.17","7969","100.0%","60.1%","1404","65.2%","2017","65.1%","3421","65.2%","4264","55.6%","9.6pp"
"Chomping Changeling","G","U","23355","4.69","3554","6.44","6003","68.8%","54.5%","1039","50.2%","1418","54.0%","2457","52.4%","3444","55.5%","-3.0pp"
"Crossroads Watcher","G","C","74766","5.94","11338","8.23","6156","34.5%","53.6%","1086","49.6%","1365","54.1%","2451","52.1%","3694","54.6%","-2.5pp"
"Dawn's Light Archer","G","C","77407","6.21","11228","8.76","31409","79.9%","57.7%","5342","55.9%","7071","58.7%","12413","57.5%","18528","57.6%","-0.1pp"
"Dundoolin Weaver","G","U","18040","3.70","5072","4.42","9849","92.4%","57.3%","1711","56.3%","2395","60.7%","4106","58.9%","5674","56.0%","2.9pp"
"Formidable Speaker","G","R","3066","2.03","1541","2.15","5452","99.9%","57.7%","936","60.0%","1342","60.0%","2278","60.0%","3021","55.2%","4.8pp"
"Gilt-Leaf's Embrace","G","C","83021","6.93","10392","10.06","12533","47.7%","55.8%","2083","54.8%","2998","57.6%","5081","56.4%","7458","55.3%","1.2pp"
"Great Forest Druid","G","C","59411","4.73","11115","6.23","15765","71.7%","55.1%","2886","57.2%","3557","54.5%","6443","55.7%","9316","54.6%","1.1pp"
"Luminollusk","G","U","27928","5.54","4192","7.68","1851","28.4%","50.9%","319","","498","","817","50.9%","1040","51.2%","-0.3pp"
"Lys Alana Dignitary","G","U","20117","4.24","4873","5.10","22033","98.7%","58.7%","4082","61.4%","4914","57.6%","8996","59.3%","12656","58.1%","1.2pp"
"Lys Alana Informant","G","C","66048","5.15","13343","6.74","46020","96.5%","58.5%","8351","59.9%","10228","58.2%","18579","59.0%","26744","58.1%","0.9pp"
"Midnight Tilling","G","C","81370","6.93","13093","9.35","28850","67.7%","58.4%","5178","57.7%","6820","58.6%","11998","58.2%","16854","58.5%","-0.3pp"
"Mistmeadow Council","G","C","67999","5.39","12929","7.00","9934","51.9%","55.7%","1672","53.3%","2467","59.0%","4139","56.7%","5744","55.1%","1.6pp"
"Moon-Vigil Adherents","G","U","16038","3.52","4634","3.99","18409","99.1%","59.1%","3100","58.4%","4599","62.4%","7699","60.8%","10214","57.0%","3.8pp"
"Morcant's Eyes","G","U","21031","4.58","5322","5.27","23864","96.5%","60.2%","4284","59.4%","5767","63.8%","10051","61.9%","13310","58.5%","3.4pp"
"Mutable Explorer","G","R","3508","2.32","1455","2.46","3590","97.8%","56.5%","659","55.7%","814","60.6%","1473","58.4%","2041","54.8%","3.6pp"
"Pitiless Fists","G","U","18909","3.89","5171","4.62","14118","96.2%","58.8%","2396","59.8%","3453","62.8%","5849","61.6%","8268","56.8%","4.8pp"
"Prismabasher","G","U","20003","4.12","4929","4.99","8377","81.7%","56.8%","1382","55.3%","2051","61.1%","3433","58.8%","4919","55.4%","3.4pp"
"Prismatic Undercurrents","G","U","29326","6.13","3826","8.80","629","11.9%","51.7%","91","","141","","232","","397","",""
"Pummeler for Hire","G","U","19731","4.15","4843","5.02","8664","83.4%","56.4%","1495","56.1%","2147","59.5%","3642","58.1%","5016","55.1%","3.0pp"
"Safewright Cavalry","G","C","70648","5.66","12447","7.59","41070","90.6%","57.8%","6892","57.0%","10004","59.4%","16896","58.4%","23461","56.9%","1.5pp"
"Sapling Nursery","G","R","4348","2.75","1449","2.95","3616","88.8%","57.4%","597","60.5%","935","60.0%","1532","60.2%","2095","55.4%","4.8pp"
"Selfless Safewright","G","R","3568","2.27","1598","2.45","5841","99.6%","57.0%","962","54.2%","1411","61.7%","2373","58.6%","3327","55.2%","3.4pp"
"Shimmerwilds Growth","G","U","24245","4.99","4204","6.50","3142","45.8%","51.1%","579","47.7%","699","50.8%","1278","49.4%","1864","52.2%","-2.8pp"
"Spry and Mighty","G","R","5066","2.90","1828","3.19","3948","91.5%","54.6%","683","53.6%","931","56.6%","1614","55.3%","2338","54.0%","1.4pp"
"Surly Farrier","G","C","76361","6.18","11096","8.59","6135","33.2%","53.2%","1102","55.1%","1378","50.9%","2480","52.8%","3649","53.4%","-0.6pp"
"Tend the Sprigs","G","C","79319","6.63","9297","9.78","3339","19.4%","51.0%","581","46.3%","778","51.9%","1359","49.5%","1983","52.0%","-2.5pp"
"Thoughtweft Charge","G","U","25713","5.07","4272","6.82","7186","67.6%","55.5%","1173","53.9%","1694","57.8%","2867","56.2%","4321","55.1%","1.1pp"
"Trystan, Callous Cultivator","G","R","4079","2.51","1608","2.77","8356","99.8%","58.6%","1520","63.2%","2044","61.9%","3564","62.5%","4562","55.3%","7.2pp"
"Unforgiving Aim","G","C","82212","6.93","9392","10.33","8365","33.9%","53.5%","1417","51.6%","1991","54.3%","3408","53.2%","4967","53.7%","-0.5pp"
"Vinebred Brawler","G","U","23311","4.81","4467","6.20","17890","95.2%","57.5%","3031","57.1%","4176","57.8%","7207","57.5%","10387","57.1%","0.4pp"
"Virulent Emissary","G","U","16286","3.47","4691","4.10","16893","99.3%","59.3%","2942","61.8%","3867","60.8%","6809","61.2%","9764","57.8%","3.5pp"
"Wildvine Pummeler","G","C","75137","5.88","10545","8.42","7884","42.7%","52.5%","1291","50.5%","2044","54.7%","3335","53.1%","4555","52.1%","1.0pp"
"Abigale, Eloquent First-Year","WB","R","2480","1.67","1562","1.73","2908","97.2%","59.1%","508","61.6%","743","65.5%","1251","63.9%","1640","55.4%","8.6pp"
"Ashling's Command","UR","R","4173","2.61","1825","2.77","41","7.7%","","8","","15","","23","","18","",""
"Boggart Cursecrafter","BR","U","19535","4.38","4237","5.23","24","1.3%","","5","","4","","9","","15","",""
"Bre of Clan Stoutarm","WR","R","4088","2.69","1506","2.93","16","3.1%","","4","","1","","5","","11","",""
"Brigid's Command","WG","R","4693","2.84","1574","3.22","276","22.6%","","41","","86","","127","","148","",""
"Catharsis","WR","M","1602","1.95","702","2.02","0","","","0","","0","","0","","0","",""
"Chaos Spewer","BR","C","76360","6.30","9434","9.10","1073","12.5%","48.3%","169","","263","","432","","638","46.7%",""
"Chitinous Graspling","UG","C","77521","5.89","10858","8.67","6747","42.5%","54.5%","1105","52.2%","1608","52.3%","2713","52.3%","3945","55.7%","-3.4pp"
"Deceit","UB","M","1441","1.67","887","1.68","1044","81.9%","56.3%","157","","271","","428","","613","52.5%",""
"Deepchannel Duelist","WU","U","16851","3.91","4975","4.40","0","0.0%","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","5628","3.36","1677","3.81","0","0.0%","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","5836","3.38","1454","3.81","1694","58.4%","54.8%","289","","466","","755","59.1%","921","51.1%","7.9pp"
"Dream Harvest","UB","R","7968","3.83","1575","4.87","1180","58.6%","52.9%","199","","343","","542","53.7%","637","52.1%","1.6pp"
"Eclipsed Boggart","BR","U","21802","4.64","4526","5.71","160","6.3%","","19","","44","","63","","96","",""
"Eclipsed Elf","BG","U","16554","3.63","5167","4.12","25748","99.9%","60.9%","4800","66.2%","6257","65.0%","11057","65.5%","13967","56.6%","8.9pp"
"Eclipsed Flamekin","UR","U","20772","4.36","5557","5.18","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Kithkin","WG","U","16680","3.66","5057","4.24","1728","44.8%","56.1%","322","","414","","736","55.7%","981","56.5%","-0.8pp"
"Eclipsed Merrow","WU","U","19114","4.11","5435","4.70","0","0.0%","","0","","0","","0","","0","",""
"Emptiness","WB","M","1255","1.56","785","1.56","1249","93.8%","59.5%","237","","298","","535","60.6%","707","58.7%","1.9pp"
"Feisty Spikeling","WR","C","72698","5.37","11227","7.62","19","1.0%","","2","","3","","5","","14","",""
"Figure of Fable","WG","R","2392","1.66","1584","1.70","2780","98.4%","61.1%","481","","691","65.1%","1172","66.2%","1597","57.5%","8.7pp"
"Flaring Cinder","UR","C","77276","6.43","12287","8.79","16","0.4%","","1","","6","","7","","9","",""
"Gangly Stompling","RG","C","74893","5.60","11479","8.10","13335","65.8%","56.4%","2391","55.1%","2950","57.6%","5341","56.5%","7792","56.1%","0.4pp"
"Glister Bairn","UG","U","25255","5.14","4169","6.96","1628","37.0%","52.0%","285","","398","","683","48.0%","943","54.7%","-6.7pp"
