"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Loch Mare","U","M","1374","1.69","861","1.77","263","","","59","","71","","130","","131","",""
"Lofty Dreams","U","U","24985","5.18","4872","6.71","515","71.2%","52.6%","105","","125","","230","","285","",""
"Mirrorform","U","M","3109","3.28","944","3.52","165","","","31","","43","","74","","91","",""
"Noggle the Mind","U","U","21862","4.57","3893","5.95","669","89.1%","56.5%","122","","177","","299","","371","",""
"Oko, Lorwyn Liege","U","M","1394","1.72","840","1.73","537","100.0%","56.1%","75","","158","","233","","304","",""
"Omni-Changeling","U","U","18560","3.93","5294","4.63","866","92.6%","51.3%","142","","267","","409","","454","",""
"Pestered Wellguard","U","U","18444","4.02","4467","4.86","432","78.1%","","66","","108","","174","","257","",""
"Rime Chill","U","U","28191","5.72","4700","7.63","816","76.6%","50.1%","135","","206","","341","","477","",""
"Rimefire Torque","U","R","12523","5.62","1468","8.53","5","","","1","","3","","4","","1","",""
"Rimekin Recluse","U","U","14359","3.20","5926","3.58","1162","98.7%","55.8%","229","","320","","549","55.6%","607","56.0%","-0.5pp"
"Run Away Together","U","C","82443","7.12","10788","10.23","599","40.3%","47.7%","87","","148","","235","","364","",""
"Shinestriker","U","U","19822","4.25","5827","4.90","1497","96.1%","53.4%","267","","415","","682","59.7%","801","47.4%","12.2pp"
"Silvergill Mentor","U","U","19987","4.32","5268","5.09","412","76.3%","","91","","110","","201","","208","",""
"Silvergill Peddler","U","C","79239","6.64","11825","9.19","533","40.0%","51.4%","100","","134","","234","","301","",""
"Spell Snare","U","U","31076","6.64","3716","9.78","98","","","12","","31","","43","","55","",""
"Stratosoarer","U","C","78015","6.22","11208","8.83","1239","64.4%","50.8%","249","","335","","584","49.8%","652","51.2%","-1.4pp"
"Summit Sentinel","U","C","77330","6.38","11940","8.85","1284","63.4%","50.6%","218","","357","","575","51.8%","703","49.6%","2.2pp"
"Sunderflock","U","R","4006","2.62","1579","2.77","366","","","64","","97","","161","","195","",""
"Swat Away","U","U","21812","4.57","5244","5.66","871","90.8%","52.4%","142","","228","","370","","501","52.1%",""
"Sygg, Wanderwine Wisdom","U","R","3384","2.25","1577","2.40","294","","","44","","89","","133","","158","",""
"Tanufel Rimespeaker","U","U","20146","4.37","5091","5.28","1034","93.4%","51.6%","185","","269","","454","","569","49.4%",""
"Temporal Cleansing","U","C","74933","5.94","14166","7.91","1814","77.5%","50.9%","286","","524","52.3%","810","52.0%","1004","50.0%","2.0pp"
"Thirst for Identity","U","U","26267","5.43","4123","7.44","465","74.5%","","80","","117","","197","","268","",""
"Unexpected Assistance","U","C","70903","5.61","13523","7.39","1749","79.8%","53.2%","304","","457","","761","54.1%","988","52.4%","1.7pp"
"Unwelcome Sprite","U","U","21189","4.45","5426","5.40","870","89.0%","54.0%","151","","222","","373","","495","",""
"Wanderwine Distracter","U","C","83885","7.41","10309","10.73","171","15.4%","","29","","40","","69","","102","",""
"Wanderwine Farewell","U","U","23363","4.91","5185","6.08","297","55.2%","","45","","75","","120","","177","",""
"Wild Unraveling","U","C","81221","6.97","11019","9.91","658","44.1%","51.4%","108","","158","","266","","392","",""
"Auntie's Sentence","B","C","72365","5.70","9832","8.09","0","","","0","","0","","0","","0","",""
"Barbed Bloodletter","B","C","83391","7.16","9765","10.50","0","","","0","","0","","0","","0","",""
"Bile-Vial Boggart","B","C","76287","6.24","9718","8.90","0","","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","1357","1.71","736","1.76","0","","","0","","0","","0","","0","",""
"Blight Rot","B","C","45272","3.71","11283","4.53","85","","","12","","24","","36","","49","",""
"Blighted Blackthorn","B","C","80027","6.64","10132","9.62","15","","","2","","4","","6","","9","",""
"Bloodline Bidding","B","R","5426","3.21","1556","3.54","0","","","0","","0","","0","","0","",""
"Boggart Mischief","B","U","18479","4.20","3871","4.96","0","","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","79625","6.77","10147","9.56","0","","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","47175","3.80","11661","4.70","137","","","24","","36","","60","","76","",""
"Champion of the Weird","B","R","4549","2.85","1346","3.25","5","","","0","","2","","2","","3","",""
"Creakwood Safewright","B","U","17287","3.82","4750","4.47","3","","","1","","1","","2","","1","",""
"Darkness Descends","B","U","28037","5.95","3287","8.73","3","","","1","","2","","3","","0","",""
"Dawnhand Dissident","B","R","3813","2.40","1675","2.56","16","","","1","","5","","6","","10","",""
"Dawnhand Eulogist","B","C","72640","6.00","13029","7.72","11","","","0","","4","","4","","7","",""
"Dose of Dawnglow","B","U","27479","5.62","3836","8.01","9","","","1","","4","","5","","4","",""
"Dream Seizer","B","C","78448","6.47","10079","9.26","19","","","1","","7","","8","","11","",""
"Gloom Ripper","B","R","3891","2.47","1604","2.62","8","","","3","","1","","4","","4","",""
"Gnarlbark Elm","B","U","17889","3.84","4008","4.71","37","","","8","","5","","13","","24","",""
"Graveshifter","B","U","16141","3.45","4605","4.11","91","","","19","","20","","39","","52","",""
"Grub, Storied Matriarch","B","R","4986","3.02","1354","3.52","5","","","1","","2","","3","","2","",""
"Gutsplitter Gang","B","U","24207","5.19","3646","6.89","0","","","0","","0","","0","","0","",""
"Heirloom Auntie","B","C","76782","6.52","9102","9.37","0","","","0","","0","","0","","0","",""
"Iron-Shield Elf","B","U","19774","4.14","5198","4.92","3","","","1","","0","","1","","2","",""
"Moonglove Extractor","B","C","75387","6.20","9909","8.86","6","","","0","","1","","1","","5","",""
"Moonshadow","B","M","1581","1.92","715","2.02","0","","","0","","0","","0","","0","",""
"Mornsong Aria","B","R","13140","5.73","1553","9.01","0","","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","22587","4.78","3979","6.10","0","","","0","","0","","0","","0","",""
"Nameless Inversion","B","U","13729","3.07","4722","3.55","54","","","10","","13","","23","","31","",""
"Nightmare Sower","B","U","22036","4.72","3369","6.24","17","","","4","","2","","6","","11","",""
"Perfect Intimidation","B","U","30790","6.39","3363","9.70","0","","","0","","0","","0","","0","",""
"Requiting Hex","B","U","21453","4.45","3998","5.74","13","","","1","","3","","4","","9","",""
"Retched Wretch","B","U","25035","5.24","3886","7.01","0","","","0","","0","","0","","0","",""
"Scarblade Scout","B","C","66753","5.40","12671","6.92","3","","","0","","2","","2","","1","",""
"Scarblade's Malice","B","C","77505","6.34","9737","9.20","0","","","0","","0","","0","","0","",""
"Shimmercreep","B","U","25622","5.20","4736","6.91","387","72.5%","","61","","91","","152","","234","",""
"Taster of Wares","B","R","4457","2.73","1628","2.97","27","","","4","","6","","10","","17","",""
"Twilight Diviner","B","R","5090","2.95","1525","3.42","0","","","0","","0","","0","","0","",""
"Unbury","B","U","20565","4.19","4626","5.30","30","","","5","","8","","13","","17","",""
"Ashling, Rekindled","R","R","4903","2.93","1681","3.26","52","","","9","","12","","21","","31","",""
"Boldwyr Aggressor","R","U","29454","6.16","3844","8.74","0","","","0","","0","","0","","0","",""
"Boneclub Berserker","R","C","80649","7.25","9475","10.50","0","","","0","","0","","0","","0","",""
"Boulder Dash","R","U","19380","4.09","4679","4.95","25","","","3","","9","","12","","13","",""
"Brambleback Brute","R","C","80229","6.88","10115","9.81","0","","","0","","0","","0","","0","",""
"Burning Curiosity","R","C","84049","7.37","11164","10.42","16","3.1%","","2","","5","","7","","9","",""
"Champion of the Path","R","R","5432","3.22","1510","3.71","4","","","1","","1","","2","","2","",""
"Cinder Strike","R","C","51449","4.25","13388","5.08","81","","","9","","27","","36","","45","",""
"Collective Inferno","R","R","8040","4.22","1256","5.56","0","","","0","","0","","0","","0","",""
"Elder Auntie","R","C","75756","6.38","10688","8.85","0","","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","4461","2.64","1988","2.83","52","","","10","","12","","22","","30","",""
"Enraged Flamecaster","R","C","78779","6.77","9688","9.74","8","","","1","","0","","1","","7","",""
"Explosive Prodigy","R","U","18035","3.87","5525","4.48","234","","","39","","83","","122","","112","",""
"Feed the Flames","R","C","63079","4.99","11501","6.59","87","","","18","","20","","38","","49","",""
"Flame-Chain Mauler","R","C","79502","6.73","11658","9.38","0","","","0","","0","","0","","0","",""
"Flamebraider","R","U","20511","4.42","5407","5.17","32","","","5","","8","","13","","20","",""
"Flamekin Gildweaver","R","C","77808","6.43","12178","8.72","63","12.6%","","10","","16","","26","","36","",""
"Giantfall","R","U","23019","4.75","4226","6.19","4","","","0","","2","","2","","2","",""
"Goatnap","R","U","32750","7.28","3644","10.82","0","","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","4272","2.67","1626","2.79","2","","","1","","0","","1","","1","",""
"Gristle Glutton","R","C","78906","6.67","12050","9.06","6","","","2","","2","","4","","2","",""
"Hexing Squelcher","R","R","4798","2.89","1146","3.51","9","","","0","","1","","1","","7","",""
"Impolite Entrance","R","U","32637","6.98","3767","10.24","0","","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","31208","6.79","3914","9.76","0","","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","73809","5.94","12742","7.97","79","14.1%","","10","","27","","37","","42","",""
"Lasting Tarfire","R","U","29540","6.52","3737","9.17","0","","","0","","0","","0","","0","",""
"Lavaleaper","R","R","9993","5.09","1265","7.64","10","","","1","","4","","5","","5","",""
"Meek Attack","R","M","6132","5.28","752","8.01","0","","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","85104","7.67","9575","11.26","2","","","0","","0","","0","","2","",""
"Scuzzback Scrounger","R","R","5047","2.93","1521","3.26","11","","","1","","1","","2","","9","",""
"Sear","R","U","13413","2.98","4715","3.42","43","","","9","","10","","19","","25","",""
"Sizzling Changeling","R","U","21249","4.36","4945","5.34","20","","","4","","9","","13","","7","",""
"Soul Immolation","R","M","2052","2.35","985","2.49","25","","","4","","7","","11","","14","",""
"Soulbright Seeker","R","U","26667","5.56","4627","7.25","12","","","0","","3","","3","","9","",""
"Sourbread Auntie","R","U","21429","4.72","4417","5.82","0","","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","1404","1.74","790","1.81","28","","","5","","5","","10","","18","",""
"Squawkroaster","R","U","26211","5.44","4027","7.41","106","","","20","","30","","50","","58","",""
"Sting-Slinger","R","U","25824","5.47","4089","7.28","0","","","0","","0","","0","","0","",""
"Tweeze","R","C","57920","4.60","11509","5.96","56","","","13","","13","","26","","29","",""
"Warren Torchmaster","R","U","27226","5.67","4199","7.66","0","","","0","","0","","0","","0","",""
"Assert Perfection","G","C","53168","4.13","13934","5.09","2204","94.1%","51.0%","358","","599","54.3%","957","52.7%","1248","49.7%","3.0pp"
"Aurora Awakener","G","M","1426","1.76","922","1.78","301","","","52","","84","","136","","146","",""
"Bloom Tender","G","M","1839","2.08","755","2.23","236","","","45","","67","","112","","124","",""
"Blossoming Defense","G","U","23339","4.65","4940","5.96","634","89.9%","49.8%","104","","168","","272","","362","",""
"Bristlebane Battler","G","R","2877","1.95","1476","2.06","343","","","61","","84","","145","","198","",""
"Bristlebane Outrider","G","U","21484","4.47","4547","5.61","481","76.2%","","82","","142","","224","","253","",""
"Celestial Reunion","G","M","3814","3.63","671","4.66","35","","","4","","8","","12","","23","",""
"Champions of the Perfect","G","R","3056","2.07","1445","2.17","233","","","30","","74","","104","","121","",""
"Chomping Changeling","G","U","23355","4.69","3554","6.44","554","72.6%","50.0%","98","","148","","246","","303","",""
"Crossroads Watcher","G","C","74766","5.94","11338","8.23","728","52.7%","53.0%","124","","187","","311","","412","",""
"Dawn's Light Archer","G","C","77407","6.21","11228","8.76","715","50.2%","50.3%","129","","171","","300","","414","",""
"Dundoolin Weaver","G","U","18040","3.70","5072","4.42","808","93.0%","52.7%","155","","215","","370","","430","",""
"Formidable Speaker","G","R","3066","2.03","1541","2.15","366","","","65","","93","","158","","208","",""
"Gilt-Leaf's Embrace","G","C","83021","6.93","10392","10.06","310","30.9%","","48","","77","","125","","185","",""
"Great Forest Druid","G","C","59411","4.73","11115","6.23","2928","94.2%","51.8%","529","59.4%","785","54.6%","1314","56.5%","1611","48.0%","8.5pp"
"Luminollusk","G","U","27928","5.54","4192","7.68","1065","82.9%","48.2%","145","","311","","456","","604","45.4%",""
"Lys Alana Dignitary","G","U","20117","4.24","4873","5.10","239","","","44","","62","","106","","132","",""
"Lys Alana Informant","G","C","66048","5.15","13343","6.74","1589","83.7%","48.9%","282","","419","","701","50.4%","883","47.9%","2.5pp"
"Midnight Tilling","G","C","81370","6.93","13093","9.35","494","33.5%","","89","","121","","210","","284","",""
"Mistmeadow Council","G","C","67999","5.39","12929","7.00","1116","69.3%","54.2%","183","","311","","494","","606","51.5%",""
"Moon-Vigil Adherents","G","U","16038","3.52","4634","3.99","464","84.4%","","69","","132","","201","","261","",""
"Morcant's Eyes","G","U","21031","4.58","5322","5.27","116","","","21","","33","","54","","60","",""
"Mutable Explorer","G","R","3508","2.32","1455","2.46","407","","","58","","116","","174","","230","",""
"Pitiless Fists","G","U","18909","3.89","5171","4.62","940","93.1%","54.0%","145","","265","","410","","530","49.2%",""
"Prismabasher","G","U","20003","4.12","4929","4.99","1071","92.2%","51.8%","183","","275","","458","","605","48.3%",""
"Prismatic Undercurrents","G","U","29326","6.13","3826","8.80","440","50.7%","","68","","117","","185","","256","",""
"Pummeler for Hire","G","U","19731","4.15","4843","5.02","1013","97.4%","52.4%","169","","290","","459","","551","49.7%",""
"Safewright Cavalry","G","C","70648","5.66","12447","7.59","942","61.2%","51.8%","156","","246","","402","","544","50.4%",""
"Sapling Nursery","G","R","4348","2.75","1449","2.95","469","92.1%","","78","","139","","217","","253","",""
"Selfless Safewright","G","R","3568","2.27","1598","2.45","306","","","47","","86","","133","","171","",""
"Shimmerwilds Growth","G","U","24245","4.99","4204","6.50","1096","86.4%","51.1%","197","","316","","513","56.1%","583","46.7%","9.5pp"
"Spry and Mighty","G","R","5066","2.90","1828","3.19","308","","","47","","89","","136","","173","",""
"Surly Farrier","G","C","76361","6.18","11096","8.59","623","49.6%","51.0%","105","","183","","288","","334","",""
"Tend the Sprigs","G","C","79319","6.63","9297","9.78","1151","54.4%","48.6%","231","","287","","518","51.2%","633","46.4%","4.7pp"
"Thoughtweft Charge","G","U","25713","5.07","4272","6.82","262","50.4%","","45","","66","","111","","151","",""
"Trystan, Callous Cultivator","G","R","4079","2.51","1608","2.77","157","","","28","","43","","71","","87","",""
"Unforgiving Aim","G","C","82212","6.93","9392","10.33","431","31.9%","","74","","128","","202","","229","",""
"Vinebred Brawler","G","U","23311","4.81","4467","6.20","190","","","31","","42","","73","","117","",""
"Virulent Emissary","G","U","16286","3.47","4691","4.10","732","92.9%","54.5%","145","","186","","331","","398","",""
"Wildvine Pummeler","G","C","75137","5.88","10545","8.42","2313","82.7%","51.0%","360","","709","58.0%","1069","55.6%","1259","47.0%","8.5pp"
"Abigale, Eloquent First-Year","WB","R","2480","1.67","1562","1.73","9","","","2","","2","","4","","5","",""
"Ashling's Command","UR","R","4173","2.61","1825","2.77","172","","","31","","52","","83","","87","",""
"Boggart Cursecrafter","BR","U","19535","4.38","4237","5.23","0","","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","4088","2.69","1506","2.93","66","","","12","","16","","28","","35","",""
"Brigid's Command","WG","R","4693","2.84","1574","3.22","40","","","2","","13","","15","","25","",""
"Catharsis","WR","M","1602","1.95","702","2.02","5","","","0","","2","","2","","3","",""
"Chaos Spewer","BR","C","76360","6.30","9434","9.10","20","","","4","","3","","7","","13","",""
"Chitinous Graspling","UG","C","77521","5.89","10858","8.67","1277","63.7%","50.4%","226","","344","","570","53.5%","697","47.8%","5.7pp"
"Deceit","UB","M","1441","1.67","887","1.68","189","","","27","","46","","73","","115","",""
"Deepchannel Duelist","WU","U","16851","3.91","4975","4.40","12","","","3","","4","","7","","5","",""
"Deepway Navigator","WU","R","5628","3.36","1677","3.81","4","","","1","","1","","2","","2","",""
"Doran, Besieged by Time","WBG","R","5836","3.38","1454","3.81","44","","","8","","13","","21","","23","",""
"Dream Harvest","UB","R","7968","3.83","1575","4.87","120","","","12","","37","","49","","71","",""
"Eclipsed Boggart","BR","U","21802","4.64","4526","5.71","0","","","0","","0","","0","","0","",""
"Eclipsed Elf","BG","U","16554","3.63","5167","4.12","158","","","28","","48","","76","","81","",""
"Eclipsed Flamekin","UR","U","20772","4.36","5557","5.18","416","77.5%","","75","","123","","198","","217","",""
"Eclipsed Kithkin","WG","U","16680","3.66","5057","4.24","259","","","56","","72","","128","","131","",""
"Eclipsed Merrow","WU","U","19114","4.11","5435","4.70","120","","","12","","40","","52","","67","",""
"Emptiness","WB","M","1255","1.56","785","1.56","11","","","0","","5","","5","","5","",""
"Feisty Spikeling","WR","C","72698","5.37","11227","7.62","2","","","1","","0","","1","","1","",""
"Figure of Fable","WG","R","2392","1.66","1584","1.70","193","","","37","","59","","96","","97","",""
"Flaring Cinder","UR","C","77276","6.43","12287","8.79","720","57.0%","50.3%","131","","188","","319","","402","",""
"Gangly Stompling","RG","C","74893","5.60","11479","8.10","1043","74.3%","48.8%","175","","279","","454","","583","47.7%",""
"Glister Bairn","UG","U","25255","5.14","4169","6.96","1166","81.7%","48.0%","220","","302","","522","49.8%","644","46.4%","3.4pp"
"Grub's Command","BR","R","5173","3.13","1582","3.57","0","","","0","","0","","0","","0","",""
"High Perfect Morcant","BG","R","3463","2.37","1396","2.56","66","","","7","","18","","25","","37","",""
"Hovel Hurler","WR","U","18474","3.85","4315","4.77","9","","","3","","3","","6","","3","",""
"Kirol, Attentive First-Year","WR","R","5266","2.98","1756","3.41","6","","","0","","2","","2","","4","",""
"Lluwen, Imperfect Naturalist","BG","R","3746","2.36","1549","2.59","132","","","32","","29","","61","","71","",""
"Maralen, Fae Ascendant","UBG","R","3998","2.55","1586","2.76","362","","","61","","104","","165","","188","",""
"Merrow Skyswimmer","WU","C","62566","4.86","13784","6.25","883","71.8%","52.0%","153","","255","","408","","471","",""
"Mischievous Sneakling","UB","C","66657","4.82","13022","6.63","1233","88.7%","51.9%","218","","323","","541","52.7%","684","51.0%","1.7pp"
"Morcant's Loyalist","BG","U","14584","3.37","4791","3.79","36","","","6","","6","","12","","24","",""
"Noggle Robber","RG","U","20272","4.08","5166","5.08","821","96.8%","52.7%","175","","212","","387","","436","",""
"Prideful Feastling","WB","C","66390","4.77","10714","6.83","64","","","14","","11","","25","","39","",""
"Raiding Schemes","RG","R","13259","5.83","1658","8.79","2","","","1","","0","","1","","1","",""
"Reaping Willow","WB","U","15432","3.30","4268","3.95","4","","","1","","1","","2","","2","",""
"Sanar, Innovative First-Year","UR","R","3378","2.17","1976","2.26","343","","","59","","106","","165","","176","",""
"Shadow Urchin","BR","R","4267","2.59","1529","2.77","0","","","0","","0","","0","","0","",""
"Stoic Grove-Guide","BG","C","73006","5.70","11004","7.99","431","43.3%","","80","","114","","194","","237","",""
"Sygg's Command","WU","R","5243","3.08","1609","3.50","55","","","7","","22","","29","","26","",""
"Tam, Mindful First-Year","UG","R","2982","2.00","1642","2.05","541","100.0%","49.9%","118","","123","","241","","300","",""
"Thoughtweft Lieutenant","WG","U","18078","4.09","4564","4.74","8","","","3","","3","","6","","2","",""
"Trystan's Command","BG","R","3569","2.32","1705","2.46","203","","","31","","61","","92","","111","",""
"Twinflame Travelers","UR","U","20641","4.49","5002","5.32","63","","","7","","17","","24","","38","",""
"Vibrance","RG","M","1361","1.63","819","1.68","90","","","19","","21","","40","","48","",""
"Voracious Tome-Skimmer","UB","U","24502","5.22","4003","6.95","135","","","28","","31","","59","","79","",""
"Wary Farmer","WG","C","70309","5.49","11423","7.53","662","62.9%","53.8%","114","","193","","307","","352","",""
"Wistfulness","UG","M","1296","1.60","838","1.65","421","","","72","","113","","185","","233","",""
"Chronicle of Victory","","M","981","1.26","832","1.26","63","","","12","","17","","29","","34","",""
"Dawn-Blessed Pennant","","U","28500","5.60","3585","8.35","8","","","1","","4","","5","","3","",""
"Firdoch Core","","C","81005","6.47","9626","9.67","503","42.8%","49.7%","107","","129","","236","","263","",""
"Foraging Wickermaw","","C","80621","6.38","13926","8.75","1904","77.3%","52.0%","383","","481","","864","54.1%","1039","50.3%","3.7pp"
"Gathering Stone","","U","22701","4.62","5421","5.62","75","","","15","","17","","32","","43","",""
"Mirrormind Crown","","R","11828","5.27","1343","8.23","16","","","4","","4","","8","","8","",""
"Puca's Eye","","U","33412","6.91","4835","9.66","648","64.5%","54.3%","110","","196","","306","","342","",""
"Springleaf Drum","","U","30297","6.05","3693","8.89","138","","","29","","39","","68","","71","",""
"Stalactite Dagger","","C","83039","6.71","10627","9.82","204","25.2%","","37","","52","","89","","115","",""
"Blood Crypt","","R","8506","3.94","1565","5.27","36","","","4","","8","","12","","24","",""
"Eclipsed Realms","","U","27654","5.17","3301","7.69","154","","","23","","50","","73","","81","",""
"Evolving Wilds","","C","64628","4.59","13596","6.31","1545","97.4%","50.6%","302","","411","","713","52.9%","830","48.6%","4.3pp"
"Hallowed Fountain","","R","8073","3.78","1648","5.01","107","","","15","","32","","47","","56","",""
"Overgrown Tomb","","R","7522","3.55","1588","4.53","108","","","17","","26","","43","","64","",""
"Steam Vents","","R","8807","3.91","1815","5.14","98","","","21","","21","","42","","55","",""
"Temple Garden","","R","7762","3.66","1540","4.74","81","","","12","","22","","34","","47","",""
"Idyllic Tutor","W","R","611","5.35","70","","0","","","0","","0","","0","","0","",""
"Kinsbaile Cavalier","W","R","419","","69","","0","","","0","","0","","0","","0","",""
"Mistbind Clique","U","R","316","","72","","5","","","0","","1","","1","","4","",""
"Wanderwine Prophets","U","R","385","","62","","8","","","1","","3","","4","","4","",""
"Bitterblossom","B","M","128","","80","","8","","","3","","1","","4","","4","",""
"Faerie Macabre","B","C","745","6.35","78","","0","","","0","","0","","0","","0","",""
"Goblin Chieftain","R","R","318","","80","","0","","","0","","0","","0","","0","",""
"Goblin Sharpshooter","R","R","293","","98","","0","","","0","","0","","0","","0","",""
"Heat Shimmer","R","R","578","5.14","69","","0","","","0","","0","","0","","0","",""
"Devoted Druid","G","U","391","","80","","9","","","1","","3","","4","","5","",""
