"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Ashling, Rekindled","R","R","6412","2.90","2249","3.22","519","96.5%","50.1%","102","","144","","246","","271","",""
"Boldwyr Aggressor","R","U","38900","6.16","5025","8.80","1455","70.3%","50.0%","275","","384","","659","51.6%","791","48.5%","3.0pp"
"Boneclub Berserker","R","C","107033","7.28","12501","10.55","76","5.3%","","13","","15","","28","","48","",""
"Boulder Dash","R","U","25576","4.06","6225","4.94","1922","92.0%","53.1%","334","","484","","818","54.5%","1105","52.0%","2.5pp"
"Brambleback Brute","R","C","106001","6.90","13336","9.86","2137","61.2%","53.3%","418","","474","","892","54.4%","1244","52.4%","2.0pp"
"Burning Curiosity","R","C","111077","7.37","14870","10.39","1225","40.5%","53.0%","216","","319","","535","53.5%","691","52.7%","0.8pp"
"Champion of the Path","R","R","7162","3.22","2027","3.68","428","","","68","","104","","172","","254","",""
"Cinder Strike","R","C","67459","4.21","17479","5.06","5103","96.4%","52.9%","877","49.1%","1294","53.7%","2171","51.9%","2933","53.6%","-1.8pp"
"Collective Inferno","R","R","10755","4.28","1640","5.71","109","","","18","","30","","48","","63","",""
"Elder Auntie","R","C","100517","6.43","13958","8.96","1003","42.3%","49.3%","209","","268","","477","","523","46.7%",""
"End-Blaze Epiphany","R","R","5852","2.62","2637","2.81","858","100.0%","53.7%","134","","207","","341","","517","50.7%",""
"Enraged Flamecaster","R","C","103750","6.75","12861","9.69","1384","49.9%","50.0%","247","","329","","576","50.5%","800","49.4%","1.1pp"
"Explosive Prodigy","R","U","23371","3.80","7335","4.38","2537","97.5%","53.5%","436","","615","57.9%","1051","55.7%","1466","51.8%","3.8pp"
"Feed the Flames","R","C","82934","4.96","15264","6.55","4057","90.2%","52.1%","673","47.0%","1047","56.7%","1720","52.9%","2339","51.5%","1.4pp"
"Flame-Chain Mauler","R","C","105232","6.71","15534","9.33","2326","60.4%","52.9%","409","","566","53.2%","975","52.3%","1342","53.3%","-1.0pp"
"Flamebraider","R","U","26388","4.34","7142","5.04","2012","90.7%","53.8%","341","","513","52.8%","854","55.7%","1147","52.2%","3.5pp"
"Flamekin Gildweaver","R","C","102149","6.38","16398","8.60","3940","78.6%","53.9%","724","56.4%","955","53.9%","1679","55.0%","2233","53.1%","1.9pp"
"Giantfall","R","U","30481","4.76","5523","6.20","1466","89.3%","52.5%","234","","395","","629","54.7%","838","50.7%","4.0pp"
"Goatnap","R","U","43700","7.31","4822","10.85","65","10.5%","","8","","15","","23","","42","",""
"Goliath Daydreamer","R","R","5598","2.68","2145","2.83","825","93.2%","52.1%","138","","212","","350","","469","",""
"Gristle Glutton","R","C","103948","6.65","15840","9.04","1704","55.9%","52.3%","315","","405","","720","52.1%","984","52.4%","-0.4pp"
"Hexing Squelcher","R","R","6542","2.95","1522","3.59","278","","","56","","63","","119","","157","",""
"Impolite Entrance","R","U","43247","7.02","4972","10.30","307","29.0%","","56","","62","","118","","190","",""
"Kindle the Inner Flame","R","U","41279","6.76","5294","9.65","239","26.4%","","29","","65","","94","","145","",""
"Kulrath Zealot","R","C","96454","5.85","17074","7.81","4597","86.9%","53.4%","816","56.7%","1120","56.7%","1936","56.7%","2628","50.9%","5.8pp"
"Lasting Tarfire","R","U","39095","6.54","4995","9.23","22","4.2%","","2","","7","","9","","13","",""
"Lavaleaper","R","R","13606","5.14","1677","7.77","202","","","29","","59","","88","","110","",""
"Meek Attack","R","M","8367","5.34","1043","8.13","12","","","1","","4","","5","","7","",""
"Reckless Ransacking","R","C","112431","7.70","12657","11.29","664","24.4%","52.6%","115","","171","","286","","378","",""
"Scuzzback Scrounger","R","R","6719","2.97","2037","3.37","540","97.6%","51.9%","105","","142","","247","","293","",""
"Sear","R","U","17620","2.95","6248","3.38","2183","100.0%","53.1%","365","","567","56.8%","932","55.6%","1249","51.2%","4.4pp"
"Sizzling Changeling","R","U","27971","4.34","6588","5.35","1970","93.9%","53.9%","339","","498","","837","53.0%","1120","54.1%","-1.1pp"
"Soul Immolation","R","M","2640","2.34","1273","2.48","732","97.5%","57.5%","129","","197","","326","","406","",""
"Soulbright Seeker","R","U","35026","5.53","6140","7.24","777","64.9%","50.3%","143","","214","","357","","418","",""
"Sourbread Auntie","R","U","28627","4.76","5822","5.89","523","60.2%","53.3%","101","","124","","225","","295","",""
"Spinerock Tyrant","R","M","1852","1.73","1035","1.80","564","100.0%","52.7%","98","","134","","232","","323","",""
"Squawkroaster","R","U","34553","5.41","5296","7.36","1454","75.0%","50.5%","240","","360","","600","51.2%","849","49.9%","1.2pp"
"Sting-Slinger","R","U","34188","5.48","5316","7.34","417","48.4%","","70","","108","","178","","240","",""
"Tweeze","R","C","76155","4.58","15283","5.94","4146","93.8%","51.8%","718","50.3%","1035","54.1%","1753","52.5%","2395","51.3%","1.2pp"
"Warren Torchmaster","R","U","36104","5.70","5446","7.71","497","50.4%","","89","","118","","207","","290","",""
"Assert Perfection","G","C","69277","4.09","18561","5.03","4026","91.3%","53.7%","650","56.2%","1038","56.1%","1688","56.1%","2339","52.0%","4.1pp"
"Aurora Awakener","G","M","1882","1.75","1231","1.78","631","98.3%","50.7%","116","","165","","281","","337","",""
"Bloom Tender","G","M","2473","2.09","1002","2.24","410","","","81","","100","","181","","229","",""
"Blossoming Defense","G","U","30685","4.64","6416","5.95","1116","86.1%","53.5%","200","","268","","468","","648","53.2%",""
"Bristlebane Battler","G","R","3751","1.95","1893","2.08","731","99.5%","58.7%","145","","184","","329","","402","",""
"Bristlebane Outrider","G","U","28314","4.45","6030","5.55","912","74.8%","54.7%","145","","245","","390","","525","55.0%",""
"Celestial Reunion","G","M","5236","3.67","938","4.72","70","","","7","","26","","33","","37","",""
"Champions of the Perfect","G","R","3967","2.06","1906","2.16","358","","","65","","86","","151","","195","",""
"Chomping Changeling","G","U","31099","4.69","4661","6.47","637","61.4%","47.1%","123","","156","","279","","354","",""
"Crossroads Watcher","G","C","98386","5.93","14996","8.23","1278","51.4%","56.2%","224","","309","","533","57.6%","747","55.0%","2.6pp"
"Dawn's Light Archer","G","C","102079","6.18","15070","8.72","908","41.9%","50.9%","167","","211","","378","","528","51.9%",""
"Dundoolin Weaver","G","U","23373","3.65","6658","4.37","1454","94.2%","55.2%","246","","365","","611","55.0%","829","55.0%","-0.0pp"
"Formidable Speaker","G","R","4017","2.01","2034","2.12","789","99.5%","52.1%","147","","194","","341","","445","",""
"Gilt-Leaf's Embrace","G","C","109630","6.91","13923","9.99","710","32.3%","52.1%","119","","164","","283","","428","",""
"Great Forest Druid","G","C","78666","4.73","14684","6.26","4791","93.6%","52.0%","904","54.0%","1146","51.9%","2050","52.8%","2734","51.3%","1.5pp"
"Luminollusk","G","U","36759","5.53","5563","7.69","1524","78.5%","52.2%","251","","401","","652","54.4%","864","50.5%","4.0pp"
"Lys Alana Dignitary","G","U","26348","4.18","6579","4.99","382","51.3%","","63","","101","","164","","217","",""
"Lys Alana Informant","G","C","86840","5.11","17824","6.67","2921","83.2%","54.0%","535","53.6%","694","54.8%","1229","54.3%","1683","53.7%","0.6pp"
"Midnight Tilling","G","C","107093","6.88","17549","9.27","665","26.6%","51.1%","121","","168","","289","","377","",""
"Mistmeadow Council","G","C","89249","5.35","17045","6.99","2114","68.4%","55.8%","353","","519","59.7%","872","59.2%","1225","53.0%","6.2pp"
"Moon-Vigil Adherents","G","U","20592","3.45","6290","3.90","860","87.6%","53.8%","146","","227","","373","","485","",""
"Morcant's Eyes","G","U","27008","4.48","7185","5.09","195","35.7%","","39","","59","","98","","94","",""
"Mutable Explorer","G","R","4774","2.37","1951","2.51","611","98.4%","48.8%","89","","176","","265","","340","",""
"Pitiless Fists","G","U","24293","3.83","6907","4.51","1587","91.4%","55.3%","272","","379","","651","56.1%","938","54.7%","1.4pp"
"Prismabasher","G","U","25994","4.08","6465","4.92","2396","96.0%","54.5%","394","","658","58.4%","1052","56.1%","1327","53.2%","2.9pp"
"Prismatic Undercurrents","G","U","38676","6.15","4996","8.88","678","49.7%","47.3%","125","","163","","288","","390","",""
"Pummeler for Hire","G","U","25957","4.11","6300","5.02","2290","94.9%","53.5%","353","","624","54.2%","977","54.4%","1319","52.6%","1.7pp"
"Safewright Cavalry","G","C","92371","5.59","16592","7.49","1805","66.9%","53.6%","307","","468","","775","52.8%","1035","54.1%","-1.3pp"
"Sapling Nursery","G","R","5730","2.72","1971","2.91","844","92.4%","51.7%","148","","197","","345","","502","49.6%",""
"Selfless Safewright","G","R","4699","2.26","2095","2.43","485","95.8%","","76","","115","","191","","291","",""
"Shimmerwilds Growth","G","U","32211","5.01","5521","6.57","1985","86.8%","50.3%","387","","512","48.0%","899","49.1%","1086","51.3%","-2.2pp"
"Spry and Mighty","G","R","6808","2.91","2411","3.21","742","98.0%","51.2%","117","","194","","311","","432","",""
"Surly Farrier","G","C","101057","6.18","14646","8.62","1418","52.1%","54.8%","240","","320","","560","57.1%","852","53.3%","3.9pp"
"Tend the Sprigs","G","C","105104","6.65","12186","9.84","1590","50.6%","48.8%","285","","382","","667","48.1%","923","49.3%","-1.2pp"
"Thoughtweft Charge","G","U","34071","5.07","5568","6.87","523","54.5%","51.6%","87","","120","","207","","316","",""
"Trystan, Callous Cultivator","G","R","5349","2.52","2167","2.78","314","","","50","","87","","137","","180","",""
"Unforgiving Aim","G","C","108980","6.95","12386","10.36","504","24.8%","48.8%","84","","121","","205","","299","",""
"Vinebred Brawler","G","U","30480","4.78","5912","6.16","389","55.8%","","78","","92","","170","","220","",""
"Virulent Emissary","G","U","21422","3.43","6316","4.06","1312","93.8%","53.4%","258","","286","","544","55.0%","763","52.6%","2.4pp"
"Wildvine Pummeler","G","C","98913","5.87","13865","8.43","3653","80.3%","49.1%","595","53.6%","971","51.7%","1566","52.4%","2092","46.5%","5.9pp"
"Abigale, Eloquent First-Year","WB","R","3265","1.66","2061","1.72","46","","","12","","8","","20","","25","",""
"Ashling's Command","UR","R","5422","2.60","2460","2.77","510","91.1%","59.2%","86","","129","","215","","292","",""
"Boggart Cursecrafter","BR","U","25736","4.40","5560","5.26","0","","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","5389","2.67","1960","2.91","433","","","73","","117","","190","","238","",""
"Brigid's Command","WG","R","6157","2.83","2047","3.23","71","","","13","","13","","26","","45","",""
"Catharsis","WR","M","2128","1.97","938","2.05","91","","","10","","23","","33","","58","",""
"Chaos Spewer","BR","C","101292","6.34","12448","9.16","687","43.1%","50.1%","100","","189","","289","","399","",""
"Chitinous Graspling","UG","C","102647","5.89","14230","8.68","1262","60.1%","50.1%","234","","310","","544","46.5%","714","52.5%","-6.0pp"
"Deceit","UB","M","1886","1.69","1154","1.71","30","","","4","","9","","13","","16","",""
"Deepchannel Duelist","WU","U","22035","3.87","6566","4.35","0","","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","7471","3.37","2163","3.88","0","","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","7735","3.35","1968","3.77","104","","","13","","26","","39","","66","",""
"Dream Harvest","UB","R","10582","3.83","2058","4.87","39","","","6","","13","","19","","20","",""
"Eclipsed Boggart","BR","U","28645","4.62","5924","5.66","53","","","14","","9","","23","","30","",""
"Eclipsed Elf","BG","U","21422","3.57","6914","4.05","202","","","32","","49","","81","","121","",""
"Eclipsed Flamekin","UR","U","26709","4.29","7391","5.05","756","78.5%","54.6%","134","","170","","304","","445","",""
"Eclipsed Kithkin","WG","U","21852","3.61","6598","4.19","290","","","49","","83","","132","","156","",""
"Eclipsed Merrow","WU","U","24685","4.07","7112","4.65","0","","","0","","0","","0","","0","",""
"Emptiness","WB","M","1670","1.57","1022","1.58","39","","","4","","6","","10","","29","",""
"Feisty Spikeling","WR","C","95804","5.39","14631","7.67","1566","75.8%","47.4%","249","","348","","597","49.2%","960","46.1%","3.1pp"
"Figure of Fable","WG","R","3084","1.63","2071","1.67","397","","","68","","103","","171","","224","",""
"Flaring Cinder","UR","C","101920","6.38","16383","8.71","1513","58.4%","51.6%","253","","396","","649","50.5%","854","52.1%","-1.6pp"
"Gangly Stompling","RG","C","99062","5.58","15267","8.05","2755","77.3%","52.2%","507","53.1%","643","53.7%","1150","53.4%","1584","51.4%","2.0pp"
"Glister Bairn","UG","U","33213","5.11","5437","6.97","813","76.8%","52.2%","139","","205","","344","","465","",""
"Grub's Command","BR","R","6838","3.12","2143","3.53","184","","","22","","54","","76","","108","",""
"High Perfect Morcant","BG","R","4566","2.35","1861","2.53","100","","","15","","28","","43","","56","",""
"Hovel Hurler","WR","U","24550","3.83","5647","4.78","1036","90.6%","52.6%","182","","253","","435","","607","53.2%",""
"Kirol, Attentive First-Year","WR","R","6995","2.97","2319","3.39","252","","","39","","66","","105","","146","",""
"Lluwen, Imperfect Naturalist","BG","R","4928","2.34","2074","2.56","426","","","80","","109","","189","","233","",""
"Maralen, Fae Ascendant","UBG","R","5207","2.52","2094","2.71","62","","","5","","18","","23","","39","",""
"Merrow Skyswimmer","WU","C","82317","4.83","18143","6.22","38","","","3","","9","","12","","26","",""
"Mischievous Sneakling","UB","C","87968","4.82","16877","6.65","53","","","8","","12","","20","","34","",""
"Morcant's Loyalist","BG","U","18886","3.32","6462","3.72","94","","","14","","24","","38","","56","",""
"Noggle Robber","RG","U","26631","4.05","6839","5.03","3376","98.5%","55.9%","588","59.4%","821","57.5%","1409","58.3%","1973","54.3%","3.9pp"
"Prideful Feastling","WB","C","87654","4.77","13976","6.85","140","26.6%","","21","","42","","63","","77","",""
"Raiding Schemes","RG","R","17616","5.88","2230","8.85","91","","","18","","22","","40","","51","",""
"Reaping Willow","WB","U","20350","3.31","5669","3.96","13","","","2","","4","","6","","7","",""
"Sanar, Innovative First-Year","UR","R","4391","2.14","2613","2.22","496","97.6%","","81","","141","","222","","275","",""
"Shadow Urchin","BR","R","5762","2.64","2010","2.85","228","","","43","","66","","109","","121","",""
"Stoic Grove-Guide","BG","C","96451","5.69","14573","8.00","776","51.1%","51.3%","126","","191","","317","","458","",""
"Sygg's Command","WU","R","6946","3.08","2099","3.53","2","","","0","","1","","1","","1","",""
"Tam, Mindful First-Year","UG","R","4007","2.02","2135","2.07","417","","","66","","89","","155","","261","",""
"Thoughtweft Lieutenant","WG","U","23742","4.06","5955","4.74","13","","","1","","2","","3","","10","",""
"Trystan's Command","BG","R","4636","2.30","2254","2.45","285","","","46","","76","","122","","163","",""
"Twinflame Travelers","UR","U","26503","4.41","6636","5.16","249","47.3%","","42","","68","","110","","134","",""
"Vibrance","RG","M","1787","1.64","1083","1.70","969","100.0%","56.6%","165","","253","","418","","522","51.0%",""
"Voracious Tome-Skimmer","UB","U","32690","5.27","5192","7.03","0","","","0","","0","","0","","0","",""
"Wary Farmer","WG","C","92762","5.47","15032","7.52","968","63.4%","53.5%","158","","230","","388","","579","53.4%",""
"Wistfulness","UG","M","1741","1.61","1140","1.67","252","","","40","","68","","108","","144","",""
"Chronicle of Victory","","M","1284","1.24","1117","1.24","122","","","18","","38","","56","","67","",""
"Dawn-Blessed Pennant","","U","37579","5.56","4925","8.17","54","","","16","","15","","31","","23","",""
"Firdoch Core","","C","107129","6.48","12721","9.67","754","41.4%","51.1%","139","","183","","322","","433","",""
"Foraging Wickermaw","","C","105780","6.32","18307","8.69","3136","81.9%","51.7%","603","52.4%","770","53.4%","1373","52.9%","1759","50.8%","2.2pp"
"Gathering Stone","","U","28694","4.47","7377","5.33","226","","","37","","54","","91","","135","",""
"Mirrormind Crown","","R","15858","5.32","1787","8.31","8","","","3","","0","","3","","5","",""
"Puca's Eye","","U","44062","6.92","6351","9.70","892","54.9%","51.0%","154","","237","","391","","501","49.3%",""
"Springleaf Drum","","U","40179","6.07","4863","8.94","145","27.8%","","35","","28","","63","","82","",""
