"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Meanders Guide","W","U","66955","4.54","12513","5.85","0","0.0%","","0","","0","","0","","0","",""
"Moonlit Lamenter","W","U","57223","3.90","13159","4.78","453","10.4%","","82","","112","","194","","262","",""
"Morningtide's Light","W","M","11233","3.38","2517","3.99","173","12.4%","","28","","43","","71","","103","",""
"Personify","W","U","77597","4.98","13001","6.73","47","0.9%","","11","","6","","17","","30","",""
"Protective Response","W","U","48192","3.31","14484","3.87","268","8.9%","","45","","76","","121","","147","",""
"Pyrrhic Strike","W","U","46723","3.22","15897","3.69","878","19.7%","48.2%","135","","210","","345","","533","46.3%",""
"Reluctant Dounguard","W","C","239624","6.20","28365","9.10","11","0.1%","","1","","3","","4","","7","",""
"Rhys, the Evermore","W","R","13434","2.58","4440","2.84","708","30.8%","48.6%","126","","147","","273","","428","",""
"Riverguard's Reflexes","W","C","268651","7.30","31314","10.69","11","0.1%","","2","","2","","4","","7","",""
"Shore Lurker","W","C","248442","6.45","32023","9.26","22","0.2%","","3","","5","","8","","14","",""
"Slumbering Walker","W","R","10026","2.05","4996","2.16","264","11.3%","","46","","71","","117","","145","",""
"Spiral into Solitude","W","C","169596","4.16","35261","5.41","856","9.7%","51.9%","139","","220","","359","","497","",""
"Sun-Dappled Celebrant","W","C","235301","5.91","31262","8.49","65","0.5%","","6","","12","","18","","47","",""
"Thoughtweft Imbuer","W","U","57781","4.13","14433","4.80","79","1.4%","","6","","20","","26","","54","",""
"Timid Shieldbearer","W","C","225698","5.64","36650","7.68","36","0.3%","","6","","9","","15","","21","",""
"Tributary Vaulter","W","C","241846","6.36","36036","8.71","1","0.0%","","0","","0","","0","","1","",""
"Wanderbrine Preacher","W","C","223648","5.55","38834","7.43","3","0.0%","","0","","2","","2","","1","",""
"Wanderbrine Trapper","W","U","55928","3.78","16877","4.36","33","0.8%","","4","","7","","11","","22","",""
"Winnowing","W","R","23997","3.97","4452","5.06","120","4.8%","","26","","28","","54","","66","",""
"Aquitect's Defenses","U","C","266890","7.19","34022","10.44","73","0.4%","","16","","22","","38","","35","",""
"Blossombind","U","C","187951","4.58","40190","5.98","970","9.4%","52.5%","157","","242","","399","","573","54.1%",""
"Champions of the Shoal","U","R","12425","2.58","5133","2.80","132","6.5%","","21","","26","","47","","86","",""
"Disruptor of Currents","U","R","11896","2.31","5800","2.50","68","3.5%","","11","","16","","27","","41","",""
"Flitterwing Nuisance","U","R","11654","2.36","5481","2.53","374","15.4%","","77","","84","","161","","213","",""
"Glamer Gifter","U","U","60554","3.99","16502","4.81","214","5.0%","","36","","57","","93","","121","",""
"Glamermite","U","C","251840","6.56","33898","9.46","96","0.6%","","14","","22","","36","","60","",""
"Glen Elendra Guardian","U","R","12416","2.38","5500","2.57","400","18.0%","","56","","82","","138","","262","",""
"Glen Elendra's Answer","U","M","14507","3.89","3827","4.60","10","0.5%","","1","","2","","3","","7","",""
"Gravelgill Scoundrel","U","C","240001","6.33","39801","8.48","0","0.0%","","0","","0","","0","","0","",""
"Harmonized Crescendo","U","R","23091","3.85","5068","4.79","91","3.6%","","18","","21","","39","","52","",""
"Illusion Spinners","U","U","90477","5.95","11866","8.54","63","0.8%","","9","","18","","27","","36","",""
"Kulrath Mystic","U","C","262931","7.09","36731","10.03","0","0.0%","","0","","0","","0","","0","",""
"Loch Mare","U","M","4486","1.71","2902","1.78","568","36.6%","56.0%","101","","143","","244","","321","",""
"Lofty Dreams","U","U","79676","5.15","14910","6.75","21","0.4%","","2","","6","","8","","13","",""
"Mirrorform","U","M","9873","3.19","3065","3.53","115","8.2%","","17","","21","","38","","77","",""
"Noggle the Mind","U","U","68324","4.44","13091","5.76","219","5.8%","","32","","60","","92","","127","",""
"Oko, Lorwyn Liege","U","M","4641","1.79","2672","1.82","2149","70.7%","52.3%","388","","529","56.1%","917","56.8%","1237","49.1%","7.7pp"
"Omni-Changeling","U","U","53514","3.61","16863","4.20","110","3.0%","","22","","21","","43","","65","",""
"Pestered Wellguard","U","U","59640","4.05","13642","4.99","19","0.7%","","6","","5","","11","","8","",""
"Rime Chill","U","U","92505","5.90","14136","8.19","191","2.5%","","26","","41","","67","","125","",""
"Rimefire Torque","U","R","41556","5.89","5016","9.05","3","0.1%","","1","","1","","2","","1","",""
"Rimekin Recluse","U","U","43287","3.08","18435","3.45","569","10.8%","55.9%","101","","139","","240","","329","",""
"Run Away Together","U","C","266586","7.23","33954","10.46","95","0.5%","","16","","24","","40","","55","",""
"Shinestriker","U","U","57025","3.88","18570","4.42","545","9.8%","51.0%","84","","131","","215","","326","",""
"Silvergill Mentor","U","U","61530","4.20","16854","4.91","0","0.0%","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","250777","6.59","38710","9.10","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","101394","6.81","11712","10.13","13","0.1%","","3","","2","","5","","8","",""
"Stratosoarer","U","C","244473","6.10","36565","8.65","151","1.2%","","25","","47","","72","","78","",""
"Summit Sentinel","U","C","249441","6.48","36308","9.10","17","0.1%","","4","","4","","8","","9","",""
"Sunderflock","U","R","11513","2.45","4993","2.59","82","4.2%","","13","","27","","40","","42","",""
"Swat Away","U","U","76415","4.90","15404","6.34","19","0.4%","","3","","2","","5","","14","",""
"Sygg, Wanderwine Wisdom","U","R","10592","2.23","5075","2.38","146","9.9%","","19","","35","","54","","93","",""
"Tanufel Rimespeaker","U","U","58728","4.02","16455","4.73","133","3.5%","","22","","28","","50","","82","",""
"Temporal Cleansing","U","C","242246","6.04","44860","8.14","370","2.4%","","61","","85","","146","","225","",""
"Thirst for Identity","U","U","86802","5.61","12633","7.93","213","3.3%","","38","","45","","83","","130","",""
"Unexpected Assistance","U","C","221799","5.47","43853","7.21","73","0.5%","","9","","23","","32","","41","",""
"Unwelcome Sprite","U","U","68927","4.51","16752","5.56","101","1.9%","","16","","30","","46","","56","",""
"Wanderwine Distracter","U","C","268212","7.52","32457","10.93","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","75616","4.92","16361","6.16","0","0.0%","","0","","0","","0","","0","",""
"Wild Unraveling","U","C","264690","7.17","35281","10.26","2","0.0%","","1","","1","","2","","0","",""
"Auntie's Sentence","B","C","236456","5.90","31195","8.47","56943","62.1%","55.3%","9928","55.6%","13469","55.7%","23397","55.7%","33566","55.0%","0.7pp"
"Barbed Bloodletter","B","C","269958","7.37","31823","10.77","19982","25.2%","54.4%","3346","54.6%","4642","55.5%","7988","55.1%","12003","53.9%","1.2pp"
"Bile-Vial Boggart","B","C","249058","6.56","30278","9.45","7967","16.6%","49.8%","1455","49.9%","1724","49.5%","3179","49.7%","4785","49.8%","-0.2pp"
"Bitterbloom Bearer","B","M","4753","1.84","2337","1.90","7308","99.1%","56.8%","1268","63.0%","1804","58.1%","3072","60.1%","4205","54.4%","5.8pp"
"Blight Rot","B","C","147540","3.75","34744","4.69","101085","98.3%","56.3%","17187","56.2%","25178","58.6%","42365","57.6%","58742","55.4%","2.2pp"
"Blighted Blackthorn","B","C","258189","6.77","31841","9.86","17615","25.5%","51.2%","2953","46.3%","4333","52.8%","7286","50.2%","10329","52.0%","-1.8pp"
"Bloodline Bidding","B","R","16843","3.11","5473","3.41","20036","96.3%","58.5%","3284","57.2%","5209","64.8%","8493","61.9%","11559","56.0%","5.9pp"
"Boggart Mischief","B","U","60278","4.26","12997","5.09","1256","13.8%","50.9%","216","","304","","520","49.0%","732","51.9%","-2.9pp"
"Boggart Prankster","B","C","255837","6.95","32401","9.83","2791","6.8%","47.4%","511","46.8%","669","49.3%","1180","48.2%","1605","46.8%","1.4pp"
"Bogslither's Embrace","B","C","150988","3.81","36621","4.76","103452","98.1%","56.5%","17552","55.4%","25651","59.6%","43203","57.9%","60293","55.5%","2.4pp"
"Champion of the Weird","B","R","15162","2.95","4533","3.33","2219","39.6%","51.6%","399","","563","53.3%","962","54.0%","1224","49.3%","4.7pp"
"Creakwood Safewright","B","U","53560","3.70","14996","4.35","71258","99.7%","57.4%","12824","58.8%","16744","58.1%","29568","58.4%","40339","56.3%","2.1pp"
"Darkness Descends","B","U","95026","6.33","10731","9.49","3874","17.9%","49.6%","660","47.0%","924","53.8%","1584","50.9%","2291","48.6%","2.3pp"
"Dawnhand Dissident","B","R","11999","2.34","5465","2.53","20110","99.1%","57.6%","3801","61.7%","4804","59.7%","8605","60.6%","11026","55.0%","5.6pp"
"Dawnhand Eulogist","B","C","216116","5.59","42248","7.10","180746","94.5%","57.8%","30606","57.1%","43248","59.6%","73854","58.6%","102962","56.8%","1.8pp"
"Dose of Dawnglow","B","U","90028","5.75","11857","8.29","17451","53.0%","52.9%","2875","49.4%","4340","54.8%","7215","52.7%","10251","53.1%","-0.5pp"
"Dream Seizer","B","C","258075","6.79","31855","9.87","16279","23.5%","52.2%","2770","49.2%","4070","54.1%","6840","52.1%","9430","52.2%","-0.1pp"
"Gloom Ripper","B","R","11514","2.37","5060","2.52","31152","99.9%","61.0%","5230","66.8%","7923","69.0%","13153","68.2%","16744","54.4%","13.8pp"
"Gnarlbark Elm","B","U","60842","4.04","12285","5.08","22182","80.1%","54.5%","3894","53.1%","5612","57.7%","9506","55.8%","12694","53.6%","2.2pp"
"Graveshifter","B","U","49914","3.37","14390","4.02","39393","97.5%","56.2%","6586","52.6%","9465","58.0%","16051","55.8%","22398","56.0%","-0.2pp"
"Grub, Storied Matriarch","B","R","17123","3.18","4605","3.71","1112","25.4%","50.1%","219","","258","","477","","631","47.1%",""
"Gutsplitter Gang","B","U","81076","5.40","11612","7.39","2745","20.2%","49.6%","418","","702","50.9%","1120","50.6%","1629","49.0%","1.6pp"
"Heirloom Auntie","B","C","252193","6.83","28879","9.92","5542","12.6%","48.3%","991","44.9%","1260","47.6%","2251","46.4%","3291","49.6%","-3.2pp"
"Iron-Shield Elf","B","U","60550","4.02","15978","4.81","66434","98.3%","57.8%","12033","60.4%","15089","57.8%","27122","58.9%","38359","56.7%","2.2pp"
"Moonglove Extractor","B","C","247713","6.43","31116","9.30","68267","59.4%","54.2%","12180","52.8%","15186","53.2%","27366","53.0%","40121","54.7%","-1.7pp"
"Moonshadow","B","M","5445","2.02","2376","2.15","8607","99.6%","57.2%","1504","63.1%","2130","57.9%","3634","60.1%","4951","55.2%","4.9pp"
"Mornsong Aria","B","R","42930","5.97","5168","9.22","151","1.7%","","28","","34","","62","","89","",""
"Mudbutton Cursetosser","B","U","74854","4.94","13178","6.30","2297","18.1%","50.8%","415","","524","48.9%","939","49.8%","1355","51.5%","-1.7pp"
"Nameless Inversion","B","U","43974","3.06","14901","3.54","44004","99.6%","57.4%","7802","58.1%","10577","59.7%","18379","59.0%","24606","55.7%","3.4pp"
"Nightmare Sower","B","U","76977","5.16","10660","7.12","6717","36.2%","51.6%","1113","50.4%","1744","53.9%","2857","52.5%","3883","50.9%","1.7pp"
"Perfect Intimidation","B","U","100718","6.69","10757","10.20","2874","12.7%","49.4%","475","","684","51.6%","1159","49.6%","1717","49.3%","0.3pp"
"Requiting Hex","B","U","72647","4.68","11556","6.31","22540","74.8%","54.7%","3892","56.6%","5311","54.1%","9203","55.2%","13347","54.3%","0.8pp"
"Retched Wretch","B","U","83269","5.47","11917","7.54","2549","18.4%","47.8%","470","","586","49.1%","1056","47.9%","1497","47.7%","0.2pp"
"Scarblade Scout","B","C","205183","5.19","41124","6.64","175938","96.6%","57.7%","31918","59.6%","38837","57.9%","70755","58.7%","102529","56.8%","1.9pp"
"Scarblade's Malice","B","C","252105","6.51","31125","9.52","55625","54.8%","54.8%","9267","53.1%","13129","57.1%","22396","55.5%","33254","54.4%","1.1pp"
"Shimmercreep","B","U","80807","5.08","14910","6.83","11054","48.2%","51.8%","1843","49.4%","2724","56.6%","4567","53.7%","6480","50.3%","3.4pp"
"Taster of Wares","B","R","14624","2.78","5501","3.03","10856","90.7%","57.4%","1933","58.9%","2600","60.5%","4533","59.8%","6300","55.7%","4.1pp"
"Twilight Diviner","B","R","17173","3.06","4865","3.58","18816","97.0%","56.0%","3427","57.4%","4450","57.5%","7877","57.4%","10616","54.6%","2.8pp"
"Unbury","B","U","61946","3.98","14591","4.99","41235","94.4%","56.4%","6905","54.0%","10087","59.1%","16992","57.1%","24280","55.9%","1.2pp"
"Ashling, Rekindled","R","R","14305","2.78","5451","3.04","46","2.3%","","8","","12","","20","","26","",""
"Boldwyr Aggressor","R","U","94402","6.31","12016","9.15","13","0.2%","","1","","2","","3","","10","",""
"Boneclub Berserker","R","C","260055","7.38","29889","10.73","7","0.0%","","0","","0","","0","","7","",""
"Boulder Dash","R","U","60305","3.99","15091","4.86","96","2.5%","","15","","30","","45","","52","",""
"Brambleback Brute","R","C","258055","6.98","32035","10.07","12","0.1%","","3","","4","","7","","5","",""
"Burning Curiosity","R","C","268055","7.30","37273","10.24","74","0.4%","","13","","18","","31","","43","",""
"Champion of the Path","R","R","16632","3.14","4944","3.60","18","1.1%","","1","","7","","8","","10","",""
"Cinder Strike","R","C","159623","4.09","42842","4.97","623","6.2%","50.9%","94","","167","","261","","362","",""
"Collective Inferno","R","R","27548","4.47","4103","6.24","8","0.3%","","1","","1","","2","","6","",""
"Elder Auntie","R","C","248199","6.65","32976","9.40","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","13912","2.58","6370","2.76","1084","33.2%","58.1%","179","","282","","461","","623","53.3%",""
"Enraged Flamecaster","R","C","249481","6.66","31626","9.62","8","0.1%","","0","","5","","5","","3","",""
"Explosive Prodigy","R","U","53001","3.60","17686","4.13","471","10.7%","","79","","116","","195","","274","",""
"Feed the Flames","R","C","195868","4.86","37564","6.39","630","6.5%","49.0%","100","","166","","266","","365","",""
"Flame-Chain Mauler","R","C","251855","6.63","37187","9.24","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","57543","4.02","17397","4.61","21","0.4%","","1","","8","","9","","12","",""
"Flamekin Gildweaver","R","C","234624","6.01","42333","7.90","62","0.4%","","7","","16","","23","","39","",""
"Giantfall","R","U","74138","4.78","13036","6.30","101","2.3%","","15","","32","","47","","54","",""
"Goatnap","R","U","106549","7.44","11752","11.08","1","0.0%","","0","","0","","0","","1","",""
"Goliath Daydreamer","R","R","13725","2.66","5348","2.90","25","1.5%","","7","","9","","16","","9","",""
"Gristle Glutton","R","C","247086","6.47","40223","8.72","5","0.0%","","0","","2","","2","","3","",""
"Hexing Squelcher","R","R","18109","3.19","3793","4.01","18","1.1%","","1","","4","","5","","13","",""
"Impolite Entrance","R","U","105129","7.21","11822","10.64","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","94685","6.38","14372","8.71","34","0.4%","","6","","5","","11","","23","",""
"Kulrath Zealot","R","C","217455","5.44","43641","7.04","403","3.0%","","81","","103","","184","","218","",""
"Lasting Tarfire","R","U","95261","6.61","12486","9.31","8","0.1%","","1","","2","","3","","5","",""
"Lavaleaper","R","R","35194","5.35","4325","8.27","5","0.1%","","2","","0","","2","","3","",""
"Meek Attack","R","M","21542","5.48","2722","8.42","0","0.0%","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","273580","7.82","30760","11.46","11","0.0%","","0","","2","","2","","9","",""
"Scuzzback Scrounger","R","R","17404","3.08","5193","3.55","50","3.4%","","4","","17","","21","","30","",""
"Sear","R","U","42173","2.94","15186","3.37","416","12.1%","","71","","102","","173","","243","",""
"Sizzling Changeling","R","U","66304","4.23","15489","5.25","92","2.4%","","14","","30","","44","","46","",""
"Soul Immolation","R","M","6065","2.24","3204","2.32","188","13.9%","","30","","50","","80","","108","",""
"Soulbright Seeker","R","U","82102","5.37","15203","6.99","2","0.0%","","1","","0","","1","","1","",""
"Sourbread Auntie","R","U","73354","4.93","14137","6.26","8","0.1%","","3","","0","","3","","5","",""
"Spinerock Tyrant","R","M","4618","1.75","2588","1.81","155","13.4%","","18","","44","","62","","90","",""
"Squawkroaster","R","U","84361","5.46","12585","7.58","116","2.3%","","23","","34","","57","","59","",""
"Sting-Slinger","R","U","85220","5.61","13019","7.64","4","0.1%","","2","","1","","3","","1","",""
"Tweeze","R","C","181864","4.52","37309","5.86","520","5.7%","51.7%","92","","123","","215","","307","",""
"Warren Torchmaster","R","U","90018","5.90","12823","8.17","0","0.0%","","0","","0","","0","","0","",""
"Assert Perfection","G","C","158294","3.91","43907","4.79","126723","98.4%","57.6%","21236","58.1%","31377","61.0%","52613","59.8%","74137","56.0%","3.8pp"
"Aurora Awakener","G","M","4454","1.71","2924","1.72","6035","96.3%","56.4%","1064","55.8%","1484","61.9%","2548","59.4%","3451","54.4%","5.0pp"
"Bloom Tender","G","M","6457","2.18","2480","2.36","6248","96.8%","54.3%","1074","63.1%","1402","51.9%","2476","56.8%","3681","52.5%","4.3pp"
"Blossoming Defense","G","U","74618","4.61","14885","6.02","38298","89.3%","56.1%","6376","55.0%","9055","57.6%","15431","56.5%","22875","55.9%","0.6pp"
"Bristlebane Battler","G","R","9186","1.96","4629","2.08","12540","99.0%","57.9%","2261","63.6%","3072","58.4%","5333","60.6%","7168","55.8%","4.8pp"
"Bristlebane Outrider","G","U","67277","4.37","14119","5.49","15417","61.3%","54.4%","2631","52.6%","3893","55.5%","6524","54.3%","8913","54.4%","-0.1pp"
"Celestial Reunion","G","M","13277","3.74","2375","4.83","3958","69.5%","55.3%","651","51.2%","963","58.2%","1614","55.3%","2348","55.2%","0.1pp"
"Champions of the Perfect","G","R","9266","2.04","4577","2.14","25244","100.0%","58.5%","4460","63.5%","6417","62.3%","10877","62.8%","13505","54.5%","8.3pp"
"Chomping Changeling","G","U","77323","4.82","10787","6.82","18206","66.1%","53.1%","3191","48.5%","4166","52.9%","7357","51.0%","10532","54.2%","-3.2pp"
"Crossroads Watcher","G","C","235117","5.87","35866","8.16","20486","34.0%","52.4%","3656","50.8%","4735","52.9%","8391","52.0%","12058","52.7%","-0.7pp"
"Dawn's Light Archer","G","C","241358","5.99","35908","8.46","114805","83.8%","56.6%","19747","55.3%","26041","56.7%","45788","56.1%","67285","56.7%","-0.6pp"
"Dundoolin Weaver","G","U","53314","3.49","15742","4.17","33847","94.9%","55.9%","5889","53.7%","8311","58.7%","14200","56.7%","19467","55.3%","1.4pp"
"Formidable Speaker","G","R","9438","2.00","4687","2.12","16963","99.9%","57.0%","2996","58.4%","4064","59.3%","7060","58.9%","9516","55.1%","3.8pp"
"Gilt-Leaf's Embrace","G","C","260768","6.75","34328","9.68","53368","55.6%","55.4%","8903","54.3%","12691","57.2%","21594","56.0%","31800","55.0%","1.0pp"
"Great Forest Druid","G","C","194797","4.79","34245","6.44","50232","70.0%","54.1%","9182","56.6%","11034","53.2%","20216","54.8%","29998","53.6%","1.2pp"
"Luminollusk","G","U","89554","5.59","12799","7.96","5554","26.6%","50.2%","931","48.1%","1409","50.5%","2340","49.6%","3220","50.9%","-1.3pp"
"Lys Alana Dignitary","G","U","61074","4.07","15704","4.87","72629","98.9%","57.8%","13335","60.3%","16205","57.5%","29540","58.8%","41826","56.8%","2.0pp"
"Lys Alana Informant","G","C","201306","4.90","41638","6.40","154391","97.3%","57.6%","28291","58.8%","34169","57.7%","62460","58.2%","89490","57.0%","1.2pp"
"Midnight Tilling","G","C","254398","6.67","41692","9.01","105792","71.9%","57.0%","19005","56.9%","24761","57.4%","43766","57.2%","62036","56.9%","0.2pp"
"Mistmeadow Council","G","C","208712","5.15","40582","6.78","36714","55.3%","54.1%","6202","51.4%","9027","56.3%","15229","54.3%","21311","54.0%","0.4pp"
"Moon-Vigil Adherents","G","U","44503","3.18","15188","3.59","61824","99.5%","58.3%","10483","57.4%","15503","62.1%","25986","60.2%","34182","56.2%","4.0pp"
"Morcant's Eyes","G","U","56599","4.02","16912","4.51","81535","98.0%","59.3%","14837","59.8%","19471","62.9%","34308","61.6%","45398","57.0%","4.6pp"
"Mutable Explorer","G","R","12971","2.54","4713","2.78","11754","96.9%","55.8%","2126","54.7%","2649","56.8%","4775","55.8%","6743","55.4%","0.4pp"
"Pitiless Fists","G","U","55112","3.63","16726","4.24","49355","97.5%","57.6%","8197","58.0%","12215","61.7%","20412","60.2%","28945","55.8%","4.4pp"
"Prismabasher","G","U","58812","3.89","15340","4.68","25695","82.4%","55.1%","4264","54.5%","6274","59.1%","10538","57.2%","15104","53.5%","3.7pp"
"Prismatic Undercurrents","G","U","95564","6.27","11880","9.16","1638","9.5%","48.5%","248","","374","","622","48.4%","1017","48.5%","-0.1pp"
"Pummeler for Hire","G","U","64733","4.15","14517","5.20","26224","80.5%","55.1%","4389","52.8%","6657","58.0%","11046","55.9%","15183","54.6%","1.4pp"
"Safewright Cavalry","G","C","214132","5.31","39153","7.10","142723","93.0%","57.0%","23974","55.8%","34417","58.5%","58391","57.4%","81707","56.3%","1.1pp"
"Sapling Nursery","G","R","13665","2.68","4686","2.90","12806","91.7%","55.3%","2140","57.8%","3232","57.2%","5372","57.4%","7461","53.8%","3.7pp"
"Selfless Safewright","G","R","11502","2.26","4988","2.46","18749","99.7%","56.3%","3117","54.5%","4564","59.8%","7681","57.7%","10572","54.7%","2.9pp"
"Shimmerwilds Growth","G","U","81020","5.22","12726","7.06","8959","40.9%","50.6%","1668","48.7%","2004","49.4%","3672","49.1%","5291","51.6%","-2.5pp"
"Spry and Mighty","G","R","16874","2.99","5330","3.36","11340","89.0%","54.3%","1931","52.9%","2636","56.0%","4567","54.7%","6781","54.0%","0.7pp"
"Surly Farrier","G","C","243721","6.12","34744","8.63","21095","33.9%","53.3%","3828","53.2%","4713","52.5%","8541","52.8%","12525","53.6%","-0.8pp"
"Tend the Sprigs","G","C","258448","6.80","28975","10.12","9766","16.8%","50.2%","1685","45.1%","2271","53.6%","3956","50.0%","5817","50.3%","-0.3pp"
"Thoughtweft Charge","G","U","82901","5.12","12936","7.09","21636","65.2%","54.4%","3627","53.8%","5108","56.9%","8735","55.6%","12913","53.6%","2.0pp"
"Trystan, Callous Cultivator","G","R","12883","2.54","5169","2.81","27222","99.7%","58.8%","4890","63.8%","6756","61.4%","11646","62.4%","14889","55.6%","6.8pp"
"Unforgiving Aim","G","C","264775","7.01","29512","10.49","24846","31.3%","52.7%","4058","50.9%","5953","53.5%","10011","52.5%","14854","52.9%","-0.4pp"
"Vinebred Brawler","G","U","70864","4.61","13964","5.92","59289","96.1%","56.7%","10143","55.9%","13735","57.9%","23878","57.0%","34472","56.3%","0.8pp"
"Virulent Emissary","G","U","50521","3.37","15256","3.97","57873","99.3%","57.8%","10457","60.5%","13135","58.5%","23592","59.4%","33194","56.5%","2.9pp"
"Wildvine Pummeler","G","C","237649","5.80","32323","8.43","26073","43.3%","51.6%","4285","49.0%","6777","53.9%","11062","52.0%","15070","51.4%","0.6pp"
"Abigale, Eloquent First-Year","WB","R","7805","1.67","4948","1.72","9235","98.6%","58.6%","1587","58.3%","2325","64.6%","3912","62.1%","5262","55.9%","6.1pp"
"Ashling's Command","UR","R","11734","2.40","6037","2.48","133","7.0%","","22","","38","","60","","73","",""
"Boggart Cursecrafter","BR","U","62813","4.42","13517","5.31","79","1.1%","","15","","10","","25","","54","",""
"Bre of Clan Stoutarm","WR","R","13250","2.66","4845","2.88","55","3.2%","","10","","7","","17","","39","",""
"Brigid's Command","WG","R","14708","2.84","4857","3.21","1087","25.9%","54.3%","181","","287","","468","","615","53.7%",""
"Catharsis","WR","M","5750","2.05","2357","2.16","6","0.7%","","0","","4","","4","","2","",""
"Chaos Spewer","BR","C","249446","6.53","30045","9.51","3282","10.3%","47.9%","565","43.2%","799","52.9%","1364","48.9%","1919","47.2%","1.7pp"
"Chitinous Graspling","UG","C","246803","5.82","33654","8.61","24073","45.4%","53.2%","4024","49.4%","5709","52.5%","9733","51.2%","13985","54.3%","-3.1pp"
"Deceit","UB","M","4570","1.73","2761","1.77","3552","86.1%","55.3%","583","56.1%","898","60.4%","1481","58.7%","2055","52.9%","5.7pp"
"Deepchannel Duelist","WU","U","50764","3.72","15799","4.15","0","0.0%","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","18512","3.36","5250","3.91","0","0.0%","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","18213","3.28","4960","3.71","6311","61.0%","54.0%","1042","61.0%","1701","57.8%","2743","59.1%","3525","49.8%","9.3pp"
"Dream Harvest","UB","R","27776","4.09","4612","5.46","2962","50.4%","52.1%","479","","788","55.7%","1267","52.5%","1697","51.8%","0.7pp"
"Eclipsed Boggart","BR","U","68439","4.60","14686","5.60","606","6.5%","52.8%","102","","136","","238","","361","",""
"Eclipsed Elf","BG","U","47338","3.35","16111","3.78","84076","99.9%","59.9%","15623","64.9%","20383","64.0%","36006","64.4%","45601","55.9%","8.4pp"
"Eclipsed Flamekin","UR","U","58436","3.97","18041","4.58","0","0.0%","","0","","0","","0","","0","",""
