"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Riverguard's Reflexes","W","C","310503","7.31","36109","10.72","0","0.0%","","0","","0","","0","","0","",""
"Shore Lurker","W","C","286919","6.45","36969","9.26","0","0.0%","","0","","0","","0","","0","",""
"Slumbering Walker","W","R","11572","2.05","5734","2.17","168","","","28","","34","","62","","104","",""
"Spiral into Solitude","W","C","196161","4.16","40357","5.43","408","31.3%","","84","","107","","191","","217","",""
"Sun-Dappled Celebrant","W","C","272262","5.93","35785","8.53","21","1.6%","","4","","5","","9","","12","",""
"Thoughtweft Imbuer","W","U","65872","4.08","16671","4.74","43","7.7%","","6","","11","","17","","26","",""
"Timid Shieldbearer","W","C","260517","5.63","42410","7.67","0","0.0%","","0","","0","","0","","0","",""
"Tributary Vaulter","W","C","278100","6.33","41838","8.65","0","0.0%","","0","","0","","0","","0","",""
"Wanderbrine Preacher","W","C","258096","5.55","44856","7.42","4","0.4%","","0","","1","","1","","3","",""
"Wanderbrine Trapper","W","U","64329","3.78","19510","4.35","33","6.4%","","2","","8","","10","","23","",""
"Winnowing","W","R","28076","4.00","5167","5.11","13","","","1","","4","","5","","8","",""
"Aquitect's Defenses","U","C","308220","7.20","39079","10.47","27","1.0%","","5","","13","","18","","10","",""
"Blossombind","U","C","217227","4.58","46168","5.99","603","31.3%","52.7%","105","","165","","270","","333","",""
"Champions of the Shoal","U","R","14353","2.56","5918","2.79","43","","","5","","11","","16","","27","",""
"Disruptor of Currents","U","R","13868","2.33","6772","2.52","61","","","8","","15","","23","","38","",""
"Flitterwing Nuisance","U","R","13604","2.37","6375","2.54","97","","","17","","23","","40","","57","",""
"Glamer Gifter","U","U","70107","4.00","19122","4.82","22","4.1%","","2","","8","","10","","12","",""
"Glamermite","U","C","291651","6.60","39086","9.52","17","0.9%","","3","","3","","6","","11","",""
"Glen Elendra Guardian","U","R","14519","2.41","6444","2.60","138","","","22","","33","","55","","83","",""
"Glen Elendra's Answer","U","M","16590","3.89","4452","4.59","8","","","2","","4","","6","","2","",""
"Gravelgill Scoundrel","U","C","275841","6.30","46282","8.41","1","0.1%","","0","","0","","0","","1","",""
"Harmonized Crescendo","U","R","26952","3.87","5854","4.85","8","","","1","","3","","4","","4","",""
"Illusion Spinners","U","U","105157","5.98","13620","8.63","16","2.0%","","4","","4","","8","","8","",""
"Kulrath Mystic","U","C","302528","7.07","42357","10.00","42","1.4%","","12","","9","","21","","21","",""
"Loch Mare","U","M","5203","1.71","3337","1.78","199","","","37","","49","","86","","112","",""
"Lofty Dreams","U","U","92376","5.15","17229","6.77","38","6.0%","","5","","7","","12","","26","",""
"Mirrorform","U","M","11373","3.17","3574","3.51","94","","","14","","18","","32","","62","",""
"Noggle the Mind","U","U","78518","4.42","15218","5.71","58","10.3%","","11","","17","","28","","30","",""
"Oko, Lorwyn Liege","U","M","5362","1.81","3063","1.84","380","","","50","","123","","173","","207","",""
"Omni-Changeling","U","U","61368","3.60","19405","4.18","150","21.6%","","24","","34","","58","","92","",""
"Pestered Wellguard","U","U","69232","4.06","15683","5.01","6","","","1","","3","","4","","2","",""
"Rime Chill","U","U","107607","5.96","16199","8.34","475","31.6%","","74","","110","","184","","292","",""
"Rimefire Torque","U","R","48203","5.91","5830","9.07","3","0.5%","","1","","0","","1","","2","",""
"Rimekin Recluse","U","U","49815","3.07","21232","3.44","549","60.4%","52.1%","95","","141","","236","","310","",""
"Run Away Together","U","C","308279","7.25","39231","10.50","28","1.1%","","8","","8","","16","","13","",""
"Shinestriker","U","U","65015","3.84","21404","4.38","1354","69.8%","52.8%","224","","377","","601","59.6%","733","46.5%","13.0pp"
"Silvergill Mentor","U","U","71044","4.20","19487","4.90","3","","","0","","0","","0","","3","",""
"Silvergill Peddler","U","C","289535","6.59","44719","9.10","2","0.1%","","0","","0","","0","","2","",""
"Spell Snare","U","U","117201","6.83","13465","10.18","0","0.0%","","0","","0","","0","","0","",""
"Stratosoarer","U","C","280941","6.07","42252","8.61","335","10.5%","","56","","91","","147","","187","",""
"Summit Sentinel","U","C","288198","6.50","41559","9.15","60","2.7%","","15","","10","","25","","35","",""
"Sunderflock","U","R","13198","2.42","5768","2.56","367","71.4%","","56","","103","","159","","200","",""
"Swat Away","U","U","89553","4.96","17553","6.45","0","0.0%","","0","","0","","0","","0","",""
"Sygg, Wanderwine Wisdom","U","R","12279","2.24","5888","2.40","83","","","15","","18","","33","","50","",""
"Tanufel Rimespeaker","U","U","66803","3.97","19007","4.66","578","61.2%","52.2%","104","","141","","245","","324","",""
"Temporal Cleansing","U","C","280416","6.06","51770","8.18","159","6.1%","","19","","44","","63","","95","",""
"Thirst for Identity","U","U","100650","5.65","14481","8.01","127","12.9%","","17","","32","","49","","78","",""
"Unexpected Assistance","U","C","255787","5.46","50668","7.20","182","8.8%","","28","","58","","86","","97","",""
"Unwelcome Sprite","U","U","79914","4.53","19349","5.59","21","3.3%","","5","","7","","12","","9","",""
"Wanderwine Distracter","U","C","309884","7.54","37378","10.95","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","87579","4.94","18964","6.19","15","2.3%","","1","","6","","7","","8","",""
"Wild Unraveling","U","C","305685","7.19","40658","10.31","0","0.0%","","0","","0","","0","","0","",""
"Auntie's Sentence","B","C","273949","5.91","35855","8.51","12","0.8%","","4","","3","","7","","5","",""
"Barbed Bloodletter","B","C","311562","7.38","36745","10.78","8","0.4%","","3","","1","","4","","4","",""
"Bile-Vial Boggart","B","C","287988","6.59","34871","9.52","4","0.3%","","0","","2","","2","","2","",""
"Bitterbloom Bearer","B","M","5513","1.86","2713","1.92","45","","","9","","7","","16","","29","",""
"Blight Rot","B","C","171237","3.77","40011","4.72","426","27.9%","","55","","116","","171","","255","",""
"Blighted Blackthorn","B","C","298462","6.78","36811","9.89","110","5.1%","","24","","33","","57","","53","",""
"Bloodline Bidding","B","R","19403","3.09","6396","3.38","68","","","17","","15","","32","","36","",""
"Boggart Mischief","B","U","69485","4.25","15170","5.08","0","0.0%","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","295155","6.95","37566","9.83","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","174661","3.82","42344","4.77","737","41.5%","48.2%","125","","187","","312","","426","",""
"Champion of the Weird","B","R","17473","2.95","5299","3.33","74","","","10","","25","","35","","40","",""
"Creakwood Safewright","B","U","61889","3.69","17385","4.35","37","6.6%","","10","","6","","16","","21","",""
"Darkness Descends","B","U","110246","6.38","12281","9.58","1","0.1%","","0","","0","","0","","1","",""
"Dawnhand Dissident","B","R","13816","2.34","6359","2.52","178","","","36","","36","","72","","105","",""
"Dawnhand Eulogist","B","C","247486","5.54","48742","7.04","39","1.9%","","10","","10","","20","","18","",""
"Dose of Dawnglow","B","U","104042","5.76","13642","8.33","81","9.3%","","10","","21","","31","","50","",""
"Dream Seizer","B","C","298586","6.84","36546","9.94","32","1.5%","","8","","9","","17","","15","",""
"Gloom Ripper","B","R","13195","2.36","5886","2.52","59","","","11","","18","","29","","26","",""
"Gnarlbark Elm","B","U","70829","4.08","14280","5.14","151","25.5%","","29","","34","","63","","88","",""
"Graveshifter","B","U","57644","3.36","16768","4.01","516","58.8%","48.1%","95","","141","","236","","271","",""
"Grub, Storied Matriarch","B","R","19823","3.19","5400","3.70","93","","","16","","26","","42","","50","",""
"Gutsplitter Gang","B","U","94085","5.43","13447","7.44","2","0.3%","","0","","2","","2","","0","",""
"Heirloom Auntie","B","C","291961","6.86","33372","10.00","0","0.0%","","0","","0","","0","","0","",""
"Iron-Shield Elf","B","U","69798","4.01","18421","4.79","6","0.9%","","1","","0","","1","","5","",""
"Moonglove Extractor","B","C","286743","6.46","35786","9.36","4","0.3%","","0","","2","","2","","2","",""
"Moonshadow","B","M","6416","2.03","2767","2.16","17","","","4","","4","","8","","9","",""
"Mornsong Aria","B","R","49614","5.98","6081","9.18","0","0.0%","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","86278","4.95","15341","6.31","7","1.0%","","4","","0","","4","","3","",""
"Nameless Inversion","B","U","50958","3.06","17283","3.55","240","33.7%","","42","","61","","103","","129","",""
"Nightmare Sower","B","U","89828","5.21","12312","7.23","11","1.9%","","3","","5","","8","","3","",""
"Perfect Intimidation","B","U","116512","6.72","12320","10.25","0","0.0%","","0","","0","","0","","0","",""
"Requiting Hex","B","U","84758","4.73","13200","6.40","15","","","1","","4","","5","","10","",""
"Retched Wretch","B","U","96370","5.49","13787","7.56","8","1.4%","","1","","4","","5","","3","",""
"Scarblade Scout","B","C","236475","5.17","47644","6.62","17","1.1%","","4","","4","","8","","9","",""
"Scarblade's Malice","B","C","291245","6.54","35628","9.57","14","0.9%","","2","","5","","7","","7","",""
"Shimmercreep","B","U","93482","5.08","17132","6.84","2378","76.1%","51.5%","395","","610","58.2%","1005","55.3%","1342","48.3%","7.0pp"
"Taster of Wares","B","R","16867","2.79","6409","3.03","192","","","27","","47","","74","","114","",""
"Twilight Diviner","B","R","19941","3.07","5655","3.60","10","","","2","","1","","3","","7","",""
"Unbury","B","U","70855","3.96","16887","4.94","191","28.4%","","38","","46","","84","","107","",""
"Ashling, Rekindled","R","R","16370","2.76","6330","3.02","1759","92.5%","53.0%","306","","463","","769","55.4%","981","51.0%","4.4pp"
"Boldwyr Aggressor","R","U","108946","6.32","13835","9.16","3740","69.1%","50.9%","645","52.2%","946","53.4%","1591","52.9%","2140","49.3%","3.6pp"
"Boneclub Berserker","R","C","300288","7.39","34582","10.75","162","3.7%","","27","","27","","54","","107","",""
"Boulder Dash","R","U","69703","3.98","17518","4.85","4794","92.4%","52.1%","837","52.4%","1175","55.9%","2012","54.5%","2784","50.5%","4.0pp"
"Brambleback Brute","R","C","298005","6.98","37170","10.07","5861","58.2%","53.1%","1061","52.5%","1343","56.4%","2404","54.7%","3454","51.9%","2.8pp"
"Burning Curiosity","R","C","308999","7.28","43121","10.22","4219","44.6%","51.5%","741","46.0%","1083","55.2%","1824","51.5%","2399","51.5%","0.0pp"
"Champion of the Path","R","R","19070","3.13","5665","3.59","1120","79.6%","45.9%","188","","283","","471","","636","43.1%",""
"Cinder Strike","R","C","184336","4.09","49654","4.97","13951","97.5%","52.5%","2427","50.9%","3523","54.2%","5950","52.8%","8002","52.3%","0.5pp"
"Collective Inferno","R","R","31831","4.48","4754","6.26","320","41.7%","","54","","86","","140","","183","",""
"Elder Auntie","R","C","287195","6.68","38127","9.46","2142","34.3%","49.1%","401","","542","50.4%","943","51.3%","1196","47.3%","4.0pp"
"End-Blaze Epiphany","R","R","15985","2.57","7380","2.75","2439","99.9%","54.5%","415","","583","62.4%","998","59.4%","1441","51.1%","8.3pp"
"Enraged Flamecaster","R","C","287148","6.63","36525","9.57","3802","48.8%","50.5%","674","50.7%","911","49.8%","1585","50.2%","2193","50.3%","-0.1pp"
"Explosive Prodigy","R","U","60632","3.58","20393","4.11","6800","97.0%","52.9%","1187","53.4%","1678","58.0%","2865","56.1%","3869","50.5%","5.6pp"
"Feed the Flames","R","C","225073","4.84","43475","6.36","11591","92.8%","51.8%","1869","48.0%","3035","55.1%","4904","52.4%","6689","51.3%","1.1pp"
"Flame-Chain Mauler","R","C","290320","6.61","43114","9.21","6227","60.7%","51.2%","1130","50.4%","1485","48.8%","2615","49.5%","3585","52.4%","-3.0pp"
"Flamebraider","R","U","65590","3.97","20098","4.54","5419","91.6%","52.6%","914","59.3%","1334","51.1%","2248","54.4%","3130","51.1%","3.3pp"
"Flamekin Gildweaver","R","C","268070","5.93","49494","7.76","12844","86.4%","53.1%","2244","54.2%","3265","54.8%","5509","54.5%","7247","51.9%","2.6pp"
"Giantfall","R","U","85838","4.79","14897","6.33","3983","88.4%","53.3%","672","50.7%","1054","57.0%","1726","54.6%","2263","52.3%","2.3pp"
"Goatnap","R","U","123230","7.45","13526","11.10","145","7.8%","","19","","30","","49","","96","",""
"Goliath Daydreamer","R","R","15956","2.66","6180","2.91","2452","95.4%","52.2%","396","","612","57.2%","1008","55.0%","1440","50.0%","5.0pp"
"Gristle Glutton","R","C","282846","6.40","47311","8.58","6366","64.1%","51.9%","1178","51.3%","1509","52.0%","2687","51.7%","3673","52.1%","-0.5pp"
"Hexing Squelcher","R","R","21289","3.22","4403","4.07","759","79.7%","48.2%","150","","181","","331","","426","",""
"Impolite Entrance","R","U","121419","7.23","13656","10.69","563","21.6%","48.0%","111","","111","","222","","342","",""
"Kindle the Inner Flame","R","U","108329","6.30","16922","8.53","1463","45.4%","49.3%","239","","381","","620","52.6%","829","46.9%","5.7pp"
"Kulrath Zealot","R","C","247381","5.36","50804","6.90","14113","91.5%","53.1%","2514","54.2%","3594","56.4%","6108","55.5%","7889","51.3%","4.2pp"
"Lasting Tarfire","R","U","110179","6.61","14583","9.31","45","3.3%","","4","","16","","20","","25","",""
"Lavaleaper","R","R","41010","5.36","5003","8.31","334","38.0%","","47","","93","","140","","189","",""
"Meek Attack","R","M","25038","5.49","3173","8.41","12","","","1","","4","","5","","7","",""
"Reckless Ransacking","R","C","316187","7.83","35525","11.47","1607","21.8%","51.4%","280","","404","","684","50.0%","923","52.4%","-2.4pp"
"Scuzzback Scrounger","R","R","20288","3.11","6096","3.59","1720","97.0%","51.0%","317","","452","","769","52.9%","950","49.7%","3.2pp"
"Sear","R","U","48828","2.94","17565","3.39","5579","99.9%","52.2%","950","52.1%","1463","54.2%","2413","53.4%","3166","51.3%","2.1pp"
"Sizzling Changeling","R","U","76357","4.22","17877","5.25","5278","95.0%","51.5%","936","51.7%","1331","53.0%","2267","52.5%","2984","50.6%","1.9pp"
"Soul Immolation","R","M","6940","2.23","3714","2.31","1875","98.5%","57.1%","318","","513","70.0%","831","66.7%","1045","49.5%","17.2pp"
"Soulbright Seeker","R","U","94317","5.35","17478","6.97","2465","67.3%","51.2%","425","","624","49.8%","1049","51.7%","1401","51.0%","0.7pp"
"Sourbread Auntie","R","U","85278","4.95","16477","6.31","1400","53.8%","51.6%","236","","348","","584","56.3%","812","48.3%","8.1pp"
"Spinerock Tyrant","R","M","5278","1.76","2953","1.82","1620","99.8%","53.3%","274","","410","","684","60.8%","918","47.4%","13.4pp"
"Squawkroaster","R","U","97594","5.48","14383","7.63","3690","74.7%","49.2%","626","48.9%","929","49.3%","1555","49.1%","2129","49.1%","0.0pp"
"Sting-Slinger","R","U","98646","5.63","15105","7.68","1048","43.9%","51.0%","188","","265","","453","","594","52.2%",""
"Tweeze","R","C","209824","4.52","43284","5.87","11611","94.1%","51.8%","2007","50.6%","2907","54.1%","4914","52.7%","6702","51.1%","1.6pp"
"Warren Torchmaster","R","U","104106","5.94","14866","8.25","1166","46.4%","50.1%","209","","265","","474","","692","53.2%",""
"Assert Perfection","G","C","181711","3.89","50475","4.78","11723","93.9%","52.6%","1853","52.3%","2962","55.5%","4815","54.3%","6911","51.4%","2.9pp"
"Aurora Awakener","G","M","5125","1.71","3372","1.72","1741","99.1%","54.3%","290","","473","","763","61.3%","946","48.4%","12.9pp"
"Bloom Tender","G","M","7556","2.20","2885","2.38","1143","97.9%","49.1%","221","","275","","496","","644","46.7%",""
"Blossoming Defense","G","U","86224","4.61","17028","6.05","2863","82.4%","53.0%","486","","703","58.2%","1189","55.3%","1674","51.4%","4.0pp"
"Bristlebane Battler","G","R","10663","1.97","5333","2.09","2122","99.1%","55.1%","407","","522","54.4%","929","58.7%","1189","52.1%","6.5pp"
"Bristlebane Outrider","G","U","77750","4.36","16260","5.52","2480","75.8%","52.8%","400","","619","54.4%","1019","54.5%","1461","51.6%","2.9pp"
"Celestial Reunion","G","M","15327","3.73","2737","4.83","209","","","29","","54","","83","","126","",""
"Champions of the Perfect","G","R","10685","2.02","5290","2.13","1153","84.2%","50.8%","209","","289","","498","","636","47.3%",""
"Chomping Changeling","G","U","89928","4.85","12357","6.91","1482","59.2%","46.0%","270","","370","","640","43.8%","829","47.5%","-3.8pp"
"Crossroads Watcher","G","C","270869","5.86","41430","8.14","3909","57.1%","53.6%","705","55.9%","939","52.9%","1644","54.2%","2265","53.2%","1.0pp"
"Dawn's Light Archer","G","C","277751","5.97","41499","8.42","2878","45.6%","50.8%","513","52.6%","665","49.2%","1178","50.7%","1693","50.9%","-0.2pp"
"Dundoolin Weaver","G","U","61033","3.48","18199","4.15","3836","94.0%","53.3%","670","47.3%","959","58.6%","1629","54.0%","2175","52.6%","1.3pp"
"Formidable Speaker","G","R","10973","2.00","5412","2.13","2080","99.7%","52.6%","353","","532","54.9%","885","54.6%","1188","51.0%","3.6pp"
"Gilt-Leaf's Embrace","G","C","300223","6.71","39859","9.63","2476","39.4%","50.3%","427","","602","53.7%","1029","51.6%","1449","49.3%","2.3pp"
"Great Forest Druid","G","C","225729","4.82","39106","6.49","12997","92.3%","51.5%","2418","55.5%","3141","50.2%","5559","52.5%","7423","50.6%","1.9pp"
"Luminollusk","G","U","103983","5.63","14642","8.04","3938","77.6%","50.4%","645","48.1%","1047","53.5%","1692","51.4%","2228","49.5%","1.9pp"
"Lys Alana Dignitary","G","U","70429","4.05","18084","4.85","1083","56.3%","51.7%","186","","252","","438","","639","52.4%",""
"Lys Alana Informant","G","C","231513","4.88","47949","6.37","8325","86.0%","52.8%","1553","52.8%","1990","53.6%","3543","53.2%","4759","52.5%","0.8pp"
"Midnight Tilling","G","C","293154","6.66","47867","9.01","1982","29.2%","51.3%","345","","480","","825","51.8%","1158","51.0%","0.7pp"
"Mistmeadow Council","G","C","239881","5.13","46588","6.76","6648","73.3%","53.7%","1166","53.8%","1698","54.5%","2864","54.2%","3746","53.0%","1.3pp"
"Moon-Vigil Adherents","G","U","50597","3.14","17547","3.54","2777","90.3%","51.7%","447","","724","56.1%","1171","53.5%","1593","50.3%","3.2pp"
"Morcant's Eyes","G","U","63849","3.96","19365","4.43","705","39.9%","50.2%","141","","192","","333","","366","",""
"Mutable Explorer","G","R","15337","2.58","5389","2.84","1559","97.6%","49.9%","262","","417","","679","50.5%","863","49.5%","1.0pp"
"Pitiless Fists","G","U","62812","3.60","19276","4.22","4315","92.8%","54.0%","773","55.2%","1055","56.5%","1828","56.0%","2493","52.5%","3.4pp"
"Prismabasher","G","U","67515","3.87","17640","4.65","6911","97.1%","52.8%","1132","51.1%","1879","56.8%","3011","54.7%","3825","50.9%","3.8pp"
"Prismatic Undercurrents","G","U","110964","6.31","13685","9.24","1741","47.1%","47.4%","314","","426","","740","44.5%","1001","49.6%","-5.1pp"
"Pummeler for Hire","G","U","75392","4.19","16504","5.29","5941","94.4%","53.1%","998","53.1%","1554","55.9%","2552","54.8%","3386","51.7%","3.2pp"
"Safewright Cavalry","G","C","245838","5.28","45167","7.04","5370","69.5%","51.3%","897","50.8%","1385","51.3%","2282","51.1%","3084","51.3%","-0.2pp"
"Sapling Nursery","G","R","15769","2.67","5410","2.90","2219","94.2%","51.3%","385","","557","53.1%","942","53.1%","1285","49.8%","3.3pp"
"Selfless Safewright","G","R","13245","2.27","5670","2.47","1301","93.1%","52.8%","222","","300","","522","52.7%","769","52.8%","-0.1pp"
"Shimmerwilds Growth","G","U","94667","5.28","14557","7.17","4705","84.0%","49.8%","911","50.2%","1177","48.3%","2088","49.1%","2617","50.4%","-1.3pp"
"Spry and Mighty","G","R","19522","3.00","6076","3.39","1838","93.5%","49.4%","278","","482","","760","52.0%","1081","47.6%","4.3pp"
"Surly Farrier","G","C","280966","6.12","40027","8.64","3804","54.6%","53.0%","683","54.0%","883","54.6%","1566","54.3%","2231","52.1%","2.2pp"
"Tend the Sprigs","G","C","299242","6.83","33281","10.17","3845","43.5%","48.5%","700","45.3%","936","48.9%","1636","47.4%","2210","49.3%","-1.9pp"
"Thoughtweft Charge","G","U","96014","5.13","14822","7.11","1476","55.3%","50.7%","236","","344","","580","47.8%","896","52.7%","-4.9pp"
"Trystan, Callous Cultivator","G","R","14962","2.55","5960","2.81","883","84.9%","56.2%","154","","245","","399","","490","",""
"Unforgiving Aim","G","C","305675","7.02","33911","10.51","1148","21.0%","48.1%","188","","271","","459","","690","49.3%",""
"Vinebred Brawler","G","U","81595","4.58","16047","5.89","1046","57.9%","46.8%","194","","250","","444","","601","46.8%",""
"Virulent Emissary","G","U","58149","3.36","17568","3.97","3834","95.0%","53.8%","708","54.7%","894","57.2%","1602","56.1%","2215","52.4%","3.7pp"
"Wildvine Pummeler","G","C","274784","5.80","37007","8.45","10144","79.2%","50.1%","1694","50.8%","2631","53.6%","4325","52.5%","5818","48.4%","4.1pp"
"Abigale, Eloquent First-Year","WB","R","8976","1.67","5704","1.72","146","","","27","","36","","63","","82","",""
"Ashling's Command","UR","R","13393","2.37","6985","2.46","1352","94.9%","57.0%","215","","368","","583","66.4%","758","49.5%","16.9pp"
"Boggart Cursecrafter","BR","U","72372","4.42","15778","5.29","12","1.6%","","2","","3","","5","","6","",""
"Bre of Clan Stoutarm","WR","R","15461","2.67","5685","2.90","1379","94.4%","53.2%","233","","357","","590","56.4%","785","51.1%","5.4pp"
"Brigid's Command","WG","R","17040","2.84","5594","3.20","261","48.6%","","46","","65","","111","","149","",""
"Catharsis","WR","M","6771","2.09","2729","2.19","423","71.9%","","66","","116","","182","","240","",""
"Chaos Spewer","BR","C","288948","6.55","34736","9.55","1472","34.2%","49.4%","222","","389","","611","49.9%","862","49.1%","0.8pp"
"Chitinous Graspling","UG","C","284876","5.81","38826","8.60","3385","60.5%","50.3%","550","46.7%","876","49.2%","1426","48.2%","1942","51.4%","-3.1pp"
"Deceit","UB","M","5284","1.75","3183","1.79","90","","","21","","21","","42","","47","",""
"Deepchannel Duelist","WU","U","58222","3.70","18281","4.12","0","","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","21429","3.36","6009","3.94","0","","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","20966","3.27","5754","3.69","262","52.4%","","40","","66","","106","","156","",""
"Dream Harvest","UB","R","32600","4.14","5235","5.58","65","","","9","","26","","35","","30","",""
"Eclipsed Boggart","BR","U","78624","4.59","17112","5.57","207","16.5%","","40","","48","","88","","115","",""
"Eclipsed Elf","BG","U","54142","3.33","18620","3.75","652","54.6%","56.1%","100","","169","","269","","377","",""
"Eclipsed Flamekin","UR","U","66693","3.93","20863","4.52","2204","83.0%","52.7%","384","","534","55.8%","918","55.7%","1258","50.6%","5.1pp"
"Eclipsed Kithkin","WG","U","58637","3.51","17773","4.06","978","72.3%","54.1%","166","","269","","435","","535","52.7%",""
"Eclipsed Merrow","WU","U","64841","3.88","19821","4.42","2","","","1","","0","","1","","1","",""
"Emptiness","WB","M","5050","1.65","2913","1.70","122","","","16","","26","","42","","79","",""
"Feisty Spikeling","WR","C","271793","5.51","39146","7.97","3691","66.8%","49.4%","647","46.1%","837","49.9%","1484","48.2%","2189","50.2%","-1.9pp"
"Figure of Fable","WG","R","8126","1.56","5702","1.60","1200","99.3%","53.2%","199","","304","","503","60.8%","688","47.4%","13.5pp"
"Flaring Cinder","UR","C","276260","6.13","46966","8.32","4869","64.1%","51.5%","835","53.7%","1232","49.7%","2067","51.3%","2774","51.4%","-0.2pp"
"Gangly Stompling","RG","C","268355","5.37","43370","7.71","8514","80.8%","51.0%","1555","50.9%","2054","51.5%","3609","51.2%","4833","50.7%","0.6pp"
"Glister Bairn","UG","U","91220","5.00","14339","7.01","2256","74.6%","50.9%","372","","599","54.4%","971","51.9%","1280","50.2%","1.7pp"
"Grub's Command","BR","R","19132","3.12","6215","3.51","472","53.1%","","73","","125","","198","","275","",""
"High Perfect Morcant","BG","R","12496","2.28","5180","2.48","215","","","41","","54","","95","","116","",""
"Hovel Hurler","WR","U","71285","3.93","14500","5.05","2605","88.7%","52.0%","434","","617","52.7%","1051","52.4%","1557","51.8%","0.6pp"
"Kirol, Attentive First-Year","WR","R","19592","2.95","6579","3.33","800","80.2%","50.9%","133","","204","","337","","460","",""
"Lluwen, Imperfect Naturalist","BG","R","13495","2.32","5897","2.52","991","88.4%","54.2%","176","","264","","440","","545","53.6%",""
"Maralen, Fae Ascendant","UBG","R","14001","2.47","5623","2.64","174","","","23","","46","","69","","102","",""
"Merrow Skyswimmer","WU","C","217902","4.60","51641","5.86","96","8.1%","","8","","24","","32","","64","",""
