"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Rime Chill","U","U","92505","5.90","14136","8.19","113","2.2%","","9","","29","","38","","75","",""
"Rimefire Torque","U","R","41556","5.89","5016","9.05","0","0.0%","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","43287","3.08","18435","3.45","256","8.5%","","47","","59","","106","","150","",""
"Run Away Together","U","C","266586","7.23","33954","10.46","15","0.1%","","2","","4","","6","","9","",""
"Shinestriker","U","U","57025","3.88","18570","4.42","295","8.8%","","45","","72","","117","","178","",""
"Silvergill Mentor","U","U","61530","4.20","16854","4.91","6","0.1%","","1","","4","","5","","1","",""
"Silvergill Peddler","U","C","250777","6.59","38710","9.10","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","101394","6.81","11712","10.13","2","0.0%","","0","","0","","0","","2","",""
"Stratosoarer","U","C","244473","6.10","36565","8.65","90","0.9%","","14","","20","","34","","56","",""
"Summit Sentinel","U","C","249441","6.48","36308","9.10","4","0.0%","","1","","0","","1","","3","",""
"Sunderflock","U","R","11513","2.45","4993","2.59","32","2.9%","","3","","13","","16","","16","",""
"Swat Away","U","U","76415","4.90","15404","6.34","6","0.2%","","2","","1","","3","","3","",""
"Sygg, Wanderwine Wisdom","U","R","10592","2.23","5075","2.38","388","21.9%","","65","","78","","143","","244","",""
"Tanufel Rimespeaker","U","U","58728","4.02","16455","4.73","117","4.4%","","21","","29","","50","","67","",""
"Temporal Cleansing","U","C","242246","6.04","44860","8.14","81","0.7%","","15","","21","","36","","45","",""
"Thirst for Identity","U","U","86802","5.61","12633","7.93","31","0.8%","","5","","9","","14","","17","",""
"Unexpected Assistance","U","C","221799","5.47","43853","7.21","50","0.5%","","7","","11","","18","","32","",""
"Unwelcome Sprite","U","U","68927","4.51","16752","5.56","23","0.7%","","3","","7","","10","","13","",""
"Wanderwine Distracter","U","C","268212","7.52","32457","10.93","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","75616","4.92","16361","6.16","21","0.5%","","1","","6","","7","","14","",""
"Wild Unraveling","U","C","264690","7.17","35281","10.26","5","0.0%","","0","","2","","2","","3","",""
"Auntie's Sentence","B","C","236456","5.90","31195","8.47","15","0.2%","","2","","4","","6","","9","",""
"Barbed Bloodletter","B","C","269958","7.37","31823","10.77","39","0.3%","","5","","11","","16","","23","",""
"Bile-Vial Boggart","B","C","249058","6.56","30278","9.45","4","0.0%","","3","","0","","3","","1","",""
"Bitterbloom Bearer","B","M","4753","1.84","2337","1.90","51","6.3%","","9","","15","","24","","25","",""
"Blight Rot","B","C","147540","3.75","34744","4.69","584","9.9%","52.1%","96","","143","","239","","346","",""
"Blighted Blackthorn","B","C","258189","6.77","31841","9.86","389","3.0%","","58","","94","","152","","240","",""
"Bloodline Bidding","B","R","16843","3.11","5473","3.41","94","5.9%","","14","","20","","34","","60","",""
"Boggart Mischief","B","U","60278","4.26","12997","5.09","0","0.0%","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","255837","6.95","32401","9.83","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","150988","3.81","36621","4.76","811","13.1%","53.0%","127","","205","","332","","479","",""
"Champion of the Weird","B","R","15162","2.95","4533","3.33","50","3.5%","","8","","13","","21","","29","",""
"Creakwood Safewright","B","U","53560","3.70","14996","4.35","36","1.1%","","4","","7","","11","","25","",""
"Darkness Descends","B","U","95026","6.33","10731","9.49","13","0.2%","","3","","3","","6","","7","",""
"Dawnhand Dissident","B","R","11999","2.34","5465","2.53","191","11.9%","","35","","50","","85","","107","",""
"Dawnhand Eulogist","B","C","216116","5.59","42248","7.10","123","1.0%","","16","","24","","40","","83","",""
"Dose of Dawnglow","B","U","90028","5.75","11857","8.29","109","2.5%","","18","","32","","50","","59","",""
"Dream Seizer","B","C","258075","6.79","31855","9.87","49","0.4%","","9","","14","","23","","26","",""
"Gloom Ripper","B","R","11514","2.37","5060","2.52","56","3.7%","","8","","13","","21","","34","",""
"Gnarlbark Elm","B","U","60842","4.04","12285","5.08","113","4.2%","","14","","23","","37","","76","",""
"Graveshifter","B","U","49914","3.37","14390","4.02","424","16.7%","","72","","97","","169","","245","",""
"Grub, Storied Matriarch","B","R","17123","3.18","4605","3.71","13","1.0%","","1","","4","","5","","8","",""
"Gutsplitter Gang","B","U","81076","5.40","11612","7.39","5","0.1%","","1","","2","","3","","2","",""
"Heirloom Auntie","B","C","252193","6.83","28879","9.92","1","0.0%","","0","","1","","1","","0","",""
"Iron-Shield Elf","B","U","60550","4.02","15978","4.81","51","1.5%","","10","","13","","23","","28","",""
"Moonglove Extractor","B","C","247713","6.43","31116","9.30","24","0.2%","","7","","8","","15","","9","",""
"Moonshadow","B","M","5445","2.02","2376","2.15","55","6.4%","","12","","12","","24","","31","",""
"Mornsong Aria","B","R","42930","5.97","5168","9.22","0","0.0%","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","74854","4.94","13178","6.30","2","0.1%","","0","","0","","0","","2","",""
"Nameless Inversion","B","U","43974","3.06","14901","3.54","256","9.1%","","50","","63","","113","","134","",""
"Nightmare Sower","B","U","76977","5.16","10660","7.12","24","0.7%","","5","","6","","11","","13","",""
"Perfect Intimidation","B","U","100718","6.69","10757","10.20","5","0.1%","","1","","0","","1","","4","",""
"Requiting Hex","B","U","72647","4.68","11556","6.31","35","1.3%","","5","","8","","13","","22","",""
"Retched Wretch","B","U","83269","5.47","11917","7.54","1","0.0%","","0","","1","","1","","0","",""
"Scarblade Scout","B","C","205183","5.19","41124","6.64","33","0.4%","","4","","7","","11","","23","",""
"Scarblade's Malice","B","C","252105","6.51","31125","9.52","18","0.2%","","2","","6","","8","","10","",""
"Shimmercreep","B","U","80807","5.08","14910","6.83","500","11.1%","50.8%","87","","114","","201","","298","",""
"Taster of Wares","B","R","14624","2.78","5501","3.03","107","7.0%","","25","","20","","45","","62","",""
"Twilight Diviner","B","R","17173","3.06","4865","3.58","54","3.5%","","8","","15","","23","","31","",""
"Unbury","B","U","61946","3.98","14591","4.99","257","8.6%","","30","","60","","90","","167","",""
"Ashling, Rekindled","R","R","14305","2.78","5451","3.04","50","4.1%","","8","","15","","23","","27","",""
"Boldwyr Aggressor","R","U","94402","6.31","12016","9.15","24","0.4%","","6","","6","","12","","11","",""
"Boneclub Berserker","R","C","260055","7.38","29889","10.73","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","60305","3.99","15091","4.86","46","2.0%","","10","","8","","18","","28","",""
"Brambleback Brute","R","C","258055","6.98","32035","10.07","35","0.3%","","12","","6","","18","","17","",""
"Burning Curiosity","R","C","268055","7.30","37273","10.24","55","0.4%","","10","","10","","20","","35","",""
"Champion of the Path","R","R","16632","3.14","4944","3.60","11","1.0%","","2","","5","","7","","4","",""
"Cinder Strike","R","C","159623","4.09","42842","4.97","200","3.2%","","44","","49","","93","","108","",""
"Collective Inferno","R","R","27548","4.47","4103","6.24","12","0.7%","","2","","2","","4","","8","",""
"Elder Auntie","R","C","248199","6.65","32976","9.40","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","13912","2.58","6370","2.76","464","23.0%","","73","","121","","194","","270","",""
"Enraged Flamecaster","R","C","249481","6.66","31626","9.62","3","0.0%","","0","","1","","1","","2","",""
"Explosive Prodigy","R","U","53001","3.60","17686","4.13","322","12.0%","","53","","85","","138","","184","",""
"Feed the Flames","R","C","195868","4.86","37564","6.39","374","6.1%","","58","","111","","169","","205","",""
"Flame-Chain Mauler","R","C","251855","6.63","37187","9.24","2","0.0%","","0","","0","","0","","2","",""
"Flamebraider","R","U","57543","4.02","17397","4.61","6","0.2%","","2","","1","","3","","3","",""
"Flamekin Gildweaver","R","C","234624","6.01","42333","7.90","51","0.6%","","10","","15","","25","","26","",""
"Giantfall","R","U","74138","4.78","13036","6.30","91","3.3%","","17","","28","","45","","46","",""
"Goatnap","R","U","106549","7.44","11752","11.08","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","13725","2.66","5348","2.90","8","0.8%","","0","","1","","1","","7","",""
"Gristle Glutton","R","C","247086","6.47","40223","8.72","10","0.1%","","1","","4","","5","","5","",""
"Hexing Squelcher","R","R","18109","3.19","3793","4.01","20","2.0%","","6","","4","","10","","9","",""
"Impolite Entrance","R","U","105129","7.21","11822","10.64","6","0.1%","","2","","0","","2","","4","",""
"Kindle the Inner Flame","R","U","94685","6.38","14372","8.71","21","0.4%","","5","","6","","11","","10","",""
"Kulrath Zealot","R","C","217455","5.44","43641","7.04","105","1.2%","","10","","24","","34","","71","",""
"Lasting Tarfire","R","U","95261","6.61","12486","9.31","7","0.1%","","0","","6","","6","","1","",""
"Lavaleaper","R","R","35194","5.35","4325","8.27","5","0.2%","","0","","2","","2","","3","",""
"Meek Attack","R","M","21542","5.48","2722","8.42","0","0.0%","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","273580","7.82","30760","11.46","0","0.0%","","0","","0","","0","","0","",""
"Scuzzback Scrounger","R","R","17404","3.08","5193","3.55","31","2.8%","","1","","4","","5","","26","",""
"Sear","R","U","42173","2.94","15186","3.37","107","5.7%","","18","","27","","45","","62","",""
"Sizzling Changeling","R","U","66304","4.23","15489","5.25","55","2.3%","","2","","13","","15","","39","",""
"Soul Immolation","R","M","6065","2.24","3204","2.32","81","10.5%","","13","","20","","33","","49","",""
"Soulbright Seeker","R","U","82102","5.37","15203","6.99","0","0.0%","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","73354","4.93","14137","6.26","0","0.0%","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","4618","1.75","2588","1.81","78","13.0%","","11","","22","","33","","44","",""
"Squawkroaster","R","U","84361","5.46","12585","7.58","139","3.9%","","22","","34","","56","","83","",""
"Sting-Slinger","R","U","85220","5.61","13019","7.64","5","0.1%","","2","","1","","3","","2","",""
"Tweeze","R","C","181864","4.52","37309","5.86","259","4.0%","","51","","53","","104","","155","",""
"Warren Torchmaster","R","U","90018","5.90","12823","8.17","0","0.0%","","0","","0","","0","","0","",""
"Assert Perfection","G","C","158294","3.91","43907","4.79","77876","98.1%","56.7%","13170","56.7%","18193","58.5%","31363","57.7%","46518","55.9%","1.8pp"
"Aurora Awakener","G","M","4454","1.71","2924","1.72","3474","92.3%","55.6%","571","56.9%","853","64.1%","1424","61.2%","2039","51.6%","9.6pp"
"Bloom Tender","G","M","6457","2.18","2480","2.36","2420","84.4%","54.8%","430","","540","51.3%","970","54.5%","1446","55.0%","-0.5pp"
"Blossoming Defense","G","U","74618","4.61","14885","6.02","25154","91.7%","55.5%","4192","54.4%","5702","55.8%","9894","55.2%","15264","55.7%","-0.5pp"
"Bristlebane Battler","G","R","9186","1.96","4629","2.08","15435","100.0%","57.2%","2792","65.7%","3516","57.4%","6308","61.1%","8796","54.0%","7.0pp"
"Bristlebane Outrider","G","U","67277","4.37","14119","5.49","40652","96.2%","56.6%","6925","56.5%","9554","58.4%","16479","57.6%","23552","55.7%","1.9pp"
"Celestial Reunion","G","M","13277","3.74","2375","4.83","2162","63.3%","54.3%","379","","494","","873","54.6%","1289","54.0%","0.6pp"
"Champions of the Perfect","G","R","9266","2.04","4577","2.14","3854","74.0%","54.3%","682","59.5%","996","58.4%","1678","58.9%","2147","50.6%","8.3pp"
"Chomping Changeling","G","U","77323","4.82","10787","6.82","10320","61.8%","52.5%","1820","47.3%","2271","51.0%","4091","49.4%","6094","54.4%","-5.1pp"
"Crossroads Watcher","G","C","235117","5.87","35866","8.16","101218","92.8%","56.2%","17882","56.8%","22631","56.1%","40513","56.4%","59223","55.7%","0.7pp"
"Dawn's Light Archer","G","C","241358","5.99","35908","8.46","10817","31.1%","52.1%","1894","49.6%","2459","52.5%","4353","51.2%","6457","52.7%","-1.4pp"
"Dundoolin Weaver","G","U","53314","3.49","15742","4.17","37727","99.1%","56.8%","6545","55.4%","8708","58.9%","15253","57.4%","21667","55.8%","1.6pp"
"Formidable Speaker","G","R","9438","2.00","4687","2.12","7542","96.9%","55.8%","1336","56.3%","1765","57.2%","3101","56.8%","4441","55.1%","1.7pp"
"Gilt-Leaf's Embrace","G","C","260768","6.75","34328","9.68","32346","53.6%","55.3%","5299","53.1%","7344","56.5%","12643","55.1%","19710","55.4%","-0.3pp"
"Great Forest Druid","G","C","194797","4.79","34245","6.44","23508","61.8%","53.0%","4308","54.8%","5246","50.5%","9554","52.5%","13944","53.4%","-0.9pp"
"Luminollusk","G","U","89554","5.59","12799","7.96","3528","27.9%","50.4%","572","46.3%","830","52.5%","1402","50.0%","2131","50.7%","-0.7pp"
"Lys Alana Dignitary","G","U","61074","4.07","15704","4.87","2888","34.9%","52.4%","529","52.2%","671","51.3%","1200","51.7%","1682","53.0%","-1.4pp"
"Lys Alana Informant","G","C","201306","4.90","41638","6.40","34855","75.0%","55.5%","6405","57.3%","7733","55.1%","14138","56.1%","20679","55.0%","1.1pp"
"Midnight Tilling","G","C","254398","6.67","41692","9.01","10025","24.8%","54.8%","1804","53.9%","2302","55.8%","4106","54.9%","5923","54.7%","0.3pp"
"Mistmeadow Council","G","C","208712","5.15","40582","6.78","119895","97.2%","57.0%","20293","56.4%","27450","59.1%","47743","57.9%","69493","56.0%","2.0pp"
"Moon-Vigil Adherents","G","U","44503","3.18","15188","3.59","18362","91.1%","56.3%","3070","55.1%","4453","58.4%","7523","57.1%","10845","55.6%","1.5pp"
"Morcant's Eyes","G","U","56599","4.02","16912","4.51","2093","25.2%","50.1%","397","","491","","888","49.7%","1197","50.5%","-0.8pp"
"Mutable Explorer","G","R","12971","2.54","4713","2.78","8271","95.6%","55.0%","1490","54.2%","1829","55.3%","3319","54.8%","4817","55.0%","-0.2pp"
"Pitiless Fists","G","U","55112","3.63","16726","4.24","28353","96.5%","56.6%","4631","55.5%","6573","59.0%","11204","57.6%","17156","56.0%","1.5pp"
"Prismabasher","G","U","58812","3.89","15340","4.68","16132","81.7%","55.5%","2730","52.7%","3909","59.9%","6639","56.9%","9460","54.6%","2.4pp"
"Prismatic Undercurrents","G","U","95564","6.27","11880","9.16","1275","12.1%","47.2%","238","","294","","532","44.9%","743","48.9%","-3.9pp"
"Pummeler for Hire","G","U","64733","4.15","14517","5.20","17859","80.7%","55.1%","2917","55.0%","4306","57.7%","7223","56.6%","10643","54.1%","2.5pp"
"Safewright Cavalry","G","C","214132","5.31","39153","7.10","18573","49.1%","54.2%","3156","50.8%","4428","56.3%","7584","54.0%","10993","54.3%","-0.3pp"
"Sapling Nursery","G","R","13665","2.68","4686","2.90","7000","84.7%","53.8%","1180","53.6%","1682","56.3%","2862","55.2%","4146","52.7%","2.5pp"
"Selfless Safewright","G","R","11502","2.26","4988","2.46","8983","97.7%","55.4%","1417","54.1%","2149","58.8%","3566","56.9%","5403","54.4%","2.5pp"
"Shimmerwilds Growth","G","U","81020","5.22","12726","7.06","4261","36.3%","50.6%","826","48.3%","952","50.2%","1778","49.3%","2487","51.5%","-2.1pp"
"Spry and Mighty","G","R","16874","2.99","5330","3.36","9086","92.3%","54.2%","1470","50.1%","2141","55.7%","3611","53.4%","5478","54.6%","-1.2pp"
"Surly Farrier","G","C","243721","6.12","34744","8.63","87235","87.1%","55.6%","16109","55.2%","18699","54.0%","34808","54.6%","51458","56.0%","-1.5pp"
"Tend the Sprigs","G","C","258448","6.80","28975","10.12","5083","15.4%","49.9%","882","47.6%","1170","51.5%","2052","49.8%","3033","50.0%","-0.2pp"
"Thoughtweft Charge","G","U","82901","5.12","12936","7.09","23556","83.9%","55.3%","3861","53.1%","5416","55.0%","9277","54.2%","14283","55.9%","-1.7pp"
"Trystan, Callous Cultivator","G","R","12883","2.54","5169","2.81","3406","77.6%","55.3%","621","59.9%","787","55.1%","1408","57.2%","2009","54.0%","3.2pp"
"Unforgiving Aim","G","C","264775","7.01","29512","10.49","8528","20.2%","51.9%","1392","47.5%","1899","52.4%","3291","50.3%","5239","52.8%","-2.5pp"
"Vinebred Brawler","G","U","70864","4.61","13964","5.92","3660","38.6%","50.9%","606","50.0%","835","50.8%","1441","50.5%","2221","51.3%","-0.8pp"
"Virulent Emissary","G","U","50521","3.37","15256","3.97","16789","90.6%","56.3%","3055","59.3%","3765","56.8%","6820","57.9%","9945","55.2%","2.8pp"
"Wildvine Pummeler","G","C","237649","5.80","32323","8.43","16025","42.2%","51.9%","2557","49.3%","3884","53.5%","6441","51.8%","9630","51.8%","-0.0pp"
"Abigale, Eloquent First-Year","WB","R","7805","1.67","4948","1.72","7369","99.2%","57.6%","1269","60.0%","1720","62.3%","2989","61.3%","4333","55.0%","6.3pp"
"Ashling's Command","UR","R","11734","2.40","6037","2.48","59","5.8%","","8","","10","","18","","41","",""
"Boggart Cursecrafter","BR","U","62813","4.42","13517","5.31","0","0.0%","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","13250","2.66","4845","2.88","2768","60.8%","52.5%","513","54.6%","656","59.1%","1169","57.1%","1598","49.0%","8.1pp"
"Brigid's Command","WG","R","14708","2.84","4857","3.21","22712","99.9%","57.8%","3905","60.7%","5293","62.8%","9198","61.9%","12908","54.2%","7.8pp"
"Catharsis","WR","M","5750","2.05","2357","2.16","2756","89.6%","54.6%","472","","632","57.0%","1104","54.4%","1652","54.8%","-0.3pp"
"Chaos Spewer","BR","C","249446","6.53","30045","9.51","7","0.1%","","1","","2","","3","","4","",""
"Chitinous Graspling","UG","C","246803","5.82","33654","8.61","10152","38.7%","51.5%","1675","49.2%","2393","51.6%","4068","50.6%","5957","51.8%","-1.2pp"
"Deceit","UB","M","4570","1.73","2761","1.77","21","2.6%","","2","","3","","5","","16","",""
"Deepchannel Duelist","WU","U","50764","3.72","15799","4.15","53","1.1%","","10","","13","","23","","30","",""
"Deepway Navigator","WU","R","18512","3.36","5250","3.91","27","1.4%","","6","","7","","13","","14","",""
"Doran, Besieged by Time","WBG","R","18213","3.28","4960","3.71","4269","62.0%","53.9%","730","57.8%","1039","62.4%","1769","60.5%","2469","49.4%","11.1pp"
"Dream Harvest","UB","R","27776","4.09","4612","5.46","7","0.5%","","0","","1","","1","","6","",""
"Eclipsed Boggart","BR","U","68439","4.60","14686","5.60","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Elf","BG","U","47338","3.35","16111","3.78","1567","25.0%","53.3%","242","","363","","605","53.2%","951","53.5%","-0.3pp"
"Eclipsed Flamekin","UR","U","58436","3.97","18041","4.58","0","0.0%","","0","","0","","0","","0","",""
