"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Kinbinding","W","R","3560","1.91","2105","1.97","6039","99.4%","60.0%","1032","64.7%","1605","68.7%","2637","67.1%","3427","54.6%","12.5pp"
"Kinsbaile Aspirant","W","U","26883","4.43","5939","5.23","1908","32.4%","53.8%","346","","456","","802","53.6%","1099","53.9%","-0.3pp"
"Kinscaer Sentry","W","R","4342","2.11","1862","2.26","4335","98.5%","56.2%","795","59.9%","1059","56.8%","1854","58.1%","2487","54.7%","3.4pp"
"Kithkeeper","W","U","34420","5.39","6041","7.24","1626","26.3%","51.8%","282","","411","","693","51.7%","936","51.9%","-0.3pp"
"Liminal Hold","W","C","62961","3.81","15870","4.74","34282","96.0%","55.5%","5701","53.2%","8712","58.3%","14413","56.3%","19946","55.0%","1.3pp"
"Meanders Guide","W","U","27396","4.49","5437","5.69","21530","94.4%","55.4%","3715","54.8%","5310","55.0%","9025","54.9%","12112","55.4%","-0.6pp"
"Moonlit Lamenter","W","U","22673","3.76","5790","4.47","8656","78.8%","54.5%","1529","53.4%","2120","56.4%","3649","55.1%","5038","54.0%","1.1pp"
"Morningtide's Light","W","M","4474","3.32","1010","3.86","1560","75.5%","55.1%","237","","399","","636","54.7%","926","55.4%","-0.7pp"
"Personify","W","U","30776","4.78","5444","6.30","8981","71.8%","55.5%","1437","53.1%","2175","56.8%","3612","55.3%","5371","55.6%","-0.3pp"
"Protective Response","W","U","20209","3.35","5922","3.88","15299","98.1%","56.6%","2624","54.8%","3877","60.0%","6501","57.9%","8803","55.7%","2.2pp"
"Pyrrhic Strike","W","U","20554","3.38","6546","3.85","15226","97.9%","57.2%","2530","55.6%","3919","60.9%","6449","58.8%","8787","56.0%","2.8pp"
"Reluctant Dounguard","W","C","97718","6.07","12040","8.82","3878","23.6%","50.7%","673","46.8%","933","52.6%","1606","50.2%","2271","51.2%","-1.0pp"
"Rhys, the Evermore","W","R","4784","2.32","1864","2.53","4181","96.3%","53.6%","745","53.4%","1023","53.5%","1768","53.5%","2413","53.8%","-0.3pp"
"Riverguard's Reflexes","W","C","110502","7.19","13010","10.53","8951","33.0%","53.8%","1499","51.1%","2057","55.1%","3556","53.4%","5397","54.0%","-0.6pp"
"Shore Lurker","W","C","102735","6.44","13158","9.20","27667","67.1%","54.2%","4694","51.9%","6940","55.1%","11634","53.8%","15582","54.0%","-0.2pp"
"Slumbering Walker","W","R","4081","2.02","2035","2.14","5758","99.0%","57.7%","987","59.4%","1491","63.6%","2478","61.9%","3301","54.3%","7.6pp"
"Spiral into Solitude","W","C","69614","4.13","15176","5.31","32042","94.2%","55.0%","5534","52.2%","7819","56.4%","13353","54.7%","18702","55.3%","-0.6pp"
"Sun-Dappled Celebrant","W","C","96547","5.83","13497","8.22","17822","61.5%","53.7%","2920","52.8%","4608","54.3%","7528","53.7%","10382","53.6%","0.0pp"
"Thoughtweft Imbuer","W","U","25768","4.40","6138","5.13","2139","37.1%","53.1%","365","","517","58.0%","882","57.5%","1244","49.8%","7.6pp"
"Timid Shieldbearer","W","C","94343","5.72","15278","7.77","13967","56.3%","55.8%","2589","55.3%","3372","56.3%","5961","55.9%","7985","55.8%","0.1pp"
"Tributary Vaulter","W","C","101924","6.49","14534","8.99","45643","82.6%","55.6%","7949","54.8%","10975","55.8%","18924","55.3%","25937","55.4%","-0.1pp"
"Wanderbrine Preacher","W","C","93338","5.60","16320","7.48","55094","94.2%","56.2%","9978","56.8%","13039","56.2%","23017","56.5%","31240","55.8%","0.7pp"
"Wanderbrine Trapper","W","U","24136","3.88","7043","4.48","25868","99.0%","57.6%","4715","63.5%","6207","58.1%","10922","60.4%","14511","55.2%","5.3pp"
"Winnowing","W","R","9101","3.75","1875","4.62","3216","73.7%","53.3%","553","51.7%","820","54.9%","1373","53.6%","1844","53.1%","0.5pp"
"Aquitect's Defenses","U","C","109493","7.08","13912","10.30","10059","33.1%","53.6%","1695","52.3%","2419","55.4%","4114","54.1%","5950","53.2%","0.9pp"
"Blossombind","U","C","77846","4.62","16914","5.96","37456","93.4%","56.0%","6379","53.0%","9199","57.8%","15578","55.9%","21887","56.2%","-0.3pp"
"Champions of the Shoal","U","R","5265","2.63","2144","2.87","11418","99.8%","58.7%","1990","63.0%","2989","62.7%","4979","62.8%","6198","54.3%","8.6pp"
"Disruptor of Currents","U","R","4950","2.32","2438","2.52","9021","99.8%","58.4%","1516","60.4%","2205","64.2%","3721","62.7%","5051","54.4%","8.3pp"
"Flitterwing Nuisance","U","R","4777","2.36","2192","2.53","6146","98.6%","58.0%","1134","67.5%","1530","59.2%","2664","62.8%","3505","54.5%","8.3pp"
"Glamer Gifter","U","U","24731","3.96","6730","4.76","16151","94.4%","56.8%","2839","58.0%","3944","58.6%","6783","58.4%","9371","55.7%","2.7pp"
"Glamermite","U","C","102385","6.38","14159","9.09","14158","45.4%","53.8%","2514","52.1%","3437","56.2%","5951","54.4%","8221","53.3%","1.2pp"
"Glen Elendra Guardian","U","R","4960","2.34","2241","2.53","5556","98.7%","55.9%","1002","55.3%","1364","58.7%","2366","57.2%","3204","54.9%","2.3pp"
"Glen Elendra's Answer","U","M","5984","3.89","1410","4.70","2290","73.8%","55.8%","368","","560","58.2%","928","57.8%","1362","54.5%","3.3pp"
"Gravelgill Scoundrel","U","C","102418","6.57","16029","8.92","50082","85.5%","56.3%","9185","56.7%","11821","56.2%","21006","56.4%","28299","56.1%","0.3pp"
"Harmonized Crescendo","U","R","8933","3.76","2067","4.57","5332","87.7%","55.6%","870","55.2%","1283","57.1%","2153","56.3%","3180","55.1%","1.3pp"
"Illusion Spinners","U","U","35867","5.75","4958","8.06","3026","34.3%","51.2%","467","","801","52.4%","1268","51.2%","1771","51.2%","0.0pp"
"Kulrath Mystic","U","C","110029","7.19","15053","10.16","2571","12.4%","50.2%","486","","664","51.1%","1150","49.9%","1419","50.4%","-0.5pp"
"Loch Mare","U","M","1821","1.71","1148","1.79","3228","100.0%","59.4%","583","62.6%","831","65.9%","1414","64.6%","1823","55.4%","9.2pp"
"Lofty Dreams","U","U","32864","5.16","6351","6.70","13781","79.3%","55.7%","2309","53.2%","3430","58.8%","5739","56.5%","8051","55.1%","1.5pp"
"Mirrorform","U","M","4024","3.26","1244","3.55","2569","83.4%","55.7%","419","","677","58.8%","1096","57.2%","1474","54.6%","2.6pp"
"Noggle the Mind","U","U","28850","4.53","5233","5.91","9503","80.7%","54.4%","1642","50.9%","2347","57.6%","3989","54.8%","5521","54.0%","0.8pp"
"Oko, Lorwyn Liege","U","M","1882","1.72","1140","1.73","1258","75.6%","51.3%","234","","318","","552","52.9%","715","49.8%","3.1pp"
"Omni-Changeling","U","U","24031","3.87","7014","4.56","16612","94.9%","56.6%","2725","54.9%","4275","58.2%","7000","56.9%","9209","55.7%","1.3pp"
"Pestered Wellguard","U","U","24460","4.01","5842","4.89","21696","97.7%","56.0%","3745","54.5%","5447","57.2%","9192","56.1%","12121","55.4%","0.7pp"
"Rime Chill","U","U","37379","5.74","6139","7.75","3418","37.4%","52.4%","546","47.8%","858","51.5%","1404","50.1%","2018","54.1%","-4.0pp"
"Rimefire Torque","U","R","16707","5.70","1967","8.66","263","9.2%","","45","","61","","106","","157","",""
"Rimekin Recluse","U","U","18724","3.18","7750","3.56","16639","98.7%","57.7%","2884","61.0%","4233","60.9%","7117","61.0%","9513","55.3%","5.7pp"
"Run Away Together","U","C","109254","7.13","14122","10.28","8201","29.1%","53.5%","1340","49.0%","1955","52.9%","3295","51.3%","4909","54.9%","-3.6pp"
"Shinestriker","U","U","25649","4.16","7694","4.79","8212","72.7%","56.1%","1344","54.5%","2057","61.4%","3401","58.7%","4801","54.3%","4.4pp"
"Silvergill Mentor","U","U","26181","4.29","6851","5.06","30047","99.2%","57.8%","5549","62.5%","7256","59.3%","12805","60.7%","16661","55.4%","5.3pp"
"Silvergill Peddler","U","C","104937","6.63","15742","9.17","42913","80.3%","55.7%","7628","55.8%","10201","56.0%","17829","55.9%","24495","55.3%","0.5pp"
"Spell Snare","U","U","41307","6.68","4951","9.85","2103","24.1%","51.7%","355","","514","47.5%","869","49.9%","1234","53.0%","-3.1pp"
"Stratosoarer","U","C","102530","6.20","14778","8.80","8828","37.3%","52.8%","1536","51.1%","2274","53.9%","3810","52.8%","5047","52.7%","0.1pp"
"Summit Sentinel","U","C","102400","6.39","15614","8.89","7307","32.0%","52.9%","1346","50.1%","1888","51.9%","3234","51.1%","4062","54.2%","-3.1pp"
"Sunderflock","U","R","5199","2.59","2088","2.72","1202","52.9%","53.1%","219","","322","","541","52.7%","662","53.3%","-0.6pp"
"Swat Away","U","U","29324","4.60","6845","5.78","13338","83.8%","54.9%","2258","51.4%","3335","55.7%","5593","53.9%","7746","55.6%","-1.7pp"
"Sygg, Wanderwine Wisdom","U","R","4399","2.25","2093","2.41","9652","99.9%","58.2%","1848","62.2%","2463","63.1%","4311","62.7%","5128","53.8%","8.9pp"
"Tanufel Rimespeaker","U","U","26008","4.32","6698","5.19","6139","71.8%","54.1%","1028","52.9%","1629","56.2%","2657","54.9%","3500","53.5%","1.4pp"
"Temporal Cleansing","U","C","98980","5.95","18523","7.98","38389","82.7%","56.4%","6457","54.5%","9522","57.6%","15979","56.3%","22430","56.5%","-0.2pp"
"Thirst for Identity","U","U","34806","5.45","5388","7.53","6020","56.1%","53.4%","1066","51.5%","1478","54.7%","2544","53.4%","3476","53.4%","-0.0pp"
"Unexpected Assistance","U","C","93171","5.59","17809","7.36","39448","87.6%","56.3%","6491","55.6%","9684","57.7%","16175","56.8%","23282","55.9%","1.0pp"
"Unwelcome Sprite","U","U","28003","4.45","7059","5.41","13623","84.2%","56.1%","2494","57.2%","3397","56.4%","5891","56.7%","7750","55.7%","1.1pp"
"Wanderwine Distracter","U","C","110441","7.43","13452","10.77","16086","41.5%","53.0%","2628","51.6%","3982","52.4%","6610","52.1%","9254","53.2%","-1.1pp"
"Wanderwine Farewell","U","U","30810","4.91","6823","6.09","23668","93.3%","56.8%","3866","55.3%","5892","59.5%","9758","57.8%","13344","55.4%","2.4pp"
"Wild Unraveling","U","C","108083","7.02","14683","9.99","10987","34.7%","53.6%","1869","52.6%","2653","55.0%","4522","54.0%","6465","53.3%","0.7pp"
"Auntie's Sentence","B","C","96021","5.72","13205","8.12","7","0.2%","","1","","1","","2","","5","",""
"Barbed Bloodletter","B","C","110561","7.21","13034","10.57","7","0.1%","","2","","1","","3","","4","",""
"Bile-Vial Boggart","B","C","101262","6.30","12761","9.01","0","0.0%","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","1807","1.72","973","1.76","22","","","3","","4","","7","","15","",""
"Blight Rot","B","C","59631","3.70","14855","4.53","116","4.2%","","27","","25","","52","","64","",""
"Blighted Blackthorn","B","C","105873","6.65","13339","9.66","7","0.1%","","1","","1","","2","","5","",""
"Bloodline Bidding","B","R","7164","3.17","2126","3.50","20","3.1%","","1","","6","","7","","13","",""
"Boggart Mischief","B","U","24488","4.18","5167","4.98","0","0.0%","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","105184","6.79","13345","9.60","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","62351","3.80","15411","4.70","53","2.1%","","12","","11","","23","","30","",""
"Champion of the Weird","B","R","6119","2.88","1808","3.29","1","0.2%","","1","","0","","1","","0","",""
"Creakwood Safewright","B","U","22846","3.80","6369","4.42","1","0.1%","","0","","1","","1","","0","",""
"Darkness Descends","B","U","37626","6.03","4379","8.85","0","0.0%","","0","","0","","0","","0","",""
"Dawnhand Dissident","B","R","4982","2.38","2223","2.53","18","","","4","","5","","9","","9","",""
"Dawnhand Eulogist","B","C","94558","5.92","17511","7.58","0","0.0%","","0","","0","","0","","0","",""
"Dose of Dawnglow","B","U","36311","5.63","5023","8.02","4","0.2%","","2","","0","","2","","2","",""
"Dream Seizer","B","C","104169","6.52","13290","9.38","6","0.1%","","3","","2","","5","","1","",""
"Gloom Ripper","B","R","5028","2.45","2158","2.58","0","0.0%","","0","","0","","0","","0","",""
"Gnarlbark Elm","B","U","23780","3.86","5303","4.72","4","0.4%","","1","","0","","1","","3","",""
"Graveshifter","B","U","21229","3.43","6069","4.10","34","3.3%","","5","","9","","14","","19","",""
"Grub, Storied Matriarch","B","R","6687","3.03","1807","3.55","0","0.0%","","0","","0","","0","","0","",""
"Gutsplitter Gang","B","U","32086","5.21","4836","6.94","0","0.0%","","0","","0","","0","","0","",""
"Heirloom Auntie","B","C","102111","6.57","11985","9.48","0","0.0%","","0","","0","","0","","0","",""
"Iron-Shield Elf","B","U","25905","4.11","6920","4.86","0","0.0%","","0","","0","","0","","0","",""
"Moonglove Extractor","B","C","100363","6.23","13129","8.91","3","0.1%","","0","","1","","1","","2","",""
"Moonshadow","B","M","2117","1.93","971","2.03","11","","","3","","3","","6","","5","",""
"Mornsong Aria","B","R","17474","5.80","2063","9.05","0","0.0%","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","30119","4.80","5318","6.10","0","0.0%","","0","","0","","0","","0","",""
"Nameless Inversion","B","U","18057","3.05","6294","3.52","55","4.0%","","9","","13","","22","","33","",""
"Nightmare Sower","B","U","29561","4.78","4453","6.38","55","3.1%","","11","","10","","21","","35","",""
"Perfect Intimidation","B","U","40610","6.44","4457","9.79","0","0.0%","","0","","0","","0","","0","",""
"Requiting Hex","B","U","28544","4.49","5196","5.82","10","0.8%","","3","","0","","3","","7","",""
"Retched Wretch","B","U","33284","5.26","5082","7.11","0","0.0%","","0","","0","","0","","0","",""
"Scarblade Scout","B","C","87455","5.37","16989","6.89","2","0.1%","","0","","0","","0","","2","",""
"Scarblade's Malice","B","C","102885","6.37","12948","9.26","0","0.0%","","0","","0","","0","","0","",""
"Shimmercreep","B","U","33837","5.17","6232","6.87","126","6.1%","","21","","33","","54","","70","",""
"Taster of Wares","B","R","5961","2.71","2209","2.95","15","2.1%","","4","","2","","6","","9","",""
"Twilight Diviner","B","R","6742","2.99","2033","3.48","14","1.9%","","4","","1","","5","","9","",""
"Unbury","B","U","26729","4.14","6039","5.21","36","3.5%","","5","","11","","16","","20","",""
"Ashling, Rekindled","R","R","6412","2.90","2249","3.22","76","8.2%","","10","","18","","28","","47","",""
"Boldwyr Aggressor","R","U","38900","6.16","5025","8.80","0","0.0%","","0","","0","","0","","0","",""
"Boneclub Berserker","R","C","107033","7.28","12501","10.55","8","0.1%","","2","","4","","6","","3","",""
"Boulder Dash","R","U","25576","4.06","6225","4.94","35","2.5%","","4","","8","","12","","23","",""
"Brambleback Brute","R","C","106001","6.90","13336","9.86","0","0.0%","","0","","0","","0","","0","",""
"Burning Curiosity","R","C","111077","7.37","14870","10.39","6","0.1%","","1","","2","","3","","3","",""
"Champion of the Path","R","R","7162","3.22","2027","3.68","9","1.3%","","0","","3","","3","","6","",""
"Cinder Strike","R","C","67459","4.21","17479","5.06","141","3.9%","","23","","41","","64","","77","",""
"Collective Inferno","R","R","10755","4.28","1640","5.71","0","0.0%","","0","","0","","0","","0","",""
"Elder Auntie","R","C","100517","6.43","13958","8.96","12","0.3%","","2","","0","","2","","10","",""
"End-Blaze Epiphany","R","R","5852","2.62","2637","2.81","208","21.6%","","40","","56","","96","","112","",""
"Enraged Flamecaster","R","C","103750","6.75","12861","9.69","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","23371","3.80","7335","4.38","120","6.9%","","24","","35","","59","","61","",""
"Feed the Flames","R","C","82934","4.96","15264","6.55","166","4.9%","","32","","38","","70","","96","",""
"Flame-Chain Mauler","R","C","105232","6.71","15534","9.33","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","26388","4.34","7142","5.04","2","0.1%","","0","","0","","0","","2","",""
"Flamekin Gildweaver","R","C","102149","6.38","16398","8.60","4","0.1%","","2","","0","","2","","2","",""
"Giantfall","R","U","30481","4.76","5523","6.20","15","1.1%","","2","","4","","6","","9","",""
"Goatnap","R","U","43700","7.31","4822","10.85","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","5598","2.68","2145","2.83","8","1.2%","","1","","3","","4","","5","",""
"Gristle Glutton","R","C","103948","6.65","15840","9.04","9","0.2%","","1","","1","","2","","7","",""
"Hexing Squelcher","R","R","6542","2.95","1522","3.59","1","0.2%","","1","","0","","1","","0","",""
"Impolite Entrance","R","U","43247","7.02","4972","10.30","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","41279","6.76","5294","9.65","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","96454","5.85","17074","7.81","21","0.4%","","3","","3","","6","","15","",""
"Lasting Tarfire","R","U","39095","6.54","4995","9.23","0","0.0%","","0","","0","","0","","0","",""
"Lavaleaper","R","R","13606","5.14","1677","7.77","0","0.0%","","0","","0","","0","","0","",""
"Meek Attack","R","M","8367","5.34","1043","8.13","0","0.0%","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","112431","7.70","12657","11.29","2","0.0%","","0","","1","","1","","1","",""
"Scuzzback Scrounger","R","R","6719","2.97","2037","3.37","8","1.5%","","1","","2","","3","","5","",""
"Sear","R","U","17620","2.95","6248","3.38","90","6.9%","","15","","23","","38","","53","",""
"Sizzling Changeling","R","U","27971","4.34","6588","5.35","9","0.6%","","0","","1","","1","","7","",""
"Soul Immolation","R","M","2640","2.34","1273","2.48","17","","","3","","2","","5","","12","",""
"Soulbright Seeker","R","U","35026","5.53","6140","7.24","3","0.1%","","0","","3","","3","","0","",""
"Sourbread Auntie","R","U","28627","4.76","5822","5.89","0","0.0%","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","1852","1.73","1035","1.80","52","","","7","","16","","23","","29","",""
"Squawkroaster","R","U","34553","5.41","5296","7.36","14","0.8%","","2","","3","","5","","9","",""
"Sting-Slinger","R","U","34188","5.48","5316","7.34","0","0.0%","","0","","0","","0","","0","",""
"Tweeze","R","C","76155","4.58","15283","5.94","105","3.0%","","23","","20","","43","","62","",""
"Warren Torchmaster","R","U","36104","5.70","5446","7.71","8","0.4%","","0","","3","","3","","5","",""
"Assert Perfection","G","C","69277","4.09","18561","5.03","35","1.1%","","7","","6","","13","","22","",""
"Aurora Awakener","G","M","1882","1.75","1231","1.78","337","48.4%","","47","","90","","137","","201","",""
"Bloom Tender","G","M","2473","2.09","1002","2.24","18","","","3","","2","","5","","13","",""
"Blossoming Defense","G","U","30685","4.64","6416","5.95","5","0.4%","","0","","1","","1","","4","",""
"Bristlebane Battler","G","R","3751","1.95","1893","2.08","59","8.6%","","10","","16","","26","","32","",""
"Bristlebane Outrider","G","U","28314","4.45","6030","5.55","26","1.5%","","2","","2","","4","","22","",""
"Celestial Reunion","G","M","5236","3.67","938","4.72","16","2.9%","","3","","3","","6","","10","",""
"Champions of the Perfect","G","R","3967","2.06","1906","2.16","19","3.6%","","4","","7","","11","","8","",""
"Chomping Changeling","G","U","31099","4.69","4661","6.47","5","0.4%","","0","","2","","2","","3","",""
"Crossroads Watcher","G","C","98386","5.93","14996","8.23","2","0.0%","","0","","2","","2","","0","",""
"Dawn's Light Archer","G","C","102079","6.18","15070","8.72","1","0.0%","","0","","0","","0","","1","",""
"Dundoolin Weaver","G","U","23373","3.65","6658","4.37","30","2.1%","","1","","10","","11","","19","",""
"Formidable Speaker","G","R","4017","2.01","2034","2.12","48","6.1%","","13","","14","","27","","21","",""
"Gilt-Leaf's Embrace","G","C","109630","6.91","13923","9.99","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","78666","4.73","14684","6.26","14","0.5%","","4","","3","","7","","7","",""
"Luminollusk","G","U","36759","5.53","5563","7.69","44","2.3%","","9","","9","","18","","26","",""
"Lys Alana Dignitary","G","U","26348","4.18","6579","4.99","0","0.0%","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","86840","5.11","17824","6.67","6","0.2%","","1","","0","","1","","5","",""
"Midnight Tilling","G","C","107093","6.88","17549","9.27","0","0.0%","","0","","0","","0","","0","",""
"Mistmeadow Council","G","C","89249","5.35","17045","6.99","37","0.8%","","4","","13","","17","","21","",""
"Moon-Vigil Adherents","G","U","20592","3.45","6290","3.90","0","0.0%","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","27008","4.48","7185","5.09","0","0.0%","","0","","0","","0","","0","",""
"Mutable Explorer","G","R","4774","2.37","1951","2.51","25","3.2%","","1","","5","","6","","18","",""
"Pitiless Fists","G","U","24293","3.83","6907","4.51","35","2.7%","","8","","9","","17","","18","",""
"Prismabasher","G","U","25994","4.08","6465","4.92","19","1.5%","","1","","5","","6","","12","",""
"Prismatic Undercurrents","G","U","38676","6.15","4996","8.88","21","1.0%","","6","","6","","12","","9","",""
"Pummeler for Hire","G","U","25957","4.11","6300","5.02","84","5.0%","","13","","21","","34","","51","",""
"Safewright Cavalry","G","C","92371","5.59","16592","7.49","9","0.3%","","2","","3","","5","","5","",""
"Sapling Nursery","G","R","5730","2.72","1971","2.91","0","0.0%","","0","","0","","0","","0","",""
"Selfless Safewright","G","R","4699","2.26","2095","2.43","7","1.3%","","3","","2","","5","","2","",""
"Shimmerwilds Growth","G","U","32211","5.01","5521","6.57","8","0.5%","","2","","3","","5","","3","",""
"Spry and Mighty","G","R","6808","2.91","2411","3.21","92","11.9%","","18","","15","","33","","59","",""
"Surly Farrier","G","C","101057","6.18","14646","8.62","0","0.0%","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","105104","6.65","12186","9.84","1","0.0%","","0","","0","","0","","1","",""
"Thoughtweft Charge","G","U","34071","5.07","5568","6.87","0","0.0%","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","5349","2.52","2167","2.78","5","0.9%","","1","","2","","3","","2","",""
"Unforgiving Aim","G","C","108980","6.95","12386","10.36","0","0.0%","","0","","0","","0","","0","",""
"Vinebred Brawler","G","U","30480","4.78","5912","6.16","0","0.0%","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","21422","3.43","6316","4.06","0","0.0%","","0","","0","","0","","0","",""
"Wildvine Pummeler","G","C","98913","5.87","13865","8.43","137","3.6%","","17","","40","","57","","81","",""
"Abigale, Eloquent First-Year","WB","R","3265","1.66","2061","1.72","3150","95.4%","55.4%","550","52.5%","765","58.2%","1315","55.8%","1834","55.0%","0.8pp"
"Ashling's Command","UR","R","5422","2.60","2460","2.77","1169","58.0%","56.5%","230","","288","","518","60.2%","646","53.4%","6.8pp"
"Boggart Cursecrafter","BR","U","25736","4.40","5560","5.26","0","0.0%","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","5389","2.67","1960","2.91","933","50.6%","51.7%","155","","239","","394","","542","50.0%",""
"Brigid's Command","WG","R","6157","2.83","2047","3.23","154","11.9%","","23","","40","","63","","90","",""
"Catharsis","WR","M","2128","1.97","938","2.05","638","63.2%","53.0%","116","","162","","278","","359","",""
"Chaos Spewer","BR","C","101292","6.34","12448","9.16","0","0.0%","","0","","0","","0","","0","",""
"Chitinous Graspling","UG","C","102647","5.89","14230","8.68","5385","34.6%","51.4%","910","49.2%","1335","52.7%","2245","51.3%","3073","51.0%","0.3pp"
"Deceit","UB","M","1886","1.69","1154","1.71","1411","86.9%","54.4%","248","","351","","599","55.9%","815","53.4%","2.6pp"
"Deepchannel Duelist","WU","U","22035","3.87","6566","4.35","36135","99.7%","59.4%","6527","64.6%","9028","63.5%","15555","64.0%","19608","55.2%","8.8pp"
"Deepway Navigator","WU","R","7471","3.37","2163","3.88","11542","99.0%","56.0%","2041","55.9%","2791","57.3%","4832","56.7%","6451","55.1%","1.6pp"
"Doran, Besieged by Time","WBG","R","7735","3.35","1968","3.77","0","0.0%","","0","","0","","0","","0","",""
"Dream Harvest","UB","R","10582","3.83","2058","4.87","1130","55.4%","52.5%","169","","301","","470","","661","53.1%",""
"Eclipsed Boggart","BR","U","28645","4.62","5924","5.66","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Elf","BG","U","21422","3.57","6914","4.05","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Flamekin","UR","U","26709","4.29","7391","5.05","1169","28.7%","55.3%","233","","277","","510","57.5%","644","53.6%","3.9pp"
"Eclipsed Kithkin","WG","U","21852","3.61","6598","4.19","2030","43.6%","56.2%","365","","455","","820","57.3%","1195","55.1%","2.2pp"
"Eclipsed Merrow","WU","U","24685","4.07","7112","4.65","33808","99.6%","59.4%","6302","63.4%","8327","63.0%","14629","63.2%","18277","55.8%","7.4pp"
"Emptiness","WB","M","1670","1.57","1022","1.58","1007","78.8%","51.6%","173","","280","","453","","550","51.3%",""
