"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Lofty Dreams","U","U","24985","5.18","4872","6.71","863","60.9%","48.2%","131","","256","","387","","477","",""
"Mirrorform","U","M","3109","3.28","944","3.52","316","","","47","","82","","129","","187","",""
"Noggle the Mind","U","U","21862","4.57","3893","5.95","1541","91.6%","49.6%","260","","399","","659","53.9%","882","46.5%","7.4pp"
"Oko, Lorwyn Liege","U","M","1394","1.72","840","1.73","219","","","43","","57","","100","","120","",""
"Omni-Changeling","U","U","18560","3.93","5294","4.63","1718","89.3%","51.0%","292","","441","","733","52.8%","982","49.5%","3.3pp"
"Pestered Wellguard","U","U","18444","4.02","4467","4.86","1346","84.0%","47.6%","241","","355","","596","47.8%","751","47.4%","0.4pp"
"Rime Chill","U","U","28191","5.72","4700","7.63","911","60.1%","48.8%","143","","252","","395","","517","45.5%",""
"Rimefire Torque","U","R","12523","5.62","1468","8.53","32","","","6","","11","","17","","15","",""
"Rimekin Recluse","U","U","14359","3.20","5926","3.58","2359","99.4%","52.4%","426","","643","57.2%","1069","56.3%","1286","49.3%","7.0pp"
"Run Away Together","U","C","82443","7.12","10788","10.23","2781","57.4%","48.4%","478","","696","49.3%","1174","45.5%","1609","50.5%","-5.0pp"
"Shinestriker","U","U","19822","4.25","5827","4.90","1015","78.9%","51.4%","150","","284","","434","","574","46.5%",""
"Silvergill Mentor","U","U","19987","4.32","5268","5.09","809","64.4%","52.0%","151","","206","","357","","450","",""
"Silvergill Peddler","U","C","79239","6.64","11825","9.19","1331","43.2%","47.0%","257","","329","","586","49.0%","751","45.8%","3.2pp"
"Spell Snare","U","U","31076","6.64","3716","9.78","634","47.5%","43.5%","124","","155","","279","","356","",""
"Stratosoarer","U","C","78015","6.22","11208","8.83","2152","59.3%","49.0%","395","","568","50.4%","963","49.2%","1194","48.8%","0.4pp"
"Summit Sentinel","U","C","77330","6.38","11940","8.85","3347","73.6%","48.3%","634","49.7%","838","48.2%","1472","48.8%","1875","47.8%","1.0pp"
"Sunderflock","U","R","4006","2.62","1579","2.77","406","","","70","","121","","191","","214","",""
"Swat Away","U","U","21812","4.57","5244","5.66","2301","95.2%","50.7%","368","","595","53.3%","963","51.7%","1340","50.1%","1.6pp"
"Sygg, Wanderwine Wisdom","U","R","3384","2.25","1577","2.40","452","","","78","","113","","191","","261","",""
"Tanufel Rimespeaker","U","U","20146","4.37","5091","5.28","1308","82.9%","51.0%","212","","374","","586","52.9%","724","49.4%","3.5pp"
"Temporal Cleansing","U","C","74933","5.94","14166","7.91","3272","70.9%","49.6%","553","44.5%","860","52.3%","1413","49.3%","1859","49.9%","-0.7pp"
"Thirst for Identity","U","U","26267","5.43","4123","7.44","1726","82.6%","48.6%","285","","418","","703","51.6%","1023","46.4%","5.2pp"
"Unexpected Assistance","U","C","70903","5.61","13523","7.39","4472","87.7%","50.5%","780","47.9%","1171","53.4%","1951","51.2%","2523","49.9%","1.3pp"
"Unwelcome Sprite","U","U","21189","4.45","5426","5.40","3407","98.8%","49.8%","614","50.3%","817","54.2%","1431","52.6%","1974","47.8%","4.7pp"
"Wanderwine Distracter","U","C","83885","7.41","10309","10.73","545","20.8%","46.4%","93","","150","","243","","301","",""
"Wanderwine Farewell","U","U","23363","4.91","5185","6.08","644","54.1%","46.9%","108","","186","","294","","348","",""
"Wild Unraveling","U","C","81221","6.97","11019","9.91","4132","73.8%","49.9%","676","47.3%","1085","53.8%","1761","51.3%","2372","48.8%","2.6pp"
"Auntie's Sentence","B","C","72365","5.70","9832","8.09","2794","73.0%","49.4%","493","","713","52.5%","1206","50.7%","1588","48.4%","2.4pp"
"Barbed Bloodletter","B","C","83391","7.16","9765","10.50","1649","44.5%","50.0%","267","","434","","701","53.1%","948","47.7%","5.4pp"
"Bile-Vial Boggart","B","C","76287","6.24","9718","8.90","1505","52.3%","46.6%","280","","351","","631","46.3%","873","46.7%","-0.5pp"
"Bitterbloom Bearer","B","M","1357","1.71","736","1.76","869","100.0%","48.6%","164","","223","","387","","487","",""
"Blight Rot","B","C","45272","3.71","11283","4.53","5342","98.7%","52.7%","953","54.8%","1322","54.6%","2275","54.7%","3068","51.2%","3.5pp"
"Blighted Blackthorn","B","C","80027","6.64","10132","9.62","1229","40.6%","46.5%","200","","330","","530","48.3%","704","45.3%","3.0pp"
"Bloodline Bidding","B","R","5426","3.21","1556","3.54","223","","","39","","54","","93","","130","",""
"Boggart Mischief","B","U","18479","4.20","3871","4.96","266","46.1%","","40","","73","","113","","153","",""
"Boggart Prankster","B","C","79625","6.77","10147","9.56","352","19.6%","","79","","93","","172","","179","",""
"Bogslither's Embrace","B","C","47175","3.80","11661","4.70","4578","96.5%","50.0%","795","48.1%","1235","55.5%","2030","52.6%","2550","47.9%","4.6pp"
"Champion of the Weird","B","R","4549","2.85","1346","3.25","224","","","40","","54","","94","","130","",""
"Creakwood Safewright","B","U","17287","3.82","4750","4.47","732","77.9%","50.4%","143","","196","","339","","392","",""
"Darkness Descends","B","U","28037","5.95","3287","8.73","521","40.1%","45.1%","71","","144","","215","","307","",""
"Dawnhand Dissident","B","R","3813","2.40","1675","2.56","588","95.1%","50.9%","87","","180","","267","","322","",""
"Dawnhand Eulogist","B","C","72640","6.00","13029","7.72","640","31.3%","51.4%","100","","193","","293","","347","",""
"Dose of Dawnglow","B","U","27479","5.62","3836","8.01","452","42.1%","","68","","113","","181","","271","",""
"Dream Seizer","B","C","78448","6.47","10079","9.26","4715","79.3%","49.1%","802","47.4%","1267","51.1%","2069","49.7%","2645","48.7%","1.0pp"
"Gloom Ripper","B","R","3891","2.47","1604","2.62","363","","","58","","94","","152","","212","",""
"Gnarlbark Elm","B","U","17889","3.84","4008","4.71","1695","91.9%","51.3%","299","","457","","756","52.1%","948","50.3%","1.8pp"
"Graveshifter","B","U","16141","3.45","4605","4.11","1637","97.3%","50.2%","282","","422","","704","51.8%","922","48.8%","3.0pp"
"Grub, Storied Matriarch","B","R","4986","3.02","1354","3.52","41","","","7","","9","","16","","25","",""
"Gutsplitter Gang","B","U","24207","5.19","3646","6.89","557","60.2%","51.2%","101","","140","","241","","316","",""
"Heirloom Auntie","B","C","76782","6.52","9102","9.37","746","32.5%","45.7%","137","","182","","319","","427","",""
"Iron-Shield Elf","B","U","19774","4.14","5198","4.92","1301","89.1%","50.8%","233","","325","","558","57.0%","748","46.3%","10.7pp"
"Moonglove Extractor","B","C","75387","6.20","9909","8.86","1177","46.5%","44.8%","200","","297","","497","","680","44.6%",""
"Moonshadow","B","M","1581","1.92","715","2.02","358","","","65","","93","","158","","201","",""
"Mornsong Aria","B","R","13140","5.73","1553","9.01","23","","","4","","9","","13","","10","",""
"Mudbutton Cursetosser","B","U","22587","4.78","3979","6.10","412","48.4%","","81","","104","","185","","227","",""
"Nameless Inversion","B","U","13729","3.07","4722","3.55","1990","99.1%","50.9%","348","","520","52.5%","868","53.1%","1116","48.7%","4.4pp"
"Nightmare Sower","B","U","22036","4.72","3369","6.24","3697","98.5%","49.9%","614","51.0%","972","53.0%","1586","52.2%","2128","48.2%","4.0pp"
"Perfect Intimidation","B","U","30790","6.39","3363","9.70","236","24.0%","","38","","49","","87","","151","",""
"Requiting Hex","B","U","21453","4.45","3998","5.74","1868","88.7%","49.8%","348","","445","","793","50.3%","1076","49.4%","0.9pp"
"Retched Wretch","B","U","25035","5.24","3886","7.01","476","50.2%","","87","","134","","221","","255","",""
"Scarblade Scout","B","C","66753","5.40","12671","6.92","2088","71.8%","51.0%","398","","529","53.9%","927","54.0%","1160","48.6%","5.4pp"
"Scarblade's Malice","B","C","77505","6.34","9737","9.20","1251","47.5%","47.2%","214","","325","","539","48.2%","714","46.5%","1.7pp"
"Shimmercreep","B","U","25622","5.20","4736","6.91","710","57.1%","50.8%","90","","209","","299","","411","",""
"Taster of Wares","B","R","4457","2.73","1628","2.97","530","92.0%","55.3%","100","","138","","238","","291","",""
"Twilight Diviner","B","R","5090","2.95","1525","3.42","416","79.8%","","60","","117","","177","","240","",""
"Unbury","B","U","20565","4.19","4626","5.30","1297","81.8%","49.1%","226","","321","","547","53.9%","752","45.6%","8.3pp"
"Ashling, Rekindled","R","R","4903","2.93","1681","3.26","0","","","0","","0","","0","","0","",""
"Boldwyr Aggressor","R","U","29454","6.16","3844","8.74","0","","","0","","0","","0","","0","",""
"Boneclub Berserker","R","C","80649","7.25","9475","10.50","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","19380","4.09","4679","4.95","0","","","0","","0","","0","","0","",""
"Brambleback Brute","R","C","80229","6.88","10115","9.81","0","0.0%","","0","","0","","0","","0","",""
"Burning Curiosity","R","C","84049","7.37","11164","10.42","0","0.0%","","0","","0","","0","","0","",""
"Champion of the Path","R","R","5432","3.22","1510","3.71","7","","","0","","4","","4","","3","",""
"Cinder Strike","R","C","51449","4.25","13388","5.08","44","8.2%","","9","","12","","21","","23","",""
"Collective Inferno","R","R","8040","4.22","1256","5.56","0","","","0","","0","","0","","0","",""
"Elder Auntie","R","C","75756","6.38","10688","8.85","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","4461","2.64","1988","2.83","37","","","5","","6","","11","","27","",""
"Enraged Flamecaster","R","C","78779","6.77","9688","9.74","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","18035","3.87","5525","4.48","44","","","10","","10","","20","","23","",""
"Feed the Flames","R","C","63079","4.99","11501","6.59","79","15.4%","","19","","21","","40","","39","",""
"Flame-Chain Mauler","R","C","79502","6.73","11658","9.38","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","20511","4.42","5407","5.17","5","","","2","","1","","3","","2","",""
"Flamekin Gildweaver","R","C","77808","6.43","12178","8.72","5","","","0","","2","","2","","3","",""
"Giantfall","R","U","23019","4.75","4226","6.19","0","","","0","","0","","0","","0","",""
"Goatnap","R","U","32750","7.28","3644","10.82","0","","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","4272","2.67","1626","2.79","4","","","2","","0","","2","","2","",""
"Gristle Glutton","R","C","78906","6.67","12050","9.06","5","0.7%","","2","","1","","3","","2","",""
"Hexing Squelcher","R","R","4798","2.89","1146","3.51","7","","","1","","1","","2","","5","",""
"Impolite Entrance","R","U","32637","6.98","3767","10.24","0","","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","31208","6.79","3914","9.76","0","","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","73809","5.94","12742","7.97","5","0.9%","","0","","0","","0","","5","",""
"Lasting Tarfire","R","U","29540","6.52","3737","9.17","6","","","2","","2","","4","","2","",""
"Lavaleaper","R","R","9993","5.09","1265","7.64","0","","","0","","0","","0","","0","",""
"Meek Attack","R","M","6132","5.28","752","8.01","0","","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","85104","7.67","9575","11.26","0","0.0%","","0","","0","","0","","0","",""
"Scuzzback Scrounger","R","R","5047","2.93","1521","3.26","0","","","0","","0","","0","","0","",""
"Sear","R","U","13413","2.98","4715","3.42","39","","","5","","11","","16","","23","",""
"Sizzling Changeling","R","U","21249","4.36","4945","5.34","0","","","0","","0","","0","","0","",""
"Soul Immolation","R","M","2052","2.35","985","2.49","8","","","0","","4","","4","","4","",""
"Soulbright Seeker","R","U","26667","5.56","4627","7.25","0","","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","21429","4.72","4417","5.82","0","","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","1404","1.74","790","1.81","5","","","1","","1","","2","","3","",""
"Squawkroaster","R","U","26211","5.44","4027","7.41","4","","","1","","1","","2","","2","",""
"Sting-Slinger","R","U","25824","5.47","4089","7.28","3","","","1","","0","","1","","2","",""
"Tweeze","R","C","57920","4.60","11509","5.96","22","","","2","","4","","6","","16","",""
"Warren Torchmaster","R","U","27226","5.67","4199","7.66","0","","","0","","0","","0","","0","",""
"Assert Perfection","G","C","53168","4.13","13934","5.09","3","","","0","","1","","1","","2","",""
"Aurora Awakener","G","M","1426","1.76","922","1.78","29","","","2","","11","","13","","16","",""
"Bloom Tender","G","M","1839","2.08","755","2.23","0","","","0","","0","","0","","0","",""
"Blossoming Defense","G","U","23339","4.65","4940","5.96","9","","","1","","2","","3","","6","",""
"Bristlebane Battler","G","R","2877","1.95","1476","2.06","19","","","3","","4","","7","","12","",""
"Bristlebane Outrider","G","U","21484","4.47","4547","5.61","0","","","0","","0","","0","","0","",""
"Celestial Reunion","G","M","3814","3.63","671","4.66","0","","","0","","0","","0","","0","",""
"Champions of the Perfect","G","R","3056","2.07","1445","2.17","50","","","6","","14","","20","","30","",""
"Chomping Changeling","G","U","23355","4.69","3554","6.44","17","","","2","","4","","6","","11","",""
"Crossroads Watcher","G","C","74766","5.94","11338","8.23","0","","","0","","0","","0","","0","",""
"Dawn's Light Archer","G","C","77407","6.21","11228","8.76","0","0.0%","","0","","0","","0","","0","",""
"Dundoolin Weaver","G","U","18040","3.70","5072","4.42","8","","","3","","1","","4","","4","",""
"Formidable Speaker","G","R","3066","2.03","1541","2.15","26","","","4","","4","","8","","18","",""
"Gilt-Leaf's Embrace","G","C","83021","6.93","10392","10.06","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","59411","4.73","11115","6.23","19","","","2","","5","","7","","12","",""
"Luminollusk","G","U","27928","5.54","4192","7.68","7","","","1","","2","","3","","4","",""
"Lys Alana Dignitary","G","U","20117","4.24","4873","5.10","0","","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","66048","5.15","13343","6.74","5","","","0","","1","","1","","4","",""
"Midnight Tilling","G","C","81370","6.93","13093","9.35","0","0.0%","","0","","0","","0","","0","",""
"Mistmeadow Council","G","C","67999","5.39","12929","7.00","0","","","0","","0","","0","","0","",""
"Moon-Vigil Adherents","G","U","16038","3.52","4634","3.99","0","","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","21031","4.58","5322","5.27","4","","","0","","2","","2","","2","",""
"Mutable Explorer","G","R","3508","2.32","1455","2.46","0","","","0","","0","","0","","0","",""
"Pitiless Fists","G","U","18909","3.89","5171","4.62","7","","","1","","1","","2","","5","",""
"Prismabasher","G","U","20003","4.12","4929","4.99","12","","","3","","4","","7","","5","",""
"Prismatic Undercurrents","G","U","29326","6.13","3826","8.80","11","","","1","","3","","4","","7","",""
"Pummeler for Hire","G","U","19731","4.15","4843","5.02","12","","","1","","3","","4","","8","",""
"Safewright Cavalry","G","C","70648","5.66","12447","7.59","6","","","1","","3","","4","","2","",""
"Sapling Nursery","G","R","4348","2.75","1449","2.95","0","","","0","","0","","0","","0","",""
"Selfless Safewright","G","R","3568","2.27","1598","2.45","0","","","0","","0","","0","","0","",""
"Shimmerwilds Growth","G","U","24245","4.99","4204","6.50","10","","","3","","3","","6","","4","",""
"Spry and Mighty","G","R","5066","2.90","1828","3.19","18","","","2","","6","","8","","10","",""
"Surly Farrier","G","C","76361","6.18","11096","8.59","0","","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","79319","6.63","9297","9.78","0","0.0%","","0","","0","","0","","0","",""
"Thoughtweft Charge","G","U","25713","5.07","4272","6.82","0","","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","4079","2.51","1608","2.77","1","","","0","","0","","0","","1","",""
"Unforgiving Aim","G","C","82212","6.93","9392","10.33","0","0.0%","","0","","0","","0","","0","",""
"Vinebred Brawler","G","U","23311","4.81","4467","6.20","0","","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","16286","3.47","4691","4.10","0","","","0","","0","","0","","0","",""
"Wildvine Pummeler","G","C","75137","5.88","10545","8.42","19","3.5%","","5","","7","","12","","7","",""
"Abigale, Eloquent First-Year","WB","R","2480","1.67","1562","1.73","431","","","79","","111","","190","","241","",""
"Ashling's Command","UR","R","4173","2.61","1825","2.77","129","","","20","","35","","55","","74","",""
"Boggart Cursecrafter","BR","U","19535","4.38","4237","5.23","0","","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","4088","2.69","1506","2.93","7","","","0","","3","","3","","4","",""
"Brigid's Command","WG","R","4693","2.84","1574","3.22","0","","","0","","0","","0","","0","",""
"Catharsis","WR","M","1602","1.95","702","2.02","0","","","0","","0","","0","","0","",""
"Chaos Spewer","BR","C","76360","6.30","9434","9.10","512","34.1%","48.0%","75","","151","","226","","288","",""
"Chitinous Graspling","UG","C","77521","5.89","10858","8.67","1099","52.7%","47.2%","169","","294","","463","","635","46.5%",""
"Deceit","UB","M","1441","1.67","887","1.68","901","100.0%","57.0%","149","","214","","363","","531","51.6%",""
"Deepchannel Duelist","WU","U","16851","3.91","4975","4.40","11","","","4","","1","","5","","6","",""
"Deepway Navigator","WU","R","5628","3.36","1677","3.81","7","","","2","","1","","3","","4","",""
"Doran, Besieged by Time","WBG","R","5836","3.38","1454","3.81","19","","","4","","7","","11","","8","",""
"Dream Harvest","UB","R","7968","3.83","1575","4.87","609","84.0%","48.8%","98","","167","","265","","345","",""
"Eclipsed Boggart","BR","U","21802","4.64","4526","5.71","65","","","13","","14","","27","","38","",""
"Eclipsed Elf","BG","U","16554","3.63","5167","4.12","86","","","19","","25","","44","","42","",""
"Eclipsed Flamekin","UR","U","20772","4.36","5557","5.18","351","61.4%","","52","","85","","137","","214","",""
"Eclipsed Kithkin","WG","U","16680","3.66","5057","4.24","0","","","0","","0","","0","","0","",""
"Eclipsed Merrow","WU","U","19114","4.11","5435","4.70","149","27.1%","","26","","34","","60","","89","",""
"Emptiness","WB","M","1255","1.56","785","1.56","257","","","37","","57","","94","","161","",""
"Feisty Spikeling","WR","C","72698","5.37","11227","7.62","12","","","3","","4","","7","","5","",""
"Figure of Fable","WG","R","2392","1.66","1584","1.70","0","","","0","","0","","0","","0","",""
"Flaring Cinder","UR","C","77276","6.43","12287","8.79","798","38.7%","51.6%","142","","213","","355","","444","",""
"Gangly Stompling","RG","C","74893","5.60","11479","8.10","13","","","2","","5","","7","","7","",""
"Glister Bairn","UG","U","25255","5.14","4169","6.96","337","54.2%","","45","","88","","133","","205","",""
"Grub's Command","BR","R","5173","3.13","1582","3.57","63","","","9","","23","","32","","32","",""
"High Perfect Morcant","BG","R","3463","2.37","1396","2.56","23","","","3","","7","","10","","13","",""
"Hovel Hurler","WR","U","18474","3.85","4315","4.77","0","","","0","","0","","0","","0","",""
"Kirol, Attentive First-Year","WR","R","5266","2.98","1756","3.41","3","","","0","","0","","0","","3","",""
"Lluwen, Imperfect Naturalist","BG","R","3746","2.36","1549","2.59","170","","","23","","48","","71","","99","",""
"Maralen, Fae Ascendant","UBG","R","3998","2.55","1586","2.76","700","88.4%","48.6%","121","","193","","314","","388","",""
"Merrow Skyswimmer","WU","C","62566","4.86","13784","6.25","1642","69.9%","51.0%","267","","423","","690","53.6%","948","49.3%","4.4pp"
"Mischievous Sneakling","UB","C","66657","4.82","13022","6.63","5227","95.9%","50.8%","975","52.8%","1336","52.0%","2311","52.4%","2897","49.4%","3.0pp"
"Morcant's Loyalist","BG","U","14584","3.37","4791","3.79","65","","","10","","18","","28","","38","",""
"Noggle Robber","RG","U","20272","4.08","5166","5.08","0","","","0","","0","","0","","0","",""
"Prideful Feastling","WB","C","66390","4.77","10714","6.83","1771","82.1%","46.5%","306","","479","","785","48.8%","985","44.7%","4.1pp"
"Raiding Schemes","RG","R","13259","5.83","1658","8.79","0","","","0","","0","","0","","0","",""
"Reaping Willow","WB","U","15432","3.30","4268","3.95","692","82.5%","49.7%","104","","181","","285","","410","",""
"Sanar, Innovative First-Year","UR","R","3378","2.17","1976","2.26","443","","","85","","122","","207","","240","",""
"Shadow Urchin","BR","R","4267","2.59","1529","2.77","365","","","64","","90","","154","","212","",""
"Stoic Grove-Guide","BG","C","73006","5.70","11004","7.99","475","36.1%","","95","","125","","220","","252","",""
"Sygg's Command","WU","R","5243","3.08","1609","3.50","31","","","6","","7","","13","","18","",""
"Tam, Mindful First-Year","UG","R","2982","2.00","1642","2.05","402","","","78","","118","","196","","210","",""
"Thoughtweft Lieutenant","WG","U","18078","4.09","4564","4.74","0","","","0","","0","","0","","0","",""
"Trystan's Command","BG","R","3569","2.32","1705","2.46","121","","","26","","32","","58","","63","",""
"Twinflame Travelers","UR","U","20641","4.49","5002","5.32","24","","","8","","6","","14","","10","",""
"Vibrance","RG","M","1361","1.63","819","1.68","0","","","0","","0","","0","","0","",""
"Voracious Tome-Skimmer","UB","U","24502","5.22","4003","6.95","5546","98.6%","52.1%","1027","54.9%","1421","56.9%","2448","56.0%","3106","49.0%","7.0pp"
"Wary Farmer","WG","C","70309","5.49","11423","7.53","0","","","0","","0","","0","","0","",""
"Wistfulness","UG","M","1296","1.60","838","1.65","217","","","36","","66","","102","","114","",""
"Chronicle of Victory","","M","981","1.26","832","1.26","161","","","28","","51","","79","","82","",""
"Dawn-Blessed Pennant","","U","28500","5.60","3585","8.35","121","","","17","","37","","54","","67","",""
"Firdoch Core","","C","81005","6.47","9626","9.67","393","27.1%","","80","","90","","170","","220","",""
"Foraging Wickermaw","","C","80621","6.38","13926","8.75","1146","52.4%","49.6%","210","","297","","507","51.1%","639","48.4%","2.7pp"
"Gathering Stone","","U","22701","4.62","5421","5.62","214","","","34","","44","","78","","136","",""
"Mirrormind Crown","","R","11828","5.27","1343","8.23","1","","","0","","0","","0","","1","",""
"Puca's Eye","","U","33412","6.91","4835","9.66","43","6.9%","","8","","8","","16","","27","",""
"Springleaf Drum","","U","30297","6.05","3693","8.89","175","30.2%","","34","","36","","70","","105","",""
