"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Blossombind","U","C","187951","4.58","40190","5.98","54","5.2%","","11","","14","","25","","29","",""
"Champions of the Shoal","U","R","12425","2.58","5133","2.80","27","","","0","","10","","10","","19","",""
"Disruptor of Currents","U","R","11896","2.31","5800","2.50","18","","","1","","7","","8","","10","",""
"Flitterwing Nuisance","U","R","11654","2.36","5481","2.53","35","","","1","","13","","14","","21","",""
"Glamer Gifter","U","U","60554","3.99","16502","4.81","16","","","3","","2","","5","","11","",""
"Glamermite","U","C","251840","6.56","33898","9.46","0","0.0%","","0","","0","","0","","0","",""
"Glen Elendra Guardian","U","R","12416","2.38","5500","2.57","42","","","11","","11","","22","","20","",""
"Glen Elendra's Answer","U","M","14507","3.89","3827","4.60","0","","","0","","0","","0","","0","",""
"Gravelgill Scoundrel","U","C","240001","6.33","39801","8.48","0","0.0%","","0","","0","","0","","0","",""
"Harmonized Crescendo","U","R","23091","3.85","5068","4.79","18","","","3","","5","","8","","10","",""
"Illusion Spinners","U","U","90477","5.95","11866","8.54","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Mystic","U","C","262931","7.09","36731","10.03","14","0.7%","","2","","6","","8","","6","",""
"Loch Mare","U","M","4486","1.71","2902","1.78","78","","","8","","20","","28","","51","",""
"Lofty Dreams","U","U","79676","5.15","14910","6.75","5","0.8%","","1","","0","","1","","4","",""
"Mirrorform","U","M","9873","3.19","3065","3.53","5","","","2","","2","","4","","1","",""
"Noggle the Mind","U","U","68324","4.44","13091","5.76","16","","","3","","2","","5","","11","",""
"Oko, Lorwyn Liege","U","M","4641","1.79","2672","1.82","46","","","7","","9","","16","","30","",""
"Omni-Changeling","U","U","53514","3.61","16863","4.20","21","","","5","","7","","12","","9","",""
"Pestered Wellguard","U","U","59640","4.05","13642","4.99","16","","","6","","5","","11","","5","",""
"Rime Chill","U","U","92505","5.90","14136","8.19","56","7.2%","","3","","15","","18","","39","",""
"Rimefire Torque","U","R","41556","5.89","5016","9.05","0","","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","43287","3.08","18435","3.45","108","20.5%","","25","","20","","45","","62","",""
"Run Away Together","U","C","266586","7.23","33954","10.46","13","0.8%","","0","","3","","3","","10","",""
"Shinestriker","U","U","57025","3.88","18570","4.42","171","26.6%","","26","","46","","72","","96","",""
"Silvergill Mentor","U","U","61530","4.20","16854","4.91","0","","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","250777","6.59","38710","9.10","4","0.3%","","1","","0","","1","","3","",""
"Spell Snare","U","U","101394","6.81","11712","10.13","0","0.0%","","0","","0","","0","","0","",""
"Stratosoarer","U","C","244473","6.10","36565","8.65","74","4.5%","","11","","18","","29","","45","",""
"Summit Sentinel","U","C","249441","6.48","36308","9.10","3","0.2%","","0","","0","","0","","3","",""
"Sunderflock","U","R","11513","2.45","4993","2.59","62","","","13","","16","","29","","33","",""
"Swat Away","U","U","76415","4.90","15404","6.34","0","","","0","","0","","0","","0","",""
"Sygg, Wanderwine Wisdom","U","R","10592","2.23","5075","2.38","125","","","21","","26","","47","","77","",""
"Tanufel Rimespeaker","U","U","58728","4.02","16455","4.73","89","16.1%","","14","","26","","40","","49","",""
"Temporal Cleansing","U","C","242246","6.04","44860","8.14","33","1.9%","","6","","4","","10","","23","",""
"Thirst for Identity","U","U","86802","5.61","12633","7.93","1","0.2%","","0","","0","","0","","1","",""
"Unexpected Assistance","U","C","221799","5.47","43853","7.21","20","1.3%","","4","","2","","6","","14","",""
"Unwelcome Sprite","U","U","68927","4.51","16752","5.56","0","","","0","","0","","0","","0","",""
"Wanderwine Distracter","U","C","268212","7.52","32457","10.93","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","75616","4.92","16361","6.16","14","2.3%","","3","","2","","5","","9","",""
"Wild Unraveling","U","C","264690","7.17","35281","10.26","5","0.3%","","1","","1","","2","","3","",""
"Auntie's Sentence","B","C","236456","5.90","31195","8.47","0","0.0%","","0","","0","","0","","0","",""
"Barbed Bloodletter","B","C","269958","7.37","31823","10.77","0","0.0%","","0","","0","","0","","0","",""
"Bile-Vial Boggart","B","C","249058","6.56","30278","9.45","0","0.0%","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","4753","1.84","2337","1.90","13","","","2","","4","","6","","7","",""
"Blight Rot","B","C","147540","3.75","34744","4.69","74","8.1%","","9","","22","","31","","43","",""
"Blighted Blackthorn","B","C","258189","6.77","31841","9.86","52","2.8%","","12","","11","","23","","30","",""
"Bloodline Bidding","B","R","16843","3.11","5473","3.41","5","","","1","","1","","2","","3","",""
"Boggart Mischief","B","U","60278","4.26","12997","5.09","17","2.8%","","1","","2","","3","","14","",""
"Boggart Prankster","B","C","255837","6.95","32401","9.83","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","150988","3.81","36621","4.76","162","15.3%","","30","","49","","79","","83","",""
"Champion of the Weird","B","R","15162","2.95","4533","3.33","85","","","5","","30","","35","","51","",""
"Creakwood Safewright","B","U","53560","3.70","14996","4.35","0","","","0","","0","","0","","0","",""
"Darkness Descends","B","U","95026","6.33","10731","9.49","0","0.0%","","0","","0","","0","","0","",""
"Dawnhand Dissident","B","R","11999","2.34","5465","2.53","51","","","10","","14","","24","","27","",""
"Dawnhand Eulogist","B","C","216116","5.59","42248","7.10","0","0.0%","","0","","0","","0","","0","",""
"Dose of Dawnglow","B","U","90028","5.75","11857","8.29","13","2.4%","","2","","4","","6","","7","",""
"Dream Seizer","B","C","258075","6.79","31855","9.87","37","2.1%","","5","","14","","19","","18","",""
"Gloom Ripper","B","R","11514","2.37","5060","2.52","3","","","0","","0","","0","","3","",""
"Gnarlbark Elm","B","U","60842","4.04","12285","5.08","70","","","13","","20","","33","","38","",""
"Graveshifter","B","U","49914","3.37","14390","4.02","84","","","13","","25","","38","","46","",""
"Grub, Storied Matriarch","B","R","17123","3.18","4605","3.71","30","","","3","","12","","15","","15","",""
"Gutsplitter Gang","B","U","81076","5.40","11612","7.39","1","0.2%","","0","","0","","0","","1","",""
"Heirloom Auntie","B","C","252193","6.83","28879","9.92","7","0.5%","","2","","0","","2","","5","",""
"Iron-Shield Elf","B","U","60550","4.02","15978","4.81","0","","","0","","0","","0","","0","",""
"Moonglove Extractor","B","C","247713","6.43","31116","9.30","0","0.0%","","0","","0","","0","","0","",""
"Moonshadow","B","M","5445","2.02","2376","2.15","18","","","2","","4","","6","","12","",""
"Mornsong Aria","B","R","42930","5.97","5168","9.22","0","","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","74854","4.94","13178","6.30","3","","","0","","1","","1","","2","",""
"Nameless Inversion","B","U","43974","3.06","14901","3.54","21","","","5","","7","","12","","9","",""
"Nightmare Sower","B","U","76977","5.16","10660","7.12","4","","","2","","1","","3","","1","",""
"Perfect Intimidation","B","U","100718","6.69","10757","10.20","0","0.0%","","0","","0","","0","","0","",""
"Requiting Hex","B","U","72647","4.68","11556","6.31","0","","","0","","0","","0","","0","",""
"Retched Wretch","B","U","83269","5.47","11917","7.54","1","0.2%","","0","","1","","1","","0","",""
"Scarblade Scout","B","C","205183","5.19","41124","6.64","0","0.0%","","0","","0","","0","","0","",""
"Scarblade's Malice","B","C","252105","6.51","31125","9.52","0","0.0%","","0","","0","","0","","0","",""
"Shimmercreep","B","U","80807","5.08","14910","6.83","227","24.1%","","34","","56","","90","","132","",""
"Taster of Wares","B","R","14624","2.78","5501","3.03","47","","","7","","14","","21","","26","",""
"Twilight Diviner","B","R","17173","3.06","4865","3.58","7","","","1","","1","","2","","5","",""
"Unbury","B","U","61946","3.98","14591","4.99","43","","","3","","13","","16","","27","",""
"Ashling, Rekindled","R","R","14305","2.78","5451","3.04","751","76.7%","53.0%","138","","173","","311","","434","",""
"Boldwyr Aggressor","R","U","94402","6.31","12016","9.15","4878","79.8%","51.1%","811","51.2%","1217","53.4%","2028","52.5%","2868","50.3%","2.2pp"
"Boneclub Berserker","R","C","260055","7.38","29889","10.73","647","13.6%","46.2%","96","","172","","268","","374","",""
"Boulder Dash","R","U","60305","3.99","15091","4.86","4240","94.0%","51.6%","785","50.7%","983","56.4%","1768","53.8%","2474","50.0%","3.8pp"
"Brambleback Brute","R","C","258055","6.98","32035","10.07","9835","77.1%","51.1%","1735","46.9%","2378","53.9%","4113","50.9%","5731","51.1%","-0.2pp"
"Burning Curiosity","R","C","268055","7.30","37273","10.24","5114","53.7%","50.1%","829","45.7%","1273","50.7%","2102","48.8%","3015","51.0%","-2.3pp"
"Champion of the Path","R","R","16632","3.14","4944","3.60","832","78.9%","51.0%","140","","200","","340","","478","",""
"Cinder Strike","R","C","159623","4.09","42842","4.97","12738","98.2%","52.6%","2190","53.2%","3076","54.7%","5266","54.1%","7474","51.4%","2.7pp"
"Collective Inferno","R","R","27548","4.47","4103","6.24","318","48.2%","","49","","74","","123","","196","",""
"Elder Auntie","R","C","248199","6.65","32976","9.40","4306","52.2%","50.0%","775","49.2%","996","50.0%","1771","49.6%","2525","50.3%","-0.6pp"
"End-Blaze Epiphany","R","R","13912","2.58","6370","2.76","2030","100.0%","54.9%","338","","500","59.6%","838","59.1%","1193","52.1%","7.0pp"
"Enraged Flamecaster","R","C","249481","6.66","31626","9.62","2837","42.2%","49.6%","555","47.2%","650","49.5%","1205","48.5%","1625","50.3%","-1.9pp"
"Explosive Prodigy","R","U","53001","3.60","17686","4.13","3873","93.1%","53.7%","706","55.8%","986","56.9%","1692","56.4%","2163","51.5%","5.0pp"
"Feed the Flames","R","C","195868","4.86","37564","6.39","9009","89.8%","51.0%","1515","49.8%","2280","53.6%","3795","52.1%","5215","50.3%","1.8pp"
"Flame-Chain Mauler","R","C","251855","6.63","37187","9.24","7253","72.2%","50.1%","1262","47.5%","1685","50.0%","2947","49.0%","4279","50.9%","-1.9pp"
"Flamebraider","R","U","57543","4.02","17397","4.61","2931","84.2%","53.7%","550","57.6%","731","50.9%","1281","53.8%","1633","53.6%","0.1pp"
"Flamekin Gildweaver","R","C","234624","6.01","42333","7.90","7404","75.4%","52.0%","1287","51.6%","1901","53.8%","3188","52.9%","4184","51.1%","1.8pp"
"Giantfall","R","U","74138","4.78","13036","6.30","3353","82.6%","50.3%","506","47.2%","824","51.6%","1330","49.9%","2024","50.5%","-0.6pp"
"Goatnap","R","U","106549","7.44","11752","11.08","284","12.5%","","43","","60","","103","","181","",""
"Goliath Daydreamer","R","R","13725","2.66","5348","2.90","2227","96.1%","51.3%","366","","546","56.6%","912","54.7%","1328","48.9%","5.8pp"
"Gristle Glutton","R","C","247086","6.47","40223","8.72","8467","77.1%","51.6%","1525","52.8%","2073","53.8%","3598","53.4%","4855","50.2%","3.2pp"
"Hexing Squelcher","R","R","18109","3.19","3793","4.01","1260","94.0%","49.5%","225","","288","","513","50.9%","748","48.7%","2.2pp"
"Impolite Entrance","R","U","105129","7.21","11822","10.64","752","28.0%","44.1%","132","","170","","302","","450","",""
"Kindle the Inner Flame","R","U","94685","6.38","14372","8.71","667","27.9%","47.5%","100","","159","","259","","403","",""
"Kulrath Zealot","R","C","217455","5.44","43641","7.04","9162","85.1%","53.0%","1613","53.2%","2252","56.5%","3865","55.1%","5260","51.3%","3.8pp"
"Lasting Tarfire","R","U","95261","6.61","12486","9.31","898","39.4%","45.7%","143","","226","","369","","530","45.1%",""
"Lavaleaper","R","R","35194","5.35","4325","8.27","248","28.1%","","39","","61","","100","","145","",""
"Meek Attack","R","M","21542","5.48","2722","8.42","9","","","2","","2","","4","","5","",""
"Reckless Ransacking","R","C","273580","7.82","30760","11.46","1902","26.6%","49.6%","343","","435","","778","52.3%","1124","47.7%","4.6pp"
"Scuzzback Scrounger","R","R","17404","3.08","5193","3.55","1843","98.7%","51.2%","317","","441","","758","53.8%","1084","49.4%","4.4pp"
"Sear","R","U","42173","2.94","15186","3.37","4914","99.8%","51.5%","879","52.0%","1198","56.1%","2077","54.4%","2837","49.5%","4.9pp"
"Sizzling Changeling","R","U","66304","4.23","15489","5.25","4820","97.4%","52.9%","826","50.8%","1212","53.9%","2038","52.6%","2753","53.1%","-0.4pp"
"Soul Immolation","R","M","6065","2.24","3204","2.32","1267","99.2%","55.1%","241","","305","","546","62.1%","721","49.8%","12.3pp"
"Soulbright Seeker","R","U","82102","5.37","15203","6.99","2245","70.2%","51.3%","350","","547","51.4%","897","51.7%","1338","51.1%","0.6pp"
"Sourbread Auntie","R","U","73354","4.93","14137","6.26","3248","80.2%","51.5%","564","53.5%","854","52.2%","1418","52.8%","1821","50.5%","2.2pp"
"Spinerock Tyrant","R","M","4618","1.75","2588","1.81","1113","100.0%","55.5%","210","","305","","515","61.7%","614","50.3%","11.4pp"
"Squawkroaster","R","U","84361","5.46","12585","7.58","1518","57.8%","51.7%","257","","373","","630","52.2%","888","51.1%","1.1pp"
"Sting-Slinger","R","U","85220","5.61","13019","7.64","3194","79.4%","49.9%","534","46.4%","761","52.7%","1295","50.1%","1903","49.7%","0.4pp"
"Tweeze","R","C","181864","4.52","37309","5.86","10742","94.9%","52.0%","1868","52.7%","2572","52.6%","4440","52.7%","6302","51.6%","1.0pp"
"Warren Torchmaster","R","U","90018","5.90","12823","8.17","2696","71.1%","51.3%","474","","645","54.7%","1119","51.1%","1577","51.5%","-0.4pp"
"Assert Perfection","G","C","158294","3.91","43907","4.79","33","4.3%","","10","","3","","13","","20","",""
"Aurora Awakener","G","M","4454","1.71","2924","1.72","113","","","29","","30","","59","","54","",""
"Bloom Tender","G","M","6457","2.18","2480","2.36","0","","","0","","0","","0","","0","",""
"Blossoming Defense","G","U","74618","4.61","14885","6.02","0","","","0","","0","","0","","0","",""
"Bristlebane Battler","G","R","9186","1.96","4629","2.08","59","","","10","","16","","26","","33","",""
"Bristlebane Outrider","G","U","67277","4.37","14119","5.49","6","","","0","","1","","1","","5","",""
"Celestial Reunion","G","M","13277","3.74","2375","4.83","3","","","0","","2","","2","","1","",""
"Champions of the Perfect","G","R","9266","2.04","4577","2.14","18","","","9","","4","","13","","6","",""
"Chomping Changeling","G","U","77323","4.82","10787","6.82","22","","","5","","3","","8","","14","",""
"Crossroads Watcher","G","C","235117","5.87","35866","8.16","0","0.0%","","0","","0","","0","","0","",""
"Dawn's Light Archer","G","C","241358","5.99","35908","8.46","0","0.0%","","0","","0","","0","","0","",""
"Dundoolin Weaver","G","U","53314","3.49","15742","4.17","43","","","3","","13","","16","","27","",""
"Formidable Speaker","G","R","9438","2.00","4687","2.12","9","","","0","","0","","0","","9","",""
"Gilt-Leaf's Embrace","G","C","260768","6.75","34328","9.68","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","194797","4.79","34245","6.44","23","2.3%","","5","","7","","12","","11","",""
"Luminollusk","G","U","89554","5.59","12799","7.96","78","13.4%","","7","","29","","36","","42","",""
"Lys Alana Dignitary","G","U","61074","4.07","15704","4.87","0","","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","201306","4.90","41638","6.40","0","0.0%","","0","","0","","0","","0","",""
"Midnight Tilling","G","C","254398","6.67","41692","9.01","0","0.0%","","0","","0","","0","","0","",""
"Mistmeadow Council","G","C","208712","5.15","40582","6.78","77","6.2%","","10","","18","","28","","49","",""
"Moon-Vigil Adherents","G","U","44503","3.18","15188","3.59","7","","","0","","2","","2","","5","",""
"Morcant's Eyes","G","U","56599","4.02","16912","4.51","0","","","0","","0","","0","","0","",""
"Mutable Explorer","G","R","12971","2.54","4713","2.78","17","","","1","","3","","4","","13","",""
"Pitiless Fists","G","U","55112","3.63","16726","4.24","50","","","8","","11","","19","","31","",""
"Prismabasher","G","U","58812","3.89","15340","4.68","77","14.8%","","11","","28","","39","","38","",""
"Prismatic Undercurrents","G","U","95564","6.27","11880","9.16","29","3.5%","","5","","8","","13","","16","",""
"Pummeler for Hire","G","U","64733","4.15","14517","5.20","133","20.7%","","18","","41","","59","","74","",""
"Safewright Cavalry","G","C","214132","5.31","39153","7.10","0","0.0%","","0","","0","","0","","0","",""
"Sapling Nursery","G","R","13665","2.68","4686","2.90","0","","","0","","0","","0","","0","",""
"Selfless Safewright","G","R","11502","2.26","4988","2.46","0","","","0","","0","","0","","0","",""
"Shimmerwilds Growth","G","U","81020","5.22","12726","7.06","30","6.0%","","8","","8","","16","","14","",""
"Spry and Mighty","G","R","16874","2.99","5330","3.36","95","","","16","","25","","41","","54","",""
"Surly Farrier","G","C","243721","6.12","34744","8.63","14","1.1%","","1","","6","","7","","7","",""
"Tend the Sprigs","G","C","258448","6.80","28975","10.12","23","1.6%","","4","","5","","9","","14","",""
"Thoughtweft Charge","G","U","82901","5.12","12936","7.09","0","","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","12883","2.54","5169","2.81","5","","","2","","1","","3","","2","",""
"Unforgiving Aim","G","C","264775","7.01","29512","10.49","0","0.0%","","0","","0","","0","","0","",""
"Vinebred Brawler","G","U","70864","4.61","13964","5.92","0","","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","50521","3.37","15256","3.97","0","","","0","","0","","0","","0","",""
"Wildvine Pummeler","G","C","237649","5.80","32323","8.43","191","12.3%","","32","","50","","82","","110","",""
"Abigale, Eloquent First-Year","WB","R","7805","1.67","4948","1.72","972","98.2%","52.4%","182","","261","","443","","530","50.2%",""
"Ashling's Command","UR","R","11734","2.40","6037","2.48","566","83.2%","55.8%","94","","157","","251","","313","",""
"Boggart Cursecrafter","BR","U","62813","4.42","13517","5.31","47","5.7%","","7","","10","","17","","30","",""
"Bre of Clan Stoutarm","WR","R","13250","2.66","4845","2.88","4757","100.0%","52.8%","798","54.9%","1209","60.5%","2007","58.2%","2779","48.9%","9.3pp"
"Brigid's Command","WG","R","14708","2.84","4857","3.21","133","","","32","","22","","54","","78","",""
"Catharsis","WR","M","5750","2.05","2357","2.16","1995","99.7%","52.9%","319","","491","","810","56.0%","1172","50.4%","5.6pp"
"Chaos Spewer","BR","C","249446","6.53","30045","9.51","2152","42.4%","49.7%","374","","567","50.3%","941","49.8%","1217","49.5%","0.4pp"
"Chitinous Graspling","UG","C","246803","5.82","33654","8.61","49","4.6%","","8","","13","","21","","27","",""
"Deceit","UB","M","4570","1.73","2761","1.77","8","","","0","","0","","0","","8","",""
"Deepchannel Duelist","WU","U","50764","3.72","15799","4.15","15","","","3","","3","","6","","9","",""
"Deepway Navigator","WU","R","18512","3.36","5250","3.91","4","","","1","","1","","2","","2","",""
"Doran, Besieged by Time","WBG","R","18213","3.28","4960","3.71","44","","","6","","20","","26","","19","",""
"Dream Harvest","UB","R","27776","4.09","4612","5.46","4","","","1","","1","","2","","2","",""
"Eclipsed Boggart","BR","U","68439","4.60","14686","5.60","310","24.4%","","63","","81","","144","","162","",""
"Eclipsed Elf","BG","U","47338","3.35","16111","3.78","0","","","0","","0","","0","","0","",""
"Eclipsed Flamekin","UR","U","58436","3.97","18041","4.58","1443","76.9%","52.7%","253","","328","","581","54.6%","845","51.0%","3.6pp"
"Eclipsed Kithkin","WG","U","50980","3.52","15453","4.08","1103","73.0%","49.6%","203","","250","","453","","647","49.9%",""
"Eclipsed Merrow","WU","U","56414","3.90","17190","4.44","177","22.0%","","24","","41","","65","","110","",""
"Emptiness","WB","M","4312","1.64","2516","1.68","382","","","74","","101","","175","","208","",""
"Feisty Spikeling","WR","C","234687","5.49","34173","7.91","7067","79.4%","50.4%","1245","48.9%","1636","49.0%","2881","49.0%","4146","51.3%","-2.3pp"
"Figure of Fable","WG","R","7100","1.57","4980","1.60","1180","97.9%","55.3%","218","","286","","504","64.3%","675","48.9%","15.4pp"
"Flaring Cinder","UR","C","239925","6.16","40520","8.35","2486","46.6%","53.5%","434","","582","52.7%","1016","52.1%","1449","54.4%","-2.3pp"
"Gangly Stompling","RG","C","233477","5.40","37463","7.76","4148","75.9%","51.9%","709","52.9%","999","51.2%","1708","51.9%","2410","51.9%","-0.0pp"
"Glister Bairn","UG","U","79329","5.02","12503","7.02","0","","","0","","0","","0","","0","",""
"Grub's Command","BR","R","16635","3.14","5339","3.54","156","29.6%","","27","","40","","67","","88","",""
"High Perfect Morcant","BG","R","10770","2.28","4467","2.48","0","","","0","","0","","0","","0","",""
"Hovel Hurler","WR","U","61322","3.91","12684","5.00","6475","96.5%","51.8%","1053","49.1%","1640","55.7%","2693","53.1%","3814","50.8%","2.3pp"
"Kirol, Attentive First-Year","WR","R","16942","2.95","5674","3.33","2087","92.8%","51.6%","360","","524","54.6%","884","54.1%","1209","49.8%","4.3pp"
"Lluwen, Imperfect Naturalist","BG","R","11649","2.31","5074","2.50","5","","","1","","1","","2","","3","",""
"Maralen, Fae Ascendant","UBG","R","12216","2.47","4918","2.64","0","","","0","","0","","0","","0","",""
"Merrow Skyswimmer","WU","C","189533","4.62","44595","5.88","3546","73.6%","50.4%","619","49.4%","880","52.6%","1499","51.3%","2048","49.8%","1.5pp"
"Mischievous Sneakling","UB","C","215188","4.86","39383","6.81","4","0.5%","","0","","1","","1","","3","",""
"Morcant's Loyalist","BG","U","42033","3.16","14956","3.53","0","","","0","","0","","0","","0","",""
"Noggle Robber","RG","U","61916","3.91","16968","4.79","1893","87.0%","53.8%","335","","453","","788","54.3%","1107","53.6%","0.7pp"
