"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Riverguard's Reflexes","W","C","268651","7.30","31314","10.69","0","0.0%","","0","","0","","0","","0","",""
"Shore Lurker","W","C","248442","6.45","32023","9.26","6","0.7%","","1","","2","","3","","3","",""
"Slumbering Walker","W","R","10026","2.05","4996","2.16","53","","","10","","17","","27","","25","",""
"Spiral into Solitude","W","C","169596","4.16","35261","5.41","219","35.8%","","42","","61","","103","","117","",""
"Sun-Dappled Celebrant","W","C","235301","5.91","31262","8.49","7","1.1%","","2","","1","","3","","4","",""
"Thoughtweft Imbuer","W","U","57781","4.13","14433","4.80","25","","","5","","5","","10","","16","",""
"Timid Shieldbearer","W","C","225698","5.64","36650","7.68","0","0.0%","","0","","0","","0","","0","",""
"Tributary Vaulter","W","C","241846","6.36","36036","8.71","15","1.9%","","3","","4","","7","","9","",""
"Wanderbrine Preacher","W","C","223648","5.55","38834","7.43","18","2.5%","","5","","3","","8","","10","",""
"Wanderbrine Trapper","W","U","55928","3.78","16877","4.36","30","","","4","","8","","12","","18","",""
"Winnowing","W","R","23997","3.97","4452","5.06","19","","","2","","4","","6","","13","",""
"Aquitect's Defenses","U","C","266890","7.19","34022","10.44","823","24.3%","48.6%","139","","212","","351","","472","",""
"Blossombind","U","C","187951","4.58","40190","5.98","5946","95.9%","51.3%","1034","49.2%","1663","55.7%","2697","53.2%","3252","49.6%","3.6pp"
"Champions of the Shoal","U","R","12425","2.58","5133","2.80","578","83.0%","53.8%","110","","151","","261","","311","",""
"Disruptor of Currents","U","R","11896","2.31","5800","2.50","1091","99.1%","49.8%","182","","299","","481","","602","47.3%",""
"Flitterwing Nuisance","U","R","11654","2.36","5481","2.53","1004","99.0%","55.3%","211","","271","","482","","519","53.0%",""
"Glamer Gifter","U","U","60554","3.99","16502","4.81","2142","93.4%","50.1%","392","","556","56.7%","948","53.3%","1193","47.5%","5.7pp"
"Glamermite","U","C","251840","6.56","33898","9.46","2285","55.6%","50.0%","403","","618","53.9%","1021","51.2%","1263","49.1%","2.1pp"
"Glen Elendra Guardian","U","R","12416","2.38","5500","2.57","937","99.6%","49.7%","165","","259","","424","","514","47.5%",""
"Glen Elendra's Answer","U","M","14507","3.89","3827","4.60","486","89.3%","","82","","122","","204","","282","",""
"Gravelgill Scoundrel","U","C","240001","6.33","39801","8.48","1317","40.7%","49.5%","252","","332","","584","49.0%","731","49.9%","-1.0pp"
"Harmonized Crescendo","U","R","23091","3.85","5068","4.79","203","","","32","","57","","89","","114","",""
"Illusion Spinners","U","U","90477","5.95","11866","8.54","913","55.6%","48.8%","154","","254","","408","","502","46.8%",""
"Kulrath Mystic","U","C","262931","7.09","36731","10.03","1513","42.0%","50.3%","281","","413","","694","51.7%","816","49.1%","2.6pp"
"Loch Mare","U","M","4486","1.71","2902","1.78","609","100.0%","53.5%","129","","177","","306","","296","",""
"Lofty Dreams","U","U","79676","5.15","14910","6.75","1050","65.3%","48.5%","200","","263","","463","","587","47.0%",""
"Mirrorform","U","M","9873","3.19","3065","3.53","458","90.9%","","80","","125","","205","","253","",""
"Noggle the Mind","U","U","68324","4.44","13091","5.76","1823","91.9%","53.1%","328","","498","","826","55.3%","999","51.3%","4.1pp"
"Oko, Lorwyn Liege","U","M","4641","1.79","2672","1.82","1357","99.6%","52.7%","222","","375","","597","61.1%","764","46.2%","14.9pp"
"Omni-Changeling","U","U","53514","3.61","16863","4.20","2290","94.9%","50.1%","345","","693","59.5%","1038","55.7%","1234","45.4%","10.3pp"
"Pestered Wellguard","U","U","59640","4.05","13642","4.99","1001","77.4%","47.5%","173","","272","","445","","554","43.7%",""
"Rime Chill","U","U","92505","5.90","14136","8.19","1819","73.6%","50.9%","292","","519","56.8%","811","52.7%","1011","49.4%","3.3pp"
"Rimefire Torque","U","R","41556","5.89","5016","9.05","14","","","1","","7","","8","","6","",""
"Rimekin Recluse","U","U","43287","3.08","18435","3.45","2904","99.3%","54.0%","544","56.6%","809","60.0%","1353","58.6%","1529","49.8%","8.8pp"
"Run Away Together","U","C","266586","7.23","33954","10.46","1210","35.1%","47.1%","192","","311","","503","48.5%","707","46.1%","2.4pp"
"Shinestriker","U","U","57025","3.88","18570","4.42","3580","97.0%","52.8%","631","51.7%","989","62.1%","1620","58.0%","1911","47.9%","10.1pp"
"Silvergill Mentor","U","U","61530","4.20","16854","4.91","731","63.3%","53.6%","153","","203","","356","","369","",""
"Silvergill Peddler","U","C","250777","6.59","38710","9.10","1336","42.8%","48.2%","238","","345","","583","47.7%","755","48.5%","-0.8pp"
"Spell Snare","U","U","101394","6.81","11712","10.13","227","22.1%","","33","","61","","94","","133","",""
"Stratosoarer","U","C","244473","6.10","36565","8.65","3242","67.3%","52.1%","564","48.4%","923","55.3%","1487","52.7%","1743","51.5%","1.1pp"
"Summit Sentinel","U","C","249441","6.48","36308","9.10","2818","59.7%","49.1%","511","48.1%","743","53.8%","1254","51.5%","1549","47.3%","4.3pp"
"Sunderflock","U","R","11513","2.45","4993","2.59","818","95.0%","53.5%","141","","214","","355","","446","",""
"Swat Away","U","U","76415","4.90","15404","6.34","1723","83.2%","50.8%","276","","454","","730","51.4%","994","50.3%","1.1pp"
"Sygg, Wanderwine Wisdom","U","R","10592","2.23","5075","2.38","553","96.5%","51.4%","90","","151","","241","","308","",""
"Tanufel Rimespeaker","U","U","58728","4.02","16455","4.73","2385","95.2%","51.5%","409","","664","55.3%","1073","54.4%","1293","48.3%","6.1pp"
"Temporal Cleansing","U","C","242246","6.04","44860","8.14","4286","76.1%","50.3%","686","48.1%","1204","54.2%","1890","52.0%","2401","49.0%","3.0pp"
"Thirst for Identity","U","U","86802","5.61","12633","7.93","1013","66.9%","47.5%","159","","274","","433","","580","44.5%",""
"Unexpected Assistance","U","C","221799","5.47","43853","7.21","3999","80.9%","50.2%","665","50.1%","1092","50.5%","1757","50.3%","2242","50.1%","0.2pp"
"Unwelcome Sprite","U","U","68927","4.51","16752","5.56","2063","88.2%","52.4%","373","","530","54.3%","903","56.3%","1159","49.6%","6.6pp"
"Wanderwine Distracter","U","C","268212","7.52","32457","10.93","307","12.1%","","51","","73","","124","","183","",""
"Wanderwine Farewell","U","U","75616","4.92","16361","6.16","662","54.5%","50.2%","102","","169","","271","","388","",""
"Wild Unraveling","U","C","264690","7.17","35281","10.26","1466","37.6%","49.6%","253","","361","","614","53.6%","853","46.8%","6.8pp"
"Auntie's Sentence","B","C","236456","5.90","31195","8.47","23","3.0%","","3","","3","","6","","17","",""
"Barbed Bloodletter","B","C","269958","7.37","31823","10.77","0","0.0%","","0","","0","","0","","0","",""
"Bile-Vial Boggart","B","C","249058","6.56","30278","9.45","0","0.0%","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","4753","1.84","2337","1.90","3","","","3","","0","","3","","0","",""
"Blight Rot","B","C","147540","3.75","34744","4.69","281","43.4%","","48","","81","","129","","153","",""
"Blighted Blackthorn","B","C","258189","6.77","31841","9.86","58","5.4%","","11","","14","","25","","32","",""
"Bloodline Bidding","B","R","16843","3.11","5473","3.41","14","","","3","","3","","6","","8","",""
"Boggart Mischief","B","U","60278","4.26","12997","5.09","0","","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","255837","6.95","32401","9.83","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","150988","3.81","36621","4.76","397","51.4%","","68","","112","","180","","216","",""
"Champion of the Weird","B","R","15162","2.95","4533","3.33","8","","","0","","4","","4","","4","",""
"Creakwood Safewright","B","U","53560","3.70","14996","4.35","5","","","1","","2","","3","","2","",""
"Darkness Descends","B","U","95026","6.33","10731","9.49","15","","","2","","5","","7","","8","",""
"Dawnhand Dissident","B","R","11999","2.34","5465","2.53","94","","","15","","33","","48","","46","",""
"Dawnhand Eulogist","B","C","216116","5.59","42248","7.10","57","5.1%","","14","","13","","27","","30","",""
"Dose of Dawnglow","B","U","90028","5.75","11857","8.29","52","","","6","","15","","21","","31","",""
"Dream Seizer","B","C","258075","6.79","31855","9.87","40","3.5%","","5","","11","","16","","24","",""
"Gloom Ripper","B","R","11514","2.37","5060","2.52","33","","","7","","8","","15","","18","",""
"Gnarlbark Elm","B","U","60842","4.04","12285","5.08","55","","","11","","7","","18","","37","",""
"Graveshifter","B","U","49914","3.37","14390","4.02","212","","","44","","56","","100","","112","",""
"Grub, Storied Matriarch","B","R","17123","3.18","4605","3.71","5","","","1","","2","","3","","2","",""
"Gutsplitter Gang","B","U","81076","5.40","11612","7.39","0","","","0","","0","","0","","0","",""
"Heirloom Auntie","B","C","252193","6.83","28879","9.92","0","0.0%","","0","","0","","0","","0","",""
"Iron-Shield Elf","B","U","60550","4.02","15978","4.81","5","","","2","","1","","3","","2","",""
"Moonglove Extractor","B","C","247713","6.43","31116","9.30","11","1.3%","","0","","3","","3","","8","",""
"Moonshadow","B","M","5445","2.02","2376","2.15","5","","","2","","2","","4","","1","",""
"Mornsong Aria","B","R","42930","5.97","5168","9.22","0","","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","74854","4.94","13178","6.30","0","","","0","","0","","0","","0","",""
"Nameless Inversion","B","U","43974","3.06","14901","3.54","101","","","16","","26","","42","","58","",""
"Nightmare Sower","B","U","76977","5.16","10660","7.12","49","","","10","","13","","23","","26","",""
"Perfect Intimidation","B","U","100718","6.69","10757","10.20","4","","","0","","2","","2","","2","",""
"Requiting Hex","B","U","72647","4.68","11556","6.31","17","","","2","","5","","7","","10","",""
"Retched Wretch","B","U","83269","5.47","11917","7.54","0","","","0","","0","","0","","0","",""
"Scarblade Scout","B","C","205183","5.19","41124","6.64","12","1.7%","","3","","2","","5","","7","",""
"Scarblade's Malice","B","C","252105","6.51","31125","9.52","0","0.0%","","0","","0","","0","","0","",""
"Shimmercreep","B","U","80807","5.08","14910","6.83","875","73.3%","51.4%","138","","240","","378","","494","",""
"Taster of Wares","B","R","14624","2.78","5501","3.03","56","","","8","","14","","22","","34","",""
"Twilight Diviner","B","R","17173","3.06","4865","3.58","7","","","2","","3","","5","","2","",""
"Unbury","B","U","61946","3.98","14591","4.99","69","","","10","","17","","27","","42","",""
"Ashling, Rekindled","R","R","14305","2.78","5451","3.04","96","","","19","","19","","38","","58","",""
"Boldwyr Aggressor","R","U","94402","6.31","12016","9.15","17","","","3","","3","","6","","11","",""
"Boneclub Berserker","R","C","260055","7.38","29889","10.73","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","60305","3.99","15091","4.86","33","","","5","","10","","15","","18","",""
"Brambleback Brute","R","C","258055","6.98","32035","10.07","0","0.0%","","0","","0","","0","","0","",""
"Burning Curiosity","R","C","268055","7.30","37273","10.24","22","1.7%","","2","","6","","8","","14","",""
"Champion of the Path","R","R","16632","3.14","4944","3.60","32","","","6","","8","","14","","17","",""
"Cinder Strike","R","C","159623","4.09","42842","4.97","173","24.7%","","23","","51","","74","","99","",""
"Collective Inferno","R","R","27548","4.47","4103","6.24","0","","","0","","0","","0","","0","",""
"Elder Auntie","R","C","248199","6.65","32976","9.40","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","13912","2.58","6370","2.76","157","","","23","","43","","66","","91","",""
"Enraged Flamecaster","R","C","249481","6.66","31626","9.62","29","3.3%","","6","","9","","15","","14","",""
"Explosive Prodigy","R","U","53001","3.60","17686","4.13","488","74.6%","","90","","159","","249","","237","",""
"Feed the Flames","R","C","195868","4.86","37564","6.39","249","32.3%","","43","","62","","105","","144","",""
"Flame-Chain Mauler","R","C","251855","6.63","37187","9.24","5","0.6%","","1","","1","","2","","3","",""
"Flamebraider","R","U","57543","4.02","17397","4.61","75","","","11","","20","","31","","43","",""
"Flamekin Gildweaver","R","C","234624","6.01","42333","7.90","110","9.1%","","20","","31","","51","","58","",""
"Giantfall","R","U","74138","4.78","13036","6.30","20","","","2","","8","","10","","10","",""
"Goatnap","R","U","106549","7.44","11752","11.08","0","","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","13725","2.66","5348","2.90","11","","","3","","2","","5","","6","",""
"Gristle Glutton","R","C","247086","6.47","40223","8.72","21","2.4%","","5","","6","","11","","10","",""
"Hexing Squelcher","R","R","18109","3.19","3793","4.01","9","","","0","","1","","1","","7","",""
"Impolite Entrance","R","U","105129","7.21","11822","10.64","0","","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","94685","6.38","14372","8.71","38","","","11","","10","","21","","17","",""
"Kulrath Zealot","R","C","217455","5.44","43641","7.04","222","17.8%","","41","","75","","116","","106","",""
"Lasting Tarfire","R","U","95261","6.61","12486","9.31","0","","","0","","0","","0","","0","",""
"Lavaleaper","R","R","35194","5.35","4325","8.27","14","","","1","","5","","6","","8","",""
"Meek Attack","R","M","21542","5.48","2722","8.42","0","","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","273580","7.82","30760","11.46","2","0.2%","","0","","0","","0","","2","",""
"Scuzzback Scrounger","R","R","17404","3.08","5193","3.55","17","","","2","","2","","4","","13","",""
"Sear","R","U","42173","2.94","15186","3.37","150","","","30","","40","","70","","81","",""
"Sizzling Changeling","R","U","66304","4.23","15489","5.25","53","","","10","","21","","31","","21","",""
"Soul Immolation","R","M","6065","2.24","3204","2.32","56","","","8","","19","","27","","29","",""
"Soulbright Seeker","R","U","82102","5.37","15203","6.99","12","","","0","","3","","3","","9","",""
"Sourbread Auntie","R","U","73354","4.93","14137","6.26","0","","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","4618","1.75","2588","1.81","53","","","12","","8","","20","","32","",""
"Squawkroaster","R","U","84361","5.46","12585","7.58","297","50.5%","","53","","80","","133","","166","",""
"Sting-Slinger","R","U","85220","5.61","13019","7.64","0","","","0","","0","","0","","0","",""
"Tweeze","R","C","181864","4.52","37309","5.86","128","21.6%","","25","","42","","67","","60","",""
"Warren Torchmaster","R","U","90018","5.90","12823","8.17","0","","","0","","0","","0","","0","",""
"Assert Perfection","G","C","158294","3.91","43907","4.79","5284","96.4%","50.9%","840","49.9%","1493","55.4%","2333","53.4%","2952","49.0%","4.4pp"
"Aurora Awakener","G","M","4454","1.71","2924","1.72","737","99.6%","53.3%","129","","222","","351","","366","",""
"Bloom Tender","G","M","6457","2.18","2480","2.36","645","100.0%","50.1%","133","","170","","303","","342","",""
"Blossoming Defense","G","U","74618","4.61","14885","6.02","1411","85.0%","49.5%","246","","361","","607","51.1%","806","48.4%","2.7pp"
"Bristlebane Battler","G","R","9186","1.96","4629","2.08","782","99.2%","51.2%","137","","218","","355","","426","",""
"Bristlebane Outrider","G","U","67277","4.37","14119","5.49","1209","78.2%","49.4%","209","","322","","531","52.4%","670","47.2%","5.2pp"
"Celestial Reunion","G","M","13277","3.74","2375","4.83","118","","","15","","31","","46","","72","",""
"Champions of the Perfect","G","R","9266","2.04","4577","2.14","615","89.4%","51.4%","96","","180","","276","","322","",""
"Chomping Changeling","G","U","77323","4.82","10787","6.82","1054","68.1%","48.4%","162","","288","","450","","593","48.9%",""
"Crossroads Watcher","G","C","235117","5.87","35866","8.16","1856","54.9%","50.1%","347","","461","","808","51.2%","1040","49.5%","1.7pp"
"Dawn's Light Archer","G","C","241358","5.99","35908","8.46","1900","56.5%","49.8%","342","","480","","822","49.4%","1072","50.3%","-0.9pp"
"Dundoolin Weaver","G","U","53314","3.49","15742","4.17","1981","95.7%","52.0%","350","","526","58.0%","876","54.5%","1090","49.9%","4.5pp"
"Formidable Speaker","G","R","9438","2.00","4687","2.12","947","100.0%","50.6%","172","","242","","414","","532","47.2%",""
"Gilt-Leaf's Embrace","G","C","260768","6.75","34328","9.68","888","35.3%","49.0%","151","","233","","384","","505","46.7%",""
"Great Forest Druid","G","C","194797","4.79","34245","6.44","6665","94.8%","51.7%","1259","58.4%","1751","53.6%","3010","55.6%","3644","48.5%","7.1pp"
"Luminollusk","G","U","89554","5.59","12799","7.96","2346","80.2%","47.4%","388","","646","53.6%","1034","50.4%","1302","44.9%","5.5pp"
"Lys Alana Dignitary","G","U","61074","4.07","15704","4.87","874","70.5%","48.4%","151","","229","","380","","487","",""
"Lys Alana Informant","G","C","201306","4.90","41638","6.40","4185","87.5%","51.1%","775","56.5%","1062","49.9%","1837","52.7%","2332","49.8%","2.9pp"
"Midnight Tilling","G","C","254398","6.67","41692","9.01","1414","39.0%","50.8%","268","","366","","634","50.3%","780","51.3%","-1.0pp"
"Mistmeadow Council","G","C","208712","5.15","40582","6.78","2966","72.8%","52.8%","465","","830","58.0%","1295","54.7%","1640","51.0%","3.7pp"
"Moon-Vigil Adherents","G","U","44503","3.18","15188","3.59","1251","87.9%","51.7%","192","","356","","548","55.5%","697","48.9%","6.6pp"
"Morcant's Eyes","G","U","56599","4.02","16912","4.51","542","50.5%","49.4%","117","","137","","254","","280","",""
"Mutable Explorer","G","R","12971","2.54","4713","2.78","1072","97.5%","50.1%","178","","287","","465","","599","48.4%",""
"Pitiless Fists","G","U","55112","3.63","16726","4.24","2106","95.0%","51.6%","331","","615","59.7%","946","57.2%","1161","47.0%","10.2pp"
"Prismabasher","G","U","58812","3.89","15340","4.68","3037","95.0%","51.5%","485","","822","57.5%","1307","55.9%","1716","48.1%","7.9pp"
"Prismatic Undercurrents","G","U","95564","6.27","11880","9.16","920","52.3%","45.2%","156","","249","","405","","516","41.9%",""
"Pummeler for Hire","G","U","64733","4.15","14517","5.20","2454","95.1%","51.3%","412","","689","56.6%","1101","56.4%","1346","47.3%","9.2pp"
"Safewright Cavalry","G","C","214132","5.31","39153","7.10","2879","72.9%","52.7%","470","","782","53.3%","1252","53.3%","1624","52.2%","1.1pp"
"Sapling Nursery","G","R","13665","2.68","4686","2.90","1157","94.6%","50.1%","202","","324","","526","58.6%","633","43.3%","15.3pp"
"Selfless Safewright","G","R","11502","2.26","4988","2.46","702","95.0%","53.0%","124","","197","","321","","374","",""
"Shimmerwilds Growth","G","U","81020","5.22","12726","7.06","2425","87.3%","48.6%","407","","670","54.0%","1077","53.0%","1349","45.1%","7.9pp"
"Spry and Mighty","G","R","16874","2.99","5330","3.36","735","91.1%","51.2%","111","","198","","309","","426","",""
"Surly Farrier","G","C","243721","6.12","34744","8.63","1499","49.5%","49.2%","264","","398","","662","53.2%","833","46.1%","7.1pp"
"Tend the Sprigs","G","C","258448","6.80","28975","10.12","2429","50.6%","48.3%","456","","634","54.9%","1090","50.9%","1339","46.2%","4.7pp"
"Thoughtweft Charge","G","U","82901","5.12","12936","7.09","573","53.7%","48.2%","98","","163","","261","","312","",""
"Trystan, Callous Cultivator","G","R","12883","2.54","5169","2.81","437","83.6%","","85","","109","","194","","247","",""
"Unforgiving Aim","G","C","264775","7.01","29512","10.49","868","29.4%","46.2%","142","","242","","384","","484","",""
"Vinebred Brawler","G","U","70864","4.61","13964","5.92","597","68.5%","46.4%","109","","138","","247","","346","",""
"Virulent Emissary","G","U","50521","3.37","15256","3.97","1965","96.4%","51.9%","380","","523","53.5%","903","53.8%","1059","50.3%","3.5pp"
"Wildvine Pummeler","G","C","237649","5.80","32323","8.43","5116","80.9%","49.9%","822","46.8%","1524","56.9%","2346","53.4%","2782","46.9%","6.5pp"
"Abigale, Eloquent First-Year","WB","R","7805","1.67","4948","1.72","27","","","7","","7","","14","","13","",""
"Ashling's Command","UR","R","11734","2.40","6037","2.48","413","","","70","","121","","191","","218","",""
"Boggart Cursecrafter","BR","U","62813","4.42","13517","5.31","0","","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","13250","2.66","4845","2.88","110","","","19","","30","","49","","58","",""
"Brigid's Command","WG","R","14708","2.84","4857","3.21","133","","","19","","39","","58","","75","",""
"Catharsis","WR","M","5750","2.05","2357","2.16","7","","","0","","2","","2","","5","",""
"Chaos Spewer","BR","C","249446","6.53","30045","9.51","43","5.5%","","7","","8","","15","","28","",""
"Chitinous Graspling","UG","C","246803","5.82","33654","8.61","3013","65.0%","49.7%","514","47.5%","794","52.4%","1308","50.5%","1681","48.8%","1.7pp"
"Deceit","UB","M","4570","1.73","2761","1.77","331","","","49","","83","","132","","197","",""
"Deepchannel Duelist","WU","U","50764","3.72","15799","4.15","42","","","7","","16","","23","","19","",""
"Deepway Navigator","WU","R","18512","3.36","5250","3.91","17","","","1","","4","","5","","12","",""
"Doran, Besieged by Time","WBG","R","18213","3.28","4960","3.71","181","","","28","","66","","94","","88","",""
"Dream Harvest","UB","R","27776","4.09","4612","5.46","291","","","38","","90","","128","","163","",""
"Eclipsed Boggart","BR","U","68439","4.60","14686","5.60","0","","","0","","0","","0","","0","",""
"Eclipsed Elf","BG","U","47338","3.35","16111","3.78","415","55.9%","","68","","116","","184","","222","",""
"Eclipsed Flamekin","UR","U","58436","3.97","18041","4.58","830","75.2%","53.9%","151","","239","","390","","438","",""
"Eclipsed Kithkin","WG","U","50980","3.52","15453","4.08","623","82.4%","55.2%","121","","171","","292","","328","",""
"Eclipsed Merrow","WU","U","56414","3.90","17190","4.44","237","34.6%","","28","","68","","96","","136","",""
"Emptiness","WB","M","4312","1.64","2516","1.68","29","","","1","","9","","10","","17","",""
"Feisty Spikeling","WR","C","234687","5.49","34173","7.91","43","7.1%","","8","","8","","16","","27","",""
"Figure of Fable","WG","R","7100","1.57","4980","1.60","461","","","81","","138","","219","","235","",""
"Flaring Cinder","UR","C","239925","6.16","40520","8.35","1807","61.1%","48.9%","320","","490","","810","49.5%","991","48.2%","1.3pp"
"Gangly Stompling","RG","C","233477","5.40","37463","7.76","2700","81.1%","49.7%","457","","706","52.3%","1163","52.1%","1509","47.4%","4.7pp"
"Glister Bairn","UG","U","79329","5.02","12503","7.02","2830","83.4%","48.3%","525","44.4%","755","55.2%","1280","50.8%","1558","46.3%","4.4pp"
"Grub's Command","BR","R","16635","3.14","5339","3.54","28","","","5","","7","","12","","16","",""
"High Perfect Morcant","BG","R","10770","2.28","4467","2.48","175","","","30","","52","","82","","88","",""
"Hovel Hurler","WR","U","61322","3.91","12684","5.00","24","","","5","","6","","11","","13","",""
"Kirol, Attentive First-Year","WR","R","16942","2.95","5674","3.33","27","","","3","","7","","10","","16","",""
"Lluwen, Imperfect Naturalist","BG","R","11649","2.31","5074","2.50","377","","","76","","97","","173","","203","",""
"Maralen, Fae Ascendant","UBG","R","12216","2.47","4918","2.64","995","95.5%","54.6%","170","","284","","454","","520","49.2%",""
"Merrow Skyswimmer","WU","C","189533","4.62","44595","5.88","2243","75.4%","49.9%","357","","623","57.0%","980","53.5%","1257","47.0%","6.5pp"
"Mischievous Sneakling","UB","C","215188","4.86","39383","6.81","2885","87.7%","50.7%","511","50.7%","766","53.3%","1277","52.2%","1588","49.4%","2.9pp"
"Morcant's Loyalist","BG","U","42033","3.16","14956","3.53","140","","","24","","29","","53","","85","",""
"Noggle Robber","RG","U","61916","3.91","16968","4.79","1778","94.9%","52.2%","347","","456","","803","55.2%","974","49.7%","5.5pp"
"Prideful Feastling","WB","C","210305","4.75","33855","6.81","179","26.4%","","27","","40","","67","","113","",""
"Raiding Schemes","RG","R","43948","6.05","5577","9.14","7","","","3","","1","","4","","3","",""
"Reaping Willow","WB","U","48727","3.28","13877","3.91","13","","","1","","4","","5","","8","",""
"Sanar, Innovative First-Year","UR","R","9784","2.02","6059","2.09","759","99.6%","54.0%","138","","212","","350","","402","",""
"Shadow Urchin","BR","R","15722","2.84","4853","3.21","10","","","4","","1","","5","","5","",""
"Stoic Grove-Guide","BG","C","231046","5.65","33435","8.04","978","45.6%","49.9%","178","","263","","441","","537","49.7%",""
"Sygg's Command","WU","R","16682","3.06","5319","3.52","112","","","14","","36","","50","","59","",""
"Tam, Mindful First-Year","UG","R","10372","2.10","4970","2.21","1100","98.7%","48.4%","238","","283","","521","50.1%","577","47.0%","3.1pp"
"Thoughtweft Lieutenant","WG","U","55320","3.94","14051","4.57","28","","","7","","8","","15","","13","",""
"Trystan's Command","BG","R","10412","2.19","5403","2.31","514","93.1%","52.5%","88","","158","","246","","266","",""
"Twinflame Travelers","UR","U","58007","4.09","16166","4.71","249","42.1%","","34","","74","","108","","138","",""
"Vibrance","RG","M","4383","1.65","2687","1.70","195","","","36","","46","","82","","108","",""
"Voracious Tome-Skimmer","UB","U","83392","5.53","12457","7.62","243","32.7%","","48","","64","","112","","134","",""
"Wary Farmer","WG","C","221144","5.35","36398","7.38","1747","66.9%","52.0%","304","","464","","768","55.7%","971","49.1%","6.6pp"
