"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Pyrrhic Strike","W","U","53135","3.19","18336","3.65","110105","88.6%","55.9%","18517","55.9%","27524","59.8%","46041","58.2%","64092","54.1%","4.1pp"
"Reluctant Dounguard","W","C","277324","6.22","32491","9.16","83007","40.1%","52.5%","14632","51.2%","18473","51.8%","33105","51.5%","49041","53.0%","-1.5pp"
"Rhys, the Evermore","W","R","15924","2.64","5045","2.93","29595","80.4%","52.4%","5209","51.0%","7205","53.6%","12414","52.5%","17145","52.2%","0.3pp"
"Riverguard's Reflexes","W","C","310503","7.31","36109","10.72","54741","23.8%","53.3%","8955","50.8%","12618","54.0%","21573","52.7%","33185","53.7%","-1.0pp"
"Shore Lurker","W","C","286919","6.45","36969","9.26","104088","44.0%","53.7%","17537","51.4%","25830","55.1%","43367","53.6%","59251","53.5%","0.2pp"
"Slumbering Walker","W","R","11572","2.05","5734","2.17","42065","84.4%","56.0%","7122","57.1%","10776","60.7%","17898","59.3%","24200","53.5%","5.8pp"
"Spiral into Solitude","W","C","196161","4.16","40357","5.43","221246","85.7%","54.3%","37968","51.6%","53898","56.2%","91866","54.3%","129452","54.2%","0.1pp"
"Sun-Dappled Celebrant","W","C","272262","5.93","35785","8.53","108811","48.2%","52.6%","17679","51.0%","27324","54.1%","45003","52.9%","64283","52.3%","0.5pp"
"Thoughtweft Imbuer","W","U","65872","4.08","16671","4.74","82510","73.3%","56.0%","14008","56.8%","19451","59.2%","33459","58.2%","47359","54.0%","4.2pp"
"Timid Shieldbearer","W","C","260517","5.63","42410","7.67","190437","69.8%","55.2%","34810","54.5%","43170","55.5%","77980","55.0%","110741","55.1%","-0.0pp"
"Tributary Vaulter","W","C","278100","6.33","41838","8.65","159632","59.1%","55.6%","27815","54.8%","38343","55.9%","66158","55.4%","90672","55.3%","0.1pp"
"Wanderbrine Preacher","W","C","258096","5.55","44856","7.42","204214","70.7%","55.4%","37041","56.2%","48260","55.1%","85301","55.6%","116144","55.0%","0.6pp"
"Wanderbrine Trapper","W","U","64329","3.78","19510","4.35","112862","84.5%","57.1%","20417","62.0%","26709","57.5%","47126","59.5%","64264","55.2%","4.3pp"
"Winnowing","W","R","28076","4.00","5167","5.11","18677","53.8%","52.6%","2991","47.6%","4732","55.9%","7723","52.7%","10969","52.5%","0.2pp"
"Aquitect's Defenses","U","C","308220","7.20","39079","10.47","52488","21.1%","52.4%","8811","50.8%","13423","54.6%","22234","53.1%","30292","51.9%","1.2pp"
"Blossombind","U","C","217227","4.58","46168","5.99","246378","83.3%","54.4%","42774","52.3%","65339","56.9%","108113","55.1%","138373","53.8%","1.3pp"
"Champions of the Shoal","U","R","14353","2.56","5918","2.79","42919","79.7%","57.4%","7420","61.7%","11552","63.0%","18972","62.4%","23202","52.3%","10.1pp"
"Disruptor of Currents","U","R","13868","2.33","6772","2.52","49683","88.2%","56.7%","8444","59.3%","13104","62.4%","21548","61.2%","27373","52.7%","8.5pp"
"Flitterwing Nuisance","U","R","13604","2.37","6375","2.54","44504","85.0%","55.6%","8083","62.3%","11848","58.4%","19931","60.0%","24679","52.0%","8.0pp"
"Glamer Gifter","U","U","70107","4.00","19122","4.82","102875","82.5%","54.8%","18246","54.6%","27004","58.0%","45250","56.6%","57650","53.4%","3.2pp"
"Glamermite","U","C","291651","6.60","39086","9.52","83004","33.6%","51.8%","14503","50.8%","21214","54.8%","35717","53.2%","47277","50.8%","2.4pp"
"Glen Elendra Guardian","U","R","14519","2.41","6444","2.60","42752","86.0%","54.5%","7699","54.9%","11333","57.8%","19032","56.6%","23816","52.8%","3.8pp"
"Glen Elendra's Answer","U","M","16590","3.89","4452","4.59","20452","65.5%","55.8%","3308","55.6%","5518","61.6%","8826","59.4%","11631","53.1%","6.3pp"
"Gravelgill Scoundrel","U","C","275841","6.30","46282","8.41","186493","62.4%","55.6%","34154","56.5%","45047","55.3%","79201","55.8%","104428","55.2%","0.6pp"
"Harmonized Crescendo","U","R","26952","3.87","5854","4.85","25462","63.4%","53.2%","4157","50.3%","6602","54.9%","10759","53.1%","14719","53.2%","-0.0pp"
"Illusion Spinners","U","U","105157","5.98","13620","8.63","25679","29.7%","50.0%","4252","47.7%","6746","53.5%","10998","51.3%","14715","49.0%","2.2pp"
"Kulrath Mystic","U","C","302528","7.07","42357","10.00","93455","34.6%","53.3%","16672","53.1%","25366","54.5%","42038","53.9%","50147","52.6%","1.4pp"
"Loch Mare","U","M","5203","1.71","3337","1.78","27147","88.9%","56.9%","4868","60.7%","7426","62.9%","12294","62.1%","14960","52.8%","9.3pp"
"Lofty Dreams","U","U","92376","5.15","17229","6.77","65965","59.8%","54.0%","10816","51.6%","17471","57.5%","28287","55.3%","37724","53.1%","2.1pp"
"Mirrorform","U","M","11373","3.17","3574","3.51","17843","70.3%","53.5%","2958","50.1%","4839","58.7%","7797","55.4%","10057","52.0%","3.4pp"
"Noggle the Mind","U","U","78518","4.42","15218","5.71","74922","76.5%","53.9%","12754","52.6%","20132","56.9%","32886","55.2%","42094","52.8%","2.5pp"
"Oko, Lorwyn Liege","U","M","5362","1.81","3063","1.84","21054","81.0%","52.3%","3659","56.7%","5748","55.9%","9407","56.2%","11738","49.1%","7.1pp"
"Omni-Changeling","U","U","61368","3.60","19405","4.18","110546","86.6%","54.9%","18373","52.2%","30021","58.2%","48394","55.9%","59553","53.5%","2.4pp"
"Pestered Wellguard","U","U","69232","4.06","15683","5.01","79212","77.6%","54.4%","13533","53.1%","20444","55.4%","33977","54.5%","44011","54.0%","0.5pp"
"Rime Chill","U","U","107607","5.96","16199","8.34","36688","35.7%","51.4%","5802","47.8%","10075","55.0%","15877","52.4%","20862","50.6%","1.8pp"
"Rimefire Torque","U","R","48203","5.91","5830","9.07","1533","4.2%","44.6%","282","","400","","682","40.2%","853","47.9%","-7.8pp"
"Rimekin Recluse","U","U","49815","3.07","21232","3.44","134535","90.0%","56.7%","23966","58.9%","35982","60.9%","59948","60.1%","72639","53.5%","6.6pp"
"Run Away Together","U","C","308279","7.25","39231","10.50","55560","22.3%","51.7%","9254","47.6%","14653","53.4%","23907","51.2%","31689","52.1%","-0.9pp"
"Shinestriker","U","U","65015","3.84","21404","4.38","116939","81.5%","55.2%","19067","54.4%","32384","60.8%","51451","58.5%","63419","52.1%","6.4pp"
"Silvergill Mentor","U","U","71044","4.20","19487","4.90","102271","77.0%","57.3%","18910","62.0%","24698","58.8%","43608","60.2%","56702","54.9%","5.3pp"
"Silvergill Peddler","U","C","289535","6.59","44719","9.10","151512","52.6%","55.1%","26910","54.4%","36504","55.4%","63414","55.0%","86088","54.9%","0.0pp"
"Spell Snare","U","U","117201","6.83","13465","10.18","11225","13.3%","48.6%","1911","49.2%","2770","48.7%","4681","48.9%","6546","48.4%","0.5pp"
"Stratosoarer","U","C","280941","6.07","42252","8.61","141812","52.9%","53.4%","24876","51.0%","39047","57.1%","63923","54.7%","76122","51.8%","2.9pp"
"Summit Sentinel","U","C","288198","6.50","41559","9.15","136044","51.6%","53.2%","24703","52.9%","36546","54.2%","61249","53.7%","73074","52.6%","1.0pp"
"Sunderflock","U","R","13198","2.42","5768","2.56","43614","82.3%","57.8%","7362","60.3%","12546","66.3%","19908","64.1%","22544","51.1%","13.0pp"
"Swat Away","U","U","89553","4.96","17553","6.45","75372","66.9%","54.0%","12662","51.8%","20182","56.4%","32844","54.6%","42590","53.4%","1.2pp"
"Sygg, Wanderwine Wisdom","U","R","12279","2.24","5888","2.40","45557","88.0%","56.1%","8414","60.8%","11676","60.6%","20090","60.7%","24797","51.9%","8.8pp"
"Tanufel Rimespeaker","U","U","66803","3.97","19007","4.66","103515","83.0%","54.5%","17654","55.9%","28889","56.6%","46543","56.4%","55684","52.6%","3.8pp"
"Temporal Cleansing","U","C","280416","6.06","51770","8.18","212480","63.6%","55.3%","35182","53.2%","56722","57.8%","91904","56.0%","120720","54.7%","1.4pp"
"Thirst for Identity","U","U","100650","5.65","14481","8.01","40185","43.6%","52.6%","6961","51.2%","10491","54.5%","17452","53.2%","22735","52.2%","1.0pp"
"Unexpected Assistance","U","C","255787","5.46","50668","7.20","237157","73.0%","54.8%","39195","53.5%","62408","57.3%","101603","55.8%","135667","54.1%","1.8pp"
"Unwelcome Sprite","U","U","79914","4.53","19349","5.59","93379","74.2%","54.6%","17053","56.1%","24299","56.2%","41352","56.2%","52105","53.4%","2.7pp"
"Wanderwine Distracter","U","C","309884","7.54","37378","10.95","46810","19.6%","52.0%","7785","49.5%","11668","51.7%","19453","50.8%","26757","52.5%","-1.7pp"
"Wanderwine Farewell","U","U","87579","4.94","18964","6.19","82566","67.0%","55.9%","13637","54.0%","20811","58.7%","34448","56.8%","46304","54.8%","2.0pp"
"Wild Unraveling","U","C","305685","7.19","40658","10.31","64661","24.9%","52.3%","10752","51.0%","17020","55.0%","27772","53.5%","36920","51.4%","2.1pp"
"Auntie's Sentence","B","C","273949","5.91","35855","8.51","116147","51.1%","53.2%","20523","53.1%","27815","53.6%","48338","53.4%","67845","53.0%","0.3pp"
"Barbed Bloodletter","B","C","311562","7.38","36745","10.78","42625","18.3%","52.4%","7135","52.5%","10153","54.1%","17288","53.4%","25355","51.7%","1.8pp"
"Bile-Vial Boggart","B","C","287988","6.59","34871","9.52","92800","42.5%","51.7%","16651","53.4%","21723","50.8%","38374","52.0%","53148","51.3%","0.7pp"
"Bitterbloom Bearer","B","M","5513","1.86","2713","1.92","20155","82.0%","54.1%","3562","60.4%","4979","56.1%","8541","57.9%","11591","51.3%","6.6pp"
"Blight Rot","B","C","171237","3.77","40011","4.72","223759","87.3%","54.1%","38119","53.7%","55786","56.7%","93905","55.5%","129894","53.1%","2.4pp"
"Blighted Blackthorn","B","C","298462","6.78","36811","9.89","65277","28.3%","50.1%","10874","47.4%","16562","52.8%","27436","50.7%","37945","49.7%","0.9pp"
"Bloodline Bidding","B","R","19403","3.09","6396","3.38","37192","76.6%","55.8%","6124","53.6%","9709","61.7%","15833","58.6%","21393","53.8%","4.8pp"
"Boggart Mischief","B","U","69485","4.25","15170","5.08","71138","70.4%","54.7%","12510","54.7%","17372","58.8%","29882","57.1%","38768","52.0%","5.2pp"
"Boggart Prankster","B","C","295155","6.95","37566","9.83","104698","44.3%","52.7%","18728","53.7%","24470","51.8%","43198","52.6%","59848","52.5%","0.1pp"
"Bogslither's Embrace","B","C","174661","3.82","42344","4.77","240728","88.4%","54.4%","40676","53.5%","60446","57.9%","101122","56.1%","139692","53.2%","2.9pp"
"Champion of the Weird","B","R","17473","2.95","5299","3.33","31584","70.9%","55.0%","5297","60.2%","7930","59.0%","13227","59.5%","17499","50.7%","8.8pp"
"Creakwood Safewright","B","U","61889","3.69","17385","4.35","96829","82.8%","56.3%","17470","57.3%","22950","57.1%","40420","57.2%","54753","55.3%","1.9pp"
"Darkness Descends","B","U","110246","6.38","12281","9.58","12717","16.5%","48.6%","2135","45.9%","3244","50.8%","5379","48.8%","7344","48.5%","0.3pp"
"Dawnhand Dissident","B","R","13816","2.34","6359","2.52","45003","86.2%","55.6%","8387","59.7%","11019","58.6%","19406","59.0%","25045","52.7%","6.3pp"
"Dawnhand Eulogist","B","C","247486","5.54","48742","7.04","233314","73.0%","57.0%","39489","56.3%","56023","59.0%","95512","57.9%","133024","56.0%","1.9pp"
"Dose of Dawnglow","B","U","104042","5.76","13642","8.33","32633","38.2%","51.4%","5400","47.0%","8128","53.6%","13528","50.9%","19135","51.7%","-0.8pp"
"Dream Seizer","B","C","298586","6.84","36546","9.94","61678","26.7%","50.4%","10459","48.9%","15625","53.0%","26084","51.3%","35588","49.8%","1.6pp"
"Gloom Ripper","B","R","13195","2.36","5886","2.52","45960","83.8%","59.4%","7769","64.6%","11673","67.3%","19442","66.2%","24940","53.2%","13.1pp"
"Gnarlbark Elm","B","U","70829","4.08","14280","5.14","66970","74.0%","52.5%","11706","51.8%","16960","55.5%","28666","54.0%","38434","51.5%","2.5pp"
"Graveshifter","B","U","57644","3.36","16768","4.01","94990","87.5%","53.9%","15964","50.8%","23452","56.2%","39416","54.0%","53386","53.2%","0.8pp"
"Grub, Storied Matriarch","B","R","19823","3.19","5400","3.70","29084","68.7%","54.4%","5072","54.0%","7094","60.5%","12166","57.8%","16033","50.9%","6.9pp"
"Gutsplitter Gang","B","U","94085","5.43","13447","7.44","44332","52.6%","51.8%","7526","51.5%","11085","52.3%","18611","52.0%","25061","51.3%","0.7pp"
"Heirloom Auntie","B","C","291961","6.86","33372","10.00","70630","33.9%","50.2%","12263","47.0%","16904","49.7%","29167","48.5%","40442","51.0%","-2.4pp"
"Iron-Shield Elf","B","U","69798","4.01","18421","4.79","100725","82.2%","56.4%","18243","59.2%","23167","56.6%","41410","57.7%","58145","55.3%","2.4pp"
"Moonglove Extractor","B","C","286743","6.46","35786","9.36","93470","41.1%","53.1%","16589","51.9%","21148","52.1%","37737","52.0%","54813","53.6%","-1.6pp"
"Moonshadow","B","M","6416","2.03","2767","2.16","19175","82.5%","54.3%","3343","60.7%","4787","54.8%","8130","57.2%","11029","52.2%","5.0pp"
"Mornsong Aria","B","R","49614","5.98","6081","9.18","1076","2.8%","49.5%","183","","250","","433","","644","50.9%",""
"Mudbutton Cursetosser","B","U","86278","4.95","15341","6.31","64221","65.3%","54.9%","11592","60.6%","14995","55.2%","26587","57.6%","36242","52.5%","5.0pp"
"Nameless Inversion","B","U","50958","3.06","17283","3.55","101758","88.3%","54.9%","17944","55.5%","24695","57.1%","42639","56.4%","56854","53.3%","3.1pp"
"Nightmare Sower","B","U","89828","5.21","12312","7.23","31039","40.5%","49.7%","5279","48.9%","8207","52.9%","13486","51.3%","17691","48.4%","2.9pp"
"Perfect Intimidation","B","U","116512","6.72","12320","10.25","8041","10.4%","47.7%","1332","44.3%","1926","49.5%","3258","47.4%","4792","48.0%","-0.7pp"
"Requiting Hex","B","U","84758","4.73","13200","6.40","51930","62.3%","52.2%","8949","52.5%","12522","52.8%","21471","52.6%","30484","51.8%","0.8pp"
"Retched Wretch","B","U","96370","5.49","13787","7.56","48651","56.1%","52.8%","8591","52.5%","11718","53.9%","20309","53.3%","27604","52.1%","1.2pp"
"Scarblade Scout","B","C","236475","5.17","47644","6.62","242957","78.3%","56.4%","43854","58.3%","54417","56.7%","98271","57.4%","141465","55.6%","1.9pp"
"Scarblade's Malice","B","C","291245","6.54","35628","9.57","88882","39.1%","53.2%","14857","52.0%","21159","55.6%","36016","54.1%","52911","52.6%","1.5pp"
"Shimmercreep","B","U","93482","5.08","17132","6.84","60394","56.1%","51.8%","9999","49.9%","16063","57.1%","26062","54.4%","33775","49.6%","4.8pp"
"Taster of Wares","B","R","16867","2.79","6409","3.03","42919","81.9%","55.9%","7536","60.6%","10633","60.6%","18169","60.6%","23913","51.8%","8.8pp"
"Twilight Diviner","B","R","19941","3.07","5655","3.60","30631","75.3%","54.4%","5516","55.8%","7382","56.3%","12898","56.1%","17357","52.9%","3.1pp"
"Unbury","B","U","70855","3.96","16887","4.94","88222","81.4%","54.3%","14695","51.6%","22017","57.4%","36712","55.1%","51587","53.7%","1.3pp"
"Ashling, Rekindled","R","R","16370","2.76","6330","3.02","42002","80.4%","55.7%","7650","63.5%","11306","58.5%","18956","60.5%","22242","51.1%","9.4pp"
"Boldwyr Aggressor","R","U","108946","6.32","13835","9.16","22452","26.1%","49.7%","3710","49.4%","5776","52.5%","9486","51.3%","13027","48.7%","2.6pp"
"Boneclub Berserker","R","C","300288","7.39","34582","10.75","60382","27.6%","51.0%","9989","49.2%","14910","51.3%","24899","50.5%","34319","51.0%","-0.5pp"
"Boulder Dash","R","U","69703","3.98","17518","4.85","92496","82.5%","53.6%","16204","53.4%","24426","56.8%","40630","55.4%","51885","52.1%","3.3pp"
"Brambleback Brute","R","C","298005","6.98","37170","10.07","72203","30.7%","51.4%","12631","49.2%","18064","54.2%","30695","52.1%","41640","50.9%","1.2pp"
"Burning Curiosity","R","C","308999","7.28","43121","10.22","83955","30.8%","51.7%","14211","48.2%","21774","53.9%","35985","51.6%","47995","51.7%","-0.1pp"
"Champion of the Path","R","R","19070","3.13","5665","3.59","32663","77.8%","52.6%","5539","52.1%","9111","55.7%","14650","54.4%","17258","50.3%","4.0pp"
"Cinder Strike","R","C","184336","4.09","49654","4.97","279583","87.1%","54.2%","48649","54.1%","74367","56.7%","123016","55.7%","156630","53.0%","2.7pp"
"Collective Inferno","R","R","31831","4.48","4754","6.26","12702","41.5%","49.7%","2092","46.6%","3340","49.9%","5432","48.6%","7308","50.5%","-1.9pp"
"Elder Auntie","R","C","287195","6.68","38127","9.46","105499","44.2%","52.1%","18419","51.3%","25519","52.4%","43938","52.0%","59846","51.9%","0.1pp"
"End-Blaze Epiphany","R","R","15985","2.57","7380","2.75","50497","86.2%","55.8%","8549","58.5%","13355","61.3%","21904","60.2%","28613","52.4%","7.8pp"
"Enraged Flamecaster","R","C","287148","6.63","36525","9.57","97238","42.2%","52.3%","17187","51.9%","25764","53.5%","42951","52.9%","52792","51.3%","1.6pp"
"Explosive Prodigy","R","U","60632","3.58","20393","4.11","117010","85.4%","55.1%","20696","56.0%","31508","59.3%","52204","58.0%","62623","52.4%","5.6pp"
"Feed the Flames","R","C","225073","4.84","43475","6.36","219179","80.0%","53.1%","36525","51.2%","59541","56.4%","96066","54.4%","123196","52.0%","2.4pp"
"Flame-Chain Mauler","R","C","290320","6.61","43114","9.21","141225","51.8%","53.2%","25307","52.6%","36994","53.6%","62301","53.2%","77039","52.9%","0.3pp"
"Flamebraider","R","U","65590","3.97","20098","4.54","111644","81.6%","55.7%","20286","62.7%","30076","56.0%","50362","58.7%","59471","52.9%","5.8pp"
"Flamekin Gildweaver","R","C","268070","5.93","49494","7.76","213608","67.6%","54.7%","36757","55.3%","58526","57.2%","95283","56.5%","114738","52.9%","3.6pp"
"Giantfall","R","U","85838","4.79","14897","6.33","60029","64.0%","52.3%","10058","50.5%","15867","55.2%","25925","53.4%","34152","51.4%","1.9pp"
"Goatnap","R","U","123230","7.45","13526","11.10","4599","5.4%","48.1%","717","43.1%","1108","51.8%","1825","48.4%","2777","48.0%","0.4pp"
"Goliath Daydreamer","R","R","15956","2.66","6180","2.91","38295","81.6%","53.2%","6469","54.0%","10522","55.9%","16991","55.2%","21582","51.5%","3.6pp"
"Gristle Glutton","R","C","282846","6.40","47311","8.58","181523","60.7%","53.4%","32628","54.0%","44250","53.7%","76878","53.8%","102482","52.9%","0.9pp"
"Hexing Squelcher","R","R","21289","3.22","4403","4.07","21630","72.0%","51.2%","3895","50.3%","5354","51.1%","9249","50.8%","12147","51.2%","-0.4pp"
"Impolite Entrance","R","U","121419","7.23","13656","10.69","8178","9.6%","46.2%","1357","43.3%","2029","43.7%","3386","43.5%","4798","48.1%","-4.6pp"
"Kindle the Inner Flame","R","U","108329","6.30","16922","8.53","43792","40.7%","53.8%","7075","51.3%","11966","57.7%","19041","55.3%","23856","51.9%","3.4pp"
"Kulrath Zealot","R","C","247381","5.36","50804","6.90","244476","75.0%","54.7%","42611","53.8%","66922","58.6%","109533","56.7%","130860","52.7%","4.0pp"
"Lasting Tarfire","R","U","110179","6.61","14583","9.31","29396","32.4%","48.9%","5069","44.2%","7343","49.1%","12412","47.1%","17001","50.3%","-3.2pp"
"Lavaleaper","R","R","41010","5.36","5003","8.31","3501","10.9%","48.9%","541","45.5%","922","50.7%","1463","48.7%","2001","48.8%","-0.1pp"
"Meek Attack","R","M","25038","5.49","3173","8.41","163","0.8%","","31","","34","","65","","98","",""
"Reckless Ransacking","R","C","316187","7.83","35525","11.47","23536","10.5%","49.5%","3855","48.9%","5879","50.6%","9734","49.9%","13811","49.3%","0.6pp"
"Scuzzback Scrounger","R","R","20288","3.11","6096","3.59","36384","84.3%","53.6%","6628","57.2%","9210","53.6%","15838","55.1%","20237","52.2%","2.9pp"
"Sear","R","U","48828","2.94","17565","3.39","106268","90.4%","54.3%","18535","55.2%","28564","57.5%","47099","56.6%","59191","52.4%","4.2pp"
"Sizzling Changeling","R","U","76357","4.22","17877","5.25","94827","83.1%","53.6%","16618","53.3%","24824","54.6%","41442","54.1%","51792","52.8%","1.2pp"
"Soul Immolation","R","M","6940","2.23","3714","2.31","28109","87.1%","56.5%","4742","58.6%","7664","66.1%","12406","63.2%","15721","51.2%","12.0pp"
"Soulbright Seeker","R","U","94317","5.35","17478","6.97","70455","63.3%","54.4%","12272","56.5%","18856","54.1%","31128","55.0%","38245","53.6%","1.5pp"
"Sourbread Auntie","R","U","85278","4.95","16477","6.31","70499","67.0%","54.3%","12092","53.3%","17510","56.8%","29602","55.4%","39377","53.0%","2.3pp"
"Spinerock Tyrant","R","M","5278","1.76","2953","1.82","24429","88.0%","55.6%","4130","61.0%","6954","62.3%","11084","61.8%","13521","50.4%","11.4pp"
"Squawkroaster","R","U","97594","5.48","14383","7.63","43926","48.7%","50.9%","7367","50.2%","12023","53.0%","19390","51.9%","24081","49.8%","2.2pp"
"Sting-Slinger","R","U","98646","5.63","15105","7.68","53111","55.9%","52.4%","9101","50.7%","12812","53.1%","21913","52.1%","30358","52.3%","-0.2pp"
"Tweeze","R","C","209824","4.52","43284","5.87","226526","82.7%","53.5%","39164","52.2%","60086","56.2%","99250","54.7%","127314","52.6%","2.1pp"
"Warren Torchmaster","R","U","104106","5.94","14866","8.25","46365","49.9%","52.0%","8350","50.5%","10815","51.7%","19165","51.2%","26626","52.3%","-1.2pp"
"Assert Perfection","G","C","181711","3.89","50475","4.78","295390","89.1%","56.0%","49489","56.1%","72679","59.1%","122168","57.9%","173288","54.7%","3.1pp"
"Aurora Awakener","G","M","5125","1.71","3372","1.72","26500","90.8%","54.7%","4551","56.5%","7092","63.1%","11643","60.5%","14711","50.1%","10.4pp"
"Bloom Tender","G","M","7556","2.20","2885","2.38","17820","81.1%","52.4%","3247","57.3%","4184","52.1%","7431","54.4%","10263","50.9%","3.5pp"
"Blossoming Defense","G","U","86224","4.61","17028","6.05","86741","79.3%","55.0%","14474","53.8%","20458","56.7%","34932","55.5%","51840","54.6%","0.8pp"
"Bristlebane Battler","G","R","10663","1.97","5333","2.09","41846","88.0%","56.2%","7520","63.6%","9957","56.8%","17477","59.7%","23933","53.5%","6.3pp"
"Bristlebane Outrider","G","U","77750","4.36","16260","5.52","76462","72.2%","55.2%","12835","54.8%","18543","56.8%","31378","56.0%","44366","54.4%","1.5pp"
"Celestial Reunion","G","M","15327","3.73","2737","4.83","8888","48.9%","53.3%","1467","51.1%","2162","55.5%","3629","53.7%","5267","53.1%","0.6pp"
"Champions of the Perfect","G","R","10685","2.02","5290","2.13","41945","85.3%","56.7%","7313","61.9%","10817","60.4%","18130","61.0%","22691","52.7%","8.3pp"
