"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wanderbrine Preacher","W","C","223648","5.55","38834","7.43","4449","72.0%","48.4%","824","49.5%","1120","46.3%","1944","47.6%","2497","48.8%","-1.2pp"
"Wanderbrine Trapper","W","U","55928","3.78","16877","4.36","2279","91.5%","51.6%","441","","559","55.1%","1000","56.8%","1278","47.6%","9.2pp"
"Winnowing","W","R","23997","3.97","4452","5.06","628","75.6%","49.4%","90","","162","","252","","376","",""
"Aquitect's Defenses","U","C","266890","7.19","34022","10.44","0","0.0%","","0","","0","","0","","0","",""
"Blossombind","U","C","187951","4.58","40190","5.98","16","2.9%","","2","","6","","8","","8","",""
"Champions of the Shoal","U","R","12425","2.58","5133","2.80","17","","","1","","8","","9","","11","",""
"Disruptor of Currents","U","R","11896","2.31","5800","2.50","0","","","0","","0","","0","","0","",""
"Flitterwing Nuisance","U","R","11654","2.36","5481","2.53","24","","","5","","5","","10","","14","",""
"Glamer Gifter","U","U","60554","3.99","16502","4.81","0","","","0","","0","","0","","0","",""
"Glamermite","U","C","251840","6.56","33898","9.46","1","0.1%","","0","","1","","1","","0","",""
"Glen Elendra Guardian","U","R","12416","2.38","5500","2.57","33","","","6","","3","","9","","24","",""
"Glen Elendra's Answer","U","M","14507","3.89","3827","4.60","4","","","1","","1","","2","","2","",""
"Gravelgill Scoundrel","U","C","240001","6.33","39801","8.48","0","0.0%","","0","","0","","0","","0","",""
"Harmonized Crescendo","U","R","23091","3.85","5068","4.79","2","","","1","","0","","1","","1","",""
"Illusion Spinners","U","U","90477","5.95","11866","8.54","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Mystic","U","C","262931","7.09","36731","10.03","0","0.0%","","0","","0","","0","","0","",""
"Loch Mare","U","M","4486","1.71","2902","1.78","82","","","13","","25","","38","","44","",""
"Lofty Dreams","U","U","79676","5.15","14910","6.75","0","","","0","","0","","0","","0","",""
"Mirrorform","U","M","9873","3.19","3065","3.53","0","","","0","","0","","0","","0","",""
"Noggle the Mind","U","U","68324","4.44","13091","5.76","8","","","0","","1","","1","","7","",""
"Oko, Lorwyn Liege","U","M","4641","1.79","2672","1.82","22","","","5","","5","","10","","12","",""
"Omni-Changeling","U","U","53514","3.61","16863","4.20","10","","","1","","2","","3","","7","",""
"Pestered Wellguard","U","U","59640","4.05","13642","4.99","0","","","0","","0","","0","","0","",""
"Rime Chill","U","U","92505","5.90","14136","8.19","9","","","1","","3","","4","","5","",""
"Rimefire Torque","U","R","41556","5.89","5016","9.05","0","","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","43287","3.08","18435","3.45","28","","","3","","4","","7","","21","",""
"Run Away Together","U","C","266586","7.23","33954","10.46","6","0.4%","","2","","2","","4","","2","",""
"Shinestriker","U","U","57025","3.88","18570","4.42","11","","","0","","2","","2","","9","",""
"Silvergill Mentor","U","U","61530","4.20","16854","4.91","0","","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","250777","6.59","38710","9.10","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","101394","6.81","11712","10.13","4","0.6%","","0","","0","","0","","4","",""
"Stratosoarer","U","C","244473","6.10","36565","8.65","0","0.0%","","0","","0","","0","","0","",""
"Summit Sentinel","U","C","249441","6.48","36308","9.10","5","0.5%","","1","","0","","1","","4","",""
"Sunderflock","U","R","11513","2.45","4993","2.59","9","","","0","","5","","5","","4","",""
"Swat Away","U","U","76415","4.90","15404","6.34","0","","","0","","0","","0","","0","",""
"Sygg, Wanderwine Wisdom","U","R","10592","2.23","5075","2.38","61","","","10","","19","","29","","33","",""
"Tanufel Rimespeaker","U","U","58728","4.02","16455","4.73","3","","","1","","0","","1","","2","",""
"Temporal Cleansing","U","C","242246","6.04","44860","8.14","4","0.4%","","1","","1","","2","","2","",""
"Thirst for Identity","U","U","86802","5.61","12633","7.93","20","","","2","","5","","7","","13","",""
"Unexpected Assistance","U","C","221799","5.47","43853","7.21","14","1.5%","","2","","1","","3","","11","",""
"Unwelcome Sprite","U","U","68927","4.51","16752","5.56","0","","","0","","0","","0","","0","",""
"Wanderwine Distracter","U","C","268212","7.52","32457","10.93","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","75616","4.92","16361","6.16","0","","","0","","0","","0","","0","",""
"Wild Unraveling","U","C","264690","7.17","35281","10.26","0","0.0%","","0","","0","","0","","0","",""
"Auntie's Sentence","B","C","236456","5.90","31195","8.47","4508","73.7%","49.7%","829","49.1%","1127","52.5%","1956","51.1%","2553","48.6%","2.5pp"
"Barbed Bloodletter","B","C","269958","7.37","31823","10.77","1621","33.0%","50.5%","251","","430","","681","56.1%","940","46.4%","9.7pp"
"Bile-Vial Boggart","B","C","249058","6.56","30278","9.45","3964","64.0%","48.7%","700","47.6%","984","50.9%","1684","49.5%","2278","48.1%","1.5pp"
"Bitterbloom Bearer","B","M","4753","1.84","2337","1.90","657","100.0%","48.9%","111","","178","","289","","368","",""
"Blight Rot","B","C","147540","3.75","34744","4.69","7239","98.0%","50.2%","1228","51.2%","1917","55.2%","3145","53.7%","4092","47.6%","6.1pp"
"Blighted Blackthorn","B","C","258189","6.77","31841","9.86","7332","77.6%","50.1%","1233","47.6%","1960","55.4%","3193","52.4%","4152","48.4%","3.9pp"
"Bloodline Bidding","B","R","16843","3.11","5473","3.41","414","58.3%","","72","","114","","186","","229","",""
"Boggart Mischief","B","U","60278","4.26","12997","5.09","1046","62.0%","49.6%","160","","276","","436","","601","47.1%",""
"Boggart Prankster","B","C","255837","6.95","32401","9.83","2272","46.4%","48.6%","424","","578","46.7%","1002","49.9%","1262","47.6%","2.3pp"
"Bogslither's Embrace","B","C","150988","3.81","36621","4.76","7808","97.9%","50.2%","1323","52.8%","2077","55.3%","3400","54.3%","4409","47.0%","7.3pp"
"Champion of the Weird","B","R","15162","2.95","4533","3.33","969","82.9%","48.5%","156","","244","","400","","569","44.3%",""
"Creakwood Safewright","B","U","53560","3.70","14996","4.35","1424","82.5%","49.9%","260","","388","","648","52.2%","774","48.1%","4.1pp"
"Darkness Descends","B","U","95026","6.33","10731","9.49","1530","57.9%","49.9%","267","","428","","695","49.8%","837","50.1%","-0.3pp"
"Dawnhand Dissident","B","R","11999","2.34","5465","2.53","1568","99.8%","52.2%","321","","396","","717","56.3%","854","48.6%","7.8pp"
"Dawnhand Eulogist","B","C","216116","5.59","42248","7.10","1910","48.6%","49.4%","320","","460","","780","51.7%","1122","47.7%","4.0pp"
"Dose of Dawnglow","B","U","90028","5.75","11857","8.29","1641","62.2%","49.5%","259","","450","","709","47.4%","934","51.1%","-3.7pp"
"Dream Seizer","B","C","258075","6.79","31855","9.87","6140","71.1%","50.0%","1015","49.1%","1626","55.0%","2641","52.7%","3502","47.9%","4.9pp"
"Gloom Ripper","B","R","11514","2.37","5060","2.52","891","90.0%","50.6%","156","","239","","395","","493","",""
"Gnarlbark Elm","B","U","60842","4.04","12285","5.08","4217","98.0%","50.2%","741","50.9%","1095","55.3%","1836","53.5%","2384","47.7%","5.8pp"
"Graveshifter","B","U","49914","3.37","14390","4.02","2808","98.4%","50.6%","475","","751","52.6%","1226","50.6%","1550","50.3%","0.2pp"
"Grub, Storied Matriarch","B","R","17123","3.18","4605","3.71","377","61.9%","","63","","84","","147","","229","",""
"Gutsplitter Gang","B","U","81076","5.40","11612","7.39","2467","82.1%","50.8%","463","","647","56.1%","1110","53.1%","1361","48.6%","4.4pp"
"Heirloom Auntie","B","C","252193","6.83","28879","9.92","3121","54.8%","47.1%","570","43.2%","758","48.3%","1328","46.1%","1798","47.8%","-1.7pp"
"Iron-Shield Elf","B","U","60550","4.02","15978","4.81","2440","90.9%","51.7%","431","","593","55.6%","1024","54.5%","1410","49.6%","4.8pp"
"Moonglove Extractor","B","C","247713","6.43","31116","9.30","2277","46.3%","47.9%","426","","591","48.1%","1017","48.6%","1261","47.3%","1.2pp"
"Moonshadow","B","M","5445","2.02","2376","2.15","741","98.8%","49.9%","118","","213","","331","","411","",""
"Mornsong Aria","B","R","42930","5.97","5168","9.22","30","5.3%","","10","","2","","12","","18","",""
"Mudbutton Cursetosser","B","U","74854","4.94","13178","6.30","1661","74.5%","50.3%","291","","397","","688","51.3%","965","49.4%","1.9pp"
"Nameless Inversion","B","U","43974","3.06","14901","3.54","2824","99.1%","48.7%","506","48.8%","735","54.8%","1241","52.4%","1563","45.9%","6.4pp"
"Nightmare Sower","B","U","76977","5.16","10660","7.12","1899","74.0%","50.0%","343","","517","51.6%","860","50.2%","1049","49.6%","0.7pp"
"Perfect Intimidation","B","U","100718","6.69","10757","10.20","635","34.4%","46.8%","97","","170","","267","","369","",""
"Requiting Hex","B","U","72647","4.68","11556","6.31","2289","83.0%","50.8%","378","","632","56.5%","1010","55.1%","1279","47.3%","7.8pp"
"Retched Wretch","B","U","83269","5.47","11917","7.54","2451","82.6%","48.9%","448","","618","52.1%","1066","49.3%","1379","48.5%","0.8pp"
"Scarblade Scout","B","C","205183","5.19","41124","6.64","5277","85.1%","50.9%","920","50.9%","1308","53.5%","2228","52.4%","3047","49.8%","2.6pp"
"Scarblade's Malice","B","C","252105","6.51","31125","9.52","2203","45.3%","49.9%","390","","551","54.3%","941","52.2%","1265","48.3%","3.9pp"
"Shimmercreep","B","U","80807","5.08","14910","6.83","1424","68.6%","46.3%","213","","367","","580","50.5%","850","43.5%","7.0pp"
"Taster of Wares","B","R","14624","2.78","5501","3.03","1336","97.4%","53.2%","217","","366","","583","59.7%","748","48.0%","11.7pp"
"Twilight Diviner","B","R","17173","3.06","4865","3.58","1118","92.9%","50.8%","210","","269","","479","","641","50.1%",""
"Unbury","B","U","61946","3.98","14591","4.99","2069","84.7%","49.2%","341","","575","57.6%","916","53.8%","1155","45.5%","8.4pp"
"Ashling, Rekindled","R","R","14305","2.78","5451","3.04","11","","","2","","5","","7","","4","",""
"Boldwyr Aggressor","R","U","94402","6.31","12016","9.15","0","0.0%","","0","","0","","0","","0","",""
"Boneclub Berserker","R","C","260055","7.38","29889","10.73","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","60305","3.99","15091","4.86","4","","","0","","1","","1","","3","",""
"Brambleback Brute","R","C","258055","6.98","32035","10.07","29","2.0%","","5","","8","","13","","16","",""
"Burning Curiosity","R","C","268055","7.30","37273","10.24","29","1.8%","","4","","10","","14","","15","",""
"Champion of the Path","R","R","16632","3.14","4944","3.60","0","","","0","","0","","0","","0","",""
"Cinder Strike","R","C","159623","4.09","42842","4.97","56","7.9%","","10","","9","","19","","37","",""
"Collective Inferno","R","R","27548","4.47","4103","6.24","0","","","0","","0","","0","","0","",""
"Elder Auntie","R","C","248199","6.65","32976","9.40","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","13912","2.58","6370","2.76","37","","","4","","14","","18","","19","",""
"Enraged Flamecaster","R","C","249481","6.66","31626","9.62","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","53001","3.60","17686","4.13","83","","","15","","20","","35","","48","",""
"Feed the Flames","R","C","195868","4.86","37564","6.39","56","8.0%","","8","","19","","27","","29","",""
"Flame-Chain Mauler","R","C","251855","6.63","37187","9.24","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","57543","4.02","17397","4.61","0","","","0","","0","","0","","0","",""
"Flamekin Gildweaver","R","C","234624","6.01","42333","7.90","18","2.2%","","3","","7","","10","","8","",""
"Giantfall","R","U","74138","4.78","13036","6.30","3","","","0","","2","","2","","1","",""
"Goatnap","R","U","106549","7.44","11752","11.08","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","13725","2.66","5348","2.90","2","","","1","","1","","2","","0","",""
"Gristle Glutton","R","C","247086","6.47","40223","8.72","18","1.3%","","1","","8","","9","","9","",""
"Hexing Squelcher","R","R","18109","3.19","3793","4.01","0","","","0","","0","","0","","0","",""
"Impolite Entrance","R","U","105129","7.21","11822","10.64","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","94685","6.38","14372","8.71","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","217455","5.44","43641","7.04","45","5.6%","","4","","11","","15","","30","",""
"Lasting Tarfire","R","U","95261","6.61","12486","9.31","18","2.2%","","1","","5","","6","","12","",""
"Lavaleaper","R","R","35194","5.35","4325","8.27","0","","","0","","0","","0","","0","",""
"Meek Attack","R","M","21542","5.48","2722","8.42","0","","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","273580","7.82","30760","11.46","3","0.2%","","1","","1","","2","","1","",""
"Scuzzback Scrounger","R","R","17404","3.08","5193","3.55","4","","","1","","0","","1","","3","",""
"Sear","R","U","42173","2.94","15186","3.37","52","","","11","","21","","32","","20","",""
"Sizzling Changeling","R","U","66304","4.23","15489","5.25","13","","","2","","4","","6","","7","",""
"Soul Immolation","R","M","6065","2.24","3204","2.32","18","","","3","","4","","7","","11","",""
"Soulbright Seeker","R","U","82102","5.37","15203","6.99","0","","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","73354","4.93","14137","6.26","11","","","2","","4","","6","","5","",""
"Spinerock Tyrant","R","M","4618","1.75","2588","1.81","6","","","0","","0","","0","","6","",""
"Squawkroaster","R","U","84361","5.46","12585","7.58","9","","","3","","3","","6","","3","",""
"Sting-Slinger","R","U","85220","5.61","13019","7.64","0","0.0%","","0","","0","","0","","0","",""
"Tweeze","R","C","181864","4.52","37309","5.86","17","2.4%","","4","","4","","8","","9","",""
"Warren Torchmaster","R","U","90018","5.90","12823","8.17","3","0.5%","","0","","0","","0","","3","",""
"Assert Perfection","G","C","158294","3.91","43907","4.79","38","5.0%","","4","","17","","21","","17","",""
"Aurora Awakener","G","M","4454","1.71","2924","1.72","123","","","22","","33","","55","","68","",""
"Bloom Tender","G","M","6457","2.18","2480","2.36","14","","","4","","2","","6","","8","",""
"Blossoming Defense","G","U","74618","4.61","14885","6.02","5","","","2","","0","","2","","3","",""
"Bristlebane Battler","G","R","9186","1.96","4629","2.08","10","","","2","","3","","5","","5","",""
"Bristlebane Outrider","G","U","67277","4.37","14119","5.49","11","","","3","","2","","5","","6","",""
"Celestial Reunion","G","M","13277","3.74","2375","4.83","15","","","0","","5","","5","","10","",""
"Champions of the Perfect","G","R","9266","2.04","4577","2.14","78","","","13","","24","","37","","44","",""
"Chomping Changeling","G","U","77323","4.82","10787","6.82","4","","","1","","1","","2","","1","",""
"Crossroads Watcher","G","C","235117","5.87","35866","8.16","7","0.7%","","0","","3","","3","","4","",""
"Dawn's Light Archer","G","C","241358","5.99","35908","8.46","0","0.0%","","0","","0","","0","","0","",""
"Dundoolin Weaver","G","U","53314","3.49","15742","4.17","55","","","12","","17","","29","","25","",""
"Formidable Speaker","G","R","9438","2.00","4687","2.12","70","","","12","","20","","32","","38","",""
"Gilt-Leaf's Embrace","G","C","260768","6.75","34328","9.68","1","0.1%","","0","","1","","1","","0","",""
"Great Forest Druid","G","C","194797","4.79","34245","6.44","77","9.4%","","8","","24","","32","","45","",""
"Luminollusk","G","U","89554","5.59","12799","7.96","17","","","2","","8","","10","","7","",""
"Lys Alana Dignitary","G","U","61074","4.07","15704","4.87","1","","","1","","0","","1","","0","",""
"Lys Alana Informant","G","C","201306","4.90","41638","6.40","4","0.6%","","2","","1","","3","","1","",""
"Midnight Tilling","G","C","254398","6.67","41692","9.01","4","0.3%","","0","","0","","0","","4","",""
"Mistmeadow Council","G","C","208712","5.15","40582","6.78","62","5.3%","","5","","19","","24","","37","",""
"Moon-Vigil Adherents","G","U","44503","3.18","15188","3.59","0","","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","56599","4.02","16912","4.51","20","","","4","","4","","8","","12","",""
"Mutable Explorer","G","R","12971","2.54","4713","2.78","7","","","1","","2","","3","","4","",""
"Pitiless Fists","G","U","55112","3.63","16726","4.24","32","","","3","","12","","15","","17","",""
"Prismabasher","G","U","58812","3.89","15340","4.68","10","","","1","","1","","2","","8","",""
"Prismatic Undercurrents","G","U","95564","6.27","11880","9.16","32","","","5","","10","","15","","17","",""
"Pummeler for Hire","G","U","64733","4.15","14517","5.20","46","","","10","","12","","22","","25","",""
"Safewright Cavalry","G","C","214132","5.31","39153","7.10","11","1.3%","","1","","3","","4","","7","",""
"Sapling Nursery","G","R","13665","2.68","4686","2.90","2","","","0","","1","","1","","1","",""
"Selfless Safewright","G","R","11502","2.26","4988","2.46","17","","","2","","6","","8","","9","",""
"Shimmerwilds Growth","G","U","81020","5.22","12726","7.06","10","","","2","","2","","4","","6","",""
"Spry and Mighty","G","R","16874","2.99","5330","3.36","82","","","11","","32","","43","","40","",""
"Surly Farrier","G","C","243721","6.12","34744","8.63","4","0.4%","","1","","2","","3","","1","",""
"Tend the Sprigs","G","C","258448","6.80","28975","10.12","17","1.5%","","1","","7","","8","","9","",""
"Thoughtweft Charge","G","U","82901","5.12","12936","7.09","13","","","2","","2","","4","","9","",""
"Trystan, Callous Cultivator","G","R","12883","2.54","5169","2.81","8","","","1","","3","","4","","4","",""
"Unforgiving Aim","G","C","264775","7.01","29512","10.49","7","0.6%","","2","","0","","2","","5","",""
"Vinebred Brawler","G","U","70864","4.61","13964","5.92","1","","","0","","0","","0","","1","",""
"Virulent Emissary","G","U","50521","3.37","15256","3.97","14","","","1","","4","","5","","9","",""
"Wildvine Pummeler","G","C","237649","5.80","32323","8.43","100","12.3%","","17","","30","","47","","55","",""
"Abigale, Eloquent First-Year","WB","R","7805","1.67","4948","1.72","1420","99.3%","50.1%","269","","354","","623","53.8%","797","47.3%","6.5pp"
"Ashling's Command","UR","R","11734","2.40","6037","2.48","0","","","0","","0","","0","","0","",""
"Boggart Cursecrafter","BR","U","62813","4.42","13517","5.31","37","6.6%","","4","","12","","16","","20","",""
"Bre of Clan Stoutarm","WR","R","13250","2.66","4845","2.88","332","65.4%","","53","","101","","154","","180","",""
"Brigid's Command","WG","R","14708","2.84","4857","3.21","59","","","15","","12","","27","","32","",""
"Catharsis","WR","M","5750","2.05","2357","2.16","133","","","21","","34","","55","","78","",""
"Chaos Spewer","BR","C","249446","6.53","30045","9.51","3398","63.9%","50.0%","566","45.9%","933","54.1%","1499","51.0%","1890","49.2%","1.9pp"
"Chitinous Graspling","UG","C","246803","5.82","33654","8.61","30","4.4%","","6","","10","","16","","15","",""
"Deceit","UB","M","4570","1.73","2761","1.77","239","","","40","","59","","99","","140","",""
"Deepchannel Duelist","WU","U","50764","3.72","15799","4.15","18","","","2","","7","","9","","9","",""
"Deepway Navigator","WU","R","18512","3.36","5250","3.91","3","","","0","","1","","1","","2","",""
"Doran, Besieged by Time","WBG","R","18213","3.28","4960","3.71","840","82.0%","49.0%","139","","239","","378","","464","",""
"Dream Harvest","UB","R","27776","4.09","4612","5.46","440","76.8%","","71","","100","","171","","269","",""
"Eclipsed Boggart","BR","U","68439","4.60","14686","5.60","373","41.5%","","74","","82","","156","","208","",""
"Eclipsed Elf","BG","U","47338","3.35","16111","3.78","281","43.0%","","58","","65","","123","","156","",""
"Eclipsed Flamekin","UR","U","58436","3.97","18041","4.58","2","","","0","","1","","1","","1","",""
"Eclipsed Kithkin","WG","U","50980","3.52","15453","4.08","1054","75.0%","54.2%","188","","240","","428","","613","51.2%",""
"Eclipsed Merrow","WU","U","56414","3.90","17190","4.44","266","34.7%","","51","","65","","116","","143","",""
"Emptiness","WB","M","4312","1.64","2516","1.68","1447","100.0%","49.9%","268","","379","","647","57.3%","804","44.0%","13.3pp"
"Feisty Spikeling","WR","C","234687","5.49","34173","7.91","2302","65.7%","47.5%","410","","557","48.7%","967","46.8%","1317","47.9%","-1.1pp"
"Figure of Fable","WG","R","7100","1.57","4980","1.60","645","100.0%","51.3%","133","","154","","287","","355","",""
"Flaring Cinder","UR","C","239925","6.16","40520","8.35","0","0.0%","","0","","0","","0","","0","",""
"Gangly Stompling","RG","C","233477","5.40","37463","7.76","2","0.3%","","0","","0","","0","","2","",""
"Glister Bairn","UG","U","79329","5.02","12503","7.02","0","","","0","","0","","0","","0","",""
"Grub's Command","BR","R","16635","3.14","5339","3.54","152","","","17","","40","","57","","95","",""
"High Perfect Morcant","BG","R","10770","2.28","4467","2.48","75","","","12","","20","","32","","43","",""
"Hovel Hurler","WR","U","61322","3.91","12684","5.00","1935","90.8%","47.8%","323","","479","","802","50.1%","1138","46.1%","4.0pp"
"Kirol, Attentive First-Year","WR","R","16942","2.95","5674","3.33","593","86.3%","51.4%","97","","164","","261","","332","",""
"Lluwen, Imperfect Naturalist","BG","R","11649","2.31","5074","2.50","519","90.3%","49.7%","92","","147","","239","","279","",""
"Maralen, Fae Ascendant","UBG","R","12216","2.47","4918","2.64","9","","","2","","5","","7","","3","",""
"Merrow Skyswimmer","WU","C","189533","4.62","44595","5.88","2715","74.6%","49.1%","458","","715","54.8%","1173","50.7%","1541","47.8%","3.0pp"
"Mischievous Sneakling","UB","C","215188","4.86","39383","6.81","3845","87.1%","49.7%","699","45.4%","933","51.1%","1632","48.7%","2185","50.3%","-1.6pp"
"Morcant's Loyalist","BG","U","42033","3.16","14956","3.53","99","","","14","","24","","38","","60","",""
"Noggle Robber","RG","U","61916","3.91","16968","4.79","4","","","2","","0","","2","","2","",""
"Prideful Feastling","WB","C","210305","4.75","33855","6.81","5780","89.8%","49.9%","1059","48.7%","1440","53.2%","2499","51.3%","3274","48.7%","2.6pp"
"Raiding Schemes","RG","R","43948","6.05","5577","9.14","0","","","0","","0","","0","","0","",""
"Reaping Willow","WB","U","48727","3.28","13877","3.91","6646","99.8%","51.9%","1174","54.9%","1880","61.0%","3054","58.6%","3617","46.1%","12.6pp"
"Sanar, Innovative First-Year","UR","R","9784","2.02","6059","2.09","15","","","0","","5","","5","","10","",""
"Shadow Urchin","BR","R","15722","2.84","4853","3.21","917","98.5%","50.4%","164","","244","","408","","514","47.3%",""
"Stoic Grove-Guide","BG","C","231046","5.65","33435","8.04","1182","40.4%","50.1%","174","","310","","484","","701","49.2%",""
"Sygg's Command","WU","R","16682","3.06","5319","3.52","28","","","5","","7","","12","","16","",""
