"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Kinsbaile Aspirant","W","U","20414","4.44","4630","5.17","0","0.0%","","0","","0","","0","","0","",""
"Kinscaer Sentry","W","R","3221","2.10","1410","2.24","14","","","1","","4","","5","","9","",""
"Kithkeeper","W","U","26290","5.42","4657","7.24","1500","51.1%","56.7%","250","","427","","677","59.5%","776","52.8%","6.7pp"
"Liminal Hold","W","C","47890","3.83","12204","4.75","772","29.4%","54.8%","128","","243","","371","","403","",""
"Meanders Guide","W","U","20764","4.49","4171","5.67","12","1.5%","","2","","5","","7","","5","",""
"Moonlit Lamenter","W","U","17062","3.73","4552","4.38","116","11.7%","","13","","40","","53","","64","",""
"Morningtide's Light","W","M","3352","3.30","766","3.81","42","","","5","","12","","17","","25","",""
"Personify","W","U","23244","4.75","4213","6.23","39","4.8%","","6","","12","","18","","21","",""
"Protective Response","W","U","15318","3.38","4511","3.91","29","5.2%","","5","","6","","11","","18","",""
"Pyrrhic Strike","W","U","15808","3.42","5012","3.90","192","22.2%","","27","","55","","82","","110","",""
"Reluctant Dounguard","W","C","73865","6.05","9281","8.77","0","0.0%","","0","","0","","0","","0","",""
"Rhys, the Evermore","W","R","3523","2.27","1406","2.46","42","","","4","","9","","13","","29","",""
"Riverguard's Reflexes","W","C","83660","7.16","9875","10.48","0","0.0%","","0","","0","","0","","0","",""
"Shore Lurker","W","C","77512","6.42","10036","9.14","0","0.0%","","0","","0","","0","","0","",""
"Slumbering Walker","W","R","3082","2.02","1535","2.14","35","","","8","","12","","20","","15","",""
"Spiral into Solitude","W","C","52778","4.15","11662","5.29","120","7.0%","","14","","37","","51","","69","",""
"Sun-Dappled Celebrant","W","C","72872","5.82","10272","8.17","8","0.4%","","0","","3","","3","","5","",""
"Thoughtweft Imbuer","W","U","19869","4.45","4726","5.18","1","0.1%","","0","","0","","0","","1","",""
"Timid Shieldbearer","W","C","71382","5.73","11706","7.74","0","0.0%","","0","","0","","0","","0","",""
"Tributary Vaulter","W","C","77590","6.52","11006","9.02","0","0.0%","","0","","0","","0","","0","",""
"Wanderbrine Preacher","W","C","70960","5.60","12505","7.47","6","0.3%","","2","","0","","2","","4","",""
"Wanderbrine Trapper","W","U","18496","3.91","5436","4.51","2","0.2%","","0","","1","","1","","1","",""
"Winnowing","W","R","6724","3.67","1418","4.53","32","","","7","","9","","16","","16","",""
"Aquitect's Defenses","U","C","82635","7.05","10565","10.25","3814","26.4%","52.4%","656","49.7%","1055","54.9%","1711","52.9%","2107","51.9%","1.0pp"
"Blossombind","U","C","58894","4.64","12921","5.95","20688","91.1%","55.4%","3629","53.8%","5755","57.5%","9384","56.0%","11318","54.8%","1.3pp"
"Champions of the Shoal","U","R","4012","2.66","1618","2.90","844","51.3%","55.3%","156","","263","","419","","426","",""
"Disruptor of Currents","U","R","3791","2.33","1839","2.51","3429","97.7%","57.3%","610","62.5%","964","65.6%","1574","64.4%","1855","51.4%","12.9pp"
"Flitterwing Nuisance","U","R","3602","2.35","1650","2.49","3319","97.8%","55.0%","588","60.7%","927","58.3%","1515","59.2%","1814","51.4%","7.8pp"
"Glamer Gifter","U","U","18577","3.94","5104","4.73","7725","91.4%","55.7%","1445","55.2%","2096","58.2%","3541","56.9%","4187","54.6%","2.3pp"
"Glamermite","U","C","77133","6.33","10788","9.00","5186","36.4%","52.8%","922","49.7%","1401","55.9%","2323","53.4%","2869","52.3%","1.1pp"
"Glen Elendra Guardian","U","R","3746","2.32","1680","2.50","3369","98.2%","56.5%","598","54.8%","927","60.4%","1525","58.2%","1854","55.1%","3.1pp"
"Glen Elendra's Answer","U","M","4501","3.89","1031","4.71","1382","78.5%","57.2%","216","","396","","612","60.9%","771","54.2%","6.7pp"
"Gravelgill Scoundrel","U","C","77774","6.59","12039","8.96","1782","19.2%","53.2%","298","","488","","786","55.2%","993","51.9%","3.4pp"
"Harmonized Crescendo","U","R","6735","3.73","1601","4.53","2181","80.6%","53.0%","370","","611","56.0%","981","52.9%","1204","53.0%","-0.1pp"
"Illusion Spinners","U","U","26991","5.72","3825","7.94","1781","38.0%","54.5%","294","","491","","785","53.5%","1002","55.4%","-1.9pp"
"Kulrath Mystic","U","C","83350","7.21","11470","10.19","14941","58.5%","54.8%","2626","55.0%","4038","57.1%","6664","56.2%","8059","53.2%","3.0pp"
"Loch Mare","U","M","1374","1.69","861","1.77","1993","99.7%","57.9%","331","","576","63.0%","907","62.0%","1097","54.4%","7.5pp"
"Lofty Dreams","U","U","24985","5.18","4872","6.71","4833","65.7%","53.7%","761","48.8%","1365","59.4%","2126","55.6%","2709","52.3%","3.3pp"
"Mirrorform","U","M","3109","3.28","944","3.52","1109","80.8%","53.7%","197","","327","","524","53.4%","590","53.9%","-0.5pp"
"Noggle the Mind","U","U","21862","4.57","3893","5.95","5715","83.1%","56.2%","1011","55.7%","1594","59.2%","2605","57.8%","3117","54.9%","2.9pp"
"Oko, Lorwyn Liege","U","M","1394","1.72","840","1.73","1068","82.0%","56.8%","183","","327","","510","57.5%","565","55.9%","1.5pp"
"Omni-Changeling","U","U","18560","3.93","5294","4.63","9217","93.2%","56.1%","1513","52.7%","2635","59.7%","4148","57.2%","4844","54.7%","2.5pp"
"Pestered Wellguard","U","U","18444","4.02","4467","4.86","2349","56.7%","52.9%","384","","694","57.5%","1078","57.3%","1271","49.2%","8.2pp"
"Rime Chill","U","U","28191","5.72","4700","7.63","3999","52.8%","54.4%","624","48.6%","1130","57.4%","1754","54.3%","2254","54.4%","-0.2pp"
"Rimefire Torque","U","R","12523","5.62","1468","8.53","263","15.2%","","49","","69","","118","","145","",""
"Rimekin Recluse","U","U","14359","3.20","5926","3.58","13826","99.7%","57.9%","2465","59.8%","3922","62.9%","6387","61.7%","7064","53.9%","7.8pp"
"Run Away Together","U","C","82443","7.12","10788","10.23","4859","32.7%","53.2%","810","48.5%","1401","56.1%","2211","53.3%","2652","53.1%","0.2pp"
"Shinestriker","U","U","19822","4.25","5827","4.90","11640","92.6%","57.4%","1860","56.5%","3329","63.3%","5189","60.9%","6147","53.7%","7.2pp"
"Silvergill Mentor","U","U","19987","4.32","5268","5.09","1408","38.1%","55.3%","233","","381","","614","58.1%","787","52.9%","5.3pp"
"Silvergill Peddler","U","C","79239","6.64","11825","9.19","2088","20.4%","54.9%","400","","568","56.9%","968","55.5%","1122","54.5%","1.0pp"
"Spell Snare","U","U","31076","6.64","3716","9.78","1044","24.1%","48.9%","196","","297","","493","","551","47.9%",""
"Stratosoarer","U","C","78015","6.22","11208","8.83","16194","71.4%","55.6%","2836","53.9%","4618","59.3%","7454","57.3%","8458","53.7%","3.6pp"
"Summit Sentinel","U","C","77330","6.38","11940","8.85","23825","84.0%","55.9%","4378","55.5%","6489","55.9%","10867","55.8%","12553","55.6%","0.2pp"
"Sunderflock","U","R","4006","2.62","1579","2.77","7273","99.8%","59.4%","1220","63.3%","2090","67.5%","3310","65.9%","3736","52.8%","13.2pp"
"Swat Away","U","U","21812","4.57","5244","5.66","9049","88.9%","56.1%","1589","53.4%","2520","59.4%","4109","57.1%","4949","55.4%","1.7pp"
"Sygg, Wanderwine Wisdom","U","R","3384","2.25","1577","2.40","2002","92.9%","55.9%","362","","565","58.1%","927","59.7%","1078","53.0%","6.7pp"
"Tanufel Rimespeaker","U","U","20146","4.37","5091","5.28","13988","96.0%","56.3%","2426","57.7%","3977","58.5%","6403","58.2%","7306","54.2%","4.0pp"
"Temporal Cleansing","U","C","74933","5.94","14166","7.91","17677","76.9%","56.4%","2936","54.9%","5109","58.6%","8045","57.3%","9644","55.7%","1.6pp"
"Thirst for Identity","U","U","26267","5.43","4123","7.44","3881","61.7%","55.6%","695","52.2%","1053","55.9%","1748","54.5%","2134","56.6%","-2.1pp"
"Unexpected Assistance","U","C","70903","5.61","13523","7.39","17998","80.2%","55.9%","2938","53.4%","5114","59.0%","8052","56.9%","9958","55.0%","1.9pp"
"Unwelcome Sprite","U","U","21189","4.45","5426","5.40","8236","88.4%","56.3%","1470","61.0%","2287","56.8%","3757","58.5%","4486","54.5%","3.9pp"
"Wanderwine Distracter","U","C","83885","7.41","10309","10.73","621","6.5%","49.4%","109","","157","","266","","362","",""
"Wanderwine Farewell","U","U","23363","4.91","5185","6.08","2029","42.9%","52.6%","334","","563","55.1%","897","52.4%","1130","52.6%","-0.2pp"
"Wild Unraveling","U","C","81221","6.97","11019","9.91","6215","36.7%","53.6%","1071","52.1%","1728","56.5%","2799","54.8%","3422","52.5%","2.3pp"
"Auntie's Sentence","B","C","72365","5.70","9832","8.09","7","0.4%","","0","","1","","1","","6","",""
"Barbed Bloodletter","B","C","83391","7.16","9765","10.50","8","0.2%","","0","","3","","3","","5","",""
"Bile-Vial Boggart","B","C","76287","6.24","9718","8.90","0","0.0%","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","1357","1.71","736","1.76","22","","","5","","8","","13","","9","",""
"Blight Rot","B","C","45272","3.71","11283","4.53","249","11.6%","","47","","57","","104","","145","",""
"Blighted Blackthorn","B","C","80027","6.64","10132","9.62","16","0.6%","","3","","3","","6","","10","",""
"Bloodline Bidding","B","R","5426","3.21","1556","3.54","50","9.3%","","9","","16","","25","","25","",""
"Boggart Mischief","B","U","18479","4.20","3871","4.96","0","0.0%","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","79625","6.77","10147","9.56","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","47175","3.80","11661","4.70","205","12.8%","","40","","52","","92","","113","",""
"Champion of the Weird","B","R","4549","2.85","1346","3.25","8","1.6%","","3","","1","","4","","4","",""
"Creakwood Safewright","B","U","17287","3.82","4750","4.47","0","0.0%","","0","","0","","0","","0","",""
"Darkness Descends","B","U","28037","5.95","3287","8.73","4","0.4%","","3","","0","","3","","1","",""
"Dawnhand Dissident","B","R","3813","2.40","1675","2.56","49","","","8","","16","","24","","25","",""
"Dawnhand Eulogist","B","C","72640","6.00","13029","7.72","0","0.0%","","0","","0","","0","","0","",""
"Dose of Dawnglow","B","U","27479","5.62","3836","8.01","22","2.4%","","3","","9","","12","","10","",""
"Dream Seizer","B","C","78448","6.47","10079","9.26","24","0.8%","","7","","7","","14","","10","",""
"Gloom Ripper","B","R","3891","2.47","1604","2.62","0","","","0","","0","","0","","0","",""
"Gnarlbark Elm","B","U","17889","3.84","4008","4.71","33","4.7%","","1","","15","","16","","17","",""
"Graveshifter","B","U","16141","3.45","4605","4.11","338","33.7%","","58","","89","","147","","187","",""
"Grub, Storied Matriarch","B","R","4986","3.02","1354","3.52","16","2.8%","","3","","6","","9","","7","",""
"Gutsplitter Gang","B","U","24207","5.19","3646","6.89","2","0.2%","","0","","0","","0","","2","",""
"Heirloom Auntie","B","C","76782","6.52","9102","9.37","0","0.0%","","0","","0","","0","","0","",""
"Iron-Shield Elf","B","U","19774","4.14","5198","4.92","1","0.1%","","0","","1","","1","","0","",""
"Moonglove Extractor","B","C","75387","6.20","9909","8.86","0","0.0%","","0","","0","","0","","0","",""
"Moonshadow","B","M","1581","1.92","715","2.02","56","","","6","","21","","27","","29","",""
"Mornsong Aria","B","R","13140","5.73","1553","9.01","0","0.0%","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","22587","4.78","3979","6.10","0","0.0%","","0","","0","","0","","0","",""
"Nameless Inversion","B","U","13729","3.07","4722","3.55","157","15.4%","","23","","40","","63","","90","",""
"Nightmare Sower","B","U","22036","4.72","3369","6.24","53","5.3%","","9","","18","","27","","26","",""
"Perfect Intimidation","B","U","30790","6.39","3363","9.70","2","0.2%","","1","","1","","2","","0","",""
"Requiting Hex","B","U","21453","4.45","3998","5.74","5","0.6%","","1","","2","","3","","2","",""
"Retched Wretch","B","U","25035","5.24","3886","7.01","0","0.0%","","0","","0","","0","","0","",""
"Scarblade Scout","B","C","66753","5.40","12671","6.92","0","0.0%","","0","","0","","0","","0","",""
"Scarblade's Malice","B","C","77505","6.34","9737","9.20","0","0.0%","","0","","0","","0","","0","",""
"Shimmercreep","B","U","25622","5.20","4736","6.91","1587","52.5%","58.5%","283","","468","","751","61.5%","802","55.7%","5.8pp"
"Taster of Wares","B","R","4457","2.73","1628","2.97","42","","","8","","14","","22","","18","",""
"Twilight Diviner","B","R","5090","2.95","1525","3.42","2","","","1","","1","","2","","0","",""
"Unbury","B","U","20565","4.19","4626","5.30","89","9.0%","","7","","26","","33","","56","",""
"Ashling, Rekindled","R","R","4903","2.93","1681","3.26","6890","99.8%","57.3%","1261","65.3%","1911","60.7%","3172","62.5%","3586","52.0%","10.5pp"
"Boldwyr Aggressor","R","U","29454","6.16","3844","8.74","1331","29.2%","52.7%","222","","409","","631","53.2%","704","52.3%","1.0pp"
"Boneclub Berserker","R","C","80649","7.25","9475","10.50","148","2.1%","","19","","48","","67","","81","",""
"Boulder Dash","R","U","19380","4.09","4679","4.95","9423","94.2%","55.9%","1697","54.5%","2629","59.1%","4326","57.3%","5100","54.7%","2.6pp"
"Brambleback Brute","R","C","80229","6.88","10115","9.81","3743","28.4%","52.6%","659","48.9%","1019","55.9%","1678","53.2%","2079","52.2%","0.9pp"
"Burning Curiosity","R","C","84049","7.37","11164","10.42","4861","28.2%","54.0%","870","54.7%","1301","55.8%","2171","55.4%","2694","52.9%","2.5pp"
"Champion of the Path","R","R","5432","3.22","1510","3.71","5884","98.7%","54.7%","982","56.8%","1680","57.7%","2662","57.4%","3069","51.6%","5.7pp"
"Cinder Strike","R","C","51449","4.25","13388","5.08","27261","97.4%","56.2%","4835","57.4%","7644","57.8%","12479","57.7%","14793","55.0%","2.7pp"
"Collective Inferno","R","R","8040","4.22","1256","5.56","1445","64.8%","49.6%","217","","417","","634","49.7%","815","49.4%","0.2pp"
"Elder Auntie","R","C","75756","6.38","10688","8.85","2753","26.3%","53.1%","467","","767","55.3%","1234","54.3%","1520","52.2%","2.1pp"
"End-Blaze Epiphany","R","R","4461","2.64","1988","2.83","4901","99.1%","58.0%","790","60.4%","1380","66.1%","2170","64.0%","2731","53.2%","10.8pp"
"Enraged Flamecaster","R","C","78779","6.77","9688","9.74","17073","67.2%","53.3%","3013","53.0%","4428","54.5%","7441","53.9%","9327","52.3%","1.7pp"
"Explosive Prodigy","R","U","18035","3.87","5525","4.48","14199","97.1%","57.5%","2538","58.6%","3938","61.0%","6476","60.0%","7353","54.9%","5.2pp"
"Feed the Flames","R","C","63079","4.99","11501","6.59","23488","92.6%","55.5%","3927","53.3%","6675","58.6%","10602","56.7%","12893","54.5%","2.2pp"
"Flame-Chain Mauler","R","C","79502","6.73","11658","9.38","22028","77.0%","54.8%","3978","54.3%","5892","55.7%","9870","55.2%","11819","54.0%","1.1pp"
"Flamebraider","R","U","20511","4.42","5407","5.17","19186","98.9%","57.5%","3569","64.9%","5220","57.6%","8789","60.6%","10032","54.6%","5.9pp"
"Flamekin Gildweaver","R","C","77808","6.43","12178","8.72","25421","82.5%","56.6%","4420","56.8%","7265","59.4%","11685","58.4%","13232","54.6%","3.8pp"
"Giantfall","R","U","23019","4.75","4226","6.19","6198","75.9%","54.2%","1033","52.6%","1756","56.0%","2789","54.7%","3415","53.7%","1.0pp"
"Goatnap","R","U","32750","7.28","3644","10.82","160","4.5%","","27","","37","","64","","96","",""
"Goliath Daydreamer","R","R","4272","2.67","1626","2.79","3933","94.8%","55.6%","684","58.5%","1103","57.1%","1787","57.6%","2188","54.1%","3.6pp"
"Gristle Glutton","R","C","78906","6.67","12050","9.06","5366","38.2%","54.4%","967","54.2%","1436","54.5%","2403","54.3%","2964","54.4%","-0.0pp"
"Hexing Squelcher","R","R","4798","2.89","1146","3.51","1632","89.8%","54.5%","273","","445","","718","57.0%","915","52.6%","4.4pp"
"Impolite Entrance","R","U","32637","6.98","3767","10.24","753","15.8%","50.7%","100","","192","","292","","462","",""
"Kindle the Inner Flame","R","U","31208","6.79","3914","9.76","4173","47.4%","54.8%","663","51.9%","1127","58.7%","1790","56.1%","2275","52.9%","3.2pp"
"Kulrath Zealot","R","C","73809","5.94","12742","7.97","27801","88.1%","56.8%","4858","55.2%","7975","61.0%","12833","58.8%","14349","54.4%","4.4pp"
"Lasting Tarfire","R","U","29540","6.52","3737","9.17","78","3.0%","","13","","20","","33","","45","",""
"Lavaleaper","R","R","9993","5.09","1265","7.64","721","36.8%","47.0%","113","","209","","322","","385","",""
"Meek Attack","R","M","6132","5.28","752","8.01","2","0.3%","","0","","1","","1","","1","",""
"Reckless Ransacking","R","C","85104","7.67","9575","11.26","1799","13.6%","49.1%","288","","480","","768","50.4%","1033","48.2%","2.2pp"
"Scuzzback Scrounger","R","R","5047","2.93","1521","3.26","2473","92.7%","56.4%","428","","743","55.5%","1171","58.0%","1308","55.3%","2.7pp"
"Sear","R","U","13413","2.98","4715","3.42","10544","99.8%","56.7%","1845","57.9%","2968","59.3%","4813","58.8%","5732","55.0%","3.8pp"
"Sizzling Changeling","R","U","21249","4.36","4945","5.34","9914","94.0%","56.1%","1726","54.9%","2739","57.5%","4465","56.5%","5267","55.6%","0.9pp"
"Soul Immolation","R","M","2052","2.35","985","2.49","2585","98.4%","58.7%","456","","770","68.7%","1226","64.8%","1362","53.1%","11.8pp"
"Soulbright Seeker","R","U","26667","5.56","4627","7.25","12414","86.6%","55.5%","2219","57.6%","3432","55.0%","5651","56.0%","6559","54.9%","1.1pp"
"Sourbread Auntie","R","U","21429","4.72","4417","5.82","2166","54.1%","56.0%","382","","618","60.7%","1000","58.5%","1168","54.0%","4.5pp"
"Spinerock Tyrant","R","M","1404","1.74","790","1.81","2487","100.0%","58.1%","393","","706","67.6%","1099","65.5%","1401","52.3%","13.2pp"
"Squawkroaster","R","U","26211","5.44","4027","7.41","5844","66.2%","53.2%","958","49.6%","1647","54.1%","2605","52.4%","3159","53.3%","-0.9pp"
"Sting-Slinger","R","U","25824","5.47","4089","7.28","1305","35.0%","53.0%","199","","350","","549","53.2%","757","52.7%","0.5pp"
"Tweeze","R","C","57920","4.60","11509","5.96","22662","93.3%","56.1%","3909","54.1%","6386","58.4%","10295","56.8%","12366","55.5%","1.3pp"
"Warren Torchmaster","R","U","27226","5.67","4199","7.66","1187","32.0%","54.0%","232","","280","","512","52.7%","672","54.8%","-2.0pp"
"Assert Perfection","G","C","53168","4.13","13934","5.09","95","5.4%","","16","","31","","47","","48","",""
"Aurora Awakener","G","M","1426","1.76","922","1.78","572","84.0%","54.5%","112","","147","","259","","316","",""
"Bloom Tender","G","M","1839","2.08","755","2.23","14","","","2","","1","","3","","11","",""
"Blossoming Defense","G","U","23339","4.65","4940","5.96","13","2.1%","","4","","2","","6","","7","",""
"Bristlebane Battler","G","R","2877","1.95","1476","2.06","30","","","7","","7","","14","","16","",""
"Bristlebane Outrider","G","U","21484","4.47","4547","5.61","3","0.4%","","0","","2","","2","","1","",""
"Celestial Reunion","G","M","3814","3.63","671","4.66","47","","","6","","13","","19","","28","",""
"Champions of the Perfect","G","R","3056","2.07","1445","2.17","20","","","3","","7","","10","","10","",""
"Chomping Changeling","G","U","23355","4.69","3554","6.44","19","2.5%","","2","","7","","9","","10","",""
"Crossroads Watcher","G","C","74766","5.94","11338","8.23","1","0.1%","","0","","0","","0","","1","",""
"Dawn's Light Archer","G","C","77407","6.21","11228","8.76","3","0.1%","","1","","0","","1","","2","",""
"Dundoolin Weaver","G","U","18040","3.70","5072","4.42","27","4.3%","","3","","7","","10","","17","",""
"Formidable Speaker","G","R","3066","2.03","1541","2.15","47","","","5","","19","","24","","23","",""
"Gilt-Leaf's Embrace","G","C","83021","6.93","10392","10.06","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","59411","4.73","11115","6.23","107","4.2%","","20","","29","","49","","58","",""
"Luminollusk","G","U","27928","5.54","4192","7.68","439","22.0%","","74","","144","","218","","218","",""
"Lys Alana Dignitary","G","U","20117","4.24","4873","5.10","0","0.0%","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","66048","5.15","13343","6.74","9","0.7%","","2","","0","","2","","7","",""
"Midnight Tilling","G","C","81370","6.93","13093","9.35","0","0.0%","","0","","0","","0","","0","",""
"Mistmeadow Council","G","C","67999","5.39","12929","7.00","23","1.3%","","4","","9","","13","","10","",""
"Moon-Vigil Adherents","G","U","16038","3.52","4634","3.99","1","","","0","","0","","0","","1","",""
"Morcant's Eyes","G","U","21031","4.58","5322","5.27","0","0.0%","","0","","0","","0","","0","",""
"Mutable Explorer","G","R","3508","2.32","1455","2.46","82","14.9%","","14","","30","","44","","36","",""
"Pitiless Fists","G","U","18909","3.89","5171","4.62","80","10.3%","","13","","30","","43","","37","",""
"Prismabasher","G","U","20003","4.12","4929","4.99","663","34.8%","54.8%","107","","189","","296","","345","",""
"Prismatic Undercurrents","G","U","29326","6.13","3826","8.80","118","5.6%","","23","","27","","50","","68","",""
"Pummeler for Hire","G","U","19731","4.15","4843","5.02","271","22.1%","","52","","71","","123","","148","",""
"Safewright Cavalry","G","C","70648","5.66","12447","7.59","22","1.2%","","2","","7","","9","","13","",""
"Sapling Nursery","G","R","4348","2.75","1449","2.95","3","","","0","","1","","1","","2","",""
"Selfless Safewright","G","R","3568","2.27","1598","2.45","24","","","5","","6","","11","","14","",""
"Shimmerwilds Growth","G","U","24245","4.99","4204","6.50","48","3.6%","","12","","10","","22","","26","",""
"Spry and Mighty","G","R","5066","2.90","1828","3.19","236","39.4%","","46","","66","","112","","124","",""
"Surly Farrier","G","C","76361","6.18","11096","8.59","0","0.0%","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","79319","6.63","9297","9.78","38","1.2%","","4","","13","","17","","21","",""
"Thoughtweft Charge","G","U","25713","5.07","4272","6.82","0","0.0%","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","4079","2.51","1608","2.77","12","","","3","","3","","6","","6","",""
"Unforgiving Aim","G","C","82212","6.93","9392","10.33","9","0.3%","","0","","1","","1","","8","",""
"Vinebred Brawler","G","U","23311","4.81","4467","6.20","0","0.0%","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","16286","3.47","4691","4.10","3","0.4%","","1","","0","","1","","2","",""
"Wildvine Pummeler","G","C","75137","5.88","10545","8.42","523","13.2%","50.3%","84","","144","","228","","297","",""
"Abigale, Eloquent First-Year","WB","R","2480","1.67","1562","1.73","26","","","9","","4","","13","","13","",""
"Ashling's Command","UR","R","4173","2.61","1825","2.77","7963","100.0%","61.1%","1405","66.3%","2286","69.6%","3691","68.4%","4025","53.4%","14.9pp"
"Boggart Cursecrafter","BR","U","19535","4.38","4237","5.23","0","0.0%","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","4088","2.69","1506","2.93","1194","74.6%","53.7%","193","","366","","559","55.6%","643","51.6%","4.0pp"
"Brigid's Command","WG","R","4693","2.84","1574","3.22","13","","","3","","1","","4","","9","",""
"Catharsis","WR","M","1602","1.95","702","2.02","771","83.8%","51.6%","141","","240","","381","","360","",""
"Chaos Spewer","BR","C","76360","6.30","9434","9.10","1006","17.5%","53.1%","166","","279","","445","","563","54.4%",""
"Chitinous Graspling","UG","C","77521","5.89","10858","8.67","4868","45.6%","54.0%","839","49.6%","1359","56.4%","2198","53.8%","2601","53.6%","0.2pp"
"Deceit","UB","M","1441","1.67","887","1.68","1391","96.8%","56.1%","211","","400","","611","59.6%","746","53.1%","6.5pp"
"Deepchannel Duelist","WU","U","16851","3.91","4975","4.40","45","3.0%","","8","","13","","21","","24","",""
"Deepway Navigator","WU","R","5628","3.36","1677","3.81","14","2.4%","","3","","4","","7","","7","",""
"Doran, Besieged by Time","WBG","R","5836","3.38","1454","3.81","0","","","0","","0","","0","","0","",""
"Dream Harvest","UB","R","7968","3.83","1575","4.87","1033","66.0%","53.6%","170","","306","","476","","557","54.9%",""
"Eclipsed Boggart","BR","U","21802","4.64","4526","5.71","154","8.7%","","27","","43","","70","","82","",""
"Eclipsed Elf","BG","U","16554","3.63","5167","4.12","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Flamekin","UR","U","20772","4.36","5557","5.18","19727","99.5%","58.5%","3610","60.8%","5358","62.4%","8968","61.8%","10272","55.2%","6.5pp"
"Eclipsed Kithkin","WG","U","16680","3.66","5057","4.24","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Merrow","WU","U","19114","4.11","5435","4.70","426","20.5%","","70","","114","","184","","240","",""
"Emptiness","WB","M","1255","1.56","785","1.56","80","","","12","","24","","36","","42","",""
"Feisty Spikeling","WR","C","72698","5.37","11227","7.62","5925","60.1%","53.5%","1050","53.7%","1684","52.9%","2734","53.2%","3107","53.5%","-0.3pp"
"Figure of Fable","WG","R","2392","1.66","1584","1.70","30","","","4","","11","","15","","16","",""
"Flaring Cinder","UR","C","77276","6.43","12287","8.79","26743","81.1%","55.7%","4792","55.2%","7260","57.9%","12052","56.8%","14230","54.5%","2.3pp"
"Gangly Stompling","RG","C","74893","5.60","11479","8.10","5657","55.2%","55.3%","925","55.8%","1540","57.5%","2465","56.9%","3099","53.9%","3.0pp"
"Glister Bairn","UG","U","25255","5.14","4169","6.96","1601","44.1%","52.5%","240","","443","","683","51.8%","919","52.8%","-0.9pp"
"Grub's Command","BR","R","5173","3.13","1582","3.57","287","30.7%","","59","","84","","143","","145","",""
"High Perfect Morcant","BG","R","3463","2.37","1396","2.56","0","","","0","","0","","0","","0","",""
