"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wanderbrine Trapper","W","U","24136","3.88","7043","4.48","7","0.5%","","3","","2","","5","","2","",""
"Winnowing","W","R","9101","3.75","1875","4.62","45","7.9%","","9","","15","","24","","21","",""
"Aquitect's Defenses","U","C","109493","7.08","13912","10.30","4915","25.4%","51.5%","849","48.4%","1364","54.0%","2213","51.9%","2707","51.1%","0.8pp"
"Blossombind","U","C","77846","4.62","16914","5.96","28090","91.6%","55.1%","4884","53.8%","7848","57.1%","12732","55.8%","15379","54.6%","1.3pp"
"Champions of the Shoal","U","R","5265","2.63","2144","2.87","1114","51.0%","53.6%","202","","340","","542","57.4%","576","49.5%","7.9pp"
"Disruptor of Currents","U","R","4950","2.32","2438","2.52","4647","97.9%","57.5%","807","61.5%","1341","65.4%","2148","63.9%","2496","52.1%","11.8pp"
"Flitterwing Nuisance","U","R","4777","2.36","2192","2.53","4503","97.4%","55.1%","797","60.2%","1255","59.0%","2052","59.5%","2460","51.4%","8.1pp"
"Glamer Gifter","U","U","24731","3.96","6730","4.76","10348","91.3%","55.5%","1905","55.2%","2844","57.4%","4749","56.5%","5606","54.7%","1.8pp"
"Glamermite","U","C","102385","6.38","14159","9.09","6464","34.3%","52.6%","1149","51.3%","1757","55.4%","2906","53.8%","3564","51.7%","2.1pp"
"Glen Elendra Guardian","U","R","4960","2.34","2241","2.53","4384","98.1%","56.4%","764","56.3%","1225","59.6%","1989","58.3%","2411","54.8%","3.5pp"
"Glen Elendra's Answer","U","M","5984","3.89","1410","4.70","1905","78.9%","56.9%","305","","555","61.6%","860","60.9%","1047","53.5%","7.4pp"
"Gravelgill Scoundrel","U","C","102418","6.57","16029","8.92","2504","19.5%","51.7%","428","","703","53.5%","1131","53.0%","1368","50.8%","2.2pp"
"Harmonized Crescendo","U","R","8933","3.76","2067","4.57","2696","77.9%","52.4%","450","","755","55.2%","1205","52.4%","1495","52.4%","0.1pp"
"Illusion Spinners","U","U","35867","5.75","4958","8.06","2233","35.8%","53.3%","382","","612","56.4%","994","53.5%","1245","53.3%","0.2pp"
"Kulrath Mystic","U","C","110029","7.19","15053","10.16","20510","59.6%","54.4%","3638","53.7%","5568","56.6%","9206","55.4%","11007","53.2%","2.2pp"
"Loch Mare","U","M","1821","1.71","1148","1.79","2880","99.8%","58.2%","503","60.2%","842","63.9%","1345","62.5%","1549","54.4%","8.2pp"
"Lofty Dreams","U","U","32864","5.16","6351","6.70","6521","66.5%","53.8%","1043","49.3%","1814","60.2%","2857","56.2%","3668","52.0%","4.2pp"
"Mirrorform","U","M","4024","3.26","1244","3.55","1680","82.6%","53.1%","291","","508","57.1%","799","52.3%","887","53.8%","-1.5pp"
"Noggle the Mind","U","U","28850","4.53","5233","5.91","7933","83.0%","55.5%","1402","54.2%","2235","58.7%","3637","57.0%","4304","54.3%","2.7pp"
"Oko, Lorwyn Liege","U","M","1882","1.72","1140","1.73","1480","83.3%","55.5%","253","","435","","688","57.4%","800","53.8%","3.7pp"
"Omni-Changeling","U","U","24031","3.87","7014","4.56","12681","93.5%","56.3%","2063","53.3%","3626","59.5%","5689","57.3%","6676","54.8%","2.4pp"
"Pestered Wellguard","U","U","24460","4.01","5842","4.89","2973","54.9%","53.3%","474","","887","56.8%","1361","56.6%","1611","50.4%","6.2pp"
"Rime Chill","U","U","37379","5.74","6139","7.75","5138","51.8%","54.2%","816","49.8%","1449","57.2%","2265","54.5%","2883","54.0%","0.6pp"
"Rimefire Torque","U","R","16707","5.70","1967","8.66","308","12.9%","","57","","84","","141","","167","",""
"Rimekin Recluse","U","U","18724","3.18","7750","3.56","18772","99.8%","57.9%","3339","60.0%","5276","62.7%","8615","61.7%","9656","54.0%","7.6pp"
"Run Away Together","U","C","109254","7.13","14122","10.28","6583","32.2%","53.4%","1100","48.2%","1917","56.2%","3017","53.3%","3573","53.4%","-0.1pp"
"Shinestriker","U","U","25649","4.16","7694","4.79","16374","93.3%","57.2%","2671","56.9%","4657","62.1%","7328","60.2%","8616","53.8%","6.4pp"
"Silvergill Mentor","U","U","26181","4.29","6851","5.06","1768","37.6%","55.8%","294","","484","","778","58.0%","984","54.0%","4.0pp"
"Silvergill Peddler","U","C","104937","6.63","15742","9.17","2833","19.9%","53.7%","540","51.9%","765","56.3%","1305","54.5%","1530","53.0%","1.5pp"
"Spell Snare","U","U","41307","6.68","4951","9.85","1384","23.7%","48.8%","254","","387","","641","49.6%","743","48.0%","1.6pp"
"Stratosoarer","U","C","102530","6.20","14778","8.80","22430","71.9%","55.4%","3950","53.3%","6327","59.4%","10277","57.1%","11737","53.4%","3.7pp"
"Summit Sentinel","U","C","102400","6.39","15614","8.89","31619","83.0%","55.4%","5815","55.1%","8652","55.6%","14467","55.4%","16643","55.0%","0.4pp"
"Sunderflock","U","R","5199","2.59","2088","2.72","9760","99.8%","59.9%","1640","64.0%","2843","68.3%","4483","66.7%","4958","52.6%","14.2pp"
"Swat Away","U","U","29324","4.60","6845","5.78","11952","88.5%","55.4%","2067","53.6%","3353","57.9%","5420","56.3%","6547","54.7%","1.5pp"
"Sygg, Wanderwine Wisdom","U","R","4399","2.25","2093","2.41","2812","92.7%","55.7%","491","","799","57.3%","1290","58.8%","1528","53.3%","5.5pp"
"Tanufel Rimespeaker","U","U","26008","4.32","6698","5.19","18998","96.5%","56.1%","3314","57.9%","5401","57.9%","8715","57.9%","9908","54.0%","3.9pp"
"Temporal Cleansing","U","C","98980","5.95","18523","7.98","23712","77.1%","56.1%","3935","54.9%","6843","58.5%","10778","57.2%","12952","55.3%","2.0pp"
"Thirst for Identity","U","U","34806","5.45","5388","7.53","5098","59.6%","55.0%","911","51.3%","1391","56.3%","2302","54.3%","2797","55.6%","-1.3pp"
"Unexpected Assistance","U","C","93171","5.59","17809","7.36","24193","80.2%","55.3%","3969","53.2%","6903","58.6%","10872","56.6%","13338","54.3%","2.4pp"
"Unwelcome Sprite","U","U","28003","4.45","7059","5.41","11008","87.4%","56.3%","1944","59.7%","3060","56.8%","5004","57.9%","6015","54.9%","3.0pp"
"Wanderwine Distracter","U","C","110441","7.43","13452","10.77","812","6.2%","50.7%","143","","217","","360","","460","",""
"Wanderwine Farewell","U","U","30810","4.91","6823","6.09","2558","40.9%","52.5%","424","","708","54.7%","1132","53.2%","1424","51.8%","1.4pp"
"Wild Unraveling","U","C","108083","7.02","14683","9.99","8239","35.6%","53.6%","1406","51.8%","2324","57.0%","3730","55.0%","4517","52.4%","2.6pp"
"Auntie's Sentence","B","C","96021","5.72","13205","8.12","15","0.6%","","1","","6","","7","","8","",""
"Barbed Bloodletter","B","C","110561","7.21","13034","10.57","9","0.2%","","0","","3","","3","","6","",""
"Bile-Vial Boggart","B","C","101262","6.30","12761","9.01","0","0.0%","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","1807","1.72","973","1.76","35","","","5","","14","","19","","17","",""
"Blight Rot","B","C","59631","3.70","14855","4.53","350","12.2%","","69","","86","","155","","195","",""
"Blighted Blackthorn","B","C","105873","6.65","13339","9.66","27","0.7%","","3","","9","","12","","15","",""
"Bloodline Bidding","B","R","7164","3.17","2126","3.50","81","11.4%","","16","","27","","43","","38","",""
"Boggart Mischief","B","U","24488","4.18","5167","4.98","0","0.0%","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","105184","6.79","13345","9.60","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","62351","3.80","15411","4.70","252","11.3%","","48","","68","","116","","136","",""
"Champion of the Weird","B","R","6119","2.88","1808","3.29","8","1.1%","","3","","1","","4","","4","",""
"Creakwood Safewright","B","U","22846","3.80","6369","4.42","0","0.0%","","0","","0","","0","","0","",""
"Darkness Descends","B","U","37626","6.03","4379","8.85","4","0.3%","","3","","0","","3","","1","",""
"Dawnhand Dissident","B","R","4982","2.38","2223","2.53","79","11.6%","","14","","26","","40","","39","",""
"Dawnhand Eulogist","B","C","94558","5.92","17511","7.58","0","0.0%","","0","","0","","0","","0","",""
"Dose of Dawnglow","B","U","36311","5.63","5023","8.02","32","2.6%","","4","","10","","14","","18","",""
"Dream Seizer","B","C","104169","6.52","13290","9.38","31","0.8%","","7","","11","","18","","13","",""
"Gloom Ripper","B","R","5028","2.45","2158","2.58","0","","","0","","0","","0","","0","",""
"Gnarlbark Elm","B","U","23780","3.86","5303","4.72","38","4.1%","","2","","17","","19","","19","",""
"Graveshifter","B","U","21229","3.43","6069","4.10","472","33.9%","","84","","128","","212","","252","",""
"Grub, Storied Matriarch","B","R","6687","3.03","1807","3.55","42","5.2%","","11","","13","","24","","18","",""
"Gutsplitter Gang","B","U","32086","5.21","4836","6.94","11","0.9%","","0","","3","","3","","8","",""
"Heirloom Auntie","B","C","102111","6.57","11985","9.48","6","0.2%","","1","","1","","2","","4","",""
"Iron-Shield Elf","B","U","25905","4.11","6920","4.86","1","0.1%","","0","","1","","1","","0","",""
"Moonglove Extractor","B","C","100363","6.23","13129","8.91","0","0.0%","","0","","0","","0","","0","",""
"Moonshadow","B","M","2117","1.93","971","2.03","79","","","7","","29","","36","","42","",""
"Mornsong Aria","B","R","17474","5.80","2063","9.05","0","0.0%","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","30119","4.80","5318","6.10","7","0.5%","","1","","3","","4","","3","",""
"Nameless Inversion","B","U","18057","3.05","6294","3.52","224","17.1%","","35","","59","","94","","125","",""
"Nightmare Sower","B","U","29561","4.78","4453","6.38","89","6.2%","","14","","29","","43","","47","",""
"Perfect Intimidation","B","U","40610","6.44","4457","9.79","2","0.1%","","1","","1","","2","","0","",""
"Requiting Hex","B","U","28544","4.49","5196","5.82","5","0.5%","","1","","2","","3","","2","",""
"Retched Wretch","B","U","33284","5.26","5082","7.11","0","0.0%","","0","","0","","0","","0","",""
"Scarblade Scout","B","C","87455","5.37","16989","6.89","4","0.2%","","0","","3","","3","","1","",""
"Scarblade's Malice","B","C","102885","6.37","12948","9.26","0","0.0%","","0","","0","","0","","0","",""
"Shimmercreep","B","U","33837","5.17","6232","6.87","2398","55.9%","57.8%","395","","709","62.1%","1104","59.7%","1241","55.8%","3.8pp"
"Taster of Wares","B","R","5961","2.71","2209","2.95","78","11.1%","","13","","22","","35","","41","",""
"Twilight Diviner","B","R","6742","2.99","2033","3.48","2","0.4%","","1","","1","","2","","0","",""
"Unbury","B","U","26729","4.14","6039","5.21","132","10.6%","","16","","41","","57","","75","",""
"Ashling, Rekindled","R","R","6412","2.90","2249","3.22","9456","99.8%","57.3%","1739","65.2%","2581","59.8%","4320","62.0%","4937","52.5%","9.5pp"
"Boldwyr Aggressor","R","U","38900","6.16","5025","8.80","1672","27.6%","52.3%","272","","495","","767","53.1%","911","51.7%","1.4pp"
"Boneclub Berserker","R","C","107033","7.28","12501","10.55","164","1.7%","","22","","52","","74","","90","",""
"Boulder Dash","R","U","25576","4.06","6225","4.94","12761","94.2%","55.6%","2314","54.6%","3583","58.5%","5897","57.0%","6869","54.4%","2.6pp"
"Brambleback Brute","R","C","106001","6.90","13336","9.86","4968","27.7%","53.1%","875","50.3%","1369","56.5%","2244","54.1%","2739","52.3%","1.7pp"
"Burning Curiosity","R","C","111077","7.37","14870","10.39","6894","28.7%","53.3%","1220","52.2%","1870","55.5%","3090","54.2%","3811","52.6%","1.5pp"
"Champion of the Path","R","R","7162","3.22","2027","3.68","8234","98.7%","55.1%","1400","55.1%","2363","58.6%","3763","57.3%","4259","52.2%","5.1pp"
"Cinder Strike","R","C","67459","4.21","17479","5.06","36784","97.5%","56.1%","6523","57.2%","10339","57.9%","16862","57.6%","19936","54.8%","2.8pp"
"Collective Inferno","R","R","10755","4.28","1640","5.71","1883","61.7%","49.1%","293","","536","50.2%","829","48.9%","1062","49.2%","-0.3pp"
"Elder Auntie","R","C","100517","6.43","13958","8.96","3400","24.2%","53.4%","580","53.6%","935","56.1%","1515","55.2%","1886","52.0%","3.2pp"
"End-Blaze Epiphany","R","R","5852","2.62","2637","2.81","6741","99.3%","57.7%","1100","60.5%","1895","65.5%","2995","63.7%","3746","53.0%","10.7pp"
"Enraged Flamecaster","R","C","103750","6.75","12861","9.69","23413","67.4%","53.6%","4127","53.3%","6233","54.7%","10360","54.2%","12639","52.6%","1.6pp"
"Explosive Prodigy","R","U","23371","3.80","7335","4.38","19359","97.4%","57.2%","3424","58.4%","5389","60.6%","8813","59.7%","10028","54.5%","5.2pp"
"Feed the Flames","R","C","82934","4.96","15264","6.55","31849","92.5%","55.2%","5298","53.1%","9004","58.9%","14302","56.7%","17560","54.0%","2.7pp"
"Flame-Chain Mauler","R","C","105232","6.71","15534","9.33","30425","77.0%","54.6%","5524","53.7%","8148","55.7%","13672","54.9%","16266","54.1%","0.8pp"
"Flamebraider","R","U","26388","4.34","7142","5.04","26177","99.1%","57.8%","4863","65.2%","7119","58.0%","11982","60.9%","13690","54.8%","6.1pp"
"Flamekin Gildweaver","R","C","102149","6.38","16398","8.60","36111","84.4%","56.4%","6258","56.9%","10263","59.3%","16521","58.4%","18908","54.3%","4.1pp"
"Giantfall","R","U","30481","4.76","5523","6.20","8467","76.6%","54.3%","1416","52.9%","2377","56.8%","3793","55.3%","4680","53.4%","1.9pp"
"Goatnap","R","U","43700","7.31","4822","10.85","253","5.0%","","44","","56","","100","","153","",""
"Goliath Daydreamer","R","R","5598","2.68","2145","2.83","5342","94.8%","55.6%","938","59.0%","1503","56.8%","2441","57.6%","2953","53.9%","3.7pp"
"Gristle Glutton","R","C","103948","6.65","15840","9.04","7527","39.2%","53.8%","1365","54.1%","2001","52.9%","3366","53.4%","4158","54.2%","-0.8pp"
"Hexing Squelcher","R","R","6542","2.95","1522","3.59","2126","88.4%","54.0%","357","","582","54.5%","939","55.5%","1189","52.9%","2.6pp"
"Impolite Entrance","R","U","43247","7.02","4972","10.30","950","14.8%","50.4%","136","","249","","385","","567","49.9%",""
"Kindle the Inner Flame","R","U","41279","6.76","5294","9.65","6168","50.2%","54.7%","998","52.3%","1665","57.8%","2663","55.7%","3345","52.8%","3.0pp"
"Kulrath Zealot","R","C","96454","5.85","17074","7.81","39181","89.5%","56.6%","6805","55.2%","11215","60.6%","18020","58.5%","20298","54.3%","4.2pp"
"Lasting Tarfire","R","U","39095","6.54","4995","9.23","88","2.5%","","14","","26","","40","","48","",""
"Lavaleaper","R","R","13606","5.14","1677","7.77","863","35.2%","46.0%","134","","252","","386","","461","",""
"Meek Attack","R","M","8367","5.34","1043","8.13","4","0.4%","","2","","1","","3","","1","",""
"Reckless Ransacking","R","C","112431","7.70","12657","11.29","2451","13.5%","49.2%","387","","665","53.2%","1052","51.0%","1403","48.0%","2.9pp"
"Scuzzback Scrounger","R","R","6719","2.97","2037","3.37","3358","92.7%","56.2%","592","62.5%","980","54.2%","1572","57.3%","1792","55.5%","1.8pp"
"Sear","R","U","17620","2.95","6248","3.38","14427","99.9%","56.4%","2557","57.5%","4045","59.2%","6602","58.6%","7828","54.6%","3.9pp"
"Sizzling Changeling","R","U","27971","4.34","6588","5.35","13662","93.8%","55.4%","2379","54.1%","3737","56.7%","6116","55.7%","7290","54.9%","0.8pp"
"Soul Immolation","R","M","2640","2.34","1273","2.48","3600","98.7%","59.3%","646","59.6%","1063","69.0%","1709","65.4%","1893","53.7%","11.7pp"
"Soulbright Seeker","R","U","35026","5.53","6140","7.24","16945","87.7%","55.5%","2995","57.8%","4672","54.6%","7667","55.8%","8978","55.0%","0.9pp"
"Sourbread Auntie","R","U","28627","4.76","5822","5.89","2537","48.1%","56.3%","456","","723","60.4%","1179","57.9%","1361","54.9%","3.0pp"
"Spinerock Tyrant","R","M","1852","1.73","1035","1.80","3294","100.0%","57.8%","533","60.4%","964","66.5%","1497","64.3%","1823","52.5%","11.8pp"
"Squawkroaster","R","U","34553","5.41","5296","7.36","7901","65.7%","53.4%","1282","49.7%","2226","54.3%","3508","52.6%","4273","53.3%","-0.7pp"
"Sting-Slinger","R","U","34188","5.48","5316","7.34","1629","33.4%","52.1%","242","","427","","669","52.6%","961","51.6%","1.0pp"
"Tweeze","R","C","76155","4.58","15283","5.94","30677","93.3%","55.6%","5310","54.4%","8664","58.3%","13974","56.8%","16704","54.7%","2.2pp"
"Warren Torchmaster","R","U","36104","5.70","5446","7.71","1483","30.9%","53.7%","284","","354","","638","51.7%","842","55.0%","-3.3pp"
"Assert Perfection","G","C","69277","4.09","18561","5.03","178","7.4%","","38","","59","","97","","81","",""
"Aurora Awakener","G","M","1882","1.75","1231","1.78","846","86.5%","55.8%","160","","231","","391","","459","",""
"Bloom Tender","G","M","2473","2.09","1002","2.24","32","","","9","","7","","16","","16","",""
"Blossoming Defense","G","U","30685","4.64","6416","5.95","17","2.0%","","5","","3","","8","","9","",""
"Bristlebane Battler","G","R","3751","1.95","1893","2.08","45","8.7%","","13","","13","","26","","19","",""
"Bristlebane Outrider","G","U","28314","4.45","6030","5.55","9","0.9%","","2","","5","","7","","2","",""
"Celestial Reunion","G","M","5236","3.67","938","4.72","56","11.2%","","6","","16","","22","","34","",""
"Champions of the Perfect","G","R","3967","2.06","1906","2.16","41","","","7","","14","","21","","20","",""
"Chomping Changeling","G","U","31099","4.69","4661","6.47","35","3.4%","","7","","10","","17","","18","",""
"Crossroads Watcher","G","C","98386","5.93","14996","8.23","1","0.0%","","0","","0","","0","","1","",""
"Dawn's Light Archer","G","C","102079","6.18","15070","8.72","3","0.1%","","1","","0","","1","","2","",""
"Dundoolin Weaver","G","U","23373","3.65","6658","4.37","31","3.7%","","3","","7","","10","","21","",""
"Formidable Speaker","G","R","4017","2.01","2034","2.12","89","13.8%","","9","","30","","39","","50","",""
"Gilt-Leaf's Embrace","G","C","109630","6.91","13923","9.99","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","78666","4.73","14684","6.26","161","4.6%","","30","","47","","77","","84","",""
"Luminollusk","G","U","36759","5.53","5563","7.69","683","23.9%","53.6%","110","","227","","337","","337","",""
"Lys Alana Dignitary","G","U","26348","4.18","6579","4.99","0","0.0%","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","86840","5.11","17824","6.67","9","0.5%","","2","","0","","2","","7","",""
"Midnight Tilling","G","C","107093","6.88","17549","9.27","0","0.0%","","0","","0","","0","","0","",""
"Mistmeadow Council","G","C","89249","5.35","17045","6.99","43","1.7%","","6","","12","","18","","25","",""
"Moon-Vigil Adherents","G","U","20592","3.45","6290","3.90","6","0.9%","","2","","0","","2","","4","",""
"Morcant's Eyes","G","U","27008","4.48","7185","5.09","0","0.0%","","0","","0","","0","","0","",""
"Mutable Explorer","G","R","4774","2.37","1951","2.51","136","17.5%","","24","","46","","70","","63","",""
"Pitiless Fists","G","U","24293","3.83","6907","4.51","145","13.2%","","20","","55","","75","","70","",""
"Prismabasher","G","U","25994","4.08","6465","4.92","929","37.1%","56.2%","147","","268","","415","","487","",""
"Prismatic Undercurrents","G","U","38676","6.15","4996","8.88","149","5.3%","","27","","39","","66","","83","",""
"Pummeler for Hire","G","U","25957","4.11","6300","5.02","335","20.7%","","59","","89","","148","","187","",""
"Safewright Cavalry","G","C","92371","5.59","16592","7.49","29","1.1%","","5","","7","","12","","17","",""
"Sapling Nursery","G","R","5730","2.72","1971","2.91","3","0.5%","","0","","1","","1","","2","",""
"Selfless Safewright","G","R","4699","2.26","2095","2.43","29","4.8%","","6","","8","","14","","16","",""
"Shimmerwilds Growth","G","U","32211","5.01","5521","6.57","68","3.8%","","18","","17","","35","","33","",""
"Spry and Mighty","G","R","6808","2.91","2411","3.21","311","39.7%","","57","","80","","137","","174","",""
"Surly Farrier","G","C","101057","6.18","14646","8.62","0","0.0%","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","105104","6.65","12186","9.84","69","1.6%","","10","","21","","31","","38","",""
"Thoughtweft Charge","G","U","34071","5.07","5568","6.87","0","0.0%","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","5349","2.52","2167","2.78","12","","","3","","3","","6","","6","",""
"Unforgiving Aim","G","C","108980","6.95","12386","10.36","13","0.4%","","0","","4","","4","","9","",""
"Vinebred Brawler","G","U","30480","4.78","5912","6.16","0","0.0%","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","21422","3.43","6316","4.06","4","0.5%","","1","","0","","1","","3","",""
"Wildvine Pummeler","G","C","98913","5.87","13865","8.43","834","14.9%","50.8%","143","","235","","378","","460","",""
"Abigale, Eloquent First-Year","WB","R","3265","1.66","2061","1.72","37","","","11","","6","","17","","20","",""
"Ashling's Command","UR","R","5422","2.60","2460","2.77","10492","100.0%","60.7%","1822","65.7%","3008","69.7%","4830","68.2%","5311","52.8%","15.4pp"
"Boggart Cursecrafter","BR","U","25736","4.40","5560","5.26","7","0.4%","","0","","1","","1","","6","",""
"Bre of Clan Stoutarm","WR","R","5389","2.67","1960","2.91","1570","73.7%","54.1%","259","","466","","725","56.6%","856","51.9%","4.7pp"
"Brigid's Command","WG","R","6157","2.83","2047","3.23","14","2.5%","","3","","2","","5","","9","",""
"Catharsis","WR","M","2128","1.97","938","2.05","1070","85.0%","52.7%","180","","320","","500","54.8%","520","49.8%","5.0pp"
"Chaos Spewer","BR","C","101292","6.34","12448","9.16","1267","16.1%","52.0%","212","","342","","554","51.3%","715","52.7%","-1.5pp"
"Chitinous Graspling","UG","C","102647","5.89","14230","8.68","6561","45.9%","53.7%","1134","51.6%","1850","54.9%","2984","53.7%","3488","53.3%","0.3pp"
"Deceit","UB","M","1886","1.69","1154","1.71","1887","97.0%","56.9%","298","","550","63.5%","848","60.3%","990","53.8%","6.4pp"
"Deepchannel Duelist","WU","U","22035","3.87","6566","4.35","50","2.4%","","9","","14","","23","","27","",""
"Deepway Navigator","WU","R","7471","3.37","2163","3.88","14","1.8%","","3","","4","","7","","7","",""
"Doran, Besieged by Time","WBG","R","7735","3.35","1968","3.77","12","","","4","","4","","8","","4","",""
"Dream Harvest","UB","R","10582","3.83","2058","4.87","1365","65.9%","52.5%","228","","400","","628","50.8%","737","54.0%","-3.2pp"
"Eclipsed Boggart","BR","U","28645","4.62","5924","5.66","204","8.4%","","37","","53","","90","","112","",""
"Eclipsed Elf","BG","U","21422","3.57","6914","4.05","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Flamekin","UR","U","26709","4.29","7391","5.05","26751","99.5%","58.3%","4896","61.0%","7318","62.4%","12214","61.8%","13870","54.7%","7.2pp"
"Eclipsed Kithkin","WG","U","21852","3.61","6598","4.19","1","0.1%","","1","","0","","1","","0","",""
"Eclipsed Merrow","WU","U","24685","4.07","7112","4.65","507","17.5%","54.2%","82","","144","","226","","280","",""
"Emptiness","WB","M","1670","1.57","1022","1.58","104","","","15","","34","","49","","52","",""
"Feisty Spikeling","WR","C","95804","5.39","14631","7.67","7932","59.2%","52.7%","1423","52.0%","2217","52.6%","3640","52.4%","4179","52.7%","-0.3pp"
"Figure of Fable","WG","R","3084","1.63","2071","1.67","44","","","5","","17","","22","","23","",""
"Flaring Cinder","UR","C","101920","6.38","16383","8.71","37365","81.8%","55.7%","6735","54.9%","10171","57.7%","16906","56.6%","19806","54.6%","2.0pp"
