"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wanderbrine Preacher","W","C","70960","5.60","12505","7.47","0","0.0%","","0","","0","","0","","0","",""
"Wanderbrine Trapper","W","U","18496","3.91","5436","4.51","0","0.0%","","0","","0","","0","","0","",""
"Winnowing","W","R","6724","3.67","1418","4.53","3","","","0","","0","","0","","3","",""
"Aquitect's Defenses","U","C","82635","7.05","10565","10.25","0","0.0%","","0","","0","","0","","0","",""
"Blossombind","U","C","58894","4.64","12921","5.95","17","1.2%","","3","","4","","7","","10","",""
"Champions of the Shoal","U","R","4012","2.66","1618","2.90","6","","","0","","2","","2","","4","",""
"Disruptor of Currents","U","R","3791","2.33","1839","2.51","0","","","0","","0","","0","","0","",""
"Flitterwing Nuisance","U","R","3602","2.35","1650","2.49","23","","","4","","6","","10","","13","",""
"Glamer Gifter","U","U","18577","3.94","5104","4.73","6","0.8%","","1","","3","","4","","2","",""
"Glamermite","U","C","77133","6.33","10788","9.00","0","0.0%","","0","","0","","0","","0","",""
"Glen Elendra Guardian","U","R","3746","2.32","1680","2.50","27","","","8","","6","","14","","13","",""
"Glen Elendra's Answer","U","M","4501","3.89","1031","4.71","0","","","0","","0","","0","","0","",""
"Gravelgill Scoundrel","U","C","77774","6.59","12039","8.96","0","0.0%","","0","","0","","0","","0","",""
"Harmonized Crescendo","U","R","6735","3.73","1601","4.53","4","","","1","","2","","3","","1","",""
"Illusion Spinners","U","U","26991","5.72","3825","7.94","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Mystic","U","C","83350","7.21","11470","10.19","0","0.0%","","0","","0","","0","","0","",""
"Loch Mare","U","M","1374","1.69","861","1.77","69","","","11","","19","","30","","39","",""
"Lofty Dreams","U","U","24985","5.18","4872","6.71","0","0.0%","","0","","0","","0","","0","",""
"Mirrorform","U","M","3109","3.28","944","3.52","0","","","0","","0","","0","","0","",""
"Noggle the Mind","U","U","21862","4.57","3893","5.95","0","0.0%","","0","","0","","0","","0","",""
"Oko, Lorwyn Liege","U","M","1394","1.72","840","1.73","13","","","1","","5","","6","","7","",""
"Omni-Changeling","U","U","18560","3.93","5294","4.63","4","0.7%","","1","","0","","1","","3","",""
"Pestered Wellguard","U","U","18444","4.02","4467","4.86","6","1.1%","","1","","0","","1","","5","",""
"Rime Chill","U","U","28191","5.72","4700","7.63","5","0.5%","","2","","0","","2","","3","",""
"Rimefire Torque","U","R","12523","5.62","1468","8.53","0","0.0%","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","14359","3.20","5926","3.58","49","6.3%","","5","","11","","16","","33","",""
"Run Away Together","U","C","82443","7.12","10788","10.23","5","0.2%","","0","","1","","1","","4","",""
"Shinestriker","U","U","19822","4.25","5827","4.90","37","4.8%","","5","","14","","19","","18","",""
"Silvergill Mentor","U","U","19987","4.32","5268","5.09","0","0.0%","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","79239","6.64","11825","9.19","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","31076","6.64","3716","9.78","0","0.0%","","0","","0","","0","","0","",""
"Stratosoarer","U","C","78015","6.22","11208","8.83","0","0.0%","","0","","0","","0","","0","",""
"Summit Sentinel","U","C","77330","6.38","11940","8.85","0","0.0%","","0","","0","","0","","0","",""
"Sunderflock","U","R","4006","2.62","1579","2.77","18","","","5","","5","","10","","8","",""
"Swat Away","U","U","21812","4.57","5244","5.66","0","0.0%","","0","","0","","0","","0","",""
"Sygg, Wanderwine Wisdom","U","R","3384","2.25","1577","2.40","17","","","4","","4","","8","","9","",""
"Tanufel Rimespeaker","U","U","20146","4.37","5091","5.28","0","0.0%","","0","","0","","0","","0","",""
"Temporal Cleansing","U","C","74933","5.94","14166","7.91","0","0.0%","","0","","1","","1","","0","",""
"Thirst for Identity","U","U","26267","5.43","4123","7.44","0","0.0%","","0","","0","","0","","0","",""
"Unexpected Assistance","U","C","70903","5.61","13523","7.39","0","0.0%","","0","","0","","0","","0","",""
"Unwelcome Sprite","U","U","21189","4.45","5426","5.40","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Distracter","U","C","83885","7.41","10309","10.73","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","23363","4.91","5185","6.08","0","0.0%","","0","","0","","0","","0","",""
"Wild Unraveling","U","C","81221","6.97","11019","9.91","0","0.0%","","0","","0","","0","","0","",""
"Auntie's Sentence","B","C","72365","5.70","9832","8.09","8989","59.8%","51.8%","1596","51.3%","2121","51.5%","3717","51.4%","5272","52.1%","-0.7pp"
"Barbed Bloodletter","B","C","83391","7.16","9765","10.50","3193","25.2%","51.0%","547","51.0%","748","52.1%","1295","51.7%","1898","50.5%","1.1pp"
"Bile-Vial Boggart","B","C","76287","6.24","9718","8.90","22216","83.9%","53.0%","4070","54.9%","5217","51.4%","9287","52.9%","12617","52.8%","0.1pp"
"Bitterbloom Bearer","B","M","1357","1.71","736","1.76","1489","99.7%","54.1%","281","","361","","642","57.0%","849","52.1%","4.9pp"
"Blight Rot","B","C","45272","3.71","11283","4.53","15988","95.7%","53.2%","2690","52.4%","3807","55.2%","6497","54.0%","9495","52.6%","1.4pp"
"Blighted Blackthorn","B","C","80027","6.64","10132","9.62","5803","41.2%","50.0%","946","48.4%","1451","50.4%","2397","49.6%","3435","50.0%","-0.4pp"
"Bloodline Bidding","B","R","5426","3.21","1556","3.54","2168","84.3%","51.7%","361","","545","56.3%","906","54.0%","1264","50.1%","3.9pp"
"Boggart Mischief","B","U","18479","4.20","3871","4.96","16500","98.5%","54.8%","2927","54.7%","4049","59.7%","6976","57.6%","9006","51.9%","5.7pp"
"Boggart Prankster","B","C","79625","6.77","10147","9.56","25860","87.1%","53.1%","4611","53.2%","6037","52.4%","10648","52.8%","14840","53.1%","-0.3pp"
"Bogslither's Embrace","B","C","47175","3.80","11661","4.70","18898","98.3%","53.8%","3198","53.8%","4654","55.6%","7852","54.8%","11055","53.0%","1.8pp"
"Champion of the Weird","B","R","4549","2.85","1346","3.25","6303","99.7%","56.5%","1057","64.4%","1530","59.3%","2587","61.4%","3539","52.4%","9.0pp"
"Creakwood Safewright","B","U","17287","3.82","4750","4.47","1052","42.0%","53.2%","179","","248","","427","","626","50.6%",""
"Darkness Descends","B","U","28037","5.95","3287","8.73","1053","25.9%","47.3%","173","","287","","460","","594","48.1%",""
"Dawnhand Dissident","B","R","3813","2.40","1675","2.56","2736","96.1%","56.1%","501","60.7%","653","59.7%","1154","60.1%","1585","53.2%","7.0pp"
"Dawnhand Eulogist","B","C","72640","6.00","13029","7.72","801","12.6%","53.2%","121","","221","","342","","455","",""
"Dose of Dawnglow","B","U","27479","5.62","3836","8.01","1273","31.1%","49.3%","191","","307","","498","","776","51.2%",""
"Dream Seizer","B","C","78448","6.47","10079","9.26","6306","44.7%","51.1%","1100","50.6%","1521","52.9%","2621","52.0%","3686","50.5%","1.5pp"
"Gloom Ripper","B","R","3891","2.47","1604","2.62","613","51.7%","53.8%","102","","158","","260","","353","",""
"Gnarlbark Elm","B","U","17889","3.84","4008","4.71","6589","90.4%","52.5%","1133","53.3%","1637","53.9%","2770","53.7%","3848","51.7%","2.0pp"
"Graveshifter","B","U","16141","3.45","4605","4.11","7088","93.9%","53.1%","1178","50.2%","1804","54.4%","2982","52.7%","3957","52.9%","-0.2pp"
"Grub, Storied Matriarch","B","R","4986","3.02","1354","3.52","6430","99.7%","56.0%","1166","54.4%","1576","61.5%","2742","58.5%","3520","53.2%","5.3pp"
"Gutsplitter Gang","B","U","24207","5.19","3646","6.89","9594","89.1%","52.1%","1632","53.4%","2335","51.3%","3967","52.2%","5473","51.6%","0.6pp"
"Heirloom Auntie","B","C","76782","6.52","9102","9.37","17513","73.3%","50.8%","2966","47.6%","4254","50.9%","7220","49.6%","10019","51.4%","-1.9pp"
"Iron-Shield Elf","B","U","19774","4.14","5198","4.92","3182","72.0%","52.9%","566","55.5%","753","51.4%","1319","53.1%","1865","52.7%","0.4pp"
"Moonglove Extractor","B","C","75387","6.20","9909","8.86","1770","22.3%","48.8%","304","","409","","713","48.8%","1059","48.8%","-0.0pp"
"Moonshadow","B","M","1581","1.92","715","2.02","1281","94.3%","53.2%","233","","315","","548","54.7%","733","52.1%","2.6pp"
"Mornsong Aria","B","R","13140","5.73","1553","9.01","140","10.1%","","16","","33","","49","","93","",""
"Mudbutton Cursetosser","B","U","22587","4.78","3979","6.10","14820","98.5%","55.4%","2680","62.6%","3419","54.5%","6099","58.1%","8445","53.2%","4.9pp"
"Nameless Inversion","B","U","13729","3.07","4722","3.55","7856","98.8%","53.5%","1425","54.4%","1866","52.1%","3291","53.1%","4390","53.3%","-0.2pp"
"Nightmare Sower","B","U","22036","4.72","3369","6.24","1851","43.7%","49.2%","335","","472","","807","47.8%","1052","50.1%","-2.3pp"
"Perfect Intimidation","B","U","30790","6.39","3363","9.70","1127","22.9%","48.6%","201","","262","","463","","664","50.5%",""
"Requiting Hex","B","U","21453","4.45","3998","5.74","5082","76.7%","50.5%","859","47.6%","1219","51.7%","2078","50.0%","3007","50.9%","-0.9pp"
"Retched Wretch","B","U","25035","5.24","3886","7.01","11059","91.3%","53.4%","1971","51.6%","2632","53.5%","4603","52.7%","6286","53.4%","-0.8pp"
"Scarblade Scout","B","C","66753","5.40","12671","6.92","3021","38.1%","51.9%","533","51.8%","729","50.2%","1262","50.9%","1760","52.6%","-1.7pp"
"Scarblade's Malice","B","C","77505","6.34","9737","9.20","4423","37.3%","51.0%","699","51.8%","1113","54.3%","1812","53.3%","2614","49.4%","3.9pp"
"Shimmercreep","B","U","25622","5.20","4736","6.91","1774","42.2%","51.7%","295","","450","","745","53.6%","1029","50.2%","3.3pp"
"Taster of Wares","B","R","4457","2.73","1628","2.97","5843","99.5%","56.8%","994","65.0%","1434","61.9%","2428","63.2%","3218","51.4%","11.8pp"
"Twilight Diviner","B","R","5090","2.95","1525","3.42","818","62.5%","51.5%","129","","205","","334","","488","",""
"Unbury","B","U","20565","4.19","4626","5.30","6641","89.6%","54.4%","1124","51.8%","1662","57.9%","2786","55.5%","3859","53.7%","1.7pp"
"Ashling, Rekindled","R","R","4903","2.93","1681","3.26","433","43.5%","","81","","108","","189","","242","",""
"Boldwyr Aggressor","R","U","29454","6.16","3844","8.74","1147","25.3%","48.3%","171","","264","","435","","715","50.3%",""
"Boneclub Berserker","R","C","80649","7.25","9475","10.50","17594","64.6%","51.1%","2869","49.0%","4323","51.4%","7192","50.4%","10140","51.3%","-0.9pp"
"Boulder Dash","R","U","19380","4.09","4679","4.95","7707","91.5%","53.0%","1372","53.8%","1851","57.2%","3223","55.7%","4481","51.0%","4.7pp"
"Brambleback Brute","R","C","80229","6.88","10115","9.81","10230","53.4%","52.3%","1741","50.3%","2555","53.9%","4296","52.4%","5967","52.3%","0.2pp"
"Burning Curiosity","R","C","84049","7.37","11164","10.42","9241","48.0%","51.6%","1614","48.3%","2253","52.6%","3867","50.8%","5375","52.1%","-1.4pp"
"Champion of the Path","R","R","5432","3.22","1510","3.71","259","29.7%","","32","","69","","101","","158","",""
"Cinder Strike","R","C","51449","4.25","13388","5.08","24432","97.8%","53.2%","4209","53.3%","5977","55.1%","10186","54.4%","14250","52.4%","2.0pp"
"Collective Inferno","R","R","8040","4.22","1256","5.56","1981","73.5%","51.3%","319","","498","","817","49.2%","1165","52.8%","-3.6pp"
"Elder Auntie","R","C","75756","6.38","10688","8.85","27318","87.6%","52.7%","4733","51.0%","6487","52.7%","11220","52.0%","15622","53.0%","-1.0pp"
"End-Blaze Epiphany","R","R","4461","2.64","1988","2.83","3829","99.4%","55.2%","697","59.7%","944","59.4%","1641","59.5%","2190","51.9%","7.6pp"
"Enraged Flamecaster","R","C","78779","6.77","9688","9.74","863","10.4%","43.7%","145","","212","","357","","507","44.6%",""
"Explosive Prodigy","R","U","18035","3.87","5525","4.48","4372","80.6%","54.9%","792","53.9%","1058","57.9%","1850","56.2%","2515","53.9%","2.3pp"
"Feed the Flames","R","C","63079","4.99","11501","6.59","15808","84.4%","52.6%","2663","51.5%","3879","55.7%","6542","54.0%","9271","51.6%","2.4pp"
"Flame-Chain Mauler","R","C","79502","6.73","11658","9.38","5160","38.0%","50.9%","942","49.3%","1205","51.6%","2147","50.6%","3009","51.0%","-0.5pp"
"Flamebraider","R","U","20511","4.42","5407","5.17","1029","37.5%","54.2%","189","","270","","459","","563","57.2%",""
"Flamekin Gildweaver","R","C","77808","6.43","12178","8.72","3201","28.0%","51.2%","532","48.7%","803","54.0%","1335","51.9%","1864","50.7%","1.2pp"
"Giantfall","R","U","23019","4.75","4226","6.19","5009","69.2%","51.1%","837","49.7%","1248","51.0%","2085","50.5%","2928","51.5%","-1.0pp"
"Goatnap","R","U","32750","7.28","3644","10.82","1177","20.9%","50.6%","190","","297","","487","","691","51.1%",""
"Goliath Daydreamer","R","R","4272","2.67","1626","2.79","3432","94.4%","54.7%","616","54.2%","884","55.5%","1500","55.0%","1958","54.5%","0.5pp"
"Gristle Glutton","R","C","78906","6.67","12050","9.06","28191","87.8%","53.7%","5008","53.8%","6531","52.9%","11539","53.3%","16222","53.8%","-0.5pp"
"Hexing Squelcher","R","R","4798","2.89","1146","3.51","3183","98.9%","51.7%","597","48.1%","719","50.9%","1316","49.6%","1809","52.9%","-3.3pp"
"Impolite Entrance","R","U","32637","6.98","3767","10.24","1532","26.6%","48.3%","240","","372","","612","47.9%","920","48.6%","-0.7pp"
"Kindle the Inner Flame","R","U","31208","6.79","3914","9.76","131","4.2%","","28","","39","","67","","63","",""
"Kulrath Zealot","R","C","73809","5.94","12742","7.97","6737","50.0%","52.5%","1156","49.8%","1677","57.0%","2833","54.1%","3904","51.3%","2.8pp"
"Lasting Tarfire","R","U","29540","6.52","3737","9.17","7068","70.0%","49.5%","1204","47.8%","1750","47.8%","2954","47.8%","4117","50.7%","-2.9pp"
"Lavaleaper","R","R","9993","5.09","1265","7.64","154","13.5%","","24","","46","","70","","83","",""
"Meek Attack","R","M","6132","5.28","752","8.01","36","5.2%","","10","","6","","16","","20","",""
"Reckless Ransacking","R","C","85104","7.67","9575","11.26","3586","23.8%","49.4%","549","46.6%","870","48.9%","1419","48.0%","2168","50.4%","-2.4pp"
"Scuzzback Scrounger","R","R","5047","2.93","1521","3.26","4398","99.6%","52.3%","793","53.5%","1047","50.6%","1840","51.8%","2486","52.4%","-0.5pp"
"Sear","R","U","13413","2.98","4715","3.42","8903","99.8%","53.7%","1562","55.4%","2201","56.1%","3763","55.8%","5140","52.2%","3.6pp"
"Sizzling Changeling","R","U","21249","4.36","4945","5.34","8154","93.2%","53.4%","1429","54.7%","1945","53.0%","3374","53.7%","4660","52.9%","0.8pp"
"Soul Immolation","R","M","2052","2.35","985","2.49","2014","95.5%","56.8%","353","","465","","818","63.1%","1197","52.5%","10.5pp"
"Soulbright Seeker","R","U","26667","5.56","4627","7.25","692","22.7%","48.0%","136","","166","","302","","386","",""
"Sourbread Auntie","R","U","21429","4.72","4417","5.82","14991","98.2%","54.7%","2563","54.7%","3625","57.8%","6188","56.5%","8446","53.0%","3.5pp"
"Spinerock Tyrant","R","M","1404","1.74","790","1.81","1866","99.5%","57.5%","311","","452","","763","61.6%","1116","54.6%","7.0pp"
"Squawkroaster","R","U","26211","5.44","4027","7.41","697","24.3%","46.9%","117","","182","","299","","405","",""
"Sting-Slinger","R","U","25824","5.47","4089","7.28","11656","91.9%","53.0%","2019","49.6%","2672","53.7%","4691","52.0%","6753","53.5%","-1.6pp"
"Tweeze","R","C","57920","4.60","11509","5.96","18945","92.3%","53.2%","3316","51.7%","4719","54.3%","8035","53.2%","10913","53.2%","0.0pp"
"Warren Torchmaster","R","U","27226","5.67","4199","7.66","11509","91.1%","52.2%","2121","51.2%","2578","52.2%","4699","51.7%","6650","52.3%","-0.6pp"
"Assert Perfection","G","C","53168","4.13","13934","5.09","19","1.4%","","3","","5","","8","","11","",""
"Aurora Awakener","G","M","1426","1.76","922","1.78","158","","","21","","40","","61","","97","",""
"Bloom Tender","G","M","1839","2.08","755","2.23","0","","","0","","0","","0","","0","",""
"Blossoming Defense","G","U","23339","4.65","4940","5.96","9","1.4%","","3","","1","","4","","5","",""
"Bristlebane Battler","G","R","2877","1.95","1476","2.06","14","","","4","","2","","6","","9","",""
"Bristlebane Outrider","G","U","21484","4.47","4547","5.61","0","0.0%","","0","","0","","0","","0","",""
"Celestial Reunion","G","M","3814","3.63","671","4.66","0","","","0","","0","","0","","0","",""
"Champions of the Perfect","G","R","3056","2.07","1445","2.17","44","","","9","","12","","21","","23","",""
"Chomping Changeling","G","U","23355","4.69","3554","6.44","5","0.8%","","1","","0","","1","","4","",""
"Crossroads Watcher","G","C","74766","5.94","11338","8.23","4","0.2%","","1","","1","","2","","2","",""
"Dawn's Light Archer","G","C","77407","6.21","11228","8.76","0","0.0%","","0","","0","","0","","0","",""
"Dundoolin Weaver","G","U","18040","3.70","5072","4.42","30","5.6%","","4","","7","","11","","19","",""
"Formidable Speaker","G","R","3066","2.03","1541","2.15","34","","","3","","9","","12","","22","",""
"Gilt-Leaf's Embrace","G","C","83021","6.93","10392","10.06","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","59411","4.73","11115","6.23","9","0.8%","","1","","3","","4","","5","",""
"Luminollusk","G","U","27928","5.54","4192","7.68","7","0.7%","","0","","3","","3","","4","",""
"Lys Alana Dignitary","G","U","20117","4.24","4873","5.10","0","0.0%","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","66048","5.15","13343","6.74","4","0.3%","","1","","2","","3","","1","",""
"Midnight Tilling","G","C","81370","6.93","13093","9.35","8","0.3%","","3","","1","","4","","4","",""
"Mistmeadow Council","G","C","67999","5.39","12929","7.00","0","0.0%","","0","","0","","0","","0","",""
"Moon-Vigil Adherents","G","U","16038","3.52","4634","3.99","0","","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","21031","4.58","5322","5.27","0","0.0%","","0","","0","","0","","0","",""
"Mutable Explorer","G","R","3508","2.32","1455","2.46","16","","","1","","5","","6","","10","",""
"Pitiless Fists","G","U","18909","3.89","5171","4.62","0","0.0%","","0","","0","","0","","0","",""
"Prismabasher","G","U","20003","4.12","4929","4.99","27","3.9%","","3","","7","","10","","17","",""
"Prismatic Undercurrents","G","U","29326","6.13","3826","8.80","4","0.3%","","0","","2","","2","","2","",""
"Pummeler for Hire","G","U","19731","4.15","4843","5.02","46","6.1%","","10","","11","","21","","25","",""
"Safewright Cavalry","G","C","70648","5.66","12447","7.59","1","0.1%","","0","","0","","0","","1","",""
"Sapling Nursery","G","R","4348","2.75","1449","2.95","0","","","0","","0","","0","","0","",""
"Selfless Safewright","G","R","3568","2.27","1598","2.45","6","","","1","","2","","3","","3","",""
"Shimmerwilds Growth","G","U","24245","4.99","4204","6.50","14","2.1%","","2","","5","","7","","7","",""
"Spry and Mighty","G","R","5066","2.90","1828","3.19","60","","","3","","22","","25","","35","",""
"Surly Farrier","G","C","76361","6.18","11096","8.59","0","0.0%","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","79319","6.63","9297","9.78","0","0.0%","","0","","0","","0","","0","",""
"Thoughtweft Charge","G","U","25713","5.07","4272","6.82","0","0.0%","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","4079","2.51","1608","2.77","8","","","1","","1","","2","","6","",""
"Unforgiving Aim","G","C","82212","6.93","9392","10.33","0","0.0%","","0","","0","","0","","0","",""
"Vinebred Brawler","G","U","23311","4.81","4467","6.20","0","0.0%","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","16286","3.47","4691","4.10","0","","","0","","0","","0","","0","",""
"Wildvine Pummeler","G","C","75137","5.88","10545","8.42","58","3.0%","","10","","15","","25","","33","",""
"Abigale, Eloquent First-Year","WB","R","2480","1.67","1562","1.73","1500","92.7%","56.1%","259","","358","","617","60.3%","881","53.0%","7.3pp"
"Ashling's Command","UR","R","4173","2.61","1825","2.77","451","48.0%","","87","","111","","198","","252","",""
"Boggart Cursecrafter","BR","U","19535","4.38","4237","5.23","19740","99.9%","54.8%","3386","58.0%","4879","56.1%","8265","56.9%","10955","52.8%","4.1pp"
"Bre of Clan Stoutarm","WR","R","4088","2.69","1506","2.93","540","50.3%","50.6%","99","","152","","251","","295","",""
"Brigid's Command","WG","R","4693","2.84","1574","3.22","0","","","0","","0","","0","","0","",""
"Catharsis","WR","M","1602","1.95","702","2.02","397","71.7%","","80","","85","","165","","231","",""
"Chaos Spewer","BR","C","76360","6.30","9434","9.10","18182","73.6%","51.3%","3270","49.5%","4352","51.6%","7622","50.7%","10316","51.4%","-0.7pp"
"Chitinous Graspling","UG","C","77521","5.89","10858","8.67","26","1.8%","","7","","6","","13","","13","",""
"Deceit","UB","M","1441","1.67","887","1.68","437","62.8%","","82","","108","","190","","249","",""
"Deepchannel Duelist","WU","U","16851","3.91","4975","4.40","0","0.0%","","0","","0","","0","","0","",""
"Deepway Navigator","WU","R","5628","3.36","1677","3.81","0","","","0","","0","","0","","0","",""
"Doran, Besieged by Time","WBG","R","5836","3.38","1454","3.81","8","","","0","","2","","2","","6","",""
"Dream Harvest","UB","R","7968","3.83","1575","4.87","503","47.9%","53.5%","72","","125","","197","","306","",""
"Eclipsed Boggart","BR","U","21802","4.64","4526","5.71","18552","99.3%","57.0%","3325","60.5%","4469","60.3%","7794","60.4%","10302","54.0%","6.4pp"
"Eclipsed Elf","BG","U","16554","3.63","5167","4.12","120","11.6%","","16","","31","","47","","72","",""
"Eclipsed Flamekin","UR","U","20772","4.36","5557","5.18","458","25.8%","","77","","125","","202","","252","",""
"Eclipsed Kithkin","WG","U","16680","3.66","5057","4.24","0","","","0","","0","","0","","0","",""
"Eclipsed Merrow","WU","U","19114","4.11","5435","4.70","0","0.0%","","0","","0","","0","","0","",""
"Emptiness","WB","M","1255","1.56","785","1.56","808","89.9%","53.2%","147","","198","","345","","461","",""
"Feisty Spikeling","WR","C","72698","5.37","11227","7.62","7628","68.6%","50.9%","1295","49.7%","1809","47.9%","3104","48.6%","4430","52.2%","-3.6pp"
"Figure of Fable","WG","R","2392","1.66","1584","1.70","0","","","0","","0","","0","","0","",""
"Flaring Cinder","UR","C","77276","6.43","12287","8.79","549","9.6%","47.7%","92","","128","","220","","326","",""
"Gangly Stompling","RG","C","74893","5.60","11479","8.10","3742","45.4%","51.6%","660","50.9%","894","51.7%","1554","51.4%","2134","51.5%","-0.1pp"
"Glister Bairn","UG","U","25255","5.14","4169","6.96","0","0.0%","","0","","0","","0","","0","",""
"Grub's Command","BR","R","5173","3.13","1582","3.57","7197","99.8%","58.9%","1250","65.2%","1722","67.4%","2972","66.5%","3972","52.3%","14.1pp"
"High Perfect Morcant","BG","R","3463","2.37","1396","2.56","48","","","2","","16","","18","","30","",""
"Hovel Hurler","WR","U","18474","3.85","4315","4.77","4196","85.0%","51.9%","708","50.0%","1087","54.5%","1795","52.7%","2430","51.4%","1.3pp"
"Kirol, Attentive First-Year","WR","R","5266","2.98","1756","3.41","1074","72.5%","52.1%","203","","250","","453","","624","53.2%",""
"Lluwen, Imperfect Naturalist","BG","R","3746","2.36","1549","2.59","656","69.5%","53.8%","126","","158","","284","","378","",""
"Maralen, Fae Ascendant","UBG","R","3998","2.55","1586","2.76","16","","","4","","5","","9","","7","",""
"Merrow Skyswimmer","WU","C","62566","4.86","13784","6.25","0","0.0%","","0","","0","","0","","0","",""
