"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Encumbered Reejerey","W","U","21386","3.56","6000","4.17","6466","83.4%","54.9%","1251","56.0%","1348","52.3%","2599","54.1%","3868","55.4%","-1.3pp"
"Evershrike's Gift","W","U","35634","5.66","5043","7.89","7602","68.9%","55.1%","1244","51.6%","1782","56.1%","3026","54.2%","4580","55.6%","-1.3pp"
"Flock Impostor","W","U","23861","3.81","5705","4.65","10747","93.2%","56.3%","1842","54.7%","2434","57.9%","4276","56.5%","6260","56.0%","0.6pp"
"Gallant Fowlknight","W","C","101589","6.52","13608","9.19","33756","78.6%","55.4%","5599","53.4%","7675","56.5%","13274","55.2%","19849","55.1%","0.1pp"
"Goldmeadow Nomad","W","C","101788","6.42","13497","9.09","27103","70.6%","54.5%","4851","54.0%","5749","52.6%","10600","53.2%","16224","55.2%","-1.9pp"
"Keep Out","W","C","86689","5.19","11786","7.46","16501","70.3%","54.2%","2750","53.2%","3814","52.3%","6564","52.7%","9939","55.2%","-2.5pp"
"Kinbinding","W","R","3560","1.91","2105","1.97","6672","99.8%","58.1%","1117","63.7%","1630","65.2%","2747","64.5%","3940","53.7%","10.9pp"
"Kinsbaile Aspirant","W","U","26883","4.43","5939","5.23","23347","98.5%","56.8%","4313","62.7%","5133","55.7%","9446","58.9%","13617","55.1%","3.8pp"
"Kinscaer Sentry","W","R","4342","2.11","1862","2.26","6399","100.0%","57.0%","1154","62.0%","1394","59.8%","2548","60.8%","3758","53.8%","7.1pp"
"Kithkeeper","W","U","34420","5.39","6041","7.24","3843","43.4%","52.2%","635","49.0%","913","54.2%","1548","52.1%","2289","52.3%","-0.2pp"
"Liminal Hold","W","C","62961","3.81","15870","4.74","29604","96.6%","55.9%","4957","54.1%","7095","57.7%","12052","56.2%","17589","55.7%","0.5pp"
"Meanders Guide","W","U","27396","4.49","5437","5.69","1126","29.4%","52.9%","188","","275","","463","","665","53.1%",""
"Moonlit Lamenter","W","U","22673","3.76","5790","4.47","8164","81.4%","55.7%","1385","54.5%","1906","56.6%","3291","55.7%","4885","55.6%","0.1pp"
"Morningtide's Light","W","M","4474","3.32","1010","3.86","1521","79.6%","57.0%","235","","343","","578","58.3%","945","56.3%","2.0pp"
"Personify","W","U","30776","4.78","5444","6.30","8032","76.3%","55.2%","1319","52.7%","1831","57.9%","3150","55.7%","4885","54.9%","0.8pp"
"Protective Response","W","U","20209","3.35","5922","3.88","12208","98.0%","57.3%","1983","57.9%","2854","59.9%","4837","59.1%","7377","56.1%","3.0pp"
"Pyrrhic Strike","W","U","20554","3.38","6546","3.85","14348","98.3%","57.6%","2399","56.1%","3430","62.7%","5829","60.0%","8519","55.9%","4.1pp"
"Reluctant Dounguard","W","C","97718","6.07","12040","8.82","23225","67.9%","54.5%","4017","52.5%","4986","54.6%","9003","53.7%","13925","54.7%","-1.0pp"
"Rhys, the Evermore","W","R","4784","2.32","1864","2.53","3649","97.2%","54.4%","655","51.1%","893","57.6%","1548","54.8%","2091","54.1%","0.7pp"
"Riverguard's Reflexes","W","C","110502","7.19","13010","10.53","9891","38.7%","54.6%","1631","51.1%","2209","55.1%","3840","53.4%","6053","55.3%","-1.8pp"
"Shore Lurker","W","C","102735","6.44","13158","9.20","3592","21.9%","53.1%","551","47.7%","866","55.2%","1417","52.3%","2181","53.6%","-1.3pp"
"Slumbering Walker","W","R","4081","2.02","2035","2.14","4858","98.7%","58.2%","810","60.4%","1158","60.1%","1968","60.2%","2873","56.6%","3.7pp"
"Spiral into Solitude","W","C","69614","4.13","15176","5.31","31364","96.6%","55.8%","5412","53.6%","7270","57.0%","12682","55.5%","18696","56.0%","-0.5pp"
"Sun-Dappled Celebrant","W","C","96547","5.83","13497","8.22","16300","60.3%","53.2%","2676","50.7%","3888","54.2%","6564","52.8%","9788","53.4%","-0.6pp"
"Thoughtweft Imbuer","W","U","25768","4.40","6138","5.13","22750","96.6%","57.3%","3884","57.7%","5300","60.5%","9184","59.4%","13046","55.4%","3.9pp"
"Timid Shieldbearer","W","C","94343","5.72","15278","7.77","42246","92.7%","56.7%","7854","55.2%","9121","56.3%","16975","55.8%","24750","57.0%","-1.2pp"
"Tributary Vaulter","W","C","101924","6.49","14534","8.99","987","7.9%","48.6%","182","","210","","392","","592","50.2%",""
"Wanderbrine Preacher","W","C","93338","5.60","16320","7.48","8663","45.8%","54.9%","1509","57.0%","1887","53.4%","3396","55.0%","5261","54.9%","0.1pp"
"Wanderbrine Trapper","W","U","24136","3.88","7043","4.48","8752","87.9%","58.1%","1592","60.9%","1973","57.3%","3565","58.9%","5190","57.5%","1.5pp"
"Winnowing","W","R","9101","3.75","1875","4.62","2437","73.2%","53.5%","396","","608","58.1%","1004","53.6%","1436","53.6%","0.0pp"
"Aquitect's Defenses","U","C","109493","7.08","13912","10.30","34","0.6%","","5","","9","","14","","20","",""
"Blossombind","U","C","77846","4.62","16914","5.96","175","5.9%","","35","","41","","76","","99","",""
"Champions of the Shoal","U","R","5265","2.63","2144","2.87","48","7.2%","","6","","16","","22","","28","",""
"Disruptor of Currents","U","R","4950","2.32","2438","2.52","0","","","0","","0","","0","","0","",""
"Flitterwing Nuisance","U","R","4777","2.36","2192","2.53","19","3.6%","","2","","3","","5","","14","",""
"Glamer Gifter","U","U","24731","3.96","6730","4.76","20","1.9%","","4","","7","","11","","9","",""
"Glamermite","U","C","102385","6.38","14159","9.09","6","0.1%","","1","","1","","2","","4","",""
"Glen Elendra Guardian","U","R","4960","2.34","2241","2.53","78","13.2%","","12","","20","","32","","46","",""
"Glen Elendra's Answer","U","M","5984","3.89","1410","4.70","0","0.0%","","0","","0","","0","","0","",""
"Gravelgill Scoundrel","U","C","102418","6.57","16029","8.92","9","0.2%","","2","","3","","5","","4","",""
"Harmonized Crescendo","U","R","8933","3.76","2067","4.57","29","4.3%","","9","","5","","14","","15","",""
"Illusion Spinners","U","U","35867","5.75","4958","8.06","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Mystic","U","C","110029","7.19","15053","10.16","6","0.1%","","1","","1","","2","","4","",""
"Loch Mare","U","M","1821","1.71","1148","1.79","91","","","15","","25","","40","","51","",""
"Lofty Dreams","U","U","32864","5.16","6351","6.70","2","0.1%","","0","","0","","0","","2","",""
"Mirrorform","U","M","4024","3.26","1244","3.55","33","6.1%","","5","","11","","16","","17","",""
"Noggle the Mind","U","U","28850","4.53","5233","5.91","17","1.6%","","3","","1","","4","","13","",""
"Oko, Lorwyn Liege","U","M","1882","1.72","1140","1.73","404","58.0%","","57","","105","","162","","243","",""
"Omni-Changeling","U","U","24031","3.87","7014","4.56","13","1.3%","","2","","6","","8","","5","",""
"Pestered Wellguard","U","U","24460","4.01","5842","4.89","12","1.2%","","1","","3","","4","","8","",""
"Rime Chill","U","U","37379","5.74","6139","7.75","66","3.2%","","6","","17","","23","","43","",""
"Rimefire Torque","U","R","16707","5.70","1967","8.66","0","0.0%","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","18724","3.18","7750","3.56","135","10.7%","","26","","31","","57","","78","",""
"Run Away Together","U","C","109254","7.13","14122","10.28","10","0.2%","","1","","3","","4","","6","",""
"Shinestriker","U","U","25649","4.16","7694","4.79","109","7.2%","","21","","19","","40","","69","",""
"Silvergill Mentor","U","U","26181","4.29","6851","5.06","0","0.0%","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","104937","6.63","15742","9.17","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","41307","6.68","4951","9.85","2","0.1%","","0","","0","","0","","2","",""
"Stratosoarer","U","C","102530","6.20","14778","8.80","22","0.6%","","7","","1","","8","","14","",""
"Summit Sentinel","U","C","102400","6.39","15614","8.89","4","0.1%","","1","","0","","1","","3","",""
"Sunderflock","U","R","5199","2.59","2088","2.72","5","","","0","","2","","2","","3","",""
"Swat Away","U","U","29324","4.60","6845","5.78","0","0.0%","","0","","0","","0","","0","",""
"Sygg, Wanderwine Wisdom","U","R","4399","2.25","2093","2.41","159","21.9%","","27","","33","","60","","98","",""
"Tanufel Rimespeaker","U","U","26008","4.32","6698","5.19","32","3.3%","","4","","8","","12","","20","",""
"Temporal Cleansing","U","C","98980","5.95","18523","7.98","36","0.8%","","7","","11","","18","","18","",""
"Thirst for Identity","U","U","34806","5.45","5388","7.53","20","1.4%","","4","","8","","12","","8","",""
"Unexpected Assistance","U","C","93171","5.59","17809","7.36","12","0.3%","","2","","2","","4","","8","",""
"Unwelcome Sprite","U","U","28003","4.45","7059","5.41","23","1.6%","","3","","7","","10","","13","",""
"Wanderwine Distracter","U","C","110441","7.43","13452","10.77","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","30810","4.91","6823","6.09","6","0.3%","","0","","3","","3","","3","",""
"Wild Unraveling","U","C","108083","7.02","14683","9.99","5","0.1%","","0","","2","","2","","3","",""
"Auntie's Sentence","B","C","96021","5.72","13205","8.12","4","0.1%","","0","","1","","1","","3","",""
"Barbed Bloodletter","B","C","110561","7.21","13034","10.57","5","0.1%","","1","","0","","1","","4","",""
"Bile-Vial Boggart","B","C","101262","6.30","12761","9.01","0","0.0%","","0","","0","","0","","0","",""
"Bitterbloom Bearer","B","M","1807","1.72","973","1.76","32","","","5","","10","","15","","15","",""
"Blight Rot","B","C","59631","3.70","14855","4.53","240","9.8%","","45","","54","","99","","142","",""
"Blighted Blackthorn","B","C","105873","6.65","13339","9.66","174","3.5%","","29","","40","","69","","106","",""
"Bloodline Bidding","B","R","7164","3.17","2126","3.50","13","2.3%","","1","","3","","4","","9","",""
"Boggart Mischief","B","U","24488","4.18","5167","4.98","0","0.0%","","0","","0","","0","","0","",""
"Boggart Prankster","B","C","105184","6.79","13345","9.60","0","0.0%","","0","","0","","0","","0","",""
"Bogslither's Embrace","B","C","62351","3.80","15411","4.70","298","11.8%","","51","","74","","125","","173","",""
"Champion of the Weird","B","R","6119","2.88","1808","3.29","8","1.4%","","2","","2","","4","","4","",""
"Creakwood Safewright","B","U","22846","3.80","6369","4.42","15","1.1%","","0","","3","","3","","12","",""
"Darkness Descends","B","U","37626","6.03","4379","8.85","8","0.4%","","2","","1","","3","","5","",""
"Dawnhand Dissident","B","R","4982","2.38","2223","2.53","51","8.4%","","9","","11","","20","","31","",""
"Dawnhand Eulogist","B","C","94558","5.92","17511","7.58","36","0.7%","","5","","7","","12","","24","",""
"Dose of Dawnglow","B","U","36311","5.63","5023","8.02","40","2.3%","","3","","13","","16","","24","",""
"Dream Seizer","B","C","104169","6.52","13290","9.38","38","0.9%","","9","","10","","19","","19","",""
"Gloom Ripper","B","R","5028","2.45","2158","2.58","4","0.7%","","0","","1","","1","","3","",""
"Gnarlbark Elm","B","U","23780","3.86","5303","4.72","51","5.0%","","6","","11","","17","","34","",""
"Graveshifter","B","U","21229","3.43","6069","4.10","101","9.7%","","16","","24","","40","","60","",""
"Grub, Storied Matriarch","B","R","6687","3.03","1807","3.55","0","","","0","","0","","0","","0","",""
"Gutsplitter Gang","B","U","32086","5.21","4836","6.94","0","0.0%","","0","","0","","0","","0","",""
"Heirloom Auntie","B","C","102111","6.57","11985","9.48","0","0.0%","","0","","0","","0","","0","",""
"Iron-Shield Elf","B","U","25905","4.11","6920","4.86","28","1.9%","","4","","8","","12","","16","",""
"Moonglove Extractor","B","C","100363","6.23","13129","8.91","14","0.4%","","2","","6","","8","","6","",""
"Moonshadow","B","M","2117","1.93","971","2.03","16","","","3","","3","","6","","10","",""
"Mornsong Aria","B","R","17474","5.80","2063","9.05","0","0.0%","","0","","0","","0","","0","",""
"Mudbutton Cursetosser","B","U","30119","4.80","5318","6.10","0","0.0%","","0","","0","","0","","0","",""
"Nameless Inversion","B","U","18057","3.05","6294","3.52","113","10.7%","","26","","25","","51","","59","",""
"Nightmare Sower","B","U","29561","4.78","4453","6.38","18","1.4%","","3","","5","","8","","10","",""
"Perfect Intimidation","B","U","40610","6.44","4457","9.79","3","0.1%","","1","","0","","1","","2","",""
"Requiting Hex","B","U","28544","4.49","5196","5.82","0","0.0%","","0","","0","","0","","0","",""
"Retched Wretch","B","U","33284","5.26","5082","7.11","1","0.1%","","0","","1","","1","","0","",""
"Scarblade Scout","B","C","87455","5.37","16989","6.89","9","0.2%","","1","","3","","4","","6","",""
"Scarblade's Malice","B","C","102885","6.37","12948","9.26","15","0.4%","","2","","4","","6","","9","",""
"Shimmercreep","B","U","33837","5.17","6232","6.87","200","10.0%","","31","","48","","79","","120","",""
"Taster of Wares","B","R","5961","2.71","2209","2.95","31","5.5%","","10","","3","","13","","18","",""
"Twilight Diviner","B","R","6742","2.99","2033","3.48","29","4.2%","","3","","9","","12","","17","",""
"Unbury","B","U","26729","4.14","6039","5.21","123","9.7%","","13","","30","","43","","80","",""
"Ashling, Rekindled","R","R","6412","2.90","2249","3.22","29","","","4","","8","","12","","17","",""
"Boldwyr Aggressor","R","U","38900","6.16","5025","8.80","5","0.2%","","1","","0","","1","","3","",""
"Boneclub Berserker","R","C","107033","7.28","12501","10.55","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","25576","4.06","6225","4.94","12","1.1%","","3","","3","","6","","6","",""
"Brambleback Brute","R","C","106001","6.90","13336","9.86","17","0.3%","","6","","4","","10","","7","",""
"Burning Curiosity","R","C","111077","7.37","14870","10.39","21","0.4%","","4","","3","","7","","14","",""
"Champion of the Path","R","R","7162","3.22","2027","3.68","4","","","1","","2","","3","","1","",""
"Cinder Strike","R","C","67459","4.21","17479","5.06","108","4.1%","","25","","23","","48","","60","",""
"Collective Inferno","R","R","10755","4.28","1640","5.71","0","0.0%","","0","","0","","0","","0","",""
"Elder Auntie","R","C","100517","6.43","13958","8.96","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","5852","2.62","2637","2.81","179","21.6%","","34","","49","","83","","96","",""
"Enraged Flamecaster","R","C","103750","6.75","12861","9.69","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","23371","3.80","7335","4.38","88","8.9%","","16","","23","","39","","49","",""
"Feed the Flames","R","C","82934","4.96","15264","6.55","135","5.1%","","18","","46","","64","","71","",""
"Flame-Chain Mauler","R","C","105232","6.71","15534","9.33","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","26388","4.34","7142","5.04","6","0.6%","","2","","1","","3","","3","",""
"Flamekin Gildweaver","R","C","102149","6.38","16398","8.60","8","0.2%","","1","","2","","3","","5","",""
"Giantfall","R","U","30481","4.76","5523","6.20","42","3.7%","","8","","15","","23","","19","",""
"Goatnap","R","U","43700","7.31","4822","10.85","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","5598","2.68","2145","2.83","0","","","0","","0","","0","","0","",""
"Gristle Glutton","R","C","103948","6.65","15840","9.04","8","0.2%","","1","","4","","5","","3","",""
"Hexing Squelcher","R","R","6542","2.95","1522","3.59","1","","","0","","0","","0","","1","",""
"Impolite Entrance","R","U","43247","7.02","4972","10.30","6","0.2%","","2","","0","","2","","4","",""
"Kindle the Inner Flame","R","U","41279","6.76","5294","9.65","16","0.7%","","4","","5","","9","","7","",""
"Kulrath Zealot","R","C","96454","5.85","17074","7.81","20","0.5%","","4","","3","","7","","13","",""
"Lasting Tarfire","R","U","39095","6.54","4995","9.23","7","0.3%","","0","","6","","6","","1","",""
"Lavaleaper","R","R","13606","5.14","1677","7.77","3","0.3%","","0","","2","","2","","1","",""
"Meek Attack","R","M","8367","5.34","1043","8.13","0","0.0%","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","112431","7.70","12657","11.29","0","0.0%","","0","","0","","0","","0","",""
"Scuzzback Scrounger","R","R","6719","2.97","2037","3.37","2","","","0","","1","","1","","1","",""
"Sear","R","U","17620","2.95","6248","3.38","49","6.6%","","6","","10","","16","","33","",""
"Sizzling Changeling","R","U","27971","4.34","6588","5.35","15","1.5%","","0","","5","","5","","10","",""
"Soul Immolation","R","M","2640","2.34","1273","2.48","19","","","5","","2","","7","","12","",""
"Soulbright Seeker","R","U","35026","5.53","6140","7.24","0","0.0%","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","28627","4.76","5822","5.89","0","0.0%","","0","","0","","0","","0","",""
"Spinerock Tyrant","R","M","1852","1.73","1035","1.80","40","","","3","","11","","14","","25","",""
"Squawkroaster","R","U","34553","5.41","5296","7.36","55","3.7%","","6","","18","","24","","31","",""
"Sting-Slinger","R","U","34188","5.48","5316","7.34","3","0.2%","","2","","1","","3","","0","",""
"Tweeze","R","C","76155","4.58","15283","5.94","110","3.9%","","21","","18","","39","","71","",""
"Warren Torchmaster","R","U","36104","5.70","5446","7.71","0","0.0%","","0","","0","","0","","0","",""
"Assert Perfection","G","C","69277","4.09","18561","5.03","33601","97.6%","56.9%","5666","57.5%","7907","58.0%","13573","57.8%","20032","56.3%","1.5pp"
"Aurora Awakener","G","M","1882","1.75","1231","1.78","1498","92.5%","54.7%","251","","357","","608","60.9%","886","50.6%","10.3pp"
"Bloom Tender","G","M","2473","2.09","1002","2.24","937","82.0%","55.2%","167","","201","","368","","569","56.6%",""
"Blossoming Defense","G","U","30685","4.64","6416","5.95","11122","92.1%","55.4%","1803","53.8%","2533","55.2%","4336","54.6%","6787","55.9%","-1.3pp"
"Bristlebane Battler","G","R","3751","1.95","1893","2.08","6579","100.0%","57.9%","1204","67.6%","1500","57.9%","2704","62.2%","3729","54.4%","7.8pp"
"Bristlebane Outrider","G","U","28314","4.45","6030","5.55","17006","95.7%","57.1%","2933","57.0%","4023","60.0%","6956","58.7%","9802","55.7%","3.0pp"
"Celestial Reunion","G","M","5236","3.67","938","4.72","753","63.4%","54.7%","126","","185","","311","","442","",""
"Champions of the Perfect","G","R","3967","2.06","1906","2.16","1505","69.9%","54.5%","276","","378","","654","59.2%","840","50.5%","8.7pp"
"Chomping Changeling","G","U","31099","4.69","4661","6.47","4761","65.4%","53.5%","839","48.2%","1058","54.0%","1897","51.4%","2812","54.9%","-3.5pp"
"Crossroads Watcher","G","C","98386","5.93","14996","8.23","41283","91.7%","56.1%","7267","57.1%","9170","55.9%","16437","56.4%","24254","55.7%","0.7pp"
"Dawn's Light Archer","G","C","102079","6.18","15070","8.72","4531","29.1%","52.8%","800","48.6%","1039","52.9%","1839","51.1%","2695","53.9%","-2.8pp"
"Dundoolin Weaver","G","U","23373","3.65","6658","4.37","16571","98.9%","56.8%","2891","54.6%","3796","59.2%","6687","57.2%","9553","56.1%","1.1pp"
"Formidable Speaker","G","R","4017","2.01","2034","2.12","3203","95.4%","55.3%","586","56.0%","730","57.1%","1316","56.6%","1885","54.4%","2.2pp"
"Gilt-Leaf's Embrace","G","C","109630","6.91","13923","9.99","11304","46.3%","55.6%","1817","53.1%","2531","56.6%","4348","55.1%","6959","55.9%","-0.8pp"
"Great Forest Druid","G","C","78666","4.73","14684","6.26","10360","63.9%","53.3%","1868","54.4%","2327","51.4%","4195","52.8%","6160","53.6%","-0.9pp"
"Luminollusk","G","U","36759","5.53","5563","7.69","1617","28.7%","51.0%","265","","383","","648","52.3%","970","50.3%","2.0pp"
"Lys Alana Dignitary","G","U","26348","4.18","6579","4.99","1342","36.1%","53.7%","251","","312","","563","51.5%","777","55.3%","-3.8pp"
"Lys Alana Informant","G","C","86840","5.11","17824","6.67","15131","73.4%","55.9%","2735","58.4%","3348","54.2%","6083","56.1%","9031","55.8%","0.3pp"
"Midnight Tilling","G","C","107093","6.88","17549","9.27","3729","21.0%","56.4%","663","57.2%","856","56.7%","1519","56.9%","2211","56.1%","0.8pp"
"Mistmeadow Council","G","C","89249","5.35","17045","6.99","51462","96.6%","57.2%","8613","56.5%","11645","59.1%","20258","58.0%","30025","56.2%","1.8pp"
"Moon-Vigil Adherents","G","U","20592","3.45","6290","3.90","6970","88.7%","57.3%","1174","56.1%","1675","60.1%","2849","58.4%","4132","56.4%","2.1pp"
"Morcant's Eyes","G","U","27008","4.48","7185","5.09","771","21.6%","50.6%","164","","169","","333","","434","",""
"Mutable Explorer","G","R","4774","2.37","1951","2.51","3638","95.9%","56.0%","661","56.3%","773","57.2%","1434","56.8%","2140","55.3%","1.5pp"
"Pitiless Fists","G","U","24293","3.83","6907","4.51","11682","95.1%","56.8%","1880","56.2%","2730","58.5%","4610","57.5%","7074","56.3%","1.2pp"
"Prismabasher","G","U","25994","4.08","6465","4.92","6591","79.0%","56.3%","1108","53.7%","1600","60.7%","2708","57.8%","3871","55.2%","2.7pp"
"Prismatic Undercurrents","G","U","38676","6.15","4996","8.88","612","13.6%","46.4%","113","","137","","250","","362","",""
"Pummeler for Hire","G","U","25957","4.11","6300","5.02","7848","81.9%","54.7%","1279","55.7%","1913","57.0%","3192","56.5%","4654","53.5%","2.9pp"
"Safewright Cavalry","G","C","92371","5.59","16592","7.49","7936","46.4%","54.3%","1333","51.3%","1907","55.8%","3240","54.0%","4705","54.5%","-0.6pp"
"Sapling Nursery","G","R","5730","2.72","1971","2.91","2850","83.9%","54.9%","493","","687","56.8%","1180","54.5%","1674","55.0%","-0.5pp"
"Selfless Safewright","G","R","4699","2.26","2095","2.43","3966","97.5%","55.2%","646","54.8%","907","58.7%","1553","57.1%","2402","54.0%","3.1pp"
"Shimmerwilds Growth","G","U","32211","5.01","5521","6.57","1846","39.0%","51.5%","364","","422","","786","51.3%","1063","51.6%","-0.4pp"
"Spry and Mighty","G","R","6808","2.91","2411","3.21","4406","93.4%","54.7%","719","52.2%","1051","56.9%","1770","55.0%","2639","54.5%","0.4pp"
"Surly Farrier","G","C","101057","6.18","14646","8.62","36310","87.1%","55.4%","6728","55.0%","7732","53.8%","14460","54.3%","21479","56.0%","-1.6pp"
"Tend the Sprigs","G","C","105104","6.65","12186","9.84","2290","16.4%","51.5%","374","","541","52.1%","915","51.1%","1376","51.7%","-0.6pp"
"Thoughtweft Charge","G","U","34071","5.07","5568","6.87","10404","85.5%","55.5%","1717","53.9%","2386","54.1%","4103","54.0%","6302","56.4%","-2.4pp"
"Trystan, Callous Cultivator","G","R","5349","2.52","2167","2.78","1526","77.3%","56.1%","275","","339","","614","58.3%","913","54.8%","3.5pp"
"Unforgiving Aim","G","C","108980","6.95","12386","10.36","3870","21.8%","51.3%","617","48.3%","844","52.3%","1461","50.6%","2409","51.8%","-1.2pp"
"Vinebred Brawler","G","U","30480","4.78","5912","6.16","1580","38.0%","53.0%","271","","361","","632","52.1%","947","53.7%","-1.7pp"
"Virulent Emissary","G","U","21422","3.43","6316","4.06","7298","89.8%","57.0%","1325","60.8%","1663","56.6%","2988","58.5%","4301","55.9%","2.5pp"
"Wildvine Pummeler","G","C","98913","5.87","13865","8.43","6501","40.1%","53.3%","1058","50.9%","1548","54.8%","2606","53.3%","3926","53.1%","0.1pp"
"Abigale, Eloquent First-Year","WB","R","3265","1.66","2061","1.72","3280","99.1%","59.3%","599","60.8%","746","64.2%","1345","62.7%","1914","56.7%","5.9pp"
"Ashling's Command","UR","R","5422","2.60","2460","2.77","18","","","3","","3","","6","","12","",""
"Boggart Cursecrafter","BR","U","25736","4.40","5560","5.26","0","0.0%","","0","","0","","0","","0","",""
"Bre of Clan Stoutarm","WR","R","5389","2.67","1960","2.91","1124","57.8%","54.8%","218","","287","","505","58.6%","623","51.8%","6.8pp"
"Brigid's Command","WG","R","6157","2.83","2047","3.23","9474","100.0%","58.3%","1620","59.6%","2211","63.7%","3831","62.0%","5375","55.0%","7.0pp"
"Catharsis","WR","M","2128","1.97","938","2.05","1170","94.0%","55.5%","204","","246","","450","","721","54.4%",""
"Chaos Spewer","BR","C","101292","6.34","12448","9.16","4","0.1%","","1","","1","","2","","2","",""
"Chitinous Graspling","UG","C","102647","5.89","14230","8.68","4384","37.8%","52.1%","711","51.5%","979","50.6%","1690","50.9%","2645","52.4%","-1.5pp"
"Deceit","UB","M","1886","1.69","1154","1.71","1","","","1","","0","","1","","0","",""
"Deepchannel Duelist","WU","U","22035","3.87","6566","4.35","20","1.0%","","4","","4","","8","","12","",""
"Deepway Navigator","WU","R","7471","3.37","2163","3.88","9","1.2%","","1","","2","","3","","6","",""
"Doran, Besieged by Time","WBG","R","7735","3.35","1968","3.77","1517","58.1%","55.0%","263","","369","","632","64.7%","881","48.1%","16.6pp"
"Dream Harvest","UB","R","10582","3.83","2058","4.87","7","1.2%","","0","","1","","1","","6","",""
"Eclipsed Boggart","BR","U","28645","4.62","5924","5.66","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Elf","BG","U","21422","3.57","6914","4.05","697","26.7%","50.6%","95","","150","","245","","445","",""
"Eclipsed Flamekin","UR","U","26709","4.29","7391","5.05","0","0.0%","","0","","0","","0","","0","",""
"Eclipsed Kithkin","WG","U","21852","3.61","6598","4.19","25982","99.9%","60.2%","5084","67.6%","5744","62.6%","10828","65.0%","14558","56.2%","8.8pp"
"Eclipsed Merrow","WU","U","24685","4.07","7112","4.65","321","11.8%","","41","","80","","121","","197","",""
"Emptiness","WB","M","1670","1.57","1022","1.58","897","84.4%","52.8%","148","","192","","340","","553","51.5%",""
"Feisty Spikeling","WR","C","95804","5.39","14631","7.67","15027","76.4%","53.6%","2784","51.4%","3227","50.3%","6011","50.8%","8874","55.3%","-4.5pp"
"Figure of Fable","WG","R","3084","1.63","2071","1.67","6516","100.0%","59.6%","1273","67.6%","1552","64.9%","2825","66.1%","3551","54.0%","12.1pp"
"Flaring Cinder","UR","C","101920","6.38","16383","8.71","18","0.5%","","4","","6","","10","","8","",""
