"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wanderbrine Trapper","W","U","64329","3.78","19510","4.35","5","0.9%","","0","","3","","3","","2","",""
"Winnowing","W","R","28076","4.00","5167","5.11","0","","","0","","0","","0","","0","",""
"Aquitect's Defenses","U","C","308220","7.20","39079","10.47","6343","56.3%","50.4%","1045","50.0%","1567","51.8%","2612","51.1%","3735","50.0%","1.1pp"
"Blossombind","U","C","217227","4.58","46168","5.99","11186","92.0%","49.9%","1994","47.0%","2935","52.1%","4929","50.1%","6261","49.9%","0.2pp"
"Champions of the Shoal","U","R","14353","2.56","5918","2.79","974","75.8%","50.9%","162","","256","","418","","555","47.2%",""
"Disruptor of Currents","U","R","13868","2.33","6772","2.52","2144","100.0%","51.7%","391","","565","55.0%","956","54.5%","1191","49.6%","4.9pp"
"Flitterwing Nuisance","U","R","13604","2.37","6375","2.54","3189","100.0%","52.0%","563","61.3%","848","57.2%","1411","58.8%","1784","46.6%","12.2pp"
"Glamer Gifter","U","U","70107","4.00","19122","4.82","8179","99.6%","50.8%","1434","51.7%","2213","54.7%","3647","53.5%","4522","48.6%","4.9pp"
"Glamermite","U","C","291651","6.60","39086","9.52","17428","90.1%","50.4%","3004","49.6%","4382","54.7%","7386","52.7%","9993","48.7%","4.0pp"
"Glen Elendra Guardian","U","R","14519","2.41","6444","2.60","3395","100.0%","49.9%","659","54.8%","859","56.5%","1518","55.7%","1874","45.1%","10.6pp"
"Glen Elendra's Answer","U","M","16590","3.89","4452","4.59","1482","91.2%","52.6%","255","","396","","651","56.2%","831","49.8%","6.4pp"
"Gravelgill Scoundrel","U","C","275841","6.30","46282","8.41","3623","46.7%","48.6%","657","48.2%","887","53.1%","1544","51.0%","2075","46.6%","4.4pp"
"Harmonized Crescendo","U","R","26952","3.87","5854","4.85","941","69.8%","45.8%","160","","254","","414","","527","48.2%",""
"Illusion Spinners","U","U","105157","5.98","13620","8.63","7580","91.6%","50.1%","1265","48.9%","2021","55.0%","3286","52.6%","4298","48.3%","4.4pp"
"Kulrath Mystic","U","C","302528","7.07","42357","10.00","2265","31.1%","48.9%","417","","629","50.4%","1046","48.5%","1214","49.3%","-0.9pp"
"Loch Mare","U","M","5203","1.71","3337","1.78","1432","100.0%","52.6%","249","","350","","599","57.1%","842","49.3%","7.8pp"
"Lofty Dreams","U","U","92376","5.15","17229","6.77","2045","58.0%","49.8%","309","","550","51.1%","859","50.3%","1187","49.5%","0.8pp"
"Mirrorform","U","M","11373","3.17","3574","3.51","903","85.8%","48.7%","144","","232","","376","","527","49.3%",""
"Noggle the Mind","U","U","78518","4.42","15218","5.71","4651","95.1%","50.4%","771","52.3%","1237","55.7%","2008","54.4%","2643","47.4%","6.9pp"
"Oko, Lorwyn Liege","U","M","5362","1.81","3063","1.84","531","79.7%","49.2%","93","","151","","244","","289","",""
"Omni-Changeling","U","U","61368","3.60","19405","4.18","4497","94.4%","50.8%","750","48.3%","1195","55.6%","1945","52.8%","2524","49.1%","3.7pp"
"Pestered Wellguard","U","U","69232","4.06","15683","5.01","3061","81.3%","47.7%","522","44.6%","779","49.4%","1301","47.5%","1761","47.9%","-0.4pp"
"Rime Chill","U","U","107607","5.96","16199","8.34","2265","56.5%","48.8%","352","","612","52.8%","964","50.7%","1303","47.4%","3.3pp"
"Rimefire Torque","U","R","48203","5.91","5830","9.07","76","9.3%","","13","","23","","36","","40","",""
"Rimekin Recluse","U","U","49815","3.07","21232","3.44","5249","99.4%","52.8%","955","55.2%","1406","57.3%","2361","56.5%","2880","49.8%","6.6pp"
"Run Away Together","U","C","308279","7.25","39231","10.50","6958","59.1%","49.6%","1180","44.9%","1761","50.9%","2941","48.5%","4018","50.4%","-1.9pp"
"Shinestriker","U","U","65015","3.84","21404","4.38","3029","83.2%","52.1%","485","","829","58.4%","1314","55.5%","1705","49.3%","6.2pp"
"Silvergill Mentor","U","U","71044","4.20","19487","4.90","1827","64.6%","52.3%","341","","443","","784","53.7%","1035","51.2%","2.5pp"
"Silvergill Peddler","U","C","289535","6.59","44719","9.10","3383","43.8%","48.9%","574","48.8%","866","51.5%","1440","50.4%","1945","47.9%","2.5pp"
"Spell Snare","U","U","117201","6.83","13465","10.18","1488","45.6%","46.2%","271","","363","","634","47.2%","854","45.4%","1.7pp"
"Stratosoarer","U","C","280941","6.07","42252","8.61","5139","59.6%","49.6%","894","48.1%","1409","52.4%","2303","50.7%","2840","48.6%","2.1pp"
"Summit Sentinel","U","C","288198","6.50","41559","9.15","7262","69.6%","48.9%","1357","50.8%","1809","49.9%","3166","50.3%","4089","47.9%","2.5pp"
"Sunderflock","U","R","13198","2.42","5768","2.56","975","84.7%","52.9%","155","","277","","432","","531","51.6%",""
"Swat Away","U","U","89553","4.96","17553","6.45","5775","93.5%","51.1%","914","50.0%","1562","53.1%","2476","52.0%","3302","50.5%","1.5pp"
"Sygg, Wanderwine Wisdom","U","R","12279","2.24","5888","2.40","1255","96.7%","50.2%","223","","319","","542","54.2%","714","47.1%","7.2pp"
"Tanufel Rimespeaker","U","U","66803","3.97","19007","4.66","3070","82.2%","49.8%","509","53.4%","852","51.9%","1361","52.5%","1713","48.0%","4.4pp"
"Temporal Cleansing","U","C","280416","6.06","51770","8.18","7249","66.2%","50.1%","1242","46.2%","1886","52.8%","3128","50.2%","4129","49.9%","0.3pp"
"Thirst for Identity","U","U","100650","5.65","14481","8.01","4400","80.5%","50.8%","754","51.2%","1091","53.2%","1845","52.4%","2555","49.7%","2.7pp"
"Unexpected Assistance","U","C","255787","5.46","50668","7.20","11215","88.4%","50.7%","1923","47.8%","2936","54.5%","4859","51.8%","6361","49.9%","1.9pp"
"Unwelcome Sprite","U","U","79914","4.53","19349","5.59","9464","99.2%","51.7%","1761","55.0%","2377","54.3%","4138","54.6%","5321","49.4%","5.2pp"
"Wanderwine Distracter","U","C","309884","7.54","37378","10.95","1105","17.3%","47.5%","192","","297","","489","","614","47.2%",""
"Wanderwine Farewell","U","U","87579","4.94","18964","6.19","1427","48.3%","48.2%","244","","393","","637","48.8%","787","47.4%","1.4pp"
"Wild Unraveling","U","C","305685","7.19","40658","10.31","10548","72.8%","51.0%","1758","49.9%","2721","55.3%","4479","53.2%","6070","49.3%","3.9pp"
"Auntie's Sentence","B","C","273949","5.91","35855","8.51","5895","67.6%","48.9%","1068","47.8%","1463","50.8%","2531","49.5%","3365","48.4%","1.2pp"
"Barbed Bloodletter","B","C","311562","7.38","36745","10.78","4163","44.9%","50.8%","693","50.2%","1068","55.5%","1761","53.4%","2402","48.9%","4.5pp"
"Bile-Vial Boggart","B","C","287988","6.59","34871","9.52","3089","45.2%","47.6%","584","48.1%","758","47.6%","1342","47.8%","1744","47.3%","0.5pp"
"Bitterbloom Bearer","B","M","5513","1.86","2713","1.92","2631","100.0%","51.2%","486","","702","55.6%","1188","57.2%","1450","46.3%","10.9pp"
"Blight Rot","B","C","171237","3.77","40011","4.72","13507","99.1%","52.2%","2360","51.7%","3407","55.4%","5767","53.9%","7743","51.0%","2.9pp"
"Blighted Blackthorn","B","C","298462","6.78","36811","9.89","2755","35.1%","46.9%","440","","760","49.6%","1200","47.6%","1566","46.5%","1.1pp"
"Bloodline Bidding","B","R","19403","3.09","6396","3.38","703","68.2%","51.8%","117","","185","","302","","403","",""
"Boggart Mischief","B","U","69485","4.25","15170","5.08","583","39.8%","46.5%","100","","152","","252","","327","",""
"Boggart Prankster","B","C","295155","6.95","37566","9.83","855","17.9%","47.0%","172","","215","","387","","464","",""
"Bogslither's Embrace","B","C","174661","3.82","42344","4.77","11378","96.6%","50.8%","1934","49.3%","3039","55.9%","4973","53.3%","6407","48.9%","4.4pp"
"Champion of the Weird","B","R","17473","2.95","5299","3.33","647","64.4%","49.0%","104","","181","","285","","363","",""
"Creakwood Safewright","B","U","61889","3.69","17385","4.35","1692","74.6%","50.7%","294","","443","","737","53.5%","955","48.4%","5.1pp"
"Darkness Descends","B","U","110246","6.38","12281","9.58","1112","34.2%","46.2%","160","","302","","462","","651","47.5%",""
"Dawnhand Dissident","B","R","13816","2.34","6359","2.52","1813","96.6%","52.7%","310","","468","","778","57.1%","1036","49.4%","7.6pp"
"Dawnhand Eulogist","B","C","247486","5.54","48742","7.04","1880","40.7%","51.5%","309","","508","54.5%","817","52.0%","1058","51.0%","1.0pp"
"Dose of Dawnglow","B","U","104042","5.76","13642","8.33","1422","46.8%","47.3%","204","","377","","581","48.0%","843","47.0%","1.0pp"
"Dream Seizer","B","C","298586","6.84","36546","9.94","10939","74.3%","48.6%","1834","46.8%","2862","49.6%","4696","48.5%","6216","48.6%","-0.1pp"
"Gloom Ripper","B","R","13195","2.36","5886","2.52","1093","86.2%","55.2%","180","","293","","473","","619","49.9%",""
"Gnarlbark Elm","B","U","70829","4.08","14280","5.14","3992","89.4%","50.7%","720","47.8%","1017","54.0%","1737","51.4%","2269","50.1%","1.3pp"
"Graveshifter","B","U","57644","3.36","16768","4.01","4259","96.5%","50.6%","721","48.1%","1079","55.5%","1800","52.6%","2424","48.7%","3.8pp"
"Grub, Storied Matriarch","B","R","19823","3.19","5400","3.70","311","44.2%","","43","","75","","118","","193","",""
"Gutsplitter Gang","B","U","94085","5.43","13447","7.44","1128","50.8%","49.0%","205","","274","","479","","652","50.0%",""
"Heirloom Auntie","B","C","291961","6.86","33372","10.00","1486","27.2%","45.6%","259","","378","","637","43.8%","848","46.8%","-3.0pp"
"Iron-Shield Elf","B","U","69798","4.01","18421","4.79","2988","87.0%","51.9%","560","57.9%","777","54.4%","1337","55.9%","1654","48.6%","7.3pp"
"Moonglove Extractor","B","C","286743","6.46","35786","9.36","2432","38.1%","45.8%","411","","610","46.4%","1021","46.2%","1412","45.5%","0.7pp"
"Moonshadow","B","M","6416","2.03","2767","2.16","863","96.5%","51.1%","148","","234","","382","","483","",""
"Mornsong Aria","B","R","49614","5.98","6081","9.18","50","6.7%","","6","","14","","20","","30","",""
"Mudbutton Cursetosser","B","U","86278","4.95","15341","6.31","1017","54.0%","49.5%","187","","243","","430","","588","45.1%",""
"Nameless Inversion","B","U","50958","3.06","17283","3.55","5546","99.4%","51.6%","986","51.0%","1445","55.8%","2431","53.8%","3086","49.6%","4.2pp"
"Nightmare Sower","B","U","89828","5.21","12312","7.23","10501","97.8%","50.5%","1824","50.2%","2820","55.1%","4644","53.2%","5893","48.4%","4.8pp"
"Perfect Intimidation","B","U","116512","6.72","12320","10.25","467","18.3%","","74","","102","","176","","293","",""
"Requiting Hex","B","U","84758","4.73","13200","6.40","4312","88.1%","50.4%","776","50.4%","1064","51.9%","1840","51.2%","2473","49.8%","1.4pp"
"Retched Wretch","B","U","96370","5.49","13787","7.56","1115","49.1%","48.4%","211","","288","","499","","612","48.0%",""
"Scarblade Scout","B","C","236475","5.17","47644","6.62","5474","72.9%","51.5%","991","55.2%","1342","53.7%","2333","54.3%","3137","49.4%","4.9pp"
"Scarblade's Malice","B","C","291245","6.54","35628","9.57","3524","48.8%","48.7%","588","45.4%","922","53.0%","1510","50.1%","2016","47.7%","2.4pp"
"Shimmercreep","B","U","93482","5.08","17132","6.84","1925","60.7%","51.0%","291","","528","56.6%","819","53.6%","1106","49.0%","4.6pp"
"Taster of Wares","B","R","16867","2.79","6409","3.03","1504","90.7%","54.5%","271","","395","","666","59.6%","837","50.4%","9.2pp"
"Twilight Diviner","B","R","19941","3.07","5655","3.60","1050","80.2%","49.7%","178","","277","","455","","598","46.8%",""
"Unbury","B","U","70855","3.96","16887","4.94","3605","87.0%","49.9%","585","47.2%","931","53.6%","1516","51.1%","2091","49.1%","2.1pp"
"Ashling, Rekindled","R","R","16370","2.76","6330","3.02","30","","","10","","8","","18","","12","",""
"Boldwyr Aggressor","R","U","108946","6.32","13835","9.16","0","0.0%","","0","","0","","0","","0","",""
"Boneclub Berserker","R","C","300288","7.39","34582","10.75","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","69703","3.98","17518","4.85","8","","","1","","4","","5","","3","",""
"Brambleback Brute","R","C","298005","6.98","37170","10.07","6","0.4%","","1","","3","","4","","2","",""
"Burning Curiosity","R","C","308999","7.28","43121","10.22","4","0.2%","","1","","0","","1","","3","",""
"Champion of the Path","R","R","19070","3.13","5665","3.59","13","","","3","","8","","11","","4","",""
"Cinder Strike","R","C","184336","4.09","49654","4.97","140","9.2%","","27","","36","","63","","77","",""
"Collective Inferno","R","R","31831","4.48","4754","6.26","0","","","0","","0","","0","","0","",""
"Elder Auntie","R","C","287195","6.68","38127","9.46","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","15985","2.57","7380","2.75","156","","","28","","36","","64","","93","",""
"Enraged Flamecaster","R","C","287148","6.63","36525","9.57","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","60632","3.58","20393","4.11","121","20.3%","","22","","33","","55","","65","",""
"Feed the Flames","R","C","225073","4.84","43475","6.36","189","14.1%","","36","","54","","90","","99","",""
"Flame-Chain Mauler","R","C","290320","6.61","43114","9.21","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","65590","3.97","20098","4.54","8","","","4","","1","","5","","3","",""
"Flamekin Gildweaver","R","C","268070","5.93","49494","7.76","52","3.6%","","12","","12","","24","","28","",""
"Giantfall","R","U","85838","4.79","14897","6.33","6","","","1","","2","","3","","3","",""
"Goatnap","R","U","123230","7.45","13526","11.10","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","15956","2.66","6180","2.91","4","","","2","","0","","2","","2","",""
"Gristle Glutton","R","C","282846","6.40","47311","8.58","22","1.2%","","4","","5","","9","","13","",""
"Hexing Squelcher","R","R","21289","3.22","4403","4.07","7","","","1","","1","","2","","5","",""
"Impolite Entrance","R","U","121419","7.23","13656","10.69","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","108329","6.30","16922","8.53","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","247381","5.36","50804","6.90","36","2.6%","","3","","10","","13","","23","",""
"Lasting Tarfire","R","U","110179","6.61","14583","9.31","7","0.7%","","3","","2","","5","","2","",""
"Lavaleaper","R","R","41010","5.36","5003","8.31","0","","","0","","0","","0","","0","",""
"Meek Attack","R","M","25038","5.49","3173","8.41","0","","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","316187","7.83","35525","11.47","0","0.0%","","0","","0","","0","","0","",""
"Scuzzback Scrounger","R","R","20288","3.11","6096","3.59","0","","","0","","0","","0","","0","",""
"Sear","R","U","48828","2.94","17565","3.39","128","23.9%","","20","","38","","58","","70","",""
"Sizzling Changeling","R","U","76357","4.22","17877","5.25","14","","","3","","3","","6","","8","",""
"Soul Immolation","R","M","6940","2.23","3714","2.31","21","","","2","","14","","16","","5","",""
"Soulbright Seeker","R","U","94317","5.35","17478","6.97","0","0.0%","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","85278","4.95","16477","6.31","2","","","0","","2","","2","","1","",""
"Spinerock Tyrant","R","M","5278","1.76","2953","1.82","11","","","2","","2","","4","","7","",""
"Squawkroaster","R","U","97594","5.48","14383","7.63","10","2.0%","","1","","4","","5","","5","",""
"Sting-Slinger","R","U","98646","5.63","15105","7.68","3","0.5%","","1","","0","","1","","2","",""
"Tweeze","R","C","209824","4.52","43284","5.87","93","8.4%","","14","","23","","37","","57","",""
"Warren Torchmaster","R","U","104106","5.94","14866","8.25","0","0.0%","","0","","0","","0","","0","",""
"Assert Perfection","G","C","181711","3.89","50475","4.78","20","2.2%","","9","","1","","10","","10","",""
"Aurora Awakener","G","M","5125","1.71","3372","1.72","144","","","20","","41","","61","","80","",""
"Bloom Tender","G","M","7556","2.20","2885","2.38","11","","","4","","3","","7","","4","",""
"Blossoming Defense","G","U","86224","4.61","17028","6.05","16","","","2","","5","","7","","9","",""
"Bristlebane Battler","G","R","10663","1.97","5333","2.09","30","","","4","","6","","10","","20","",""
"Bristlebane Outrider","G","U","77750","4.36","16260","5.52","0","","","0","","0","","0","","0","",""
"Celestial Reunion","G","M","15327","3.73","2737","4.83","24","","","7","","5","","12","","12","",""
"Champions of the Perfect","G","R","10685","2.02","5290","2.13","90","","","15","","24","","39","","51","",""
"Chomping Changeling","G","U","89928","4.85","12357","6.91","21","","","4","","5","","9","","12","",""
"Crossroads Watcher","G","C","270869","5.86","41430","8.14","0","0.0%","","0","","0","","0","","0","",""
"Dawn's Light Archer","G","C","277751","5.97","41499","8.42","10","0.7%","","1","","1","","2","","8","",""
"Dundoolin Weaver","G","U","61033","3.48","18199","4.15","17","","","4","","4","","8","","9","",""
"Formidable Speaker","G","R","10973","2.00","5412","2.13","83","","","17","","16","","33","","49","",""
"Gilt-Leaf's Embrace","G","C","300223","6.71","39859","9.63","0","0.0%","","0","","0","","0","","0","",""
"Great Forest Druid","G","C","225729","4.82","39106","6.49","34","3.9%","","5","","9","","14","","20","",""
"Luminollusk","G","U","103983","5.63","14642","8.04","31","5.2%","","3","","8","","11","","20","",""
"Lys Alana Dignitary","G","U","70429","4.05","18084","4.85","0","","","0","","0","","0","","0","",""
"Lys Alana Informant","G","C","231513","4.88","47949","6.37","5","0.5%","","0","","1","","1","","4","",""
"Midnight Tilling","G","C","293154","6.66","47867","9.01","6","0.3%","","2","","2","","4","","2","",""
"Mistmeadow Council","G","C","239881","5.13","46588","6.76","16","1.6%","","2","","2","","4","","12","",""
"Moon-Vigil Adherents","G","U","50597","3.14","17547","3.54","0","","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","63849","3.96","19365","4.43","15","2.1%","","0","","7","","7","","8","",""
"Mutable Explorer","G","R","15337","2.58","5389","2.84","9","","","1","","2","","3","","6","",""
"Pitiless Fists","G","U","62812","3.60","19276","4.22","60","","","11","","12","","23","","38","",""
"Prismabasher","G","U","67515","3.87","17640","4.65","21","","","5","","5","","10","","11","",""
"Prismatic Undercurrents","G","U","110964","6.31","13685","9.24","33","3.6%","","3","","7","","10","","23","",""
"Pummeler for Hire","G","U","75392","4.19","16504","5.29","50","","","4","","17","","21","","29","",""
"Safewright Cavalry","G","C","245838","5.28","45167","7.04","17","1.6%","","4","","6","","10","","7","",""
"Sapling Nursery","G","R","15769","2.67","5410","2.90","0","","","0","","0","","0","","0","",""
"Selfless Safewright","G","R","13245","2.27","5670","2.47","1","","","0","","1","","1","","0","",""
"Shimmerwilds Growth","G","U","94667","5.28","14557","7.17","19","3.2%","","5","","5","","10","","9","",""
"Spry and Mighty","G","R","19522","3.00","6076","3.39","35","","","7","","10","","17","","18","",""
"Surly Farrier","G","C","280966","6.12","40027","8.64","0","0.0%","","0","","0","","0","","0","",""
"Tend the Sprigs","G","C","299242","6.83","33281","10.17","3","0.2%","","1","","0","","1","","2","",""
"Thoughtweft Charge","G","U","96014","5.13","14822","7.11","0","","","0","","0","","0","","0","",""
"Trystan, Callous Cultivator","G","R","14962","2.55","5960","2.81","30","","","5","","5","","10","","18","",""
"Unforgiving Aim","G","C","305675","7.02","33911","10.51","5","0.3%","","0","","2","","2","","3","",""
"Vinebred Brawler","G","U","81595","4.58","16047","5.89","0","","","0","","0","","0","","0","",""
"Virulent Emissary","G","U","58149","3.36","17568","3.97","1","","","0","","1","","1","","0","",""
"Wildvine Pummeler","G","C","274784","5.80","37007","8.45","64","4.1%","","11","","16","","27","","37","",""
"Abigale, Eloquent First-Year","WB","R","8976","1.67","5704","1.72","1094","97.8%","49.9%","186","","288","","474","","619","48.1%",""
"Ashling's Command","UR","R","13393","2.37","6985","2.46","456","69.2%","","85","","111","","196","","256","",""
"Boggart Cursecrafter","BR","U","72372","4.42","15778","5.29","33","4.9%","","4","","12","","16","","18","",""
"Bre of Clan Stoutarm","WR","R","15461","2.67","5685","2.90","7","","","0","","3","","3","","4","",""
"Brigid's Command","WG","R","17040","2.84","5594","3.20","0","","","0","","0","","0","","0","",""
"Catharsis","WR","M","6771","2.09","2729","2.19","3","","","0","","0","","0","","3","",""
"Chaos Spewer","BR","C","288948","6.55","34736","9.55","1211","30.7%","47.9%","188","","330","","518","50.8%","695","46.0%","4.7pp"
"Chitinous Graspling","UG","C","284876","5.81","38826","8.60","2904","54.2%","49.2%","481","","774","51.7%","1255","49.8%","1641","48.5%","1.3pp"
"Deceit","UB","M","5284","1.75","3183","1.79","2160","100.0%","55.4%","387","","520","66.5%","907","63.6%","1240","49.2%","14.4pp"
"Deepchannel Duelist","WU","U","58222","3.70","18281","4.12","44","5.3%","","11","","12","","23","","22","",""
"Deepway Navigator","WU","R","21429","3.36","6009","3.94","19","","","4","","4","","8","","11","",""
"Doran, Besieged by Time","WBG","R","20966","3.27","5754","3.69","34","","","5","","11","","16","","18","",""
"Dream Harvest","UB","R","32600","4.14","5235","5.58","1533","81.7%","47.7%","235","","402","","637","47.3%","901","47.8%","-0.6pp"
"Eclipsed Boggart","BR","U","78624","4.59","17112","5.57","179","16.6%","","28","","47","","75","","103","",""
"Eclipsed Elf","BG","U","54142","3.33","18620","3.75","249","30.9%","","47","","72","","119","","131","",""
"Eclipsed Flamekin","UR","U","66693","3.93","20863","4.52","928","62.2%","53.0%","152","","245","","397","","529","49.3%",""
"Eclipsed Kithkin","WG","U","58637","3.51","17773","4.06","0","","","0","","0","","0","","0","",""
"Eclipsed Merrow","WU","U","64841","3.88","19821","4.42","401","28.0%","","60","","104","","164","","231","",""
"Emptiness","WB","M","5050","1.65","2913","1.70","565","96.4%","49.7%","92","","143","","235","","326","",""
"Feisty Spikeling","WR","C","271793","5.51","39146","7.97","14","2.2%","","3","","4","","7","","7","",""
"Figure of Fable","WG","R","8126","1.56","5702","1.60","3","","","1","","1","","2","","1","",""
"Flaring Cinder","UR","C","276260","6.13","46966","8.32","1986","40.3%","49.3%","337","","531","52.9%","868","51.5%","1111","47.5%","4.0pp"
"Gangly Stompling","RG","C","268355","5.37","43370","7.71","31","3.7%","","4","","10","","14","","18","",""
"Glister Bairn","UG","U","91220","5.00","14339","7.01","785","49.3%","48.0%","127","","199","","326","","463","",""
"Grub's Command","BR","R","19132","3.12","6215","3.51","172","","","24","","55","","79","","94","",""
"High Perfect Morcant","BG","R","12496","2.28","5180","2.48","85","","","14","","22","","36","","49","",""
"Hovel Hurler","WR","U","71285","3.93","14500","5.05","0","","","0","","0","","0","","0","",""
"Kirol, Attentive First-Year","WR","R","19592","2.95","6579","3.33","9","","","3","","1","","4","","5","",""
"Lluwen, Imperfect Naturalist","BG","R","13495","2.32","5897","2.52","539","82.9%","47.7%","93","","144","","237","","304","",""
"Maralen, Fae Ascendant","UBG","R","14001","2.47","5623","2.64","2141","92.7%","50.3%","356","","619","56.5%","975","55.2%","1160","46.5%","8.7pp"
"Merrow Skyswimmer","WU","C","217902","4.60","51641","5.86","4493","73.3%","50.9%","784","51.5%","1151","53.9%","1935","52.9%","2547","49.3%","3.6pp"
"Mischievous Sneakling","UB","C","250054","4.89","45319","6.87","13190","96.7%","50.9%","2482","52.6%","3250","51.8%","5732","52.2%","7390","49.8%","2.4pp"
"Morcant's Loyalist","BG","U","47870","3.13","17082","3.50","150","23.0%","","23","","35","","58","","92","",""
"Noggle Robber","RG","U","70921","3.89","19857","4.74","4","","","0","","1","","1","","3","",""
"Prideful Feastling","WB","C","242939","4.74","39004","6.80","4792","82.2%","48.9%","814","50.7%","1248","49.8%","2062","50.1%","2726","47.9%","2.2pp"
