"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wanderbrine Preacher","W","C","258096","5.55","44856","7.42","4876","72.2%","48.4%","896","49.1%","1217","46.4%","2113","47.6%","2753","48.9%","-1.4pp"
"Wanderbrine Trapper","W","U","64329","3.78","19510","4.35","2481","91.5%","51.5%","477","","615","54.1%","1092","56.0%","1388","47.9%","8.0pp"
"Winnowing","W","R","28076","4.00","5167","5.11","684","74.3%","49.4%","97","","180","","277","","407","",""
"Aquitect's Defenses","U","C","308220","7.20","39079","10.47","0","0.0%","","0","","0","","0","","0","",""
"Blossombind","U","C","217227","4.58","46168","5.99","22","3.6%","","2","","8","","10","","12","",""
"Champions of the Shoal","U","R","14353","2.56","5918","2.79","17","","","1","","8","","9","","11","",""
"Disruptor of Currents","U","R","13868","2.33","6772","2.52","0","","","0","","0","","0","","0","",""
"Flitterwing Nuisance","U","R","13604","2.37","6375","2.54","24","","","5","","5","","10","","14","",""
"Glamer Gifter","U","U","70107","4.00","19122","4.82","0","","","0","","0","","0","","0","",""
"Glamermite","U","C","291651","6.60","39086","9.52","1","0.1%","","0","","1","","1","","0","",""
"Glen Elendra Guardian","U","R","14519","2.41","6444","2.60","33","","","6","","3","","9","","24","",""
"Glen Elendra's Answer","U","M","16590","3.89","4452","4.59","4","","","1","","1","","2","","2","",""
"Gravelgill Scoundrel","U","C","275841","6.30","46282","8.41","1","0.1%","","0","","1","","1","","0","",""
"Harmonized Crescendo","U","R","26952","3.87","5854","4.85","2","","","1","","0","","1","","1","",""
"Illusion Spinners","U","U","105157","5.98","13620","8.63","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Mystic","U","C","302528","7.07","42357","10.00","0","0.0%","","0","","0","","0","","0","",""
"Loch Mare","U","M","5203","1.71","3337","1.78","100","","","18","","30","","48","","52","",""
"Lofty Dreams","U","U","92376","5.15","17229","6.77","0","","","0","","0","","0","","0","",""
"Mirrorform","U","M","11373","3.17","3574","3.51","0","","","0","","0","","0","","0","",""
"Noggle the Mind","U","U","78518","4.42","15218","5.71","8","","","0","","1","","1","","7","",""
"Oko, Lorwyn Liege","U","M","5362","1.81","3063","1.84","22","","","5","","5","","10","","12","",""
"Omni-Changeling","U","U","61368","3.60","19405","4.18","10","","","1","","2","","3","","7","",""
"Pestered Wellguard","U","U","69232","4.06","15683","5.01","0","","","0","","0","","0","","0","",""
"Rime Chill","U","U","107607","5.96","16199","8.34","9","","","1","","3","","4","","5","",""
"Rimefire Torque","U","R","48203","5.91","5830","9.07","0","","","0","","0","","0","","0","",""
"Rimekin Recluse","U","U","49815","3.07","21232","3.44","28","","","3","","4","","7","","21","",""
"Run Away Together","U","C","308279","7.25","39231","10.50","6","0.4%","","2","","2","","4","","2","",""
"Shinestriker","U","U","65015","3.84","21404","4.38","15","","","0","","2","","2","","13","",""
"Silvergill Mentor","U","U","71044","4.20","19487","4.90","0","","","0","","0","","0","","0","",""
"Silvergill Peddler","U","C","289535","6.59","44719","9.10","0","0.0%","","0","","0","","0","","0","",""
"Spell Snare","U","U","117201","6.83","13465","10.18","4","0.6%","","0","","0","","0","","4","",""
"Stratosoarer","U","C","280941","6.07","42252","8.61","6","0.6%","","1","","1","","2","","4","",""
"Summit Sentinel","U","C","288198","6.50","41559","9.15","5","0.5%","","1","","0","","1","","4","",""
"Sunderflock","U","R","13198","2.42","5768","2.56","9","","","0","","5","","5","","4","",""
"Swat Away","U","U","89553","4.96","17553","6.45","0","","","0","","0","","0","","0","",""
"Sygg, Wanderwine Wisdom","U","R","12279","2.24","5888","2.40","81","","","14","","22","","36","","46","",""
"Tanufel Rimespeaker","U","U","66803","3.97","19007","4.66","3","","","1","","0","","1","","2","",""
"Temporal Cleansing","U","C","280416","6.06","51770","8.18","4","0.3%","","1","","1","","2","","2","",""
"Thirst for Identity","U","U","100650","5.65","14481","8.01","20","","","2","","5","","7","","13","",""
"Unexpected Assistance","U","C","255787","5.46","50668","7.20","14","1.4%","","2","","1","","3","","11","",""
"Unwelcome Sprite","U","U","79914","4.53","19349","5.59","0","","","0","","0","","0","","0","",""
"Wanderwine Distracter","U","C","309884","7.54","37378","10.95","0","0.0%","","0","","0","","0","","0","",""
"Wanderwine Farewell","U","U","87579","4.94","18964","6.19","9","","","3","","2","","5","","3","",""
"Wild Unraveling","U","C","305685","7.19","40658","10.31","0","0.0%","","0","","0","","0","","0","",""
"Auntie's Sentence","B","C","273949","5.91","35855","8.51","4948","73.0%","49.7%","916","48.7%","1245","52.7%","2161","51.0%","2789","48.7%","2.3pp"
"Barbed Bloodletter","B","C","311562","7.38","36745","10.78","1799","32.9%","51.0%","282","","474","","756","55.4%","1043","47.7%","7.7pp"
"Bile-Vial Boggart","B","C","287988","6.59","34871","9.52","4319","63.1%","48.8%","762","48.3%","1069","50.4%","1831","49.5%","2482","48.1%","1.4pp"
"Bitterbloom Bearer","B","M","5513","1.86","2713","1.92","776","100.0%","49.4%","134","","207","","341","","435","",""
"Blight Rot","B","C","171237","3.77","40011","4.72","8035","98.1%","50.3%","1370","51.5%","2133","55.3%","3503","53.8%","4531","47.7%","6.1pp"
"Blighted Blackthorn","B","C","298462","6.78","36811","9.89","8097","77.6%","50.0%","1362","47.8%","2169","55.0%","3531","52.2%","4581","48.4%","3.8pp"
"Bloodline Bidding","B","R","19403","3.09","6396","3.38","464","57.8%","","85","","129","","214","","251","",""
"Boggart Mischief","B","U","69485","4.25","15170","5.08","1210","62.9%","49.8%","194","","314","","508","52.4%","691","47.3%","5.0pp"
"Boggart Prankster","B","C","295155","6.95","37566","9.83","2581","47.5%","48.6%","469","","658","47.4%","1127","50.3%","1446","47.4%","2.9pp"
"Bogslither's Embrace","B","C","174661","3.82","42344","4.77","8628","97.9%","50.3%","1440","53.1%","2308","55.5%","3748","54.6%","4881","47.1%","7.5pp"
"Champion of the Weird","B","R","17473","2.95","5299","3.33","1090","84.0%","49.1%","183","","271","","454","","637","45.1%",""
"Creakwood Safewright","B","U","61889","3.69","17385","4.35","1572","81.9%","50.0%","288","","429","","717","51.9%","854","48.5%","3.4pp"
"Darkness Descends","B","U","110246","6.38","12281","9.58","1668","57.4%","50.1%","291","","468","","759","49.8%","911","50.3%","-0.5pp"
"Dawnhand Dissident","B","R","13816","2.34","6359","2.52","1761","99.8%","52.6%","364","","460","","824","55.9%","940","49.6%","6.4pp"
"Dawnhand Eulogist","B","C","247486","5.54","48742","7.04","2066","48.4%","49.3%","344","","504","55.4%","848","51.9%","1209","47.4%","4.5pp"
"Dose of Dawnglow","B","U","104042","5.76","13642","8.33","1833","62.9%","49.8%","292","","494","","786","46.9%","1049","51.9%","-4.9pp"
"Dream Seizer","B","C","298586","6.84","36546","9.94","6633","70.2%","49.7%","1090","49.2%","1766","54.5%","2856","52.5%","3781","47.6%","4.9pp"
"Gloom Ripper","B","R","13195","2.36","5886","2.52","987","90.8%","51.0%","177","","263","","440","","544","45.6%",""
"Gnarlbark Elm","B","U","70829","4.08","14280","5.14","4705","98.1%","50.5%","826","51.8%","1210","55.6%","2036","54.1%","2673","47.9%","6.2pp"
"Graveshifter","B","U","57644","3.36","16768","4.01","3114","98.5%","50.7%","536","47.8%","835","53.5%","1371","51.3%","1709","50.0%","1.2pp"
"Grub, Storied Matriarch","B","R","19823","3.19","5400","3.70","423","60.3%","","75","","93","","168","","253","",""
"Gutsplitter Gang","B","U","94085","5.43","13447","7.44","2722","81.5%","50.6%","506","49.0%","710","55.2%","1216","52.6%","1510","48.7%","3.9pp"
"Heirloom Auntie","B","C","291961","6.86","33372","10.00","3405","54.0%","47.0%","632","42.9%","817","48.5%","1449","46.0%","1959","47.7%","-1.6pp"
"Iron-Shield Elf","B","U","69798","4.01","18421","4.79","2718","91.3%","52.1%","482","","659","55.4%","1141","55.2%","1571","49.8%","5.4pp"
"Moonglove Extractor","B","C","286743","6.46","35786","9.36","2437","45.9%","48.0%","452","","629","48.6%","1081","49.4%","1357","46.9%","2.5pp"
"Moonshadow","B","M","6416","2.03","2767","2.16","814","98.9%","50.0%","129","","227","","356","","459","",""
"Mornsong Aria","B","R","49614","5.98","6081","9.18","30","5.0%","","10","","2","","12","","18","",""
"Mudbutton Cursetosser","B","U","86278","4.95","15341","6.31","1861","75.1%","50.9%","323","","451","","774","52.3%","1079","49.9%","2.5pp"
"Nameless Inversion","B","U","50958","3.06","17283","3.55","3128","99.2%","48.8%","556","48.9%","812","55.4%","1368","52.8%","1736","45.7%","7.0pp"
"Nightmare Sower","B","U","89828","5.21","12312","7.23","2127","73.0%","50.6%","385","","588","52.4%","973","51.1%","1164","50.0%","1.1pp"
"Perfect Intimidation","B","U","116512","6.72","12320","10.25","669","33.0%","46.5%","99","","185","","284","","386","",""
"Requiting Hex","B","U","84758","4.73","13200","6.40","2455","82.2%","50.8%","404","","667","55.8%","1071","54.7%","1384","47.8%","7.0pp"
"Retched Wretch","B","U","96370","5.49","13787","7.56","2709","82.5%","49.2%","486","","696","52.9%","1182","50.5%","1521","48.1%","2.4pp"
"Scarblade Scout","B","C","236475","5.17","47644","6.62","5827","84.9%","51.2%","1025","51.3%","1435","54.3%","2460","53.0%","3365","49.9%","3.2pp"
"Scarblade's Malice","B","C","291245","6.54","35628","9.57","2331","45.1%","49.9%","417","","586","54.1%","1003","52.0%","1331","48.4%","3.7pp"
"Shimmercreep","B","U","93482","5.08","17132","6.84","1578","68.5%","46.6%","234","","409","","643","50.1%","941","44.3%","5.8pp"
"Taster of Wares","B","R","16867","2.79","6409","3.03","1526","97.5%","53.7%","255","","417","","672","60.6%","849","48.2%","12.4pp"
"Twilight Diviner","B","R","19941","3.07","5655","3.60","1255","92.5%","50.9%","233","","303","","536","51.9%","721","50.2%","1.7pp"
"Unbury","B","U","70855","3.96","16887","4.94","2250","85.2%","49.1%","371","","625","56.8%","996","53.2%","1256","45.8%","7.4pp"
"Ashling, Rekindled","R","R","16370","2.76","6330","3.02","11","","","2","","5","","7","","4","",""
"Boldwyr Aggressor","R","U","108946","6.32","13835","9.16","0","0.0%","","0","","0","","0","","0","",""
"Boneclub Berserker","R","C","300288","7.39","34582","10.75","0","0.0%","","0","","0","","0","","0","",""
"Boulder Dash","R","U","69703","3.98","17518","4.85","4","","","0","","1","","1","","3","",""
"Brambleback Brute","R","C","298005","6.98","37170","10.07","29","1.8%","","5","","8","","13","","16","",""
"Burning Curiosity","R","C","308999","7.28","43121","10.22","38","2.1%","","4","","13","","17","","21","",""
"Champion of the Path","R","R","19070","3.13","5665","3.59","0","","","0","","0","","0","","0","",""
"Cinder Strike","R","C","184336","4.09","49654","4.97","84","10.2%","","16","","16","","32","","52","",""
"Collective Inferno","R","R","31831","4.48","4754","6.26","0","","","0","","0","","0","","0","",""
"Elder Auntie","R","C","287195","6.68","38127","9.46","0","0.0%","","0","","0","","0","","0","",""
"End-Blaze Epiphany","R","R","15985","2.57","7380","2.75","41","","","4","","14","","18","","23","",""
"Enraged Flamecaster","R","C","287148","6.63","36525","9.57","0","0.0%","","0","","0","","0","","0","",""
"Explosive Prodigy","R","U","60632","3.58","20393","4.11","92","","","16","","25","","41","","51","",""
"Feed the Flames","R","C","225073","4.84","43475","6.36","69","8.8%","","11","","22","","33","","36","",""
"Flame-Chain Mauler","R","C","290320","6.61","43114","9.21","0","0.0%","","0","","0","","0","","0","",""
"Flamebraider","R","U","65590","3.97","20098","4.54","0","","","0","","0","","0","","0","",""
"Flamekin Gildweaver","R","C","268070","5.93","49494","7.76","22","2.4%","","3","","8","","11","","11","",""
"Giantfall","R","U","85838","4.79","14897","6.33","7","","","0","","2","","2","","5","",""
"Goatnap","R","U","123230","7.45","13526","11.10","0","0.0%","","0","","0","","0","","0","",""
"Goliath Daydreamer","R","R","15956","2.66","6180","2.91","6","","","1","","2","","3","","3","",""
"Gristle Glutton","R","C","282846","6.40","47311","8.58","22","1.5%","","2","","11","","13","","9","",""
"Hexing Squelcher","R","R","21289","3.22","4403","4.07","0","","","0","","0","","0","","0","",""
"Impolite Entrance","R","U","121419","7.23","13656","10.69","0","0.0%","","0","","0","","0","","0","",""
"Kindle the Inner Flame","R","U","108329","6.30","16922","8.53","0","0.0%","","0","","0","","0","","0","",""
"Kulrath Zealot","R","C","247381","5.36","50804","6.90","54","6.1%","","5","","11","","16","","38","",""
"Lasting Tarfire","R","U","110179","6.61","14583","9.31","18","2.0%","","1","","5","","6","","12","",""
"Lavaleaper","R","R","41010","5.36","5003","8.31","0","","","0","","0","","0","","0","",""
"Meek Attack","R","M","25038","5.49","3173","8.41","0","","","0","","0","","0","","0","",""
"Reckless Ransacking","R","C","316187","7.83","35525","11.47","7","0.4%","","2","","2","","4","","3","",""
"Scuzzback Scrounger","R","R","20288","3.11","6096","3.59","4","","","1","","0","","1","","3","",""
"Sear","R","U","48828","2.94","17565","3.39","52","","","11","","21","","32","","20","",""
"Sizzling Changeling","R","U","76357","4.22","17877","5.25","13","","","2","","4","","6","","7","",""
"Soul Immolation","R","M","6940","2.23","3714","2.31","18","","","3","","4","","7","","11","",""
"Soulbright Seeker","R","U","94317","5.35","17478","6.97","0","","","0","","0","","0","","0","",""
"Sourbread Auntie","R","U","85278","4.95","16477","6.31","15","","","2","","6","","8","","7","",""
"Spinerock Tyrant","R","M","5278","1.76","2953","1.82","12","","","2","","2","","4","","8","",""
"Squawkroaster","R","U","97594","5.48","14383","7.63","9","","","3","","3","","6","","3","",""
"Sting-Slinger","R","U","98646","5.63","15105","7.68","0","0.0%","","0","","0","","0","","0","",""
"Tweeze","R","C","209824","4.52","43284","5.87","17","2.3%","","4","","4","","8","","9","",""
"Warren Torchmaster","R","U","104106","5.94","14866","8.25","3","0.5%","","0","","0","","0","","3","",""
"Assert Perfection","G","C","181711","3.89","50475","4.78","38","4.7%","","4","","17","","21","","17","",""
"Aurora Awakener","G","M","5125","1.71","3372","1.72","129","","","23","","35","","58","","71","",""
"Bloom Tender","G","M","7556","2.20","2885","2.38","14","","","4","","2","","6","","8","",""
"Blossoming Defense","G","U","86224","4.61","17028","6.05","5","","","2","","0","","2","","3","",""
"Bristlebane Battler","G","R","10663","1.97","5333","2.09","10","","","2","","3","","5","","5","",""
"Bristlebane Outrider","G","U","77750","4.36","16260","5.52","11","","","3","","2","","5","","6","",""
"Celestial Reunion","G","M","15327","3.73","2737","4.83","15","","","0","","5","","5","","10","",""
"Champions of the Perfect","G","R","10685","2.02","5290","2.13","84","","","14","","27","","41","","46","",""
"Chomping Changeling","G","U","89928","4.85","12357","6.91","7","","","1","","1","","2","","4","",""
"Crossroads Watcher","G","C","270869","5.86","41430","8.14","7","0.6%","","0","","3","","3","","4","",""
"Dawn's Light Archer","G","C","277751","5.97","41499","8.42","0","0.0%","","0","","0","","0","","0","",""
"Dundoolin Weaver","G","U","61033","3.48","18199","4.15","69","","","15","","21","","36","","32","",""
"Formidable Speaker","G","R","10973","2.00","5412","2.13","70","","","12","","20","","32","","38","",""
"Gilt-Leaf's Embrace","G","C","300223","6.71","39859","9.63","1","0.1%","","0","","1","","1","","0","",""
"Great Forest Druid","G","C","225729","4.82","39106","6.49","84","9.4%","","10","","25","","35","","49","",""
"Luminollusk","G","U","103983","5.63","14642","8.04","25","","","3","","10","","13","","12","",""
"Lys Alana Dignitary","G","U","70429","4.05","18084","4.85","1","","","1","","0","","1","","0","",""
"Lys Alana Informant","G","C","231513","4.88","47949","6.37","9","1.1%","","4","","3","","7","","2","",""
"Midnight Tilling","G","C","293154","6.66","47867","9.01","4","0.3%","","0","","0","","0","","4","",""
"Mistmeadow Council","G","C","239881","5.13","46588","6.76","73","5.7%","","6","","22","","28","","44","",""
"Moon-Vigil Adherents","G","U","50597","3.14","17547","3.54","0","","","0","","0","","0","","0","",""
"Morcant's Eyes","G","U","63849","3.96","19365","4.43","20","","","4","","4","","8","","12","",""
"Mutable Explorer","G","R","15337","2.58","5389","2.84","7","","","1","","2","","3","","4","",""
"Pitiless Fists","G","U","62812","3.60","19276","4.22","32","","","3","","12","","15","","17","",""
"Prismabasher","G","U","67515","3.87","17640","4.65","14","","","2","","2","","4","","10","",""
"Prismatic Undercurrents","G","U","110964","6.31","13685","9.24","41","8.0%","","5","","12","","17","","24","",""
"Pummeler for Hire","G","U","75392","4.19","16504","5.29","56","","","11","","16","","27","","30","",""
"Safewright Cavalry","G","C","245838","5.28","45167","7.04","11","1.2%","","1","","3","","4","","7","",""
"Sapling Nursery","G","R","15769","2.67","5410","2.90","2","","","0","","1","","1","","1","",""
"Selfless Safewright","G","R","13245","2.27","5670","2.47","17","","","2","","6","","8","","9","",""
"Shimmerwilds Growth","G","U","94667","5.28","14557","7.17","10","","","2","","2","","4","","6","",""
"Spry and Mighty","G","R","19522","3.00","6076","3.39","106","","","16","","35","","51","","56","",""
"Surly Farrier","G","C","280966","6.12","40027","8.64","6","0.5%","","2","","2","","4","","2","",""
"Tend the Sprigs","G","C","299242","6.83","33281","10.17","29","2.3%","","1","","10","","11","","18","",""
"Thoughtweft Charge","G","U","96014","5.13","14822","7.11","13","","","2","","2","","4","","9","",""
"Trystan, Callous Cultivator","G","R","14962","2.55","5960","2.81","8","","","1","","3","","4","","4","",""
"Unforgiving Aim","G","C","305675","7.02","33911","10.51","7","0.5%","","2","","0","","2","","5","",""
"Vinebred Brawler","G","U","81595","4.58","16047","5.89","1","","","0","","0","","0","","1","",""
"Virulent Emissary","G","U","58149","3.36","17568","3.97","14","","","1","","4","","5","","9","",""
"Wildvine Pummeler","G","C","274784","5.80","37007","8.45","105","11.6%","","17","","33","","50","","57","",""
"Abigale, Eloquent First-Year","WB","R","8976","1.67","5704","1.72","1568","99.4%","50.4%","290","","388","","678","55.2%","890","46.9%","8.3pp"
"Ashling's Command","UR","R","13393","2.37","6985","2.46","0","","","0","","0","","0","","0","",""
"Boggart Cursecrafter","BR","U","72372","4.42","15778","5.29","45","7.3%","","8","","12","","20","","24","",""
"Bre of Clan Stoutarm","WR","R","15461","2.67","5685","2.90","371","67.5%","","60","","113","","173","","200","",""
"Brigid's Command","WG","R","17040","2.84","5594","3.20","85","","","20","","21","","41","","44","",""
"Catharsis","WR","M","6771","2.09","2729","2.19","142","","","24","","36","","60","","82","",""
"Chaos Spewer","BR","C","288948","6.55","34736","9.55","3744","63.7%","50.4%","631","46.0%","1010","54.9%","1641","51.4%","2094","49.6%","1.9pp"
"Chitinous Graspling","UG","C","284876","5.81","38826","8.60","34","4.4%","","7","","12","","19","","16","",""
"Deceit","UB","M","5284","1.75","3183","1.79","293","","","53","","74","","127","","166","",""
"Deepchannel Duelist","WU","U","58222","3.70","18281","4.12","18","","","2","","7","","9","","9","",""
"Deepway Navigator","WU","R","21429","3.36","6009","3.94","3","","","0","","1","","1","","2","",""
"Doran, Besieged by Time","WBG","R","20966","3.27","5754","3.69","986","81.8%","49.2%","159","","280","","439","","551","40.8%",""
"Dream Harvest","UB","R","32600","4.14","5235","5.58","460","74.3%","","73","","103","","176","","284","",""
"Eclipsed Boggart","BR","U","78624","4.59","17112","5.57","441","43.5%","","90","","97","","187","","243","",""
"Eclipsed Elf","BG","U","54142","3.33","18620","3.75","295","42.3%","","61","","66","","127","","166","",""
"Eclipsed Flamekin","UR","U","66693","3.93","20863","4.52","2","","","0","","1","","1","","1","",""
"Eclipsed Kithkin","WG","U","58637","3.51","17773","4.06","1166","75.1%","53.9%","205","","267","","472","","680","50.9%",""
"Eclipsed Merrow","WU","U","64841","3.88","19821","4.42","290","34.4%","","54","","74","","128","","153","",""
"Emptiness","WB","M","5050","1.65","2913","1.70","1589","100.0%","49.8%","301","","415","","716","56.8%","877","44.1%","12.7pp"
"Feisty Spikeling","WR","C","271793","5.51","39146","7.97","2507","66.3%","47.3%","452","","605","48.9%","1057","46.9%","1429","47.4%","-0.5pp"
"Figure of Fable","WG","R","8126","1.56","5702","1.60","705","100.0%","51.3%","139","","167","","306","","395","",""
"Flaring Cinder","UR","C","276260","6.13","46966","8.32","0","0.0%","","0","","0","","0","","0","",""
"Gangly Stompling","RG","C","268355","5.37","43370","7.71","2","0.3%","","0","","0","","0","","2","",""
"Glister Bairn","UG","U","91220","5.00","14339","7.01","0","","","0","","0","","0","","0","",""
"Grub's Command","BR","R","19132","3.12","6215","3.51","169","","","22","","44","","66","","103","",""
"High Perfect Morcant","BG","R","12496","2.28","5180","2.48","84","","","13","","22","","35","","49","",""
"Hovel Hurler","WR","U","71285","3.93","14500","5.05","2124","91.0%","47.8%","351","","533","53.3%","884","49.9%","1244","46.4%","3.5pp"
"Kirol, Attentive First-Year","WR","R","19592","2.95","6579","3.33","642","84.8%","51.6%","104","","181","","285","","357","",""
"Lluwen, Imperfect Naturalist","BG","R","13495","2.32","5897","2.52","552","88.7%","49.5%","97","","157","","254","","297","",""
"Maralen, Fae Ascendant","UBG","R","14001","2.47","5623","2.64","9","","","2","","5","","7","","3","",""
"Merrow Skyswimmer","WU","C","217902","4.60","51641","5.86","3050","75.7%","49.3%","518","45.4%","806","54.5%","1324","50.9%","1726","47.9%","3.0pp"
"Mischievous Sneakling","UB","C","250054","4.89","45319","6.87","4146","86.5%","49.7%","749","45.7%","1021","50.7%","1770","48.6%","2346","50.3%","-1.7pp"
"Morcant's Loyalist","BG","U","47870","3.13","17082","3.50","99","19.4%","","14","","24","","38","","60","",""
"Noggle Robber","RG","U","70921","3.89","19857","4.74","4","","","2","","0","","2","","2","",""
"Prideful Feastling","WB","C","242939","4.74","39004","6.80","6392","90.1%","49.7%","1169","49.4%","1592","52.8%","2761","51.3%","3622","48.4%","2.9pp"
"Raiding Schemes","RG","R","50896","6.08","6487","9.18","0","","","0","","0","","0","","0","",""
"Reaping Willow","WB","U","55993","3.28","16148","3.88","7298","99.8%","51.9%","1284","54.7%","2052","61.2%","3336","58.7%","3988","46.1%","12.6pp"
"Sanar, Innovative First-Year","UR","R","11252","2.02","7004","2.10","15","","","0","","5","","5","","10","",""
"Shadow Urchin","BR","R","18394","2.87","5634","3.25","989","98.6%","50.6%","179","","272","","451","","544","46.5%",""
